,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X601600.SH,X600660.SH,X600585.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X000708.SZ,X600111.SH,X600010.SH,X002460.SZ,X600027.SH,X601699.SH,X600160.SH,X000301.SZ,X002466.SZ,X600489.SH,X600426.SH,X000983.SZ,X600803.SH,X601991.SH,X000786.SZ,X000877.SZ,X600985.SH,X000933.SZ,X000807.SZ,X600176.SH,X000630.SZ,X002128.SZ,X601168.SH,X000408.SZ,X600219.SH,X600612.SH,X600096.SH,X000883.SZ,X002271.SZ,X600348.SH,X000027.SZ,X000932.SZ,X601666.SH,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000301.SZ,0,0,0,0,0,0,0,0,0.0478997772015456,0,-0.0236097565900444,0,0,0,0,0,0,0,0,0.104435121926504,0,0,-0.0351013464267057,0,0,0,0,0,0,0,0.0634714676074263,0,0.0515704652205873,0,0,0,0,0,0,0,0,0,0.0768369062785832,0.213791738744938,0,0,0,0.146488174364372,0,0,0,-0.0648549556824698,0.0549708720626041,0,0,0,0,0,0
X002466.SZ,0,0.0519167897543576,0,0,0,0,0,0,0,0,0,0,0,0.432788870953584,0,0,0,0,0,0.746307017175194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326364149088338,0,-0.0382158027233025,0,0,0,0,-0.230073728527256,0,0,0,0.00883376852555807,0.150670547742013,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.573546180025385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754228067676,0,0.0256795768928739,-0.0516185050864444,0.000752456487120302,0,0.0389518565884399,0.201103370260774,0,0.0635561921890338,0,0,0,0,0,0,0,0,0,0,-0.00612943885682837,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.00650132725043165,0.0784273437796133,0,0,0,0,0.0703833859357528,0,0,0,0,0,0,0,-0.0458262539566894,0.0343768290930071,0,0,0,0,0,0,0,0,0,0,0.13818076875023,0,0,0,0,0.389802358360183,-0.0453709981947151,0.129326690350898,0,0,0,0,0,0,0,0,0,-0.0602784823533431,0,0,0,0.0285746932185349,0,0,0,0,0,0,0
X000983.SZ,0.0794596468101321,0,0,0,0,0.224041593429521,0,0,0,0,0,0,0,0,0,0,0,-0.0598172249541759,0,-0.037701478621329,0,0.102743420110051,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146202062978628,0,0,0,0,0,0,0,0,-0.0706987268437697,0,0,0.122744483583415,0.270946362289663,0,0,-0.0820684015340773,-0.0226436470941576,0,0,0,0,0,0
X600803.SH,0,0,0.0750165108742414,0,0,0,0,0,-0.00892557863923409,0,-0.0452579954240974,0,0,0,0,0,0.155959306282826,0,0,-0.0597458091588999,0.168954600835545,0,0,0.107377704040482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319777209086052,0,0,0,0,0.0280539485165391,0,0,0.0722460891409314,0,0,0,0,0.0222279455171021,0.081709874255771,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.289904167612215,0,0,0,0,0,0,0.112321172260734,0,0,0.0911912189990368,0,0.13648802800417,0,0.00764501394063194,0,0,0,0,0,0,0,0,-0.0176041974684213,-0.0848820057599642,0,0,0,0,0,0,0,0,0.0126462011011749,0,0,0,0,0,0,0,0,0,0,0,-0.0255514675530923,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.103800875433885,0,0,0,0.0926220515220197,0,0,0,0,0,0.00679586889908576,0,0.0422446476562502,-0.0879821509567297,0,0,0,-0.242382791572005,0,0,0.0856827276000864,3.46944695195361e-18,0,0.408632123954385,0,0,-0.0442167294133365,0,0,0,0,0,0,0.116502702612242,0,0,0,0,0,-0.0633896805335074,0.00620464798650931,0,0,0,0,0,0
X000877.SZ,-0.114114214958805,0,0,0,0,0,0,0,-0.0636771810726214,0,0,0,0,0,0,0,0,0.089380314721424,0,0,0,0,0.0641776555406542,0,0,0,0,0,0.145668411924838,0,0,0,0,0,-0.219693038500362,0,0,0,0.00347985495795111,0,0,-0.194862666667323,0.241046491313474,0,0,0,0,0.45303207495504,0,0,0,0,0.0685467030711048,0,0,0,0,0,0
X600985.SH,0.0846174810941924,0.0267039650873266,0,0,0,0.0712793468211774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518763029385472,0,0,0.0248634906239472,0,0,0,0.00807077520543317,0.0145840732628215,0,0,0,0,0,0,0.276863273690743,0,0,0.377723012046366,0.00348952135984394,0,-1.73472347597681e-18,-0.0125900346126371,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.0372648277059992,0,0,0,0.124767662525227,0.187790535271051,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659797812611484,0.131497888319415,0,0,0,0,0,0,0,0.12640058497925,0,0.407191672880899,0,0,0.135463522638388,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0365461283466582,0,0,0,0.020168197913614,0,-0.497560994395263,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.626832834863866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584456602742244,0,0,0,0.0676334703863002,0,0,0,0,0.00861510415331595,0,0,0,0,0,0,0,-0.022628313025821,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127253071882169,0,0.0738828558678407,0,0,0,0,0,0,0.0628401362604984,0,0,0,0.0505814948655733,0,0,0,0.113842246801424,0,0,0,0,0,0,0.160845996590568,0,0,0.215616673682641,0,0,0,0,0,0,0.0254521782970713,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0366017215094677,0,0,0,0,0,0,0.592032710295744,0,0,0,0,0,0,0,0,-0.109683395449559,0,0,0.123483252701468,-0.0649632079941199,0,0,0,0,0,0,0,0,0,0.114984440768357,0.0306801549066717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002128.SZ,0,0.00529154695263067,0,0,0.105198985696813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.113075933374398,0.176047222920906,0,-0.0307044839065725,0,0,0,0,0,0,0,0.27809093638794,0,0,0,0,0,0,0,0,0.0546604919052793,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.104191700629664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07466234060271,0,0,0,0,0,0,0,0,0,0,0,0,0.0326612118390112,0,0,0,0.65376637934707,0,0,0.129979789873933,0,0.106370209750922,0,0,0,0,0,0,0.0602386298980006,0.0581210649173838,0,-0.0263848014654229,0.0353655218632902,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.163821084294046,0,0.106978165111453,0,0,0,0,0.426216147057518,-0.0906113713973902,0,0,0,0,0,0,0,0.33423631315428,0,0,0,0,0,0,0,0,0.0760954173256729,0,0,0,0,0.332733756234965,0,0,0,0,0,-0.161667444339199,0,0,0,0,-0.382761202399242,0,0.0217884283602224,-8.67361737988404e-19,0.159406382115282,0,0,0,0,0
X600219.SH,0,0,0,0,0,-0.0439984192680381,0,0,0.0244630563378017,0,0,0,0,0,0,0.218903458616643,0.0906921260388763,0.0973845765251232,0,0.127065176902469,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.013352583531284,0,0,0,0.267927937036286,0,0.0432391112918076,-0.112591152111792,0.0048958888408468,0,0,0,0,0,0.0218981855017942,0,0,0,0,0,0,0,0.0176727356663135,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.00872365043876266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877657395529376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070298215989308,0.0914658346941767,0.276913009402755,0,0,0,0,0,0,0,0,0,0,0,0.0575116502993032,0,0,0,0,0.287835779179747,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233156008388735,0,0,0,0.0841077727425132,0,0,0,0.112707917355343,0,0,0,0,0,0,0,0.20896293377693,0,0,0.0796940482876452,0,0,0.124665379092151,0,0,0,0,0.0892258170448011,0,0,0.0966394587262683,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0.013011255657471,0,-0.0170451729602045,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,-0.01878362258774,0,0,0,0,0,0,0.0328189824379919,0,0,0.206359555176114,0.0749329636749559,0.0814503630372738,0.226568609085212,0,0,0,0,0,0,0,0,0,0,0.00563684451947443,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.032544673178768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377408906619003,0,0,0.0792989809794901,0,0,0,0,0,0,0,0,-0.0156251348724343,0,-1.73472347597681e-18,0.262406626854107,0,0,0,0,-0.0326370976747614,0,0,0,0,0,0,0,0,0,0,0,-0.02061254308715,-0.00267049818190872,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.160499095703934,0,0,0,0,0,0,0,0,0,0,0,0.000103698927174367,0.37140618617389,0,0,0,0.277757471940431,0,0,-0.0702137296023952,0,0,0,0,0,0.019398689593243,0,0.225509971110484,0,0,0,0,0,0.0700775403709791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429786376334713,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0970694154947809,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.101063258460304,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.138954053346491,0,0.363150535939438,0.0887919906727846,0,0,0,0.0686404507950969,0,0,0,-0.0207633832984651,-0.0571150501425088,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.162213420979203,0,0,0,0,0,0,0,0,0,0,0,0.166056688567811,0.0541282537225072,0.107925848598209,0,0.120216372927971,0,0.0129929981333669,0,0.0716601500000141,0,0.299372807151834,0,0,0,0,0,0,0,0,-0.346560218778969,0,0.0653194750217104,0,0,0,0,0,0,0.0888489987381977,0,0,0.051033697296063,-0.266661436886316,0,0,0,0,0
X601666.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0955268381192403,0,0,0,0,0,0,0,0.445753546507293,0,0,0,0,0,0.00414001570484889,0,0,0,0,0.378534121044272,0.0165339467907396,0,-0.043011300242678,0.0221314342690016,0,0,0,0,0,0,0,0.187283208634807,0,0,0,0,0,0,-0.0231614053014545,0.0130833780191175,0,0,0,0,0,0
X600295.SH,0.117221422544388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0792225956748919,0,0,0,-0.0237094814213866,0,0,0,0,0.157119551476048,0.0871245740319961,0.0289295896354909,0,0,0,0.0481958991440702,0.145217103655953,0,0,0.0436875095177074,0,0,-0.211016889320338,0,0,0,0,0,0.123742970560328,-0.0235062845620045,0.0283718494272025,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0728607265327473,0,0,-0.34320126565379,0,0,0,0,0,0,-0.00968238855607832,-0.10249802604345,0,0,0.168570643689648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413238596606106,0,0,0.179726030562716,0,0,0,0,-0.0540578078291772,0,0,0.324274780692209,0,-0.0612272696123038,0,0,0,0,0,0,0
Slope,-0.214022398695962,0,0,0,0,0.686431743833259,0,0,0,0,-0.821005798278082,0,0,0,0,0,0,0,-0.221335594384235,0,0,0,0,-0.788172384595353,0.587871542026318,0,0,0,0,0.251066805925099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304751388632014,0,0.463137801481172,0,0,0,0,0,0
TED,0.393816989780121,0,0,0,-0.269133887676044,0,0,0,0,-0.364269350900158,0,0,0,-0.965380025805097,0,0,-0.12872081878582,0,0,0,0,-0.840580634750916,-0.179875475617553,0,0.903102284385913,0,0,0,0.728256991349376,0,-0.727368228149477,0,0,0,0,0,0,0,0.0655290422239737,0.489457113584415,0,0,0,0,-0.347554508672252,0,0,1.51182367779758,0,0,0,0.84357160502897,0,2.77555756156289e-17,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0536816934809782,0,-0.255606932936729,0,0,0,0,0,-0.230167729125225,0,0,0,0,0,0,-0.0526466091700148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147917054065242,0,0,-0.189800934994918,0,0,0,0,0,0,-0.0254875055638649,0,0.11082221939698,-0.146214656104287,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766007545480826,-0.0884408430349195,0,0,0,-0.0716939416080023,0,0,0,0,0,0,0,0,0,0.0393656433545392,0,0,0,0,0.0250437827171438,0,0,0,0,0,0.0226471168961625,0,0,0,0,0,0,0,0,-0.104054307136351,0.00533935168782122,-0.0474823560477061,0.16240200637481,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397318183599641,0,0,1.51724983423403e-06,0,0.00440004305527475,0,0,0,0,0,0,0,0,0.00545440594221011,0.0141325206619701,-0.00754690476616355,0,0,0,0,0,0
CarbonVol_Shenzhen,-0.00019606697548147,0,0,0,-0.000846732491131304,0,0,0,0,0,0,0,0,0,0,0,0,0.000401534500810155,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0.000990482010441966,0,0,0,0,0,0,0,0,0,0,0,0,0.00112445037142984,-0.000781163636310615,0,0,0,0,0,0,0.0031051318274125,-0.00401539531451283,-0.0016136288530551,-0.000311438801224059,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00799147931386905,0.00834165913289399,0,0,0,0,0,0,0,0,0,-0.00145116948406871,0,0,-0.000651000548975123,0,-0.00542092155535859,0,0,0,0,0,0,0,0.0166678568727532,0,0,0,0,0,0,0.00572203252264428,0.0148188779533993,0.0202881023339283,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.0150100381005145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00391794199223153,0,0,-0.00321598957001161,0,0,0,0,0,0.00332562039305838,0,0,0,0,6.41765370215902e-05,0,0.00620333397304988,0,0,0,0,0,0,0,0,0,0.0244824051730248,-0.00430236601950298,0,0,0,0.00226214096434962,0,0,0,0,0,0
