,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600362.SH,X600547.SH,X600795.SH,X600309.SH,X601991.SH,X300072.SZ,X600188.SH,X601992.SH,X600157.SH,X600027.SH,X600886.SH,X600660.SH,X600111.SH,X000898.SZ,X000709.SZ,X600489.SH,X600339.SH,X600299.SH,X000959.SZ,X601158.SH,X000630.SZ,X600583.SH,X000792.SZ,X002466.SZ,X600352.SH,X000408.SZ,X600219.SH,X000883.SZ,X600098.SH,X000983.SZ,X000825.SZ,X000539.SZ,X601699.SH,X002092.SZ,X600021.SH,X000027.SZ,X000723.SZ,X600623.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.348875885434703,0,0,0.0394856840015724,0,0,0,0.0513686966484109,0,0,0.0282158509185143,0,0,0,0,0,0.071661118400892,0,0,0,0,0,0.0156216818844167,0,0,0,0,0.00858426098803024,-0.0412297213525111,0,0,0,0,0,0,0,0,0.0141372253110462,0,0.0179415740313847,0,0,0,0,0,0,0.0679522218437721,0,0,0.00315028850781186,-0.00874309599120899,0,0,0,0,0,0
X600028.SH,0.777430740351377,0,0,0,0,0,0,0,0,0.0483968484855626,0,0,0,0.0575716189843229,0,0,0,0,0,0,0,0,0,0,-0.0444169174208276,0,0,0,0,0,0.0690457265906278,0,0,0,0,0,0,0,0,0,-0.0369015527950891,0,0,0,0.0553990782501394,0,0.030931047752193,0,0,-0.112437047756514,0.00911612947268656,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0544160976532893,0,0.0562410337544019,4.33680868994202e-19,0,0.0023971301544248,0,0,0,0.000848699167127082,0,0,0,0,0,0,0.0810467028980677,0,0.0983835959720568,0,0,0.0323928714301132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15898230163438,0.00680604899946571,-3.46944695195361e-18,0,0,0,0.0551197334926509,0,-0.0274859998276724,0.0119383978238851,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.07437879152374,0.194403121315685,0.00664868322405751,0,-0.0803881286767214,0,0,0,0.0765347186132592,0,0,0,-0.0667877897487433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00164872963072621,0,0,0.129412068460323,0.0172238230707848,0,0.00519712616566396,0,0,0.0464986821524132,-0.0139706977362695,0.0132631519758493,0.11749550534972,0,0,0,0,0
X600019.SH,0,0,0.364775170397357,0,0,0,0,0,0,0,-0.0983153879508992,-0.0927123693190004,0,0.129090462156319,0,-0.0890901203543622,0,0,0,0,0,0,0,0.253240478561334,0,0,0,0,-0.144212893344333,0,0,0,0,0,-0.119090804113246,0,0,0,0,0,-0.108104022560487,0,0,0,0,0,0.0204525779639125,-0.0753118072050466,0,0,-0.00748588211237268,0.0100971017953675,0,0,0,0,0,0
X600585.SH,0,0.00368552619774074,0,0,0.0499485802944429,0,0,0,0,0,0,0.0410238366673398,0,0,0,0,0,0,0,0,0,0.158202973972001,0,0,0.142051988729101,0,0,0,0,0,0,0,0,0,0,-0.460613580752795,0,0,0.127931991959208,0,0.0874877195598444,0,0,0,0,0,0,0,0,-0.220660428306425,-0.0150851744660917,0.0131510730820132,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.126867755585661,0,0,0,0,0,0.0393477524457101,0,0,0,0,0,0,0,0,0.178673010863024,0,0,0.0406079799313107,0,0,0,0,0,0,0,0,0,0,0,0.0467610856364294,0.0335706517355358,0,0,0,0,0,0,0,0.0869368525779803,0,0,-0.0207286667627842,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0485848441246045,0,0.0694280527221881,0,0,0,0,0,0.301721493557976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747215394094543,0,0,0,0,0,0,0,0,0.0254041900699279,0,0,0.148917670073853,0,0,0,0,0,0,0,-0.00516482882423944,0.00219855220599498,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0327345071729002,0,0,0,0.373737513829741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0951586002134122,0,0,0,0,0,0,0,0,0,0.079338551724639,0,0,0,0,0,0.0919695264994963,0,0.120314451574018,0,0,0,0,-0.210126570385168,0,-0.00333266820792599,0,0,0,0,0,0
X600688.SH,0,0.499562935809955,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104904506776178,0,0,0,0,0,-0.0347128038889787,0,0.100062109892305,0,0,0,0.132541241252652,0,0.0128783738615935,0,0,0.0484936853984422,0,0,0,-0.0527961585437957,0,0.0424721995982711,0.13503096868838,0.0357771291821218,0,0,0.0355248563544003,0,-0.0148697556993918,-0.00910956317277317,0.0057556240964165,0,0,0,0,0,0
