,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601992.SH,X601898.SH,X601600.SH,X300072.SZ,X600688.SH,X600547.SH,X600795.SH,X600309.SH,X601991.SH,X600362.SH,X000709.SZ,X600188.SH,X600660.SH,X600027.SH,X600886.SH,X002466.SZ,X600157.SH,X600111.SH,X600489.SH,X600339.SH,X000959.SZ,X000898.SZ,X600008.SH,X600299.SH,X601158.SH,X600583.SH,X000408.SZ,X000883.SZ,X600219.SH,X600578.SH,X002460.SZ,X000630.SZ,X000792.SZ,X000401.SZ,X000539.SZ,X000983.SZ,X600352.SH,X000027.SZ,X000786.SZ,X002092.SZ,X000723.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.199305200726789,0,0.064750399500348,0,0,-0.0355164725342318,0,0,0.0489261858265241,0,0,0,0,0,0,0,0.00174915848091207,0,0,0,0,0,0,0,0,0,0,0,0.0128257065664812,0,0,0.0857660927682752,0,0,0,0,-0.0577650500989913,0,0,0,0,0,0,0,0,-0.00614316782648973,0,0.0653580709406329,-0.0228938393259328,-0.0142467720527314,-0.0011198968358454,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0343149211965661,0,0,0.0812883337502906,0.0467036992855369,0,0,0,-0.00784691347198546,0.0650148848885877,0,0,0,0,0,0,0,0,0,0,0,0.0472259011799206,0.0379155422664025,0,0,0,0,0,0,0,-0.0494300022127004,0,0,0.0237955996161728,0,0.016326628519047,0,0,0,0,0.00381299838923164,0,0,-0.00529388634934543,0.0200172486854956,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0363798079935894,0,-0.0250407472685576,0.164301531460608,0,0,0,0,0,0,0.0982019499979108,0.0244883383623417,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0368638722342893,0.211714286010763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271811522896613,0,0,0,0,0,0,0,-0.00320973618238316,-0.00279685497648549,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.379573744008604,0,0,0,0,-0.0826614249554284,0,0,0,0,0,0.079987138528276,0,0,0,0,0,0,0,0,0,0,0,0.0965630766611523,0,0,0,0,0,0,0,0,0,0,-0.243893200282693,0,0,0,0,0,0,-0.0621311633011052,0,0,-0.0168323606941963,-0.0250942079917405,0.0795040881888023,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.138232668667566,0,0,0,0,0,-0.0204455373838754,0,-8.67361737988404e-19,0,0,0,0,0.0791404691570836,0,0,-0.172300625559469,0,0,0.161624974396357,0,0,0,0,-0.209232758466478,0,0,0,0,0,0,0.0718332813317034,0,0,0,0,0.0362536386870366,0,-0.100886935248989,0,0,0,-0.0292296114197442,0,0,0,0,0,0
X600011.SH,0,0,0.0954955548168636,0.151116558467137,0,0,0,0,0,0,0,0,-0.173030796165435,0,0,0,0,0,-0.0236928507008564,0,0.316205802212164,0,0,0,0,0,0,0,0,0.308672677116591,0,0,0,0,0,0,0,-0.0513312527589688,0,0,0,-0.172000250233046,0,0,0,0,0,0,0,-0.0186257682479596,0.0555087813386521,-0.0103926619541196,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.100773593029454,0,0,0,0,0,0,0.111974243234543,0,0,0,0,0,0,0,0,0,0.0413718498142615,0.0922033016287154,0.224965862316843,0,0,0,0,0,0,0,-0.0203196848123365,0,0,0,0,0,0,0,0,0,0,0.0076692291422194,0,0,-0.00508471345697873,-0.0104468605194092,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0283007559009299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4479413492992,0,0,0,0,-0.21761818946977,0,0,0,0.0688827105678298,0,0.00822371282643813,0.0928760952914167,-0.0831283915769612,0,0,0,0,0,0,0,0,0,0.425767101757084,0,0,0,0,0,0,0,0,0.103524657852939,0.00348951830716905,0.0158930206954342,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182503822339864,0,0,0,0,0,0.0255525114039506,0,0,0,0.0418551925212717,0,0,0,0,0,0.333346898090389,0,0,0,0,0,0,0,0,0,0.222131906701094,0,0,0,0,0,0,0,-0.00498009343062258,-0.00122114969255646,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14112601477845,0,0.134883541571439,0,0,0,0.102813713412012,0,0,0,-0.0857273807053698,0,0,0.0423927313496923,0,0,0,0,0,0.286206986361511,0,0,0,0,0,0,0,0,0,0.0586221847336959,0,-0.00503121513183636,0,0,0.0114975038761038,-0.00599902434407099,0,0,0,0,0,0
X300072.SZ,0,0.159294256924975,0,0,0,0,0,0.0997532401778601,0,0,0,0,0,0,0,-0.0486531274171938,0,0,0,0,0,0,0,0,0,0,0,0.00763301659530719,0,0,0,0,0,0.16660413288266,0,0,-0.0350740553737505,0,0,0,0.00164205734716278,0,-0.0850512615663402,0,0,0.0287435147886962,0.263084138256621,0,0,0,0.0916035872651117,0.00244331469836064,0,0,0,0,0,0
X600688.SH,0,0.45024389839872,0,0,0,0,0,0,0,0,0,0,0,0,0.138119623049083,0,0,-0.0280227303389579,0,0,0,0.0703789138360635,0,0,0,0,0,0,0,0.0424059085869101,0,0,0,0,0.142846216421882,0,0,-0.0918140109570149,0,-0.0303990412605719,0,0,0,0,0,-0.00302037340268833,0,0,0,0,-0.00322143374974479,0.00322533500439785,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.121574113345996,0,0,0,0,0,0,0,0,0,-0.0243855671864232,0.00201269042498785,8.67361737988404e-19,0,0.0388307276301947,0,0,0,0,0,0,0.372277582046578,0,0,0,0,0,-0.0153677150311031,0,0.0902722711013607,0,0,0,-0.0661558392292807,0,0,-0.0780541555678334,0,0,0,0,0,0,0.186937730041127,0,0,0.00940524453756305,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.00798421547230976,0,0,1.0842021724855e-19,0,0.0160120811544706,0.016318969211441,0,0,0,0,0.0515160749902868,0,0.0564744564726777,-1.73472347597681e-18,0,0,0,0,0,0,0.0283061451320909,0,0,0,0,0,0,0,0,0,0,0.0522780129253687,0,0,0,0,0.00715968721456133,0.0183863188274409,0,0,0,0.026294977154946,0,0,0,0.00228551125560845,0.00449694647502632,0,0,0,0,0,0
X600309.SH,0,0,0,-0.122969989411293,0,0.10384401165154,0,0,0,-0.0436732196277799,0,0,0,0,0,0,0,0,0,0,0,0.109259501498121,0,0,0,0,0,0,0,0.0692903873970805,0.25637911067246,0,0.00360641583579526,0,0,0,0.207327195617892,0,0,0,0,0,0,0.34444243641295,0,0.220573930545032,0,0,0,0,0,0.00606427232085119,0.0364466183392107,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0883256975922703,-0.111853973556299,0,0,0,0,0,0,-0.144806118867975,0.118983068178677,0,0,0,0,0,0,0,0.267824775288494,0.0232220165139316,0,0.485118319025858,0,0,0,0,0,0.0521516347335616,0,-0.112875952569841,0,0,-0.0391688578698446,0,0,0,0,0.0796562374298631,0,1.73472347597681e-18,0,0,0.125481232642871,-0.00194941269824601,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0266552760508261,0,0.301541973002426,0,0,0,0,0,-0.147736556112746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000971619473923413,0,0,0,0,0,0,0,4.33680868994202e-19,0.556621242777831,0,0.0217393409431549,0,0,0,0,0,0,0.0301513611876152,0,0,0,-0.000883763172315981,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,-0.0744471175321,0,0,0,0,0,0,0,0.151136345674735,0.0017281282759208,0,0.121343068557322,0,0,0,-0.0386732559893313,0,0,0,0,0.281763332362162,0.415110710108758,0.0950314284893287,0,0,0,0,0,0,0.0913975817526677,0,0.0367962516961085,0,0.417193559236888,0.442728206085627,0,0,0,0,0,0,0,0,0.0060074180721717,-0.00924535849881421,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0430233168634154,-0.0743695084277412,0,0.0264968956597737,0,0,0,0,0,0,0,0,0.0238860412860993,0.0013447771867681,0,0,0,0,0,0,0,0,0.018964677549557,0,0,0,0,0,0,0,0.293672684831347,0,0,0,0,0.11950547954411,0.00756106018827252,0.0379008678706088,0.28344954278033,0,0,0,0,0,0,0,0.038613785959405,-0.0136370921597577,0,0,0,0,0,0
X600660.SH,0,0.12118936081595,0,0,0,0,0,0,0,-0.0467609236873997,0,0,0,0,0,0,0.0317555617888519,-0.0110003810974647,0,0,0,0,0.254493639265556,0,0,0,0.139139221813127,-0.0470842869586718,0,0,0.176459377950158,0,0,-0.271969090218698,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138332392289893,0,0,0.0143503974717232,-0.0123874451157172,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0708601483528256,0,0,0,0.0706418301550514,0,0,0,0,0,0.0235784543560367,0,0,0,0,0,0,0.0413314458163103,0,0,0,0,0.0162387698894984,0,0.0366023357475273,0,0,0,0,0,0,0,-0.0174396786351537,0,0,0,0,0,0,0,0,0,0.0138813294544013,0,0,-0.0101784677347244,-9.76567457746883e-05,0,0,0,0,0,0
