,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002466.SZ,X002460.SZ,X600585.SH,X600188.SH,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X000301.SZ,X002271.SZ,X600660.SH,X000708.SZ,X000877.SZ,X600010.SH,X600886.SH,X600547.SH,X601600.SH,X600795.SH,X600176.SH,X600426.SH,X600362.SH,X000408.SZ,X300073.SZ,X600096.SH,X601991.SH,X600803.SH,X000786.SZ,X000629.SZ,X000723.SZ,X600027.SH,X000983.SZ,X002080.SZ,X600141.SH,X601699.SH,X600348.SH,X600160.SH,X600219.SH,X600399.SH,X600801.SH,X600157.SH,X002192.SZ,X002407.SZ,X600486.SH,X300037.SZ,X002497.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0125416129538092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136084200898615,0,0,-0.11580722702865,0,0,0,0.214639961757392,0,0,0,0.103534350122596,0,0,0,0,0,0,0,0.0301741196619325,0,0,0,0.0103637242860629,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0358258064436742,0.0458653403243856,0,0,0.236572500342163,0.132221205565308,0,0,0,0,-0.122423816658336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118797144671266,0,0,0,0,0,0.19590307921545,0,0,0,0,0,0,0,0.0875735376760432,0,0,0.108762906739853,0,0,0.0113775205668506,0,0,0,0,0,0
X600028.SH,0,0.0466921100144097,0,0.0238330980777721,0,0,0,0,0.00900332823833388,0,0,0.00827728392912251,0,0,0,0,0,0,0,0,0,0.113575526768045,0,0,0,0,0,0,0,0,0,0,0.0160563234350559,0,0,0,0,0,0.0103215328486703,0,0,0,0.0426447843142425,0,0.0979973433009472,0,0,0,0,0,0,-0.00627103832658941,-0.00863239276743362,0,0,0,0,0,0
X600309.SH,0,0.0129346703155802,0,0,0,0,0,0,0,0,0.196932823459703,0,0,-0.0317315058119018,0,0,0,0.157485810538058,0.0106452143784913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294704186405333,0,0,0,0.0315003716607739,0,0,0.089050251012864,0,0,0,0,0,0,0,0,0,0,-0.0342677724113175,0,0
X002466.SZ,0,0,0,0,0,0.446475111900227,0,0,0.0829461804676524,0,0,0,0.05245372560957,0,-0.0295747437443627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939345176961981,0,0,-0.0303503105909969,-0.144737642291271,0,0,0,0,0,0,-0.0221920721534834,0,0,0.0213110233881481,0,0,0.1389002782739,0,0,0,0.290139140280838,0,0,0.0478974287289028,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0953749933749362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827134046453395,0,0,0,0,0,0,0,0,0.0104245662709648,0,0,0,0,0,0.0473644292796614,0,0,0.059290928817352,0.0980044761988153,0.0628739492643636,0,0,0,0,0,0,0,0.0479488210599716,0,0,0.23770398688471,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.025881195983,0,0,0,0,0,0.207867815450808,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00525578501057679,0.0343226610891152,0,0,0,0,0,0.0203976057283326,0,0,0,0.369941033367631,0.0617990502598659,-0.00687719808794879,0,0,0,0,0,-0.000204702495206282,-0.0370125851547848,0,0,0,0,0,0
X600188.SH,0,0.241606497263328,0,0,0,0,0,0,0,0,0.477281721063986,-0.0728087068384762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947123448944417,0,0,0,0,0.0361233800188295,0.184901049945518,0,0,0,-0.0171078068464652,0.0632386437152123,0,0,0,0,0,0,0,0.0789199667849042,-0.140315783450423,0,0,0,0.0110649569488062,0,0
X000792.SZ,0,0,0,0,0.113963174009163,0,0,0.117958182500208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386709644972574,0,0.0650902230182678,0,0,0.106382916482629,0,0,0,-0.0570634404701965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062400507657328,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0759752210999979,0,0,0,0,0,0,0.0879800038516844,0,0,0.0763034335332232,0,0,0,0,0,0,0,0,0,0.0911757955557917,0,0.0675563688296694,0,0,0,0,0.111251469029998,0,0,0,0,0,0,0,0,0,0,0,0,0.029686636363284,0,0,0,0,0.0191921781257609,0,0
X601898.SH,0,0.345764020097484,0,0.103117645050827,0.102806581649209,0,0,0.0614775099339994,0,0,0,-0.0204936962198165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13035184686735,0,0,0,0.0196848794852569,0,0,0.262712598128262,0,0,0,0,0,0,-0.0371877013876082,0,0,0,0,0,0,0,0,0.00841350672870001,-0.0222287696674596,0,0,0,0.0564482062933829,0,0
X600011.SH,0,0,0,0,0,0.0280244867116182,0,0,0,0,0,0,0,-0.372490333292105,0,0,0,0,0.160289977308987,0,0,0,0.0981890632011667,0,0,0,0,0,0,0,0,0,0,0,0.952757011398672,0,0,0,0,0,0,0,-0.0518500246797508,0,0,0.0960658216860719,0,0,0,0,0,-0.0236596581409211,0,0,0,0,0,0,0
