,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X600547.SH,X601600.SH,X600886.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X000708.SZ,X600027.SH,X002460.SZ,X600803.SH,X000301.SZ,X601991.SH,X600426.SH,X000983.SZ,X600160.SH,X000786.SZ,X002466.SZ,X600219.SH,X601699.SH,X000807.SZ,X600176.SH,X000630.SZ,X600985.SH,X002128.SZ,X000408.SZ,X600096.SH,X601168.SH,X000933.SZ,X000877.SZ,X600995.SH,X000883.SZ,X002353.SZ,X600378.SH,X600352.SH,X600688.SH,X000027.SZ,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.411465374377496,0,0,0,0.172992922824209,0,0,0,0.0517868332494515,0.091354894611345,0,0,0.0266432886117192,0,0,0,0.192570467318093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653779301687197,0,0,0,0,0.297694739954876,0,-0.0525912952068988,-0.0122018740700665,0,0,0,-0.0215767626145527,0,0
X600028.SH,0.411127924972229,0,0.15787938383307,0,0.0715004705305302,0,0.0106169743601145,-0.0137875018600497,0,0,0,0,0,0.0634774363831814,0,0,-0.0318317880931671,0,-0.139311721385403,0,0,0,0,0,0,0,-0.0454398358162904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119556597304703,0.030114445396754,0,0,0,0,0,0,0.0452595614094817,4.33680868994202e-19,0,0,0,0.0288403196340795,0,0
X601088.SH,0,0.254832821591294,0,0,0.0937409878581319,0.218741050801949,0,0,0,0,0,0,0,0.0634481629694871,0,0,0,0,0,0,0,0,0.0131862800001276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462018031453298,0,0,-0.0206672944895808,0,0.00702457225215592,0,0,0,0,0,0,0,-0.0350253375448556,-0.00561471624991894,0,0,0,-0.00571536320233848,0,0
X600309.SH,6.93889390390723e-18,0,0,0,0,-0.0256544473296641,0,0,-0.119156994086024,0,0,0,0,0,0,0,0,-0.126627615754768,0,0,-0.00933709128970423,0,0.0528710134335363,0,0,0.351148202281952,0,0,0,0,0,0,0,0,0,-0.0449889293981249,0.390112682933746,0,-0.0319598894544638,-0.0374831640361607,0,0,0,0,0.0679692685152999,0.146786558833056,0,0,0,0,0,-0.0399261869211946,-0.043828971053297,0.070018667765115,0,0,-0.0124456437661203,0,0
X601898.SH,0,0.313215141052077,0.0842948342064905,0,0,0.0862486542863396,0,0,0,0.0601705614453912,0,0,0,0,0,0,0,0.00620132529880662,0,0,0.0348046491580837,0,0,0,0,0,0,0,0,-0.0299086408884725,0,0.112217071779655,0,0,0,0,0,0,0,0.16234157632602,0,0,0,0,-0.0893564374429613,0,0,0,0,0.201087547767236,0,0,0,0,0,0,0.0138496046755008,0,0
X600188.SH,0,0,0.299397621756207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168168844676415,0,0,0,0,0,0,0,0,0,0,0.563943541158985,-0.0946636241715553,0,0,0.451133594056295,0,0.123657490617785,-0.117793338270714,-0.0205648298104352,0.0204114634658489,0,0,0,-0.0627478809582237,0,0,0,0,0,0,0,0.0497628642213395,0,0,0,0.0224648114472078,0,0
X600019.SH,0,0.41107140496564,0,0,0,0,0,0,0,0.0624253328927906,0,0,0.0307804323917476,0,0,0,0,0,0,0.443462373512328,0.0159140544577712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102981963577123,0.0741101797798227,0,0,0,0,-0.0235669913164521,-0.173610790085643,0,0,0,0,0,0.082514612012638,0,-0.183946676933486,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182826346031509,0.0378614498038027,0,0,0,0.098168528689345,0,0,0.179818200851773,0.25540561539624,0,0,0,0,0,0,0,0,0,-0.214691817646638,0,0,0,0,-0.0691383959485312,0,0,0,0,0,0,0,-0.0986125858141665,-0.129661056723906,0,0,-0.0691202974561794,0,0
X600547.SH,0,0,0,-0.248414015626047,0,0,0,0,0,-0.0373317284402381,0,0,0,0,0,0.12920076261639,0,0.538090439467925,0,0,-0.0151735876146488,0,0,-0.147300649942227,0,0,0,0.151123887069538,0,0,0,0,0,0,0,0,0.112216238563701,0,0,0.0836544730323312,0,0,0,0,0,0,0,0,0,0,0,-0.0216025210877686,0,0,0,0,0.019726820440998,0,0
X601600.SH,0,0,0,0,0,0.0299869394694745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398371913622321,0,0,0,0.336916906404274,0,0,0.304157101578256,0,0,0,0,0,0,0,0,0,0.19775970508631,0,0,0,0,0,0,-0.00705114638753751,0,0
X600886.SH,0.341290325461425,0,0,0,0,0,0,0,0.120561663295785,0,0,0,0,0.0853942524323148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214694552717459,-0.0610654664153383,0,0,0,0,0,0,0,-0.143598537053188,0,0,0,0,0,0,0,0,0,0,0,0,-0.0709751912030355,0,0.0436525749405416,0.107961992000667,0,0,-0.0107241316584809,0,0
X600585.SH,0,0,0,0.0348300964539361,0,0,0,0,0,0,0,0,0,0,0.105587180768224,0,0,0,0,0,0,0,0,0.0949086131865206,0,0.00129547863108027,0,0,0.0884253144883896,0,0,0,0,0,0,0,0,0,0,0,0,0.153085484709787,0,0,0,0,0.0202375600674783,0,0,0,0,0.107381381590789,0,0,0,0,0.0207716727105861,0,0
X600011.SH,0.0471032534429403,0,0,0,0,0,0,0,0,0,0,0,0,0.182344002783715,0,0,0,0,0,0,0,-0.0965785632022562,0,0,0.0865186243373824,0,0,-0.0107795975433488,0,0,0,0,0,0,0,0,0,0.0290531385859037,0,0,0,0,0,0.0334489021598691,0,0,0,0,0,0.116812601420005,0,0,0,-0.0375968098411471,0,0,-0.0607583761965102,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0153928482066863,0.0797208941237717,-0.118852517514721,0.219790072755748,0,0,0,0,0,0,0,0.123533073531905,0,0,0,0,-0.111198600162891,0,0,-0.0365496610601677,-0.0129894513140349,0,-1.73472347597681e-18,0,0,0,0,0,0.017421112770517,-0.0731847710422531,0,0,0,0,0.243147476176237,0,0,0,0,0,0.0726799166886081,0,0,0.0145272119269608,0,0,0,-0.00725014188402508,0,0
X000792.SZ,0,0,0,0.021176378731357,0,0,0,0,0,0,0,0.0133733422706349,0,0,0,0,0,0.0470255224382166,0,0,0,0,0,0.354108089325422,0,3.46944695195361e-18,0,0,0,0.255412068043398,0.0327041985038847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542045634894738,-0.11172510631466,0.0444786847621371,0,0,0,-0.0388970544290935,0.0113803938059408,0,0,0,0,-0.0222180850312414,0,0
X600362.SH,0,0,0,0,0,0.00275016854257268,0,0,0.0598059394269395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567699796958784,0,0.00765701940023166,0,0,0,0,0.036395302118022,0,0,0,0,0.401948280962125,0.119795753797091,-0.0192048252707577,0,0,0,0,0,0,0,0.01077354221542,0,0,0,0,0,0,-0.00333959336377035,0,0
X600010.SH,0,0,-0.0336057882446629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133320208335871,0,-0.0947972750883228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081562360008769,0.0292560061613797,0,0.0365669568772654,0,0,0,0.0109563032782617,0.0624517454878802,0,0,0,0.117232389965971,-0.0178155805879455,0,0,0,0,0.0312883159194696,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.7054984247015,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584572936097498,0,0,0,0,0,-0.208575912911907,0,0,0.370718082340009,0,0,0,0,-0.126774163764344,0,0.0116640292935098,0.00158030725618613,0,0,0,0,0,0,0,0,0,0,0.0442242257834206,0.184435872974381,0.0427840254123789,0,-0.0176701152220727,0,0,-0.0727851272686569,0,0
X600111.SH,0,0,-0.0416481162703744,-0.110442246824709,0,0,0,0,0.115764774941662,0,0,0,0,0,0,0,0.010730545345991,0,0,0,0,0.234900360023969,0,0,0,0,0,0,0,0.109268982993003,0,0,0,0.0209547083588052,0,0,0,0.131091872486685,0,0,0,0,0,0,0,0.141242344226245,0,0,0.138989599373422,0,0,0,0,-0.0688555647597784,0,0,0.021715522923294,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0310907830791447,0.0843357507223045,0,0,0,0,0,0,0,0,0,0,0,0.0693707312966453,0,0,0,0.0174610861859837,0,0,0,0.071893098569675,0,0,0,0,0,0.151533451849044,0,0,0,0,0,0,0,0,0,0,0.176124277751063,0,0,0,-0.0261528592725807,0,0,0,0,0,0.00301255713652536,0,0
X600027.SH,0,0,0,-0.0911066903964343,0,0.0876250819401823,0,0,-0.414740488012529,0,0,0,1.07392879244152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00389355380755287,0,0.106818441586667,0,0,0,0,0,0,0,0.187315517837062,0,0,0,0,0,0,0,0,0,0,0,0.058985036730538,0,0,0,0,0.0123489683289451,0,0
X002460.SZ,0,0,0,0,0,0,0,0.00406207477877908,0,0,0,0,-0.0464502173460512,-0.0651547347742968,0.0553885059677957,0,0,0,0.206764039204857,0,0,0,0,0,0,0,0,0.0377174809759479,0,0.798275644263818,0,0,0,0,0,0,0,0,0.0225607129068786,0,0,-0.0565378850296426,0,-0.072553470548872,0.106511307421415,0,0,0,0,0,0,-0.00534193840459172,0,0,0,0,0,0,0
