,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X000708.SZ,X601991.SH,X600362.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X601992.SH,X000723.SZ,X600027.SH,X002271.SZ,X000786.SZ,X600516.SH,X600489.SH,X002353.SZ,X000898.SZ,X002460.SZ,X600299.SH,X600176.SH,X002466.SZ,X601158.SH,X000709.SZ,X000883.SZ,X600426.SH,X600583.SH,X600612.SH,X600219.SH,X000792.SZ,X000629.SZ,X600315.SH,X000027.SZ,X000630.SZ,X000553.SZ,X600985.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0446312113766869,0,0,0,0,0,0,0,0,0.075180980976269,0,0.131642679598192,0.103549688907587,0.0163306753381724,0,0.00231368277866412,0,0,0,0,0,0,0.0324496950672096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112493779201898,0,0,0,0.0389583907881318,0,0,0,-0.029614257036458,0,0
X600886.SH,0,0,0,0.126550046760753,0,0,-0.158644720279049,0,0,0,0,0,0,0,0.154754397594914,0,0,0,-0.047451791652824,0,0,0.201715414179392,0,0.0620800000290679,0,0.0213627045880139,1.0842021724855e-19,-0.268284818876903,0.045842472525488,0,0,0,0,0,0.0550876159483964,0,0,0,0,0,0.014090656952228,0,0,0,0.184336080177793,0,0,0,0.119183323209348,0,0,8.67361737988404e-19,-0.0205379596299316,0,0,0,0.0671869325562824,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0224789539129769,0,0,0,0,0,0,0,-0.0768411742992953,0,0,0,0,0.0342645012571227,0,0.182090601679062,0.0388201832810535,0,0,0,0,0.0338302619192394,0,0,0,0,0,0.220247042160463,0,0,-0.0358807019764618,0,0,0,0.00452032144674617,0.0217781805163607,0,0,0.114796111960686,0,0,0,0,0,0,0,-0.00732358507642578,0,0
X600188.SH,0,0,0,0,0,0,-0.176812363903537,0,0,0.181266142770921,0,0,0,0,0.0303243113186691,0,0,0,0,0,0,0,0.0876273902576799,0.0329557612249418,0,0,0,0,0,0,0,0.0358090829429758,0.169802073492885,0,0,0,0,0,0,0,0,0,0,0,0,0.11049397365367,0,0,0,0,0,0,0,0,0,0,0.0011460253431634,0,0
X000708.SZ,0,0,0.354335824526155,0,0,0,0.103605131059116,0,0,0,0,0,0,0,0,0,0,0,0.21146805223013,0,0.0657047066910943,0,0.175317012173473,0,0,0.0667818966376647,-0.117534686034635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269371229519143,0,0.000457159855682461,0,0,0,0,0,0,-0.0117736751937754,1.0842021724855e-19,0,0,0,0.0375217416331918,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531270730233257,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0610397121669408,0.0244272073139078,0,0.144960483507068,0,0.0717290650377231,0,0,0,0,0,0,0,0.0539044165478382,0.200786853763316,0,0,0,0,0,0.111425933544572,0,0.00727896287838836,0,0,0,0,-0.0106979403151965,0,0
X600362.SH,0,0,0,0.00137009192242559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124751054032654,0.0182111323117069,0,0.121571161063322,0,0.100979709068598,0.130722403925519,0,0,0,0,0,0.0207255252634892,0,0,0,-0.00563246742024029,0,0.0404238346527967,0,0,0,0,0,0,0,0,0.0606706866790971,0,-0.000496106430732941,0,0,0,0,-0.00287510358471384,0,0
X600795.SH,0,0,0,0,0.0269297859720436,0,-0.00778641953249659,0,0,0,0,0,0,0.0418386226250339,0,0,0,0,0,0,0,0,0,0.0385834280700604,0,0,0,0.0179751918417894,0,0.0518310308678735,0,0,0.00972576866520589,0,0.0375031281011855,0,0,0,0,0,0.0462736555636908,0,0,0,0,0,0,0.0608312236510887,0,0,0,0.00442912743612464,0,0,0,0,0.00159907509138358,0,0
X600352.SH,0,0,0,0,0.105076359892812,0,0,0,0,0.0373922408851236,0,0,0,0,0.0354820032909672,0,0,0,0,0,0,0,0,0.22033333943364,0,0,0,0,-0.0122208026773721,0.161250190024521,0,0.0800375829095706,0.244898075393214,0,0,0,0,0,0,0,0,0,0,0,0,-0.143796566683674,0,0,0.0604731900090592,0,0,-0.000681257524646424,0,0,0,0,-0.0076093444113247,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161088124714301,0,0,0,0,0,0,0,0,0,0.0391465531544543,0,0,0,0,0,0,0.374505017618313,0.121107748717349,0,0,0,0,0,0,0,0.0442210753289822,0,0,0,0,0,0.0579299286823188,0,0.087787083331454,0,0,0,0.0220357793443034,0.0220516596959242,0,0,0,0,0,0
X600801.SH,0,0,0,0.623251391057584,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0350217169506923,0,0,0,0,0.0669343511562216,0,0.0230298311089129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805210933617208,0,0,0,0,0,0,0,0,0,0.00805357500541212,0,0,0,0.00646506698682452,0,0
X600111.SH,0,0,0,0,0,0,0.209563466736995,0,0,0,0,0.0874211904470997,0,0,0,0,0,0,0,0,0,0,0,0.137447906637806,0,0,0.134306980689636,0.0620343825259557,0.205155916801934,0,0,0,0.044982864678601,0,0.121224102029861,0,0,0,0,-0.0241477088214146,-0.0703868367350336,0,0.245569097598171,0,0,0,0,0,0,0,0.30673184926251,0,-0.0282708947551246,0,0,0,-0.102494186991261,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0958810972226727,0,0,0,0.101429836893883,0,0,0,0,0,0,0.0138067948633934,0,0,0.0804021865051751,0,0,0.0206958782267801,0.177969103957925,0,0.0249186167783653,0,0,0.0102618100915251,0,0,0,0,0,0,0,0,0,0.0773552249343842,0,0,0,0,0.0838794730312329,0,0,0,0,0.019269934050372,0,0,0,-0.0146076942871228,0,0
X000723.SZ,0,0,0,0,0,0,0.0407345313161594,0,0,0,0,0,0,0,0,0,0,0,0.115310605097319,0,0,0,0.314682562879422,0,0,0,0.115496939014307,0.6723532728485,0,0,0,0,0.408101405134548,0.0853878435554236,0.0851043017544948,0,0,0,-0.230349748675309,0,0.140487087425859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111815073846886,0,0
X600027.SH,0,0,0,0,-0.0321639964007748,0,0,0.474727982084767,0,-0.145535916311153,0,0,0.0270732182470775,0,0,0,0,0,-0.043290330022962,0,-0.1046629241094,0.0939826852623083,0,0.175864008039055,0,0.149625205082247,0,0,0,0,0,0.0332654197965295,0,0,0,0,0,0,0.0199687557967079,0,-0.00475870032447516,0,-0.0608405279048928,0,0,0,0,0,0,0,0,0.00617166349774892,0,0,0,0,0.0258376914944787,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573109760500888,0,0,0,0,0,0.413603634807479,0.146022839525503,0,0,0,0,0,0,0,0,0,0,0,0,-0.0815806535369674,0,0,0,0,-0.00704700198019482,-0.209558825965634,0,0.0349996124567011,0,-0.134366542595533,0,0,0,0,0,0,0.0104165783206674,0.0215690864299893,0,0,0,-0.0309323665638038,0,0
X000786.SZ,0,0,0,0,0.230503135549335,0,-0.0218667103360723,0,0,0,0,0.00778301188263832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844527929748112,0,0,0,0.0991618080222875,0,0,-2.16840434497101e-19,0,0.00500467628471817,0,0,0,-0.0442643266705777,0,0,0,0,-0.0088918654451324,0,0
X600516.SH,0,0,0,0,0.192769913965722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529602714374568,0.065349047093442,0,0,0,0,0,0,0,0.0295548219885478,0,0.010267187070106,0.133089260516747,0,0,0,0,0,-0.0837467183024694,0,0.0638393465237929,0,0,0,0,0,0.221472779775292,0.16742898866115,0,0,-0.0287368061158987,0,0,0,0.0643121693813242,0,0
X600489.SH,0,0,0,0,0,0,0.576936559530097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173655072984482,0.104279245987329,0,0,0,-0.0314957678436629,0,0,0,0,-0.0287921885677854,0,0,0,0,0,0.165732717138408,0,0,0,0,0.0348251511744488,0,0,0.234979941494825,0,0,0.0224149662530919,0,0,0,0,-0.0373316705454672,0,0
X002353.SZ,0,0,0,0,0,0,0,0.353670751284253,0,0,0,0,0,0,0,0,0,0,0.336000871212079,0,0,-0.0733964602468856,0,-0.0732370205789983,0,0,0,-0.107411140709924,0,0,0,0.265959796575168,0.04105889224438,0,0,0,0,0,0,0,0.0204131435383428,0,-0.0976553198438039,0,0,-0.0900140552586766,0,0,-0.044868202912247,0,0,0,-0.015565116821004,0,0,0,0.0241893990935557,0,0
X000898.SZ,0,0,0,0,0,0,-0.0881368579544288,0,0,0,0,0,0,0.155562774301625,0,0,0,0,0,0,0,0,0,0.224366075867276,0,0,0,0.0557754554016836,0,0.0142629333555294,0,0,0,0,0.00377694083379889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279195125429896,0,0,0,0,-0.0501017454243572,0,0
X002460.SZ,0,0,0,0,0.0995662452508527,0,0.0214206045258955,0,0,0,0,0,0.225434688175546,0,0.13077228530659,0,0,0,0,0,0,0,-0.239279473855152,0,0.136204744338457,0.0910442429848093,0,0.244806832862354,0,0,0,0,0,0,0.531859765564751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409139994162105,0,0,0,-0.0246920099877968,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.125792869173585,0,0,-0.105196990661487,0,0,0,0,0,0.108701072781148,0,0,0,0.0260279454082022,0,0.0518694701697938,0.0429673497824909,0,0,0,0,0,0.165085150237963,0,0,0,0,0,0,0,0,0.325204742052787,0,-0.0150464963086498,0,0,0,0,-0.00445025516508548,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161246036313947,0,0.0591725706473372,0.10022225214378,0,0.0846924607133109,0,0.0557863914687386,0,0,0,0,0.0468012092336398,0,0,0,0,0,0,-0.0155103815292548,0,0,0,0,0,0,0,0,0.0014666540362244,0,0,0.0306416801870175,0,0,0,0,0.00404579563332968,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944355782979421,0,0.165624189716843,0,0,0,0.16015052617944,0,0,0,0.436672619602442,-0.149062699500135,0.014292764402383,0,0,0,0,-6.93889390390723e-18,0,-0.0217000817308865,0,-0.197667744932226,0,0.144269024135965,0,0,0,0,0,0,-0.0583777549958688,0,0,0,0,0.0109771281134683,0,0
X601158.SH,0,0,0,0,0,0,0,0.0689667378485063,0,0,0,0,0,0,0,0.314535278459506,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0382656291418001,0,0,0,0,0.011385776381825,0.0262218027197087,0.00715581608895141,0,0,0.0352103086742842,0,0,0,0,0,0,0.012278725855499,0,0,0,0,0,0,0.00806297773377167,0,0,0,0,-0.00295544228337983,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0199338226985611,0,0,0,0.0259720412219049,0,0,0,0,0,0,0,0,0.209406288105767,0.0469727561738673,0,0,0,0.00892323649721782,0,0,0,0.0132472304703242,0,0,0.0291751793638781,0,0,0,0,0,0,0,0,0,0,0,0,0.0378001225929943,0.0248818754147327,0.0768022179182191,0,0,0,0,0,0,-0.0304831940549327,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,-0.0532852586965238,0,0,0,0,0,0,0,0,0,0,0.180633261062572,0,0,0.000475894180127563,0.164005298270722,0,0,0.0758249176631957,-0.0566854439383621,0.00795899335979034,0,0.0889298720865678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117139102182155,0.0858244255598023,0,0,0,0,-0.00105029037756354,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115799775300359,0,0,0,0,0,0,0.117031344400343,0.0274695632648903,0,0,0.204806578734415,0,0.106044894114209,0,0,0,0,0,0,0,0.515384944943593,-0.127966980956421,0,0,0,0,0,0,0,0,0,0,0,0.0403288495939337,0,0,0,0.1001030859711,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362897861766804,0,0.0492778377529777,0.0567201547140615,1.73472347597681e-18,0,0,0,0.0604439675575693,0,0,0,0,0,0,0,0,0.247509428736992,0,0.124966046584799,0,0,0,-0.0256961317914433,0,0,0,0,0,0,0.0144125305669836,0.0125435599834868,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.321037395653841,0,0,0,0,0,-0.323386626851885,0,0,0,0,0,0,0,0,-0.0885024077797634,0,0.0346011548586929,0,0,-0.103156303145018,0,0.309154882306644,0.0679852335352166,0,0,0.00277132704870217,0,0,0,0,0,0,0.153341313814801,0,0,0.154665113465686,0,0,0,0,0,0,0,0,0.0240697203038398,0,0,0,0,-0.0271716507273563,0,0
X600219.SH,0,0,0,0,0,0,0.0248980096903734,0,0,0.022275774327234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121832392163974,0,0,0,0,0,0.014382257908173,0,0,0.125461736724519,0,0,0,0,0,-0.00467038502439096,0,0,0,0,0,0,0,0,0,0.0668479210074359,0.011198273613467,0,0,0.0220430032995056,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41047053452128,0,0,0,0,0,0.025838132353556,0,0,0,0,0.0200036362943724,0.320868436382623,0.0317985154631636,0.275001959477397,-0.0752561807063634,0,0,0,0,0,0,0,0,0.130890166051358,0,0,0,0,0,0,0,0,0,0,0,0,0.036418394117726,0.00794215034348329,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28790492789107,0.117601548606903,-0.0509328365857411,0,0,0.0991872172644746,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.020376198158253,0,0,0,0,0,0,0,0,-0.0230000671947561,0,0,0,0,0.00982204056782399,0,0
X600315.SH,0,0,0,0,0,0,-0.0576659430314762,0,0,3.46944695195361e-18,0,0.152869457861757,0,0,0.120304150903215,0,0,0,0.0456913907065392,0,0,-0.144657201428917,0.322830775469301,0,0,-0.276814196902368,0,-0.101749860039667,0,0,0,0,0,0,0,0,0,0,0.165407834450568,-0.0929596161781257,0,0,-0.194391445680057,0,0,0,0,0,0,0,0,0.00255991862885223,0,0,0,0,-0.00200247581883616,0,0
X000027.SZ,0,0,0.11877758620749,0,-0.0802057886508971,0,0,0,0,0,0,0.0664286418506439,0,0.0259721995168485,0,0,0,0,-0.0459251684975105,0,0,0,0,-1.73472347597681e-18,0,0.0896608622165826,0,0.0307314702332396,0,0,0,0.0621644933559081,0.0730397178737806,0,0,0,0,0,0,0.174831666680315,0,0,0,0,0,0,0,0,0.218907048693098,0,0,0.00400842641024607,0,0,0,0,-0.0193660283013666,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205077266157384,0.135112746147518,0,0,0,0.0954935951779977,0,0,0,0,0,0.0166781690597853,0,0.0307893948984743,0,0,0.10390043339562,0,0,0,0,0.0334563190337339,0,0,0,0,0,0.0599380703988297,0,0,0.0713267110021199,0,0,0,0.0254077292493558,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0.191343708792821,0,0,0.00686227654895171,0,0,0,0,0,0,0,0,0,0,0,0.298305158495181,0,0,0,0.0223159928237487,0,0,0,0.0876784042338711,0,0,0.023759914288967,0.0177325467829249,0.0908455751249091,0.0558779081493316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100056017999429,0,0,0,0,-0.0165022078901841,0,0
X600985.SH,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.022956845388573,0,0.1558513032683,0,0,0,0,0,0,0.128972237485264,0,0,0,0,0.0343519104815448,0,0.0373077895581645,0,0,0,0,0,0,0.0773534079621077,0,0.0647854783472483,0,0,0,0,0,0,0,0,0,0,0.387923065577167,0,0,0,0,0,0,0.00101942817422305,-0.131956123973081,0,0,-0.0580324470483771,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.0711543603674133,0,0,0,0.225679188440635,0,0,0,0,0,0,0,0,0.147136669487448,0.0482629667742598,0,0,0,0.0903718270911415,0,0,0,0,0,0,0.0429163422566848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304448514154192,0,0,0,-0.000424070256113795,0,0
Change_TY3M,0,0,0,0,0.0663112636648147,0,-0.0634495330796342,0,0,0,0,-0.206978716729775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135722642388056,0,0,0,0,0,0,0,0,0,0,-0.219730745155043,-0.00643609382766939,0,0,0,0,0,0,0,0,0,0,0,-0.0126061227788625,0,0,0,0,0.0560350903467303,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523462581408185,0,0,0.00708090745145653,0,-0.303808468097362,-0.326079706243244,0,-0.836976243229135,0,0,0,0,0.167173033927911,-0.149648993596466,0,0.0476611885968303,0,0,0,0,0,0.176271208901999,0,0,0,0,0,0,0,0,0,0,0,1.53182413287117,0,0,0,0.463266510990521,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133644362162277,0,-0.0338689092061956,0,0.101178178007429,0,0,0,0.0661262965814532,0,0,0,0,-0.120988992961236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489507107989349,0,0,0,0,-0.166916634512175,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160879058269124,0.113626947154609,0,0,0,0,0,0,0,0,-0.0420423130055598,0,0,0,0,0.0693445707475029,-0.0419784174579323,0,-0.0395265983590347,0,0.115656075901655,0,0,0,0,0,0,0,0,0.0083669010428334,0,0.0600685445868561,0,0,0,-0.0253055135336186,0,0,-0.00208334147235843,0,0,0,0,-2.16840434497101e-19,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0788432550197632,0,0,0,0,-0.0389038867637187,0,0.0208241368486659,0,0,0,0,0,0,0,0.147991765336702,0,0,0,0,0,0,0,0,0,0,0,0.0882246285690683,0.0568933670528686,0,0,0,0,0,0.0247711686881247,0,0.0549791840228377,0,0,0,0.00184295205114964,0.00435200644673366,0,0,0,-0.0143544110683319,0,0
MKvol,0,0,0,0,0,0,-0.000116674792930102,0,0,0,0,0,0,0,0.00634549121069849,0,0,0,-0.00298191775057254,0,0,0,0,0,0,0.00340692191284069,-0.00494442605438124,0,0,0,0,0,0,0,0,0,0,0,0.00834113908862862,0,0,0,0,0,0,-0.0109474960833165,0,0,-0.00109432928702248,0,0,0.00599375593751602,-0.00138967245127513,0,0,0,0.015396632775772,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.00902992030785308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114613881154587,0,0,0,0,0,0,0,0,0,0,-0.00672046454044682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10112446371887,0,0.220807387117021,-0.165378510992578,0,0,0,0,0,2.91281875959312
CarbonVol_Guangdong,0,0,0,0,0,0,-0.000643469089950215,0.00741434471058714,0,-0.000665360199511826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.00107886679846382,0,0,0,0,0,0,0,0,0,0,0.00152104543837057,0,0,-0.00619221479123798,0,0,0,0,0,0,0,0,0,0.0358912426012146,0.00853615901239073,0,0,0,0,-0.0213634160657228,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00928188658450303,0,0,0,0,0,0,-0.0025967634156771,0,0.0108420212701978,-0.0112326227013563,0,0.0122711649362489,0,0,0,-0.0112501444142399,0,0,0,0,0,0.00836037413770929,0,0,0,-0.0177173738799969,0,-0.00232296609912658,-0.010714980646864,0,0,0,0,0,-0.0084465206544437,-0.00661021998807177,0,0,0,0.122726176206187,0,0
