,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600886.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600489.SH,X600027.SH,X601699.SH,X600010.SH,X002460.SZ,X600111.SH,X600160.SH,X000983.SZ,X600426.SH,X002466.SZ,X000301.SZ,X600803.SH,X601991.SH,X000786.SZ,X600985.SH,X000933.SZ,X000807.SZ,X002128.SZ,X000877.SZ,X000630.SZ,X600176.SH,X600219.SH,X601168.SH,X000408.SZ,X600348.SH,X600612.SH,X000883.SZ,X600096.SH,X002271.SZ,X000932.SZ,X002353.SZ,X000027.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000807.SZ,0,0,0,0,0,0,0,0,0.230937367913389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349252097370917,0,0,0,0,0,0,0.0987274616138274,0,0,0,0,0,0,0,0.184504647497476,0,0,0.0592848974286909,-0.0745123518586127,0,0,0,0,0.0421093651830644,0,0
X002128.SZ,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00553737728548573,0.0829608679037122,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01887146774501,0,0,0,0,0.0808749823776838,0.249281171260629,0,0,0,0,-0.11176067184902,0,0.0838214708534137,0,0,0,0.145785258823173,0,0.0829218082047968,0,0.197601355079725,0,0,0,0,0.0154860749110722,0,0,0,0,0,0
X000877.SZ,-0.10966826964545,0,0,0,0,0,0,0,0.255062983547313,-0.0548146886717331,0,0,0,0,0.0152434015656841,0,0,0,0,0,0,0.0477596182826808,0,0,0,0,0,0,0,0,0,0,0,-0.32116676532118,0,0,0,0,0,0.0693188787939958,0,0,-0.343539129298376,0,0,0.212623879914687,0.607543250236784,0,0,0.0593862250179987,0,0,0,0,0,0,0.0278126137925436,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638527410587573,0,0.0798337282525876,0,-6.93889390390723e-18,0,0,0,0,0.101222245175058,0,-0.13353455630197,0,-0.0472758471980902,0,0,0,0.0539780190116559,0,0,0,0,0,0.0707713353748373,0.0372585965328528,0,0,0,0,0,0,0,0,0,0,0,0.00330885622467186,0,0,0,0,-0.0156783135683449,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0011681387322951,0,-0.024424365331031,0,0,0,0,-0.11982991391239,0,0,0,0,0,0,0.153575773209947,0,0.0886902130773972,0,0,0,0,0,0,-0.0832115068151596,0,0,0,0,0,0,0,0,0,0.42545660643775,0.192005446869144,0,0,0,0,0,-0.0388954658265407,0.0246461613658849,0,0,0,0.0656856574873307,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.137928452784609,0,0,0.0087685477203205,0,0,0,0.0738295992598503,0.150707772398618,0,0,0,0,0,0.196013419230395,0,0,0,0,0,0,0,-0.0326702883309902,0,0,0.0354739970564284,-0.0211879522317281,0,0.114884243164124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273555889476985,0,0,0,-0.00911625255400963,0,0
X601168.SH,0.0983040334522698,0,0,0,0,0,0,0,0,0,0,0.0842657130692647,0,0,0,0,0,0,0,0,0,0,0,-0.0869698809647098,0,0,0,0,-0.00721170407115536,0,-0.0381989802289215,0.114329306115346,0,0,0,0,0.635851778056786,0,0.260769751884033,0,0,0.025323904505574,0.290994103823101,0.120835610697341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559972135145688,0.170198072521177,0,0,0,-0.121376767700302,0,0.09820569488352,0,0,0,0,0,0,0,0,0,0,0.0536949242088518,0,0,0,0,0,0,0.408658352211943,0,0,0,0,0,-0.0442771591025276,0,0.0656780711498761,0,0,0,-0.174552319132297,-0.0451684691359396,0.132817384977386,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106718723806176,0,0,0.212441515014433,0,0,0.116833962422564,0,0,0.0173639809963783,0,0,-6.93889390390723e-18,0,0.137510240621954,0.206765386318798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183368968383507,-0.0229615951724534,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,-0.126178991260978,-0.0243669462773574,0,0,0,-3.46944695195361e-18,0,0,0,0.150239381965808,-0.066781992914353,0.0161841941693961,0,0,0,0,0,0,0,0,0,0.0844581373367096,0,0,0,0,0,0,0,0.0746270122488295,0,0,0,0,0,0,-0.0376982772123481,0.175485263867691,0,0,0,0,-0.0190006615522276,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.155096925516858,0.148634514073933,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160006981165803,0,0.103506517122858,0,0,0.0714964526724546,0,0,0,0.045463798191549,0.135850696158424,0.0142559106070688,0,0,0,0,-0.0974908835389793,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884389596760243,0,0.0762904282740916,0,0.260071165285627,0,0,0,0,0,0,0,0,0,0,0.0110553922824869,0.104561022310259,0,0,0,0,0,0,0.0485226642169174,0,0,0,0,0,0,0.0810862656180855,0.189587429761698,0,0,0,0.0273510072068413,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.178184772890568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15506277113677,0.0498647559542817,0,0,0,0,0,0,0.133124260967748,0,0,0.013147449084682,0.251254030650349,0,0,0,0.132787414892305,0,0,-0.00739789756223917,0,0,0,0,0,0,0,0,0,0,0,-0.0163193002164382,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0702421754174652,0,0,0,0,0,0.0321732885742831,0,0.147875012768978,0,0,0,0.104134450995664,0,0,0,0,0,0,0,0,0.0171322273950863,0,0,0.294674413924729,0,0,-0.215675610099116,0.0580530688145173,0,0,0,0,0.145725117728103,0,0,0,0,0,0,0,0.0470921796050364,-0.538528184171637,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0.0146339156263684,0,0.026407394915149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137265428257401,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.133951682254077,0.0345979334958954,0,0.0267015118470785,0,0,0.188620691784502,0,0.125836522671405,0,0,0,0,0,0,0,0.0123495568682226,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00674930753312084,0.160467060510236,0.132920643532223,-0.000142077128979293,0,0,0.0640808697699146,0,0,0,0,0,0,0,0,0,0,0.0702194272041411,0,0.0395176630928915,-0.00703687068880793,0,0,0,0,0,0,0.0926227595272844,0,0,0,0,0,0,0,-0.0059868285735911,0,0,0,0,0,0
X600995.SH,0,-0.0949293890793729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293798011922144,0,0,0.106112082819235,0,0,0,0.0388429512020871,0,0,0,0.106257142287742,0,0,0,0,0,0,0.0522933569567237,0,0,0.0292310453830205,0,0,0,0,0,0,0,0,0,0,0,0.0188454241723963,-0.0645490155453357,0,0,0,0.107531916543914,0,0
Change_TY3M,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.00702922682763912,0,0,0,-0.132494846014169,0,-0.231091216769232,0,-0.046679323161864,0,0,0,0,0,0,0,0,0,0,0,0,-0.113337953855212,0,0.0934423266024523,0,0,0,0,0,0,0,0.256120444023832,0,-0.122056732552322,0,0,0,0,0.114917735034222,0,0,0,0,-0.142418474163932,6.19217683529987e-05,0.351589935480536,0,0,0,0,0
Slope,0,0,0,0,0,0.283426365791385,0,0,0,0,0.644377642411627,0,0,0.187337752262135,0,0,0.495707900775942,0,0,0,0,0,0,0,-0.16080231508346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768682326981732,0,0,0.245392524045213,-0.201678909817034,3.46944695195361e-18,0,0,0,0,-0.0131554528687408,0,0,0,-0.916784095668137,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0765000709508474,0,0,0,0,0,-0.0863493632382482,0,0,0,0,0,0,0,0.0192336000601123,0,0,-0.0426966926704164,-0.016240096400158,0.437057353362809,0,-0.114047405154839,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0440370026502643,0,0,0,0,0,0,0,0,0,0,-0.108349844746883,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.044254898472082,-0.0975835393819282,0.106914588328738,0,0.0552388136368291,0,0,0.153389223725987,0,0.118772591106334,0,0,0,0,-0.26429095283149,0,-0.0706353806255276,0,0,-0.0264757961014975,0,0.0517374106558267,0,0,0,0
MKreturn,0,0,0,0,0,0.0456448068415306,0,0,0,0,0.00603352271724602,0,0,-0.121322929219237,0,0,0,0,0,0.0203729778008736,0,0,0,0,0,0,0,0,0,0,0.0538028648482831,0,0,-0.0150318804851459,0,0,0,0,0,0,0,0,0,0,0,-0.0946377719818956,0,0,0,0,-0.138017543992769,0,-0.00422470369774239,0.114969570549839,0,0,0,0,0
MKvol,0,0,0,0,0,0.00182938814941791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000196109970090516,0,0,0,0,0,0,0,0,0,0,0,0,-0.000616651173862481,0,0,0,0,0,0,0,0,0,0,0,-0.00185320830289474,0.00557721431408949,0,0,0,0.0228190418446255,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.188819551363845,0,0,0,0,0,0,0,0,0,0,0,0.0287348418480288,0,-0.00722468964607077,0,0,0,0,0,0.0297694539091153,0,0,0,0,0.0748661538065661,0,0,0,0,-0.0251315846637962,0,0,0.0755947274450205,0,0,0,0,0,-0.353801350543763,0.442263394220136,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00788335836605642,-0.000427460695557122,0,0,0.00221010103028785,0,-0.00137916211740981,0,-0.0121834218917043,0,0,0,0,-0.0057782457705032,0,0.00277645210737868,0,0,0,0,0,0,0,0,0,0,0,0.00618454983067533,0.00182385917132656,0.00538759256253449,0,0,0,0,0.00924356143357468,-0.00246082559415781,0.0153802758063513,0,0,-0.0173164352402846,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0099991418541396,0,0,0,0,-0.00476264581995801,0,0,-0.0111255932055168,0,0,0,0,-0.00851399177024701,0,0.00661187641664833,0,0,0,0,0,0,0,0,0,0,0,0.00134608360100174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00270111447421075,0.0225223485459369,0,0,0,0.088648575454965,0,0
