,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X600011.SH,X000792.SZ,X601898.SH,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X600795.SH,X600886.SH,X000877.SZ,X600547.SH,X601991.SH,X601600.SH,X600027.SH,X600426.SH,X002271.SZ,X000983.SZ,X600803.SH,X600362.SH,X600176.SH,X600348.SH,X000408.SZ,X601699.SH,X000629.SZ,X000723.SZ,X600096.SH,X000786.SZ,X600160.SH,X600995.SH,X600985.SH,X600219.SH,X600378.SH,X600157.SH,X002080.SZ,X600141.SH,X600688.SH,X600489.SH,X002353.SZ,X600549.SH,X000933.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0.023130589238313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030280175867157,0.445337133842953,0.183820604793165,0,0,0,0,0,0,0,0,0,0,0,0.0734516211340121,0,0,0,-0.036743959798888,0,0,0.0809897183106273,0,0,0.157126250803713,0,0,-0.00681831891730814,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0537741778753949,0,0,0.343452270070867,0,0,0,0,0.0870940308420588,0,0,0,0,0.0846287570254774,0,0,0,0,0,0,0.0590781023415538,0,0,0,0.246525712520999,0,0,0,0,0.0242254026314775,0,0,-0.173189762674718,0,0,0,-0.0751483594967953,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.203337853068429,0,0,0,0,0,0,0,-0.291062467959896,0,0,0.306463720195203,0,0,0,0,0,-0.0481857841652558,0.471329613184367,0,0,0,0,0,0,0,0,0,-0.00787027025737779,0,0,-0.0906975676128975,0,0.0227430351519626,0,0,0,-0.121675668962927,0,0,0,0,-0.0120204001086692,0,0,0,-0.064030243016033,0.0875009340456311,0,0.270456883953094,0,0,0,0
X600111.SH,0,0,0,0,0,0.0893291849131628,0.127766493138868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255815916720275,0,0,0,0,0,0,0,0,-0.0590205426020527,0.129607030141648,0,-0.0436487966460346,0.180127141944872,0,0,0,0,0,0,0,0,0.15794949923298,0,0,0,0,0,0,0,0,0.0192708041407425,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.076214793766673,0.279284684877705,0,0,0,0,0,0,0.0871091894280793,0,0,0,0,0,0,0,0,0,0,0.113559659653995,0,0,0,0,0,-0.00593400778779868,0,0,0,0,0,0,0,0.0104562685530589,0.0276591998352157,0.0366535295480977,0,0,0,0,0,0,0,-0.0560725088787531,0,0,-0.0231152465932446,0.0298448695216483,0.0964679271046051,0,0,0,0,0
X600010.SH,0,0,0,0,-0.0458441197264764,0,0,0,0,0,0,0,0,0.229322880024771,0,0,0,0,0,0,0,0.0764110297726349,0,0,0,0,0,0,0,0,-0.0723716493102359,0,0,0.0643857863076399,0,0,0.0240948486870402,0,0,0,0,0,0.320772929617895,0,0,0,0,0,0,0,0,0.0339661977818791,-0.0225944905337678,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.153361330253766,0,0,0,0,0.0694472730580912,0,0,0,0,0,0,0,0,0,0,0,0.112579343817986,-0.0744212495761132,0,0,0.0710264620748075,0,0,-0.0215377450350481,0,-0.140616994632879,0,0,0,-0.11880251875062,-0.0943171644475789,0,0,0,0,0.279620196342144,0,0,0,0,0.129673756535335,0,0,-0.121176273159989,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0447881366159737,0,0,0.305158277886045,0,0,0,0,0,0,0,0,0,0,0,0,0.228853463821398,0,0.0866052126762372,0,0,0,0,0,0,0,0.117234963617229,0,0,0,0,0,0,0,0,0,0,0,0.0470195090335419,0,0,0,0,0,0,0,0.113846192122954,-0.0534219403006634,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0321626158829869,0,0,0,0,0.22103609570215,0,0,0,0.0449974852412222,0,0,0,-0.01695977093876,0,0,0,0,0,-0.0547141036393142,0,0,0,-0.0169977732289216,0,0,0,0,0.132222327124712,0,0,-0.0405504195421807,0,0,0,0,0,0,0,0.00392682406361053,0.0209129068518646,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.111229441455201,0.191122447181174,0,0,0,0,0,-0.0568665748844303,0,0,0,0,0,0,0,0,0.0551833129014395,0.0321981456880341,-0.0687011750023035,-0.111805768111028,0,0,0,0,0,-0.00332027434749729,0,0,0,0,0,0,0,0,0,0,0,0,0.0866741556582514,0,0,0,0.0910899016229879,0.0382384097790232,-0.048710257513106,0,0,0.0268699165359695,0,0.415234644863682,0,0,0,0
X600547.SH,0.0860767220926819,0,0,0,0,0,0,0,0,0.0371958167976499,0,0,0,0,0,0,0,0,0,0,0,0,0.15831008681658,0,0,0,0,0.037116736992127,0.116362044184487,0,0,0,0,0,0,0,0,-0.0334174527111297,0,0,0,0,0,0,0,0,0.168211379623805,0,0.0124610150463886,0,0,-0.0312660410796762,0.0296251211171696,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0532848020649917,0,0,0,0.271880984717599,0,0.0332217714651842,0,-0.00170918952621921,0,0,0,0,0.0929346239425905,0,0.229182197815149,0,0,0,0.193995334514916,0,0,0.11279158648928,0,0,0,0.00545974030547228,0,0,0,0,0,0,0.0761345234507798,0,0,0,0,0,0.115684354827074,0,0,0,0,0.0403407996171404,-0.0487659357754789,0,0,0,0,0,0,0,0,0
X601600.SH,0.356611207148275,0,0,0,0,0,0,0,0,0,0,0,-0.00857209898138665,0.186949474633131,0,0,0,0,0,0.0137523777541012,0,0,0,0,0,0,0,0,0.372585879111526,0,0,0,0,0,0.122317246551659,0,0,0,0,0,0.0468207447996146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.104806250045446,0,0,0.124835105195015,0,0,0,0.00187808750872035,0,0,0,-0.056412557667729,0.305179495148847,0,0,0,0.143385136280167,0,0,0,0,-0.0318631963961759,0,0,0,0,0,0,0.14111106414117,-0.0666753383874823,0,0,0,0.245634070831002,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.182969144201268,0,0,0.00626152080177605,0.0570192949777038,0,0,0,0,0,0
X600426.SH,0,0,0,0.237739159573084,0,0,0,0,0,0,0,0,0.0683878672168735,0,0,0,0.0650855939684184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05465545942037,0.0420679728160322,0,0,0.00382106305116899,0,0,0.0214789128056849,0,0,0,-0.0244176221600338,0,0,0,0,0,0,0,0,0,0.0386412691200516,0,0,0,0,0,0
X002271.SZ,0,0,0,-0.0644558619390628,0,-0.0638825738080055,0,0,0,0,0,0,-0.0835214474019107,0,0,0,-0.190670247928061,-0.101461750905603,0,0,0,0,-0.203897098224098,0.0754171090928248,-0.0786603045948263,0,0,-0.134821672843337,0,0,0,0,0,0,0,0,0.723427742760062,0,0,0.136479856912565,0,0,0,0,0,-0.162776784400956,0,0,-0.0443228809539413,0.29562890763233,0,0.103052370222677,0.00973259358087311,0,0,0,0,0,0
X000983.SZ,0,0.0556198528343501,0,0,0,0,0,0.0615597367624455,0,0,0.361553278994465,0,0.0352479657739843,0,0,0,-0.0512115159773772,-0.147071041394873,0,0,0,0,0,0,0,0,0,0.0704468479728217,0,0,0.10081922234307,0,0.293814687634094,0,0,0,0,0,0,0.413103436584713,0,0,0.0126331242364915,0,0,0,0,0,-0.0577124580677775,0.17336415981038,0,0,0.0122838183747975,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0.130631866975709,0,0,0.185602345669723,0,0.204903466630475,0,0,0,-0.291851350549357,0,0,0,0,0,0,0,0,0,0,0,0.0502052603329901,0,0,0,0,0,0,0,0,0,-0.0416740305633414,0,0,0.0218961526652366,0,0,0,0,0,0,0,0,-0.0232303456275184,0,0,0,0.0377787918385569,0,0,0,0.186507263191777,0,0
X600362.SH,0.333194943410397,0,0,0,0,0,0,0,0,0.0179236929399833,0,0,0,0.0556115463187114,0,0,0,0,0,0.0392717704473006,0,0,0,0.0425512140306855,0,0,0,-1.73472347597681e-18,0,0,0,0,0.103232525767541,0.0871942477558377,0,0,0,0,0,0,0.135646076320904,0,0,0,0,0,0,0,0,0.00436376167799708,0,0,0.0247290560727127,0,0,0,0,0,0
X600176.SH,0,0,0,0.216489201733146,0,0,0,0,0.0756843438118796,0,0,0,0.0208241191746631,0.171149509476463,0,0,0,0,0,0.237926593176421,0,0,0.0129062934908639,0,0,0,0,0,0,0,-0.00229741240610748,0,0,0,0,0,0.137925156641435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226164828235572,-2.16840434497101e-19,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.454217036395261,0,0,0,0,0,0,0,0,0,0,0,0,-0.172139931894212,0,0,0,-0.146835983458963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196023731465784,0.034107802296064,0,0,0.222998208204069,0,0.169499086898994,0,0,0,0,0.00175739922752349,2.16840434497101e-19,0,0.113804577967606,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.542801689842881,0,0,0,0,0,0,-0.0345622280956072,0,0,0,0.162047993254156,0,0,0,0,0,0,0.0189375883687158,0,-0.0166033976940401,0,0,0,0,-0.0789100740215048,0,-0.0867294784484336,0,0,0.0695444339030945,0,0,-0.0485522109695263,0,0,0,0,0,0,0,0,0,0,-0.00556916586057294,0,0.090323017194717,-0.0379144693711041,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.178620941592703,0,0,0,0,0,0.153843067283605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229498894925173,0,0,0,0.114655729605726,0,0,0,0,0,0,0,0,0.123738263601667,0,0,0,0,0,-0.0252287752025553,0,0.037234173081216,0.131357060514645,0.0432678022733574,0,0.0324015385815858,0.00323213280122664,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.283631370305833,0,0,0,0,0,0,0.169198168731859,0,0,0,0,0,0,0,0,0,0.208919740438724,0,0,0,0,0,0,0,0,0.00188662167868901,0,0.312164408033628,-0.21024464723844,0,0.145999540020745,-0.070342795968049,0,0,0,0,0.277199197440324,0,0,0,0.0902330156597894,0,0,0,0,-0.0174592490302221,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0997744863326402,0,0,0,0,0,0,0,-0.107825742730215,0.176972094795179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800795581574858,0,0,-0.011771204622894,0,0.0740531257140837,0.0771712614172298,0,0,0,0.0503698402400234,0.213130216079345,0,0,0,0,0.00301243954727748,0,0,0,0,0,0.0900293298213699,0,0.0117775736476628,8.67361737988404e-19,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.104914701776129,0.227362147626391,0,0,0,0,0,0,-0.0689573776349222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280333142107963,0,0,0,0,0.0382609494647723,0.0513934748331942,0,0,0,0,0,0,0,0,0,0.196645673933932,0.210014015535834,0,0.104130229129548,-0.000367022869315203,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.363108898519861,0,0.105364617110063,0,0.0205978618530229,-0.120706866229339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207937891394893,-0.0654096510867431,0,0,-0.0660164169195699,0,0,0.0513627410475797,0,0,0,0,0,0,0,0,0,0,-0.0183637973931568,0,0,0,0,0.101166855372011,0,0,-0.015016914818345,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.337171926027998,0,0,0,0,0,0,0.215832489463983,-0.0505510447074663,-0.251709448106228,0.171502823414996,0,0.165107003555765,0,0,0.191519858650033,0,0,0,0,0.0665979468312769,0,0,0,0,0.16772678188559,0,0,0,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0585400257829242,0,0,0,0,0,0,0,0,0,0,0.203781768559685,0,0,0,0,0,0,0.0254588558989927,0,0,-0.0976548597698939,0,0,0,0.253971436912349,0,0,0,0,0,0,0.420160832949218,0,0,0,0,0,0,0.0274955132121653,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.0409259397946917,0,0.188935127552924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221499287145064,0.0658911796143502,0,0,0,0,0.159716183594375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000154430805208625,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0265964744743183,0.0469769422861107,0,0,0,0.0770084308185749,0,0.0556995508792023,0.099618819698259,0,0.0284469537963058,0,0,0,0.0195679323935385,0,0,0,0.436628757471325,0,0,0,0,0,0,0,0,0,-0.0825018211212582,0.0488770919933393,0,0,0,0,0,0,0,0,0,0,0,0.125237305053238,0,0,0,0.172912984190196,0,-0.023127286533341,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0.177322433147186,0,0,0,0.0331716349220816,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120810491576187,0,0,0,0,0,0,0.225026003139019,0,0,0,0.112884432132603,0.0276920608093771,0,0,0,0,0,0,0,0,0,0.162455683683759,0.0364340785230951,0,-0.0172327554151656,-0.0531381913921674,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.303543373114997,0,0.148485852091971,0,0,0,0,0,0,0,0,0,0.0577700218498345,0,0.00495208584338313,0,0,0,0,0,0,0,0,0,0,0.102297595044098,0.120067631439866,0,0,0,0,0,0,0,0,-0.0573711052906863,0,0,0,0,0,0,0,0,0.0322716596202813,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0686693392773912,0.00262992961676416,0,0,0,0,0,-0.0152344144572566,0.14375782084647,0,0,0,0.123138156782345,0,0,0,0.02367017782983,0,0,0,0,0,0,0,0,0,0.0810023366299821,0,0.178088499027779,1.73472347597681e-18,0,0,0.0265624878112682,0.164726896393069,0,0,0,0,0,0,0,0,0,0,0,0,0.0729477788690754,-0.0912403618467004,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.0644779332813442,0.224263884261375,0,0,0,0,0.133904547214879,0.0487686972919933,0,0,0,0,0,0,0,0,0,0,0.100674861085102,0,0,0,0,0,0,0,0,0,0,0,0,0.192616471297489,0,0,0.00667205479470069,0,0,0,0,0,0,0,0,0,0.131692144223572,0,0,-0.00789216593125237,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0136235570633671,0,0,0,0,0,0.115269550150298,0,0,0,0.0281114694922095,0,0.0162864837071818,0,0,0,0,0,0,0,-0.0387161274091717,0,0,0.0459898378077821,0,0,0,0,-0.0141411610123084,0,0.108316526631114,0,0.27763086539492,0,0,0,0,0,0,0,0,0,0.0189811586031396,0,0,0,0,0,0
X600489.SH,0.0340826818229861,0,0,0,0,0,0,0,0,0.0285948337495481,0,0.0307034255164717,0,0,0,0,0,0,0,0,0.695745765071639,0,0.0488431466916877,0,0,0,0,0,0,0,0,0,0,0.0458624787811022,0,0,0,0,0,0,0.0029441722455696,0,0,0,0.0746105269536573,0,0,0,0,0,0,0,0.000498751362140617,0,0,0,0,0,0
X002353.SZ,0.0780161987338451,0,0,0,0.000906144164402203,0,0.101746055724685,0,0,0,0,0,0.0306423740720495,0,0,0,0,0,0,0,0,-0.0337190637975111,0,-0.101680170335654,0,0,0,0,0,0,0,0,0.150287139664153,0.0998026253733222,0,0,0,0,0,0,0,0,0,0.0618556108016635,0,0,0,0,0.114983144270994,0.112099004957509,0,0.0407694580648652,0.04552040080884,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,-0.00285151860190263,0,0,0,0,0,0.141860048503987,0,0,0,0,0,0,0,0,0,0,-0.12932291287294,0,0,0.159414702403813,0,0,0.0297117853519066,0,0.262682184195202,0,0,0,0,0,0.792068038386406,0,0,0.283718189844386,0,0,0,0,0,0,0,0.0756566980352494,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.338167875534151,0,0,0,0,0,0,0,0.0143654357456667,0,0,0,0,-0.20661569103125,0,0,0,0,0,0,0,0.0767236283072167,0,0,0,0,0,0,0,0.150897685771944,0.173646163140089,0,0,0,0.0472562741265614,0,0.231405393760355,0.0279756553982294,0,0,0,0,0,0.30674463826213,0,0,0,0.126501955230666,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0645210543019658,0,0,0,0,0.159097036042837,-0.0697763412074266,0,0,0.0436450442263031,0,0,0,0,0,0,0,0,0,0.0562059876892607,0,0.0672750706820935,0,0,0,0,-0.056984280293886,0,0,2.16840434497101e-19,0.0236387374731256,-0.130881777033298,0.0937077831451869,0,0.0696207476088207,0,0,0,0,0,-0.0930313201147813,-0.182806428089367,0,0,0,0,0,-0.113226076984998,-0.0213283577871539,0,0,0,0,0,0
Slope,0,0,0,0,-0.00514503803174559,0,0,0,-0.0753554835680457,0,-0.029500454465587,0,0,0.214359662563015,0,0,0,0,0,0,0,0,0,-0.100198400428126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099034455012817,0,0,0,0,0,0
TED,0,0,0,-0.236527711721461,0,0,0,0,0,0,0,0,0.104515755370436,0,0,0,0,-0.174348116519724,0,0.234330682198763,0,0,0,0,0,0,0,0,0,0.207812261304955,0.165837656407768,0,0,3.46944695195361e-18,0,0,0,0.0272328752880978,0,-0.319767366280839,0,0,0,0,0,0,0,0,0.0102237823943475,0,-0.173191670719685,0.166113958986601,0,0,0,0,2.64780677107654,0,0
RealEstate_excess,0,0,0,0,0,-0.0796960415398254,0,0,0,0,0,0,0.150356513368374,0,0,0,0,0,0,0,0,0,0,0,0,-0.10924063789607,0,0.00444829539270755,0,0,0,0,0,0,0.0805286324303452,0,0,0,0,-0.0414255605384388,0,-0.170606143784724,0,0,0,0,0,-0.0514608102594817,6.93889390390723e-18,0,0,-0.00260558156847661,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.017738951357637,0.00132073753855438,0,0,0,0.106447466142074,0.135727638217235,0,0,0,0,0.0413823099807156,0,0.0836527635010874,0,0,0,-0.052123734333561,-0.134933449058193,0,0,0,0,0,0.00253988778128488,0,-0.00275697640599935,0,0,0,0,0,-0.0451690807386922,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127210579541897,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.000850515063018493,0,0,0,0,0,0,0,0,0,0,0,-0.0011415758366087,0,0,0,0,0,0,0,0.000244021982781147,0,0,0,0,0,0,0,0,0,0,0,0.0016042257055475,0.000519595784529676,0,0,0,0,0,0,0,0,0,-0.000222032303313147,0,0,-0.00291439010766799,0.00538987175425624,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.0335835322009535,0,0,-0.0124539865832083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594029576515089,0,0,0.0919620879254239,0,0,0,0,0.104142805609483,0,0,0,0,-0.101235950787435,0,0,0,0,0,0,0,-0.0304352507401447,0,-0.0287234842237877,0,0.0209407142834044,0,-0.0739621744854872,0.140690044095836,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00417689023088256,-1.0842021724855e-19,0,0.00132232663261583,0,0,0,-0.00486072809940807,0,0,0,0,0,0,0,-0.0122926248820605,0,0,0,0,0.0028875792894122,0.00411761149660765,0,0,0,0.00154177408911408,0,0,0.00198945424192665,0,0,0,0,0,0,0,0.000852136051177421,0,0,0,0,0,0,0,0,0,-0.0169149457235681,-0.0191049685579567,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102341540739971,0,-0.000334935740352553,0,0,0,0,0.0030089313384024,-0.00389244754844013,0,0,0,0,0,0,0,0,0,0,0,-0.00411340548074845,-0.00781967849909222,0,0,0,0,0,0
