,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X002466.SZ,X600188.SH,X600585.SH,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X002271.SZ,X600660.SH,X600010.SH,X000877.SZ,X000301.SZ,X000708.SZ,X600886.SH,X600547.SH,X601600.SH,X600795.SH,X600176.SH,X600362.SH,X000408.SZ,X600426.SH,X600096.SH,X000786.SZ,X000983.SZ,X300073.SZ,X600803.SH,X601991.SH,X000723.SZ,X000629.SZ,X600141.SH,X600027.SH,X002080.SZ,X002192.SZ,X600219.SH,X601699.SH,X600801.SH,X002407.SZ,X600486.SH,X002353.SZ,X002497.SZ,X600157.SH,X300037.SZ,X600378.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0582389636580443,0,0,0,0.0132150591794632,0,0,0,0,0,0,0,0,0,0,0.0422219822006714,0,0,0,0,0,0.188777603678404,-0.11513675486437,0.186340158320095,0,0,0,0,0.00175799007802184,0,0,0,0,0,0,0,0,0,0,0.0555992660193602,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.049352483260317,-0.0913364290990651,0,0.219909746616012,0,0,0,0.144818747233738,0.0241283277825722,0,0,-0.110094126907956,0,0,0,0,0,0,0,0.00956344919564527,0,0,0,0.0586837793570245,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.109837369228368,0,0,0.0505227999802829,0.00292775767299687,0,0,0,0,0,0,-0.0106731800365027,0,0,0,0,0,0,0
X600028.SH,0,0.0627364442616539,0,0.00571895125651242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146297671196796,0.0635105195526703,0,0,0,0,0,0,0,0,0,0,0,0.0179899717581028,0,0,0,0,0.0138647017824588,4.33680868994202e-19,0,0,0.00417542843553932,0.0588803675122741,0.00778854681838901,0,0,0,0,0,-0.0120031642787051,0,0,0,0,-0.00808774669749127,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0852236502990851,0,0,0,0,0,0.227836438141428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697107798284562,0,0.0549390557265157,0,0,0,0.0596367901499996,0,0,0,0,0,0,0,0,0,0,0,-0.0321385415638148,0,0
X002460.SZ,0,0,0,0,0,0.011174195060259,0,0,0.130183270016053,0,0,0,0.0503405924396022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524967051816492,0,0,0,0,0,0,0.00195018128015799,0,0,0,0,0,0,0,0.52128348751777,0,0,0,0,0,0.0583168241717874,-0.0743551844340746,-0.107489016596753,0,0,0.100204301888158,0,0
X002466.SZ,0,0,0,0,0.464961806150528,0,0,0,0,0,0,0,0.00996903802159376,0,0,0.0704802749439306,0,0,0,0,0,0,0,0,0,0,0,0.0579018011855741,0,0,0,0,0,0.0367838640558565,0,0,0,0,0.0830906561582512,0.142414701699648,0.0103073903663344,0,0,0,0,0.243764399850849,0,0,0,0,0,0.00400159227506955,-1.35525271560688e-20,0,0,0,0.0301360905158736,0,0
X600188.SH,0,0.307798935806719,0,0,0,0,0,0,0,0,0.0607627005226173,-0.205605698744999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741860422882942,0.000165761539016443,0,0,0,0,0,0,0,0,0,0,0,0.399982919948857,0.111403187696402,0,0,0,0,0,0,0,0,0,0.0682010035121385,-0.112418638509959,0,0,0,0,0,0
X600585.SH,0,0,0,0.0559958095323111,0,0,0,0,-0.0538095262131923,0,0,0,0,0.13992645654198,0,-0.0166874173018538,0,0,0,0,0.135816452954965,0,0,0.00552793799687233,0,0,0,0,0.0175318532084667,0,0,0,0,0.0176580170364745,0,0,0,0,-0.0225150267872968,0,0,0.421637623140988,0,0,0,-0.0051269945552692,0,0,0,0,0,-0.00201669344100981,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.101830471637196,0,0.145959253535536,0,0,0,0,0,0,0,-0.0146025094475293,0,0,0,0,0,0,0,0,0,0,0.436366446090251,0,0,0,0,0,0,0,0,0,0.0567948906719978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100430876022206,0,0,0,0,-0.0246553057174933,0,0
X600019.SH,0,0,0,0,0,0,0.0026330673443067,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.110106126931229,0,0,0,0,0,0,0.063605809825549,0,0,0,0,0.00731611604080877,0,0,0,0,0,0,0.0592394553276727,0,0,0,0.0331115561607368,0,0.0557619060412227,0,0,0.150070132389085,0,0.0145959321220566,0,0,0,0,0,0,0
X601898.SH,0,0.311112708808281,0,0.0188869309696986,0,0,0.0961988218945421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188988395239907,0,0.285653062917989,0,0,-0.0797993774757193,0,0,0,0,0,0,0,0,0,0,0,0.0589599003538862,0,0,0,0,0,0,0.0167333814357937,-0.0142496678813081,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101974313644132,0,-0.225776922222282,0,0,0,0,0,0,0,0,0,0,0,0,0.0945730848431907,0,-6.93889390390723e-18,0,0,-0.0856693222945442,0.814575533825922,0,0,0,0,0,0,0,0,0,0,0,0.0154699909873771,0,0,-0.00203563712796996,-0.0101529205313628,0,0,0,-0.0158305488967538,0,0
X600111.SH,0,0,0,0,0.166790999293486,2.77555756156289e-17,0,0,0,0,-0.0942423842177014,0,0,1.73472347597681e-18,0.0311833725870836,0,0,0,0,0,0,0,-0.0051863990458581,0,0,0.110830753011201,0,0,0,0,0,0.129549258332498,0,0.186221315449821,0,0,0,0,0,0,0,0,0.0133016352216828,0,0,0.249111877969851,0,0.312962186607097,0.139710693424351,0,0,0,0.126081603724945,0,0,0,0.0867180572765578,0,0
X002271.SZ,0,0,0,0,0.102148519865942,0,0,0,0,0,0,0,0,0,0.266940444864755,0,0,0.0788735694542842,0.00913625300709615,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.792630385330347,0,-0.388767117901606,0,0,0,0,0,0.0359112012517138,0,0,0,0,0.0686256062742765,0,0,0,0,-0.0598039111354968,0,0,0,0,0,0,0.092882510116849,0,0,-0.0094965023730535,0,0
X600660.SH,0,0,0,0,0,0.0866795519865448,0,0,0,0,0,0.000962593108358011,0,0,0,0,0,0,0.190250377440861,0,0,0,0,0,0,0,0,0,0,0,0.0558290477884426,0.0165522713366044,0,0,0.0237687565576399,0,0,0.163302599453131,0,0,0,0,0.0116348245560121,0,0,0,0,0,0,0,0,0,-0.0956801943080854,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.547961775074646,0,0,0,0,0.0309039408517657,0,0,0,0,0,0,0,0,0,-0.0284628738548385,0.0451981529725972,0,0,0,0,0.205501212693612,0.0310643610236107,0,0,0.0226903421205528,0,-0.075483323540272,0,0,-0.108363065962581,0,0,0.0460377249324024,0,0,0,0.0278118583622804,0,0,0,0,0,0,0.0598868524828799,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0534517831967944,0.00264438064309075,0.0973561283330387,0,0,0,0,0,0,0,0,0.087874541772435,0,0,0,0.0657181166495225,0.0499713999070768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192589471564195,0,0,0,0.0979389198233487,0.00747868665090829,0,0.0191880770822257,0,0,0,0,-0.0230948029460337,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00379284623546828,0,0.185299708850518,0,0,0,0,0,0.0867357503172585,0,0,0,0,0,0.0565394789100541,-0.0461716597029017,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.348977651072434,0,0,0,0,0,0,0,0,0.242251188250377,0,0,0,0,0,0,0,0,0.018692182776011,0,0
