,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X600111.SH,X002466.SZ,X000786.SZ,X000301.SZ,X600010.SH,X600188.SH,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X000027.SZ,X601991.SH,X600795.SH,X600803.SH,X600219.SH,X600352.SH,X600489.SH,X000807.SZ,X600801.SH,X000932.SZ,X000898.SZ,X600688.SH,X000825.SZ,X002353.SZ,X002080.SZ,X600315.SH,X300037.SZ,X600157.SH,X000408.SZ,X601699.SH,X000959.SZ,X600486.SH,X000830.SZ,X600027.SH,X000883.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,-0.0873182056096475,0,0,0,0,0,0,0,0,0,0,0.208773921149479,0,0,0,0,-0.0860291803020219,0,0,0,0.122979938562836,0,0,0.166320768503362,0,0,0,0,0,0,-0.108199777281608,0.0368788949922536,0,0.212490135564836,0,0,0,0.223535268576114,0,0,0,0,0,-0.0265809355044821,0,0,0,0,0.0143040559219908,0,0
X600547.SH,0,0,0,-0.00713188033736547,0,0,0,0,0,0,0,0,0,0,0.0817795540218603,0,0,0,0.0534562176395724,0,-0.0304433914902742,0,0,0,0.115398102491392,0,0,0,0,0,0.152402493618242,0,0,0,0,0,0.0773037286820418,0,0.00306463758233322,0,0,0.0123668774269321,0,0,0,0,0,0,0.0306557962996932,0,0,0,0,0,0,0,0.00962834250895533,0,0
X601600.SH,0,0,0,0.117590855067222,0,0,0,0,0,0,0.0470122691946619,0,0,0.0717771425174354,0,0,0,-0.0973209644015201,0,0,0,0,0,0,0,0,0,0,0.0671934597681518,0,0,0.410288412461625,0,0.0387629100135804,0,0,0.0579166839630105,0,0,0,0,0,0,0.101038257161453,0,0,0,0,0,0,0,0.00173190110754311,0,0,0,0,-0.0101190632377332,0,0
X600362.SH,0,0,0,0,0,0.157887618514066,0,0.158682323087835,0,0,0,0,0.112894694549907,0,0,0,0,0,0,0.125704007668769,0,0,-0.19101227980159,0,0,0,0,0,0,0,0.0137281798732867,0.269437834240975,0,0,0,0,0,0,0.0681152068331528,0,0,0,0,0,0,0,0,0,0,0,0,-0.120799432885589,0,0,0,0,-0.0271171574276494,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.414855153820757,0.0885096228708113,0,0,0,0,0,0,0,0.184431485884533,0,0,0,0,0,0.00605067436847989,0,0,0,0,0,0,0.000735937187003778,0,0,0,0,0,0,0.0578118231610111,0,0,0,0,0,0,0,0,0,0,0,0,-0.0848212255563148,0,0,0,0,-0.0712608829293425,0,0
X002466.SZ,0,0,0,0,0,0.481230579231531,0,0,0,0,0,-0.118289813601859,0,0,0,0,0,0.181184466251743,0,-0.0723060228992245,0,0,0,0,0,0,0,0,0.159393655333284,0,0,0,0,0,0.0957404902738908,0,0.0931145015234698,0,0,0,0,0,-0.194189758609057,-0.199543536057166,0,0,0,0,0,0.102497937294887,0,-0.0630648850687076,0,0,0,0,-0.00867992549521763,0,0
X000786.SZ,0,0,0,0.438062337458254,0,0,0.12224255674356,0,0,0,0,0,0.0744599405208982,0,0,0,0,0,0.0519530747591678,0,-0.148954486396516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142678115644252,0,0,0,0,0,0,4.33680868994202e-19,-0.105128649692524,0,0,0,-0.00876066340927292,0,0
X000301.SZ,0,0,0,0,0,0.0102590563399898,0,0,0,0,0,0,0,0,0,0.146121625653219,0,0,0.0296041529232434,0,0.210899803709492,0,0,0.385996422350806,-0.0733956342989372,0,0,0,0,0,0.159391211229179,0,0,0,0,0,-0.0228305541724415,0,-0.121463854179212,0,-0.0287407118114914,0,0,0,0,0.0189548097352043,0,0,0.154133287640665,0,0,0,0,0,0,0,0.0158828924943612,0,0
X600010.SH,0,0,0,0,0,0.252882176569438,0,0,0,0.11291930610457,0.0998646059148282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138166654830434,0,0,0,0,0,0,0.0736046302022738,0,0.0669192493903719,0.105176544860418,0.0210678440685849,0,0,0.0576362767524414,0,0,0,0,0,0,0,-0.0333392777421268,0,0
X600188.SH,0,0,0,0,0,-0.181112182568413,0,0,-0.143155565573165,0,0.536519667696013,0,0,0.266628770934188,-0.041234823593536,0,0,0,0,0,0,0,0,0,0,0.1539185574651,0,0,0,0,0,0,0,0.136342865360438,0,0,0,0,0,0,0,0,0,0.243404336281157,0,0,0,0,-0.0556057031915296,0,0,-0.038377320217901,0,0,0,0,-0.0050130843886797,0,0
X600426.SH,0,0,0,0.232971361049847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151734642809514,0.0592292080807114,-0.119020698086344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116805902291062,0.0466508974238983,0,0,0.323968177718608,0,0,0,0,0,0.00519043198220859,0,0,0,-0.0355027370263965,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921858407938153,0,0,0,0.159935178296596,0.218322897290934,0,0,0,0,0,0,0,0.0737794511574791,0.0366567380770363,0,0,0,0,0,-0.0355373421874364,0,-0.031554947420178,0.0802421921136935,0,0,0,0,0.12704292182492,0,0,0,0.0116014755708157,0,0,0,-0.0205119497262246,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.00928935078939527,0,-0.0371976488955849,0,0,-0.0207574737022443,0,0,0,0,0,0,0,0,0,0,0.0182666534054249,0.243749447560556,0,0,0,0,0,0.000557947499181409,0,0.0647700951345602,0,0,0,0,0,0,0,0.0682279106496708,0,0,0,0,0,0.196190643495156,0,0,0,0.0109208468264215,0,0,0,0,-0.0299458850523866,0,0
X600176.SH,0,0,0,0,0,0.140525406163692,0,0,0,0.124093439026717,0.0874343485108505,0,0,0.0341095707375997,-6.93889390390723e-18,0,0,0,0,0.00996734384600119,0.320167571879433,0,0,0,-0.159160746472201,0,0,0,0,0,0,0,0,0.0929464134715182,0,0,0,0,0.475400874244149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149113304147417,0,0
X000027.SZ,0,0,0,0,0,0.287236049549678,0,0,0,0,0,0.224530086330879,0,0,0.171601852458177,0,0,0,0.0432614351687914,0,0,0,0,0,0,0.802273876290633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131860370647194,0,0,0,0.0173831505408516,0,0,0,-0.0785246430164084,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0508197643412149,0,0,0,0,0,0,0,0,0,0,0.00938708848650593,0,0,0,0,0.342071499608919,0,0,0,0,0,0,0,0,0,0,0,0.0335854746041423,0,0,0,-0.0510629213577646,0,0,0.00178588236857458,0,-0.0655248916282945,0,0,-0.119559463523616,0,0,0.0179337610745697,0,0,0,0,-0.0393454737039281,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,-0.0175305646142174,0,0,0,0,0,0,0,0,0,0,0,0.240747155591347,0,0,0.0147398454217851,0,0,0,0,0,0.0830865133117803,0,0.00694241805579877,0,0,0,0,0,0,-0.00461873657361485,0,-0.0778399280224457,0,0,0,0,0,0.0986340862271193,0,0,0,0,0,0,0,-0.0304862809721408,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.234817073282752,0,0,0,0,0,0,0.0580430476513639,0,0,0,0,0.0802992675497758,0,0,0,-0.0168460418739976,0,0,0,0,0,-0.0961143225131642,0.126389363659339,0,-0.0189508195893782,0,0,0.0552286636689105,0,0.0892684499344385,0,0,0,0,0,-0.143061356108194,0,0,0,0.107337362979479,0,0,0,0.0278339050985729,0,0,0,0.0212248567698208,0,0
X600219.SH,0,0,0,0,0,0.0431593466907875,0,0,0.0716432820702988,0,0.122998557954693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589404289483294,0.27470409326849,0,0.152818175873131,0,0,0.0659510068911544,0,0,0,0,0,0,0,0,0,0.0308801715197487,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0380894553867179,0,0
X600352.SH,0,0,0,0,0,-0.0834029677193196,0,0,0,-0.0499864534683108,0,0.102823559997614,0.0537140531912392,0.0401136984100786,0,0,0.0249530121271065,0,0,0.0255491899817614,0,0,0,0,0,0,0,0.0360940323207449,0,0,0,1.73472347597681e-18,0,0,0,0,6.93889390390723e-18,0.139933497114183,0,0,0,0,0,0,0,0,0.19412769169682,0,0,0,0,-0.0556961635151897,0,0,0,0,-0.0367248435739935,0,0
X600489.SH,0,0,0,0,0,0,0,0.00565028001701882,0,0,0,0.761348620016843,0,0.103866894041832,0,0.0499190896591595,0.0465105797256067,0,0.0356937848205729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132999741941217,0,0,0.00379526630824504,0,0,0,0.00570137790841636,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.00580282670465697,0,0
X000807.SZ,0,0,0,0,0,0,0.461764695702589,0,0,0,0,0,0.642107888307526,0.233516332148627,0,0,0,0.010501748881682,0,-0.0485329264865306,0,0,0,0,0.0179929546581848,0,0,0.0692322929653152,6.93889390390723e-18,0,0,0,0,0,0,0,0.0142629232373532,0,0,0,0,0,0,0,0,0,0,0.194381648515511,0,0,0,0,0,0,0,0,-0.0202762447632507,0,0
X600801.SH,0,0,0,0,0,0,0,0,0.00041078296147051,0,-0.0331885542515743,0,0,0,0,0,0,0.0814681560177149,0,0,0,0,0,0,0.0803597077308525,0,0,0,0,0,0,0.142893339562018,0,0.0749166360945725,0.132658682594413,0,0,0,-0.0858382529541132,0.0126151849129258,0,0,0.00910069537559448,-0.00378116552837239,0,0,-0.0457997605334726,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.0871968256945272,0,0,0.127071750167304,0,0,0,0,0.306290674858042,0,0,0,0,0.0441594935769826,0.192006472225724,0,0,0,0,0.129660174062466,0,0,0,0,0,0,0,0,0.617515916744064,0,0,0.144468443381543,0,-0.168847844956672,0,0,0,0,0,0,0,0,0.0209499256394264,0,0,-0.0218268636940694,0,0,0,0,0.0448307249001066,0,0
X000898.SZ,0,0,0,-0.0842119898700686,0,0,0.182824210752154,0,0,0,0.0617883128972571,0,0,0.0921532225037605,0,0.033486376716282,0,0,0.0969474031158653,0,0,0,0,0,-0.0877705269093305,0,0,0,0,0,0,0,0,0.177426871229161,0,0,0.108683151118443,0,0,0,0,0,0,0,0.166081541661458,0,0,0,0,-0.0203521933144186,0,-8.67361737988404e-19,-0.0844512942902395,0,0,0,0.0431484295939017,0,0
X600688.SH,0,0,0,0,0,-0.149815896592134,-0.0597067068501458,0,0,0.166281486651514,0,0,0,0,0,0,0,0,0,0.0547174163343013,0.080996701223129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769049105481649,0,0,0,0.0690607183782508,0,0,0.0884655455549659,0,0.084415860074837,0,0,0.0135187466532427,0,0.0455099355717395,0,0,0,0,0.00296394059914143,0,0
X000825.SZ,0,0,0,0,0,0,0.279364137730124,0,0,0,0,0.0150038907813481,0,0,0,0,0,0,0,0,0,0,0,0.00417595102175185,0,0,0,0,0,0,0,0,0,0,0.445097617600379,0,0,0,0,0,0,0,0,0,0.0927784927365365,0,0,0,0,0,0,0,0,0,0,0,-0.0289736709415243,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0.319712739035183,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0804417428179381,0.00746542887636545,0,0,0,0,0,0,0,0.223736427089982,0,0,-0.00480413771394787,0,0,0,0,0.332696394184754,0,0,0,0,0,0,0,0,0,0.0803046402265482,0.101881690736864,0,-0.0186843172201688,0,0,0,0,0,0,0,-0.06804179753738,0,0
X002080.SZ,0,0,-0.0652561149354645,0,0,0,0,0.128462487035632,0,0.278571777306094,0,0.0185871332468659,0,0,0,0,0.0526735372010674,0,0,0,0,0,0,0.107055374803717,0,0,0,0,0,0,0,0,0,0,0,0,0.0828373229619021,0,0,0,0,0,0,-0.155950972152664,0,0.0712699984218833,0,0,0,0,0,-0.0910880924175394,0,0,0,0,-0.0426458748599812,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.21091468138277,0,0,0.0660488788259226,0,-0.0107528762281188,0,-0.0497623869504392,0,-0.0543911454616772,0,0,0,0,0,0,-0.0362821951680739,0,-0.104427127103241,0,0,0,0,0,0,0,0,0,0,-0.252197770399438,0,0,0,0,0,0,0.10141296817322,0,0,0,0.234767349663045,0,-0.0386386694451226,0,0,0,0,0.0350736830594395,0,0
X300037.SZ,0,0,0,0,0,0.384828092671015,0,0,0,0,0,0,0,0,0.201391216418081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.289289125629345,0,-0.0291458994874929,1.38777878078145e-17,0,-0.00456751645804583,0,0,0,0,0,0.0616009016483148,-0.0463833258354276,0,0,0,0,0,0,0,0,0,0,0,0,-0.000266943701378153,0,0
X600157.SH,0,0,-0.0502617049070798,0,0,0,0,0,-0.00682268687538647,0,0.174390106814419,0.297243311099124,0,0,-0.0654210382333402,0,0,-0.0607495110063423,0,0.0651503932653133,0,0,0,0,0,0,0,0,0,0,0,0.103852385937777,0,0,0,0,0,0,0,0,0,0,0,-0.254648360568774,0,0,0,0,-0.00978541660904491,0,0,0,0,0,0,0,0.0373033222835337,0,0
X000408.SZ,0,0,0,0,0,0,0,0.443137389603211,0,0,0,0,0.154068899643926,0,0.0555101902416558,0.0970078754157336,-0.498716771153705,0,0,0,-0.0443320383900987,0,0,0,0,0,0,0,0,0,0,0,0,0.221510675376042,0.132241800882542,0,0,0,0,0.0383249940398062,0,0,0,0,0,0,0.009157675772925,0,0,0,0,0,-0.0796109125148982,0,0,0,0.0342495426985875,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.160443427403915,0,0.208027962368228,0,0,0,0,-0.106179893712384,0,0,0.0811010052364114,0,0,0,0,0,0,0,0,0,0,0,0,0.0253719608916894,0.151516479774263,0,0.0592866631705562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279994120085402,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.0931275266060594,0,0,0,0,0.0840811614150408,0,0,0,0,0.265684696040789,0,0,0,0,0.020893020701547,0,0,0,0,0,0,0.0777604210825317,0,0,0.0714470781816008,0,0,0,0,0,0,0,0,0.01338300726394,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325541932492341,0,0
X600486.SH,0,0,0,0.146561264721162,0,0,0,0,0.0870911375390829,0,0.26321664344786,0,0,0,0,0,0,0,0.0774323090176794,0,0,0,0,0.458500662554367,-0.0594571652421011,0,0,0,0,0,0,0,0,0,0,0,-0.358814954255661,0,0,0.145865501328667,0,0,0.0711504834835845,-0.0118064876997606,0,0,0,0,-0.0613868908630043,0,0,0,0,0,0,0,0.0465755794982211,0,0
X000830.SZ,0,0,0,0,0,0.223409561224142,0,0,0,0,0,0,0,0,0.000390943250192732,0,0,0,0,0.0538229406630532,0.227681766839723,0,0,0,0,-0.100424452003103,0,0,0,0,0,0.218755825776162,0,0.105045645367034,0,0,0,0,0,0,0,0,0.174724961304131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,-0.00936267736295908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00584912639206333,0,0,0,0,0.402478953206191,0.0956804194917115,0,0.0415990746037975,0,0,0,0,0,0,0,0.0140410870112399,0,0,0.0669616625282491,0,0.0530644279148204,0,0,0,0,0,0.0418212517272448,0,0,0,0.059344133444693,0,0,0,0,0,0,0,-0.00399904096634789,0,0
X000883.SZ,0,0,0,-0.0484389301279927,0,0,0,0,0,0,0,0,0,-0.0881884398507524,0.173758372886462,0,-4.33680868994202e-19,0,0.0421921836947889,0,0,0,0,0,0.462951904115435,0,0.634826863927511,0.0972729622049826,0,0,0,0,0,0.0839651270174762,0.0788574448602469,0,0,0,0,0,0,0,0,0,0,0,0,0.25752124497965,0,0,0,0,0,0,0,0,-0.0717811057740379,0,0
X600299.SH,0,0,0,0,0,0.0429390423233468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802794628582524,0,0,0,0,0,0,0,0,0,0,-0.00338228883467222,0,-0.0677445333823195,0,0.0531869347258528,0.0767023224583054,0,-0.0453633497858787,0,0,0,0,0.215953527791033,0,0,0,0,-0.0229949519679296,0,0,0,0,-0.0247891984531436,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161539458687177,0,0,-0.0166871979665394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826430006592391,0,0,0,0,-0.0315467056894088,0.0377075817488811,-0.0999375204092193,0,0,0,0,0,0,0,-0.0199089836590141,-0.100808452622687,0,0,0,0.00975767318602433,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158264542350874,0,0,0,-0.069113381129877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196555446145149,0,0,0.0671971029855472,0,0,0,0,0,0.161780269679854,-0.0619290788344767,0,0,0,0,0.265950509279215,0,0,0,1.06274434846165,0,0,0,-0.225450486969261,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150864320773834,0,0,0,0.0528540206385082,0.102566240433614,0,0,0,0,0,-0.0285063519742591,0,0,0,0,0,0,0.0326073228345371,0,0.0224384304770314,0,0,-0.0253076096739715,0,0,0,-0.0632933514309444,0.0551128094350552,0,0,0,0,0,0,0,0,0,0.716450165247403,0,0,0,0,0.112882678174159,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359836613777715,0,0,-0.0873144719124817,0,0.0653859916193729,-0.0559392633883479,0,0,0,0,0,0,0.0415315153975416,0,-0.012869515459901,0,0,0,-0.0254969835987139,0,0,0.144858158108466,0,-0.0171436849465429,0.0277344251364019,-0.0121395945607948,0.0764665858375193,0,0,0.0251836330178031,0,0,0,0,0,0,0,0,0,0,0.00472285788611075,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206925881780062,0.0296374586958993,0,0,0.0949023895018904,0,0,0,0,0,-0.0428726170496158,-0.00361729940952642,0,0,-0.0220011708173589,0,0,0,0,0,0,0,0,-0.00395747399406312,0,0,0,-0.00362942799416804,0.01422552670703,0.0559627928579259,0,0,0,0,0,0,0,0,0,-0.0166659194410754,0,0,0,-0.0162619544478998,0,0
MKvol,0,0,0,0,0,-0.00186744567688754,0,0,0,0,0,0,0.00177044553731233,0,-0.00152654467044025,0,0,0.00242736368236186,-0.00287793890694431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.51932206110824e-05,0,0,-0.00158271013903692,0,-0.000838384482997306,0,0,0,0.00140158238349828,1.0842021724855e-19,0,0,0,0,0,0,0,0.00297477872554736,-0.00957792726141197,0,0,0,0.00256479085711135,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0583791491972798,0,0,0,0,0,0,0,0,0,0,0,-0.153461507802739,-0.304540306326467,0,0,0,0.301440809619044,0,0,0.128956487925839,0,0,0,0.188075791692221,0,0,0,0,0,0,0,0.0261889775841294,-0.251224133229341,0,0,0,0,0,0,0,0,0,0,-0.748533857228285,0.673506954421456,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00225300143459898,0,0,0.00157645510621645,0,0,0,0,0,0,0.00174652906795569,-0.00324799997261328,0,0,0,0,0,-0.00368817585095259,0,0,0.000851352948302627,0,0,0,0,0,0,0,0,0.00248523299073351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00682764641406181,0,0,0,0,0.00527236293851031,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00551354025671914,-0.00396553268913199,0,0,0,0,0,0,0,0,0,0,0.00888624468177164,-0.0148748771657373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166059180804723,0,0,0,0,0,0,0,-0.00456901473717375,0,0,0,-0.0123220574354307,0.0174980472490232,-0.0264846018435796,0,0,0,-0.0212473678487257,0,0
