,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X002466.SZ,X000792.SZ,X600660.SH,X000877.SZ,X600010.SH,X002271.SZ,X600188.SH,X000301.SZ,X000708.SZ,X600547.SH,X600011.SH,X601600.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X600803.SH,X002080.SZ,X002326.SZ,X300037.SZ,X000408.SZ,X600219.SH,X000786.SZ,X600399.SH,X000723.SZ,X601991.SH,X600688.SH,X600795.SH,X600141.SH,X600352.SH,X600489.SH,X000825.SZ,X300073.SZ,X600096.SH,X600157.SH,X002353.SZ,X002407.SZ,X002409.SZ,X600486.SH,X600516.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.436975040985131,0,0,0,0,0,0,0,0,0,-0.0113673724652402,0.0425040064037439,0,0.0546572784323452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916285215428555,0,0,0,0,0,0,0.0626336573726015,0,0.00904477511903642,0.115567809389727,0,0,0.0338966670988552,0,0,0,-0.0010346689041502,0,0,0,-0.047867518385868,0,0
X600028.SH,0.293269813639591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121444021645327,0.0210001341655992,0,0,0,0,0.0493810103856979,0.044976320070163,0,0,0,0,0,0,0,0,0,0,0,0.064691473481437,0,0.0408930265577755,0,0,0,0,0,0,0.00860965865844313,0.13004447120351,0.0462839772511623,0,0,0,0,0.0207252597179283,0,0,-0.0182633726817263,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.093773159471183,0,0,0.0359893327528255,0,0.189612776065196,0,0.0970161767627257,0,0.0529940812583161,0,0.396249020524897,0,0,0.0628069542994067,0,0.144238257200506,0,-0.046469683310067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00317008921596821,0.0496781803556717,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0150599625503507,0,-0.0998181022164577,0,0.0439493496371573,0,0,0,0,0,0.1161304676646,0,0,0.0576275200222757,0,0.211088009095724,0,0.0105980353846175,-0.1031432453097,0,0,0,0,0,0,0,0,0,-0.0476781184731014,0,0,0,0,0.0263406066874695,0,0,0,0.0562666095016343,0,0,0,0,0,0.0276393864404257,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.426143433753332,0.0201762561385087,0,0,0,0,-0.0331822113867175,0.0436988355706708,0,0,0,0,0,0,0,0,0,0,0,0,0.0456930230805607,0,0,0,0.031736155546301,0,0,0,0,0,0,0,0,0,0,0,0,0.303876761711947,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,-0.151344046292815,0,0,0,-0.0408568462365785,0,0,0,0,0,0,0.486470863395963,0,0.163168036681646,0.140194769722615,0,0,0,-0.011448190199159,0,0,0,0,0.0550644523663201,0,0,0,0,-0.0347264632253423,0.0381375453768368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136632351395849,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.146619840655333,0,0,0,0.278526440218012,0,0,0.0141739744762784,0,0,0,0,0,0,0,0,0,-0.0492006739560525,0,0.11118184710205,0,0.121901061678844,0,0,0.134422072715379,0,0,0,0,-0.12749716385598,0,0,0,0.163815967598989,-6.93889390390723e-18,0,0,0.0906571076129068,0,0,0,0.193286529154615,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0205142736323089,0,0,0,0,0.0998707569908771,0.0431300405691725,0,0,0,0.0973845378879959,0,0,0,0,0,0,0,0,0.0325826650282774,0,0.0270651393401901,0,0.125697098799205,0.0998037254552238,0,0,0.0345479271863349,0,0,0,-0.0316623122217183,0,0,0.296286209397809,0,-0.0387614158298408,0,0,0,0,0,0.117259377059598,0,0,0.0114838757681718,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.490428280665379,0,0.0388039288040345,0,0,0,0,0,0.0523900796881532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305024503996709,0.0338360045389717,0.148879389186851,0.0120669049123734,0,0,0.0411499859496302,0.0196893490697964,0,0,0.000390809314577077,0,0,0,0,0,0,0,0,0,0,0,0.0621041882387489,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.179575978524992,0.350801047182996,-0.0586179685948609,0,0,0,0,0,-0.105078054098588,-0.0264644041773452,0,0,0,0,0,0,0,0,0.416620310128834,0,0,0,0,0,0.172350624079783,0,0,0,0,-0.136430331563675,0,0,-0.155436103008953,0,0,0,0,0.112471510523568,0,0,-0.0421167551544058,0,0,0,0,0,0,0
