,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X600019.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X600547.SH,X600886.SH,X000877.SZ,X601600.SH,X002271.SZ,X601991.SH,X600426.SH,X600027.SH,X600362.SH,X600803.SH,X000983.SZ,X600176.SH,X600348.SH,X000408.SZ,X600160.SH,X601699.SH,X000629.SZ,X000723.SZ,X600378.SH,X600096.SH,X600219.SH,X600995.SH,X000786.SZ,X600489.SH,X600157.SH,X600985.SH,X002353.SZ,X600399.SH,X000933.SZ,X600688.SH,X002080.SZ,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.495021254584085,0,0,0,0,0,0,0.154488554147488,0,0,0,0,0,0,0,0,0,0,0,0.0476748588080379,-0.00852090521372832,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.00535640238493168,0,0,0,0,-0.00631771160370901,0,0.00419809527035597,0,0,0.141176759571465,0,0,0,0,0,0,-0.0239102918994748,-4.33680868994202e-19,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.258714266108948,0,0,0,0,0.150222076930733,0,0,-0.10495851183333,0,0,0,-0.101803744011832,0,0,0,0,0,0.0118346336822797,0,0,0,0,0,0.196155445163877,0.0775858051196479,0,0,0,0,0,0,0,-0.0120755520231945,0.117795748653182,0,0,0,0,0,0,0.0443441569033346,0,0,0,0,0,0,0.0218034721318702,0,0,0,0,0,0
X600028.SH,0.392134277387511,0,0,0,0,0,0.016596481677517,0,0,0.0536656790757892,0,0,0,0,0,0,0,0,0,0,0,0.0965731130087096,0,0,0,0,0,0.0567507796678381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858637630056279,0,0,0,0,0,0,0,0,0,0,0.012583187935909,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032978582084015,0,0,0,0,0,0,0,0,0.0986672914376859,0,0.0769754089064629,0,0,-0.13923880872929,0,0,0.00798664055008821,-0.0528850477571875,0,0,0.102192224935764,0,0.00555136805883708,0,0.0358556635845059,0,0,0,0.0516432464255522,0,0,0,0,0,0.0303385651190014,0.00530613310425063,0,0,0,0,0,0
X600188.SH,0,0.773603098680321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0768015852783537,0,0,0,0,0,0.0800020442667709,0,0.0162088247356855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213978985444087,0,0,0,0,-0.0502437430882867,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.389017191303852,0,0,0,0,0,0,0,0,0,0.034429138412711,0,0,0,0,0,0,0,0,0,0,-0.114277603021019,0,0,0,0,0,0,0.102405651922305,0,0,0,0,0.0333353095427101,0,0,0,0,0.259096059582169,0.035392509494095,0.00523859556359385,0,0,0,0,0.0190915900170384,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.504684517086574,0,0,0,0,0,0,0,0,0,0.0398929328307801,0.0576786923536674,0,0,0,0.134251161275334,0,0,0,0,0,0,0.0885908698942585,0,0,0.0693793497106964,0.375491538155821,0.0657219315007756,0,0,0,0,0,0,0,0,0,0,0.153462167242235,0,-0.0160243445263159,-0.111167090506866,-0.15344545612502,0,0,0,0.0308902339246224,0.0294712009522214,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0778498902410964,0,0,0,0,0.183029126581817,-0.00660815169608539,0.0843335108047247,0,0,0,0,0,0,0.0104328539024779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401222567014874,0,0,0,0.0366258355374467,0,0.00927247471698551,0,0,0,0,0,0.00932995482065859,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.13992738087746,0.101684214946137,0,0,0,0,0,0.0972507994912748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151363815934763,0,0,0.0441396875708606,0,0,0.0621813731734132,0,0.0269942993902473,0.143592959975554,0,0,0,0,0,0,0,0,0.176656045995512,0,0,0.049306218071928,0,0,0,0,0,0
X601898.SH,0.108112105400562,0,0,0,0,0,0.0544618288852482,0,0,0,0,0,0,0,0,0,0,0.0134852410968999,0,0,0,0,-0.0841487083160649,0,0,0,0,0.202843324189268,0.430148166379852,0,0,0,0,0.0387112015303117,0,0,0,0,0,-0.0107548267942112,0,0,0,0.00658802700128488,0,0,0.149377443380402,-0.0445858244549879,-0.051950929555835,0.00369681105429854,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0662230448659654,0,0,0,0,0.0860949290063717,0,0,0,0,0,0.0776426888208186,0,0,0,0,0,0.226458569272908,0,0.277960869528679,0,0,0,0,0.0135249859742096,0,0.204606075425418,0,0.0309628323359621,0,0,0,0,0,0,0,0.139683380910412,0,0,0,-0.359148500288795,0,0,0,0,0.0632724620597216,-0.024165428181698,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.071148015295111,0,-0.0320718545358656,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.329008490849107,0,0,0,0,0,-0.00549240505762849,0,0,0,0,0,0,0,0.190545722175829,0,0,0,0,0,0,-0.0803618307911847,0,0.337080339488945,0,0.00193315384774383,0,0,-0.0403957416736351,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.190307749283304,0.0669641340690143,0,0.0336413336595607,0,0,0,0,0,0,0,0,0,0,0,0.108039784184607,0,0,0,0,0,0,0,0,0,-0.0486958256030365,0.15395631798837,0,0,-0.00887047625052623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136690835260324,0,0,-0.00315607092998548,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.12923629826923,0,0,0,0,0,0,0.113061697458416,0,0,0,0,0,-0.086469911493836,0,0,0,0,0,0.0303790466904334,0,0,0,0,0.0666737512061129,-0.0503659660037803,0,0,0,0,0,0,0,0,0,0,0,0,0.0130401503686774,0,-0.0185574650926943,0,0,0,0,0,-0.0191068089656631,0.0042406058024051,0.281307127312534,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0807079982195225,0,0.153817176762135,0,0,0,0,0,0,0,0,0,0,0.0305173821460661,0,0,0,0,0,0.0663444725517202,-0.0226480182394886,0,0,0,0,0,0,0,0,0.0289002489953888,0.00974105336220663,0,0.306291079306268,0,0,0.0691663788567557,0,0,0,0,0,0,-0.0175890418022141,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.0284017143647846,0,0,0,0,0,0.00822005076816834,0.130171254610823,0.0837557382035296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12827289716197,0,-0.0701942073507546,0,0,0,0,0,0,0,0,0.000219974738738077,0,0,-0.0234078146517831,-0.0703907447110865,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.383002310280553,0,0,0,0,0,0,0,0,0,-0.152813850847263,0,0.31204250857132,0.181807577627186,0,0,0,0,0.00604968278159079,0,0,0,0,0,0,0,0,0.201767725355899,0,0,0,0.502526214446394,0,0,0,0,0,0,0,0,0.120602123396386,0,0.914613704060537,0,0,0,0
