,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X600801.SH,X601898.SH,X600886.SH,X600010.SH,X000792.SZ,X601600.SH,X600660.SH,X600362.SH,X600688.SH,X000786.SZ,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X601992.SH,X600299.SH,X600027.SH,X600111.SH,X600489.SH,X600176.SH,X000723.SZ,X002466.SZ,X002075.SZ,X600126.SH,X600426.SH,X000401.SZ,X000553.SZ,X601158.SH,X000898.SZ,X600219.SH,X600516.SH,X000932.SZ,X002353.SZ,X000883.SZ,X600583.SH,X600486.SH,X000709.SZ,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238629442651569,0,0,0,-0.0578545509693936,0,0,0,0,0,0,0,0,0,0,0,0.137800987584609,0.204367133505435,0.11165852719093,0,0,0,0,0,0,0,0,0,0.302451205594441,0,0.109648599665832,0.386516882385051,0,0,0,0.0614038678188955,-0.0263364829885915,0.0207255283173059,-0.181257059271752,0,0,0,0,0
X600801.SH,0,0,0,0.421515303310529,0,0,0,0,0,0.156879843427317,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0291824628822296,0.0867990187032659,0,0.275299915235699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391807416905818,-0.000564594397785164,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0333716449570584,0,0,0,0,0,0,0,0,0,0.042448302014169,0,0,0.0606768413769024,0,0,0,0.127585902207338,0.0401854011791977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379134832356577,0,0,0,0,0.197528183722817,0,0,0,0,0,0.00868470251151283,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0731746432670171,0,0,0,0,0,0,0,0.182558626938886,0,0,0,0,0,0,0,0,0.151780499352592,0,0,0,0,0,0.0101457972913194,-0.0379977606321441,0,0,0,0,0,0,0,0,0.0596265948707875,0,0,0,0,0,0,0,0.00843308371146265,0.000250480586620006,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0151562627769949,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157869687959432,0.0885574491505994,0,0,0,0,0,-4.33680868994202e-19,0.0106483698640853,0.0160721750740416,0,0,0,0,0,0.0282802517710928,0,0,0,0,0,0,0,0,0,0,0,-0.00675249656549961,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.161249927381619,0,0.0559628932620048,0,0,0,0,0,0,0,0,0,0,0,0.129228080846563,0,0,0,0,0.185004269429544,0,0,0,0,0,0,0,0.0718384619783746,0.0188476039759842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401096811524078,0,0,0.205021039200381,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0189215132929926,0,0,0,0,0,0,0,0,0,0.0257679902113972,0,0,0,0,0,0.0309752245148544,0,0.00279761992870498,0,0,0,0,0,0,0,0,0,0,0,0.12381470760632,0,0.239326634606027,0,0,0.065727067839347,0,0,0,0,0,0.0110444700904877,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.219171441151083,0,0,0,0,0.0795095992869383,0,0,0,0.12538578747479,0.054779918933641,0,0,0,0,0,0,0,0,0,0,0.0702571549722602,0.0266163591697733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255685983971391,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.243605471232227,0,0,0,0,0.231261186245269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103107587110677,0,0.0801519862030159,0,0,0,0,0,0.0987798557132177,0,0,0,0,0,0,0,0.0385497391493994,0,0,0,0,0,0,0,0,0.425163944315399,0.025300255476216,0.00586395163689898,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.073241144478214,0,0,0.0636028124315021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221590850447181,0,0,0,0,0,0,0.154381120001879,0,0,0,0,0,0.0559814523274592,0,0,0,0,0,0,0,0.0723043524937031,0.00870828729692996,0,0,0,0,0.0733647255620168,0.0551988116396402,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.00167170212811616,0,0.230103053358733,0,0.258979048176468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518312630286496,0,0.159258220991085,0,0,0.0397712575544355,0,0,0,0,0,0,0,0,0.159083058835748,0,0,0,0,-8.67361737988404e-19,0.0153883700653933,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.055546692791519,0,0.039030968650002,0.0039743022486548,0,0,0,0,0,0,0.0803599355473957,0,0,0,0,0.009992140066431,0.158484701084252,0,0.067190918674812,0,0,0,0,0,0,0,0.015251422270538,0,0.132416930091584,0.0123604893084339,0,0,0.111317363039082,0,0,0,0,0,0,0,0,0,0,0.0226797467050417,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0257057460306962,0,0,0,0,0,0,0,0,0,0,0,0.231881489677409,0,0,0,0,0,0,0,0,0,0.0287938777185236,0.0262527186506517,0,0,0,0,0,0,0,0.102892014066749,0,0,0,0,0,0,0,0,0.0136126782267704,0.00233939324177774,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191688242319053,0.0458757908276338,0,0,0,0.0927156041461243,0,0,0,0.105096817932287,0,0,0,0,0,0,0,0.173224501193087,0,0,0,0,0,0,0.291465956684612,0,0,-0.0391410139152217,0.0279957149019189,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0708901844765143,0,0,0,0,0,0,0,0,0.0181047862818759,0,0,0,0,0,0.200485906492499,0,0,0.162590063613555,0,0,0.0101713049715308,0,0,0.0218563434477448,0.121565985420738,0.0984640467687695,0,0,0,0,0.182858117781613,0,0,0,0,0,0,0,0,0,0.0160848395693375,-0.00658928317626278,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.00926356740143161,0,0,0,0,0,0,0,0,0.086397037344368,0,0,0.0308793977361417,0.0444379992960451,0,0,0,0,0,0,0,0,0.0227328121493348,0,0,0.208680489552014,0,0,0,0.0828141410565968,0,0.0300868586364478,0,0,0.15068163359906,0,0,0.0304061161796566,0,0,0.013635022101193,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.15097337871708,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.025129866805214,0,0,0,0,0.452382876576159,0,0,0,0,0,0,0,0.103559180886735,0,0,0,0,0,0,0,0.0465927119741116,0,0,0,0,0,0,0,0,0,0,0.0216790929800163,0.0251210211520245,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.593177743708852,0,0,0,0,0,0,0,0,0,0.0187731585616988,0.0205871328633229,0,0,0,0,0,0.00187693086587993,0,0,0,0,0,0,0,0,0.00354892784513639,0,0.0591615287706902,0,0,0,0,0,0.0269564544440665,0,0.189695441537151,0,0,0,0,0,0,0,0.00595350998082817,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0182283899953503,0,0,0,0,0,0.0724963370673806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306438171225823,0,0.0859419682766003,0,0,0,0,0,0.0157358015918779,0,0,0,0,0.0811941389868479,0,0,0,0.0911295472709919,0.162317992075501,0,0,0.00289642405199953,0,0,0,0,0,0.00841482133380361,-0.0124159277638178,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.359702408270249,0,0.0426831330976043,0,0.0943119682384941,0.0187819970218037,0,0,0,0,0,0,0,0,0,0,0,0,0.160630289249662,0,0,0,0,0,0,0,0.0697271151095533,0.0430742330658895,0.00308963556599344,0.00799280905432197,0,0,0.0210034340766647,0,0,0,0,0,0,0.0366470916683997,0,0,0,0,0,0,-0.0135823624259206,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.117506875802875,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0488069190078774,0.0306287410578486,0.0518507807266527,-2.71050543121376e-20,0.0251824549771796,0.0527297618416098,0,0,0,0,0,0,0.076237127646779,0,0.176098698108064,0,0,0,0,0,0.0444069356187322,0.0218397089378115,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.0485098586914408,0.355496134720508,0,0,0,0,0,0,0,0,0,-0.0160895176040029,0,0,0,0,0,0,0,0,0,0,0,0,0.0820188761072495,-0.0751667794027413,0.0798382882481987,0,0.142529034248939,0,0,0,0.570753146309952,0,-0.0660709136963824,0,0,0,0,0,0,0,0,-0.0163106124747464,0.288815844219509,0.0425523244756534,0,0,0,0
X002466.SZ,0,0,0,0,0.163303807214027,0.134745580072238,0,0.198420112069452,0,0,0.131244179018888,0,0,0,0,0,0,0.353614418578804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198874390860667,0,0,0,0,0,0,0,0,0,0.0903633589425809,0,0,0,0,0,0,0,0,-0.00991818305257323,0,0,0,0,0,0
X002075.SZ,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0738488650247371,0,-0.168786922166459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417847283241584,0,0,-0.0747327269616126,0,0.156915185472061,0,0,0,0.0925859709568409,0,0,0,0,0,0,0,0,0,0.000382245627210057,0.0104472182278771,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.414627028775797,0,0,0,0.361694198503452,0,0,0,0.0968383028170858,0,0,0,0.0332278592435253,0,0,0,0,-0.57556628645388,0,0,0,0,0,0,0.187473859926037,0.0889048655147792,0,0,0,0,0.0786149967717314,0,0,0,0,0,0.0434101277529468,0,0,0,0,0,0,0,0.00451941175019969,0.0133590107625993,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.0819552961016093,-0.0341601131515493,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650573417989089,0,0,0,0,0,0,0,0,0,0,0.417677477412894,0.153184191553386,0,0.156934969655841,0,0,0,0,0,0,0,0,0,0,0,0.190473937542433,0.0326249741542465,0,0,0,0.0213064286710847,0.00191445871895416,-0.00457715753889049,0,0,0,0,0,0
X000401.SZ,0,0,0,0.0523554073820404,0,0,0,0,0,0,0,0.493847176940115,0,0,0,0,0,0,0,0,0.00180286599826169,0,0,0,0,0.268584930071078,0,0,0,0,0,0,0,0,0.0640541037167982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112896402154482,0.00317918751164158,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.350168507240952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.00458843686605444,0,0,0.196010508407496,-0.00393775019575271,0.187685708792376,0,0.041092371230849,-0.224317953923016,0,0,0,0,0,0,-0.206466288441668,0,0,0.498142608997902,0,0,0,0.0587183265685488,-0.0100477726446538,0.0266187264337974,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0379344748586421,0,0,0.0141559792572706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382664821870792,0,0,0,0,0,0,-8.67361737988404e-19,0,0.00998101809509939,0.0148362942607053,0,0.0437666358144781,0,0,0,0,1.73472347597681e-18,0,0,0,0.0795323421584491,0,0,0,0,0,0.0167414202794408,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0470123379907751,0.0618875791722355,0,0,0.125239801082287,0,0,0,0,0,0,0,0,0.0296927808904113,0,0,0,0,0,0,0.0159064433906699,0,0,0,0.0372908292246297,0,0.0163736093970814,0.00245496127644804,0,0,0,0,0,0,0.0378410552878895,0.229227618659278,0,0,0,0,0,0,0,0,0.0113554922873565,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.140060337429601,0,0,0,0,0,0.0810465013826259,0.0154951212993825,0.0776161223081698,0,0.134106258750481,0,0,0,0,0.0284632868533996,0,0,0,0,0,0,0,0.0308633050613446,0,0,0,0,0,0,0,0,0,0.00268707974358155,-0.0195189744502771,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.150863945489537,0,0,0,0,0.082197977402749,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0557749737615591,0.126057457191484,0,0.0691500746996185,0,0,0.194499007172275,0,0.0318522482320022,0,0.0868957855656516,0,0.0895569938890518,0,0,0,0,0,0,0,0,0,0,0,0,0.0107058829405698,-0.00699944334576389,-0.0486597864791127,0,0.0331530427513465,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.0432782435045499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115300711832729,0,0,0,0,0.0771065339059644,0,0,0.212651242765684,0,0,0.00285167442036727,0.266950446857394,0,0,0,0,0,0,0,0,0,0,0.0145318616535121,-0.0197406656998268,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0.151734641117699,0,0,0.0949071833549942,0,0,0,0,0,0,0.0365734525213491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919200582937321,0,0.0384239318625522,0.0321485270480771,0.555128659572514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148508771822663,-0.0146360844338657,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0907777441070392,0,0,0,0,0,0,0,0,0.0934461806298069,0,0,0,0,0,0,0,0.232367175476644,0.158264813298169,0,0,0,0,0.0097840935499795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247002755614126,0,0,0.00911312065469727,0.00272635620989173,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0448810213625669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142605359574293,0,0.144375064524162,0,0,0.113275645186549,0.0306247340061407,0.0109277475667858,0,0,0.0663256673141276,0,0,0,0,0,0,0.151555710678262,0,0,0.156833570481593,0,0,0,0,0,-0.00757577289481052,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.0807424511384316,0,0,0.032641849860539,0,0,0,0,0,0,0,0,0.172412541605952,0,0,0,0,0,0,0,0,0,0,0,0,0.0428712523747679,0,0,0.113273944654761,0,0.271998623369019,0,0,0,0,0,0.319915781575906,0,0,0,0,0,0,0,-0.0129406280895826,-0.0269447956314279,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0377685612946945,0.029251666490661,0,0,0.00864660166346849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386191643308697,0.191944788292326,0,0.070310582269497,0,0,0,0.0195662100029834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203021915864677,-0.00378498341285401,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0269496852239528,0,0,0,0,0,0,0,0,0.00532421772826815,0,0,0,0.0263578441412417,-6.93889390390723e-18,0.212559073848467,0,0.0700294645508355,0.0161567401882113,0,0,0,0,0,0,0,0,0,0,0,0,0.11520268249935,0,0,0,0,0,0,0,0,0,-0.00153028527848464,-0.016500528955778,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.08763027923463,0,0,0,0,0,0,0,0.155486062580741,0,0,0,0,0,0.0913764011889497,0.0204199816852598,0.0242783322694191,0,0,0,0,0.0362318701981059,0,0,0,0,0,0,0,0,0,0.0656238054161261,0,0,0,0,0,0,0,0,0,0.00137807178194824,-0.00190977276209672,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.40779345788,0,-0.1684691094865,0,0,0,0,0,0,0,0.066186336942124,0,0,0,-0.0324715290961659,0,0,0,0,0,0.0274713285384276,-0.326703761509082,0,0,0,-0.335305146696805,0.511045417390685,0,0,0,0,0,0.153004358806343,0,0,0,0,0,0,0,-0.0470744906300668,-0.239516316758062,0,0,0,0,-0.115093536301951,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.564875767610295,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,-0.336669404779285,0,0,0,0,0,0,0.00703834756114524,0,0,0,0,0,0,-0.230607787123169,-0.195221756652023,0,0,0.351023996977367,0,0,0,0,0,-0.224851558930586,0,0,0,0,0,0,-0.506702708243038,0,0.208750115054616,0,1.16255971372688,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958602355150418,0.228561713743806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747733372723648,0,0,0,0,0,0,0,0,0,0,-0.0884142217885907,0,0,0,0,-0.713675900169489,-0.30109152359721,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0622751426325583,0,-0.0757579036097218,0,0,-0.0281023942588811,0,0,0,0,0,0,0,0,-0.0357838178330503,0.0438290918312087,0,0,0,0,0,0,0,0,0,0,0.0391022139999784,0.0471687744705195,0,0.00196797289907467,0,0.00400987664030826,0.0174793654580074,0,0,0,0,0,0,0,0,0,0,0,0,0.0374539146630903,0.00731856212885355,-0.00249684269317108,0,0.060965307324046,0,0,0,0
MKreturn,0,0,0,-0.096137055369776,0,0,0,-0.0354961141216966,0,-0.119562269028586,0,0,0,0,0,0.0402011625906765,0,0,0,0.0722055802740442,0,0,0,0,0,0,0,0,0,0,0,0.23293533153562,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0593519067900437,0,0,0,-0.156004457589374,0,0,0,0,0.129523467481527,0.0422485346768397,0.00615613164629952,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00194864443279549,0,0,-0.00343803268581801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726022211730527,0,0.0197245130554866,0,0.00567783854141257,0.0179853440709766,0,0,0,0,0,0,0,0,-0.0265169616102355,0,0,0,0,0,0,-0.0256739809228823,0.00285641637010084,-0.0213412750130345,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0396040035108852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487202101661639,0.000218620524367329,0,0,0,0,0.0515858347086132,0,0,0.0451000852098881,0,0,-0.0344456053530069,0,-0.0212166820115152,0,0,0,0,-0.0482389861464702,-0.0165132808554722,-0.0124575508645623,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00516933863825612,0,0,0,0,-0.00902412249678384,0.00352263257538359,0,0,0,0,0,0,0,0,0,0,0,-0.000644096665214311,0,0,0,0,0,0,0,0.0168276714022054,0,0.00145102899504672,0,0,0,0,0,0,0,0,0,-0.0027338363809956,0,0,0,0,0,0,0,-2.04936156561529e-05,-0.00469557203287529,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018767719300129,0,0,0,0,0,0,-0.00270102203771699,0,0,0,0,0,0,2.71050543121376e-20,0.0012331965646769,0,0,0,0,0,0,-0.00213649051074753,0,0,0,0,0,0,0,0,0,0.00681417432528256,-0.0062916551564369,0,0,0,0,0,0
