,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600688.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X601992.SH,X600111.SH,X600886.SH,X600157.SH,X600547.SH,X600299.SH,X600623.SH,X600660.SH,X601158.SH,X600352.SH,X600489.SH,X000709.SZ,X000792.SZ,X600583.SH,X002466.SZ,X600309.SH,X000898.SZ,X000539.SZ,X000883.SZ,X000629.SZ,X000630.SZ,X000027.SZ,X002075.SZ,X000959.SZ,X000060.SZ,X000983.SZ,X002470.SZ,X600021.SH,X300072.SZ,X600022.SH,X600176.SH,X601699.SH,X600612.SH,X600578.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600157.SH,0,0,0,0,0,0,0,0.201496559504577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566007380072145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083372331759519,0,0,0.0678435787894105,-3.46944695195361e-18,0.223871014577471,0.080217159089971,0,0.243050312831323,0,0,0,0,0.0649578897306217,0,0,0,0,0,0,0,0,0
X600547.SH,-0.00423405256029612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454742658678621,0,0,0,0.946969605740179,0,0,0,0,-0.102703118470816,0,0,0,0,0,0,0,0,0.276240543524181,0,0,0,0,0,0,-0.108915109078246,0,0,0,0,0,0,0,0,0,0,-0.0730373337525227,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586589360047289,0,0,0,0.110678221990665,0,0,0.254619969950982,-0.0362557010023866,0,0.0861728276436345,0,0.0051441370372553,0,0,0,0,0.0920780841424895,0,0,0,0,0.258573994845733,0,0,0,0,0,0,0,0,0,0.14763903977368,0,0.0575981979939482,-0.0570495823312755,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137665166921519,0,0,0,0,0,0.180993393797895,0,0,0,0,0.145597741153308,0,0,0,0,0,0,0,6.93889390390723e-18,0.739034279705506,0.0794910010116988,0,-0.272861877238564,0,0,0.0152388794051908,0,-0.0415305807470554,0.0571167593455607,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0974616517494933,0,0,0,0,0.0634260061926673,0,0.0620398934163886,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022699572270585,0,0,0,0,0.068026116504953,0.106347888763792,0,0,0,0,0,0.00897787030228932,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400297424846625,0,0,0,0.142818076852012,0,0,0.0749783641528445,0,0,0,0,0,0,0,0,0,0.0282505118495657,0,0,0,0,0,0.0581781628724188,0.0584996361281125,0.06378330260461,0.0154967222709795,0,0,0.198384470685302,0,0,0,0,0.0064095153420947,0.289097817758836,0,-0.00912722960194333,-0.0357524684642728,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0423373524877069,0,0,0,0,0,0.0053207321744192,0.131892922386372,0.00827296361851588,0,0,0,0.398749995973077,0,0,0,0,0.221496719875631,0,0,0.145749564250067,0,0.0216201059058628,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636761211997951,0,0,0,0,0.119393387519893,0,0,0,0,-0.0120417553292085,0,0,0,0,0,0,0,-0.0345875051532689,0.156612463744959,0,0.0472456352543721,0,0,0,0,0,0,0,0,0,0,-0.0140530727188285,0,0,0.0315700210850848,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0191450939908631,0,0,0,0,0,0,0,0,0,0,0,-0.0351821399103699,0,0,0,0.0492026310363772,0,0,0,0.0830938833211214,0,0.328341793507952,0,0,0,0,0,0.00337188243882012,0.149762370797209,0.0550393007445099,0.0286096129938381,-0.0702680797699743,0,0,0.265405235598632,0,0.00390834070684698,0,0,0,0,0.036749512857295,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139967187570397,0,0,0,0,0,0,0.130624957821927,0.060665861033732,0,0,0,0,0,0,0,0.0775372635855984,0,0,0,0,0,0,0,0.11198228661077,0,0,0,0,0.0317256642496985,0,0,0,0,0,0,0.335416513297069,0,0.0182988441711171,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.27790512182381,0,0,0,0,0,0,0,0,0,0,0,0,0.0226108486213509,0,0,0,0.0517778980231263,0,0,0.0558613934468952,0,0,0,0,0,0.260728362118246,0.0112966384383229,0,0,0,0,0,0.0398720400999547,0.124300337238811,0,0,0,0.0801662744480914,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,-0.0897133286419858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203651094411419,-0.313578409560668,-0.0879604689465382,0.0908530526381774,0,0,0,0,0,0.210732441569526,0,0,0,0,0,0,0,1.04981198627612,0,0,-0.203236100567753,0.201043061048143,0,0,0.242400850945298,0,0,0,0,0,0,0,0,-0.126258082726479,0.171308934688807,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.00060636122607358,0,0,0,0.0998497552138765,0,0.0533619753264034,0,0,0.0443055818514103,0,0,0,0,0,0,0,0,0,0.00653493529054295,0,0,0.0839743902176688,0,0.107301501589244,0,0,0,0,0.158163476032435,0,0,0,0.156679656017569,0,0,0,0.0739126840560079,0,0,0,0,0.0347336415025349,0,0.0287985381012902,0,0,0.0145442952022839,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.165398438250311,0,0.151241214444998,0,0,0,0,0,0.0130532742653711,0,0,0,0,0,0.0742832107569011,0,0,0,0,0,0,0.510683118924635,0,0,-0.0198918310342754,0,0,0,0,0,0,0,0.0568750529580199,0,0.0611936683555259,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492117537081301,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0648216266967022,0,0,0,0,0,0,0,0,0,0,0,0.0157459921319652,0,0,0,0.0840468437785846,0,0,0,0,0,0,0,0,0,0.0921471138274435,0,0.185810088265408,0.0056003423299339,0,0,0,0,0.18713508481802,0,0.187966896724226,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448947327238311,0,0,0.0218453048365541,0.0819215359886551,0,0,0,0,0,0.01305254887224,0,0.39071419180216,0.0354753079466042,0,0,0.0285910831377323,0,0.0250528975299361,0,0.210704021267597,0.0300721543684879,0,0,0,0.0411194510648916,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,6.93889390390723e-18,0.428476953261021,0,0,0,0,0,0.0129864948667796,0,0,0,0,0.0514329838355742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833613294277032,0,0,0,0,0.194712598965873,0,0.194270565865446,0,0,0,0.0211406149375115,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.141156237740695,0,0,0,0.117459826168928,0,0,0,0,0,0,0,0,0,0.00290306317624263,0,0,0,0,0,0.226637437586833,0.0181889172171559,0,0,0.00298783597751666,0.0247370038571429,0,0,0,0,0,0,0,0,0,0.110025895912066,0,0,0,0,0.0576214895715873,0,0,0,0,0.138913869234294,0,0,-0.0105469619673078,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20544172833414,0,0,0,0,0,0.224651485379111,0,0,0,0,0,0,0,0.0119861186849699,0,0.0920744801115109,0,0,0,0,0,0,0,0,0,0.052655669467303,0,0,0,0,0.264750580643048,0,0.000402999344596421,0,0,0,0,0,0,0
X002075.SZ,0,0,-0.216767972876687,0,1.73472347597681e-18,0.168340441889996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123805372989872,0,-0.0641546595796904,0,0,0,0,0,0,0,-0.223174076720612,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0652667103182289,0,-0.159381883976438,0,0.351512888749398,0,0,0,0,0,0,0,0,0.0347601725067861,1.73472347597681e-18,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.908566596144049,0.018636963523898,0,0,0,0,0,0,0,-0.0287516175059261,0,0,0,0,0.115020893114625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287773376763792,0,0,0.179867487673359,0,0,0,0,0,0,0,0,0,0,0.014375378839932,0.0165140524987109,0.232617302098265,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.172283887551083,0,0,0,0.192610990209582,0.0285288667111409,0,0,0,0,0.0406658256852696,0,-0.00962066226486114,0,0,0,0,0,0,0,0.0612203013742956,0,0.0609539508807402,0,0,0.000986337540283775,0,0,0,0,0,0.203482029813564,0,0.196746767975295,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.165060452092872,0,0,0,0,0,0,0,0,0,0,0.108990520639717,0,0,0,0,0,0,0,0,0,0,-0.0102400294440103,0,0,0,0,0.105301675569944,0,0,0.0102629916444591,0.0368946293547429,0.0586469864408355,0,0,0,0,0.163693658562758,0,0.425600041048181,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220052468336703,0,0,0,0,0.338405777294791,0,0,0,0.163278160753108,0,0,0,0,0,0,0.0727459333865506,0,0.0841143377131048,0.00500612683122964,0,0,0,0,0,0,0,0,0,0,0.174878343277015,0,0,0.00295491322324369,0.00525714727304999,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0.0180211494178298,0,0,0.0430758344787,0,0,0,0,0,0,0,0,0,0.0896512383288831,0,0.338378770584823,0.221540737512132,0,0,0,0,0,0,0,0,0.00208507980580227,0,0,0,0.0539925557193706,0,0,0,0,0,0,0,0.0491280305157418,0,0,0,0.291286916586808,0,-0.0233573031426532,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166588122866509,0,0.213248291809722,0,0,0,0,0.118750650638984,0,0,0,0,0,0,0,0,0,-0.0989373692207313,0.00355886735384631,0,0,-8.67361737988404e-19,0,0,0.357668071001078,0,0,0,0,0,0.0110461817943682,0.187357520967408,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0.139279619956648,0,0,0,0,0,0,0,0,0,0.144582433968878,0.0757132825640173,0,0,0,0,0,0,0.0150402890217088,0,0,0,0,0.249996644395808,0,0,0.125741300606065,0,0.0852984838295373,0.0221403234576186,0.0218202008848464,0,0,0,0,0,0,0.00244751133177396,0,0,0,0.0497344852873998,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192153362406625,0,0.146552039953529,0,0,0,0,0,0,0.0296110441896865,0,0,0,0.097072775374739,0,0,0,0,0.0307423233494925,0,0,0,0,0,0,0.350753512877583,0,0.173632858779961,0,0,0,0,0,0,0,0.0338097282385007,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216647409695282,0,0,0,0,0,0,0,-0.035608487853969,0,0,0.0993904252124164,0,0.317668188150046,0,0,0,0,0.157540854135993,0,0,0,0,0,-0.0177871987009542,0.000904788282354563,0,0.415156356541452,0,0,0,0,-0.196659430644125,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220112105653961,0,0,0.00289043737874407,0,0,0.0513419303827431,0.115012652927094,0,-0.0814964743340114,0.151867993355948,0,0,0,0,0,0,0,0,0,0.24011603383374,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1728320921975,0,0,0.085911469864465,0,0,-0.027619837622921,0,0.211933646079455,0,0,0,0,0,-0.00968305599425881,0,0,0,0,0,0,0,0,0,0.0666494045848264,0,-0.0108503127720768,0,0.256125850511349,-0.241048703715384,0,0,0,0,0.23364340358086,0,0,0,-0.08163739040162,-0.0355503131332085,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178306410614792,0.0304314768637357,0,0,0,0,0,0.0109092675815862,0.318366418116138,0.0641747554680872,0,0,0.081319882315762,0,0,0,0,0,0,0,0,0.1303317923338,0.094013986256137,0,0,0.0091452231825728,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140567397725921,0.0674223730378815,0,0,0,0,-0.110973918817143,0.0984759040961403,0,0,0,0,0,-0.039287433700536,0,-0.00460490987346003,0,0,0,0,0,0,0,0.0886198621725534,-0.191331925394734,-0.0535101250288889,0,0,0,0,0,0,0,0,0,0,0,-0.0159514883684002,-0.0368394731813439,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.192790525767981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339105644725763,0,0,0,0.0214311040173639,0,0,0,0,-0.478380608539308,0,0,0,0,0.37779232797304,0,0,0,0,0,0,0,0,-0.018961303328961,0,0,0,0,0,0,0,0,0.702566526341284,0,0.100585047794229,0,0,0.663933083873528,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702797912313039,0,0,1.07310639524738,0,0,0,0,-0.148577558077539,0,-0.0426570339519414,0.00203339513728246,0,0,0.0318064687054614,0,0,0,0,0,0,0,0.271601671408632,0,0,0,0,0,2.67195906924204,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579972839627548,-0.0387463842165298,0,0,0,0,0,0,0,0,0,-0.108474381728952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0601584150204277,0,0,0.18145259965821,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395892049040152,0,0,0,0,0,0,0,0.0244669947208322,0,0,0,0.103503825212584,6.93889390390723e-18,0,0,0.00420447083463148,0,0,0,0,-0.11017652085079,0,0,0,0,0.0504179348031182,0,0,0,-0.19057059000147,0,0,-0.0866711004563863,0,0,0,0,0.0370603400627989,-0.0246280910719047,0.775780734904029,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416565789764628,0,0,0,0,0,0,0,0.00269861851402973,0,0,0,0,0,0,0,0.00343343652369026,0,0,0,0,1.0842021724855e-19,0,0,0,-0.00637090782550032,0.00345814922088585,0,0,0,0,0,0.00451433218956817,0,0,0,0,0,0.0200110960593515,0,0,0,0,0,0.0359848125383853,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00396003062531299,0,0,-6.7762635780344e-21,0,0,0,-0.00321563805022821,0,0,0,-0.0018657452979625,-5.42101086242752e-20,0.00173407761438545,0,0,0,-0.00742704687150957,0,0.0137119096421043,0,0,0,0,0,0.009093618653421,-0.0144572821676595,0,0.0078476244702937,0,0,0.0443634458042529,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391693582520469,0,0,0,0,0,0.0023059764356149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930682647089563,0.0506617839756109,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00820866407567754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00469787072246501,0,0,0.00404131230835856,0,0,0,0,-0.000817090042636911,0,0,0,0,0,0,0,0.0110758147053229,0,-0.011054563634785,0,0.0016141304031993,0.000428778019730154,0,0,0.00690271143546938,0,-0.0137408968936843,0,0,0,0.00127543881649546,0,0,0,0,0,0,0
