,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X600688.SH,X300072.SZ,X002466.SZ,X600795.SH,X600660.SH,X601992.SH,X600362.SH,X002460.SZ,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X000898.SZ,X000709.SZ,X600516.SH,X000792.SZ,X600157.SH,X600027.SH,X000786.SZ,X600339.SH,X000408.SZ,X600176.SH,X002271.SZ,X000959.SZ,X600489.SH,X000723.SZ,X600219.SH,X000553.SZ,X600808.SH,X601158.SH,X600352.SH,X000883.SZ,X000630.SZ,X000983.SZ,X000807.SZ,X600299.SH,X600549.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0341347702841893,0,0,0,0,0.0407369987417773,0.0111233521829527,0,0,0.0534754271847733,0,0,0,0,0,0,0.0336220278547606,0,0,0,-0.0200102488130822,0,0,0,-0.011408818934799,0,0.0267692181295932,0.0619824536617234,0,0,0,0,0,0.041770231861314,-0.0271327633090977,0,0,0,0,0,0,0,0,-0.0203943620105711,0,-0.00171017485603961,0.00763112638776298,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.15796003785517,0,0,0,0,0,0,0,0,0,0,0,0,0.0179303891120709,0.0254764555655573,0,0,0.0416066736175995,0,0,0,-0.0463150510247087,-0.00741268514495783,0,0,-0.0217722246716248,-0.03723821494958,0,0,0,-0.110339679904668,0,0,0,-0.00245179460846358,0,0,0.092546478463923,0,0,0,0,0,0,0,0,-0.0021334981896376,-0.00150445184101052,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,-0.0437377867368992,0,0,0,0,0.773840531132986,0,0,0,-0.02044423357847,0,0,0,0.0730240912392972,0,0,0,0.0446945835917106,-0.0443106654885972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110830668759407,0,0,0.0608509998290555,0,0,0,0,0,0.0769010111952717,-0.0729155428700012,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0670701841447994,0.240263194832374,0,0.109313706080285,-0.0298509045856772,0,0,0,0,0,0,0,0,0,0,0.138421699659977,0,-0.00851446503939193,0,0,0,0,0,-0.027365083594888,0,0,0,0,0,0,0,0.307191156587983,0,0,0,0,0,0,0,0,0,-0.0293983601616175,0,-0.0165416814327291,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-0.000305779431026673,0,0,0.0785966578924718,0,0,0,0,0,0,0,0,0.0216292170162143,0,0,0,0.0117050013001443,0,0,0,-0.103408601249544,-0.108947495633389,0,0,0.134593918923125,0,0,0,0,0,0,0,0,0,0.00528483855020408,0,0,0,0,0,0.111875774018739,0,0,0,-0.106575151287052,0,1.35525271560688e-20,0,0,0,0,0,0
X601600.SH,0,0,0,0.0968906373456291,0,0,0.361047947624664,0,0.0374142941704844,0.10287395436022,0,0,0.0451353510073915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066279996751226,0,0,0,0,0,0,0,0,0.150365560995321,0,0,0,0,0.0348928233752715,0.0924409933787395,0,0,0,0,-0.024161652158079,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.00182547773845888,0,0,0,0,0,0,0,0,0,0,0.130471473480099,0,0.0107036454435367,0,0,0.0740132584051298,0,0.0228391363476915,0.156241346701524,0,0,0,0,-0.0597798161230058,0,0,0,0,0,0,0,0,0,0.051971739862371,0,0,0,0,0,0,0,0.246006238073371,0,0,-0.0412487381232535,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927404986975055,0,0,0,0,0,0,-0.030009237438444,0.00729899444308396,0,0,0,0,0,0,0,0,0.0493025751795778,0,-0.0263530547623427,0.077105916293478,0,0,0.0306942074014452,0,0,0,0,0.0370952899312256,0,0.0189590865783509,0,-0.00941561305640794,0.00515763415687454,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.205030297909053,0,0,0,0,0,0,0,0.201464351015935,0,0,-0.146553983802338,0,0,0,1.38777878078145e-17,0,0,0,0.0924567312582111,0,0,0,-0.236588933247338,0,0,0,-0.0856617755674543,0,0,0,0,0,0,0,0,0,0,0.197026562165999,3.46944695195361e-18,0,0,0,0,0.0605404213510273,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0685682109654845,0,0,0,0,0,0,0,0,0,0,0.0777970118816016,0,0,0,0,0,0,0.163508895204142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.141483282043195,0,0,0.190664169346587,0,0,4.33680868994202e-19,0.0128524260245217,0,0,0,0,0,0
