,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600299.SH,X601992.SH,X601158.SH,X000027.SZ,X600583.SH,X000539.SZ,X600309.SH,X600352.SH,X000630.SZ,X002466.SZ,X000792.SZ,X600623.SH,X600098.SH,X600660.SH,X000883.SZ,X000709.SZ,X000898.SZ,X600021.SH,X600160.SH,X002470.SZ,X000060.SZ,X601918.SH,X600489.SH,X600863.SH,X600808.SH,X600547.SH,X600578.SH,X600315.SH,X600307.SH,X300072.SZ,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11571664098193,0,0,0,0.14587026810104,0,0,0,0,0,0.113088272579765,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.346594182227311,0,0,0,0,0,0,0,0,0,0,0,-0.0134828791164403,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.306951580683527,0,0,0,0,0,0,0.0604290667205504,0,0,0,0,0,0,0.16276272878479,0,0,0,0,0,0.00616894880915309,0,0,0,0.0025682013125367,0.0514333126468962,0,0,0,0.145421369727344,0,0.0195579287726477,0,0,0.0071064510247778,0,0,0,0.0645278688218779,0,0,0,0,0,0,0,0,-0.0108053348476331,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.269926688708766,0,0,0,0,0,0,0.270918981873739,0,0,0,0,0,0,0,0,0.0502610684030856,0,0,0,0,0,0.00791128728577954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366721781909913,0,0,0,0,0,0,0,0,-0.0548423993762349,0.0212100767901887,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.351575042469666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203373416088335,-0.00617692738505125,0,0,0.0879673139380557,0,0,0.0643882380803533,0.203035132633001,0,0,0,0,-0.373484026516808,0,0,0.000628328402984041,0,0,0,0,0,0,0,0,-0.0864614587280653,0,0,0,0,-0.154008889365734,-0.0484180190327424,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.18912067832283,0,0.144837399917391,0,0,0,0,0,0,0,0,0.00942435015296956,0,0,0.181280745895493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149082354708599,0,0,0.00473820381365252,6.93889390390723e-18,0,0,0,0,0,0,0.303600623285289,0,0,0,0.027505666330022,-0.0628202596559749,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.222366347616577,0,0,0,0,0,0,0,0,0,0,0,0.127269362575699,0,0.0765943054114174,0,0.0635747813253152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556511298930643,0.0915709238760592,0.178278205220096,0.142831639243085,0,0,0.00717662667957541,0.00718041002066389,0,0,0,0,0,0,0.00694603771678058,0,-0.111331827912058,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0415665126786302,0.244967612752489,0,0,0,0,0.25056638258662,0,0,0,0,0.000227713319407302,0,0,0,0,0,0,0,0,0,0,0.110409621326791,0,0,0,0,-0.00229934145388453,0,0.137011365308769,0,0,0,0,0.243367133615613,0,0,0,0,0,0,-5.42101086242752e-20,0.00181391587413709,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0487894825344339,0,0,0,0,0,0.323897942984561,0,0,0,0,0,0.131922452445685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113984169348635,0,0.1311256397355,0,0.0948782412565968,0,0,0,0.0553641507069034,0,0,0,0,0,0,0,0,0,0,0,-0.00602753100015175,-0.018347300989414,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173068044521609,0,0,0,0,0,0.205121386066852,0.036847459807615,0,0.0405204072571965,0.0475571203489953,0,0,0.197686812293266,0,0,0,0.0416054675738046,0,0,0,0,0.0458966746783687,0,0,0,0,0,0
X601992.SH,0,0,0,0.247655621828212,0,0,0,0,0,0,0,0,0.0516861996334582,0,0,0,0,0,0,0,0,0.0822931242397753,0,0,0,0,0,0.0606279440955168,0,0,0,0,0.105880214364082,0.111800645867165,0,0,0,0,0.134869900623514,0,0,0,0,0,0,0,0,0.227617363069555,0,0,-0.0228688771605762,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0153624730112757,0,0.00800992865193127,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.369235728646689,0,0,0,0,0,0.0573163006430914,-0.149862440513175,0,0.186241270245224,0,0,0,0,0,0,0,0,0.0322012047714544,0,0,0,0,0.182914463221863,0,0,0,0,0,0,-0.0294780540604729,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0405586132635181,0,0,0,0,0,0,0.102608184734133,0,0,0,0,0,0.105258599631413,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.18710764531433,0,0,0,0.215335706734461,0,0,0.109859465621827,0,0,0,0,0.0461642533509762,0,0,0,0,0,-0.0321376923891772,0,0,0,0,0,0,0
X600583.SH,0,0,0.113918326720418,0,0.00104442180950021,0,0,0,0,0,0,0,0,0,0,0,0,0.244257942208634,0,0.0584186221864765,0,0.0827561319774049,0,0,0,0,0.0281822344719329,0,0,0.275800545243302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00213422770357335,-0.0151992025151362,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.00570893845097032,0,0,0,0,0,0,0.450408346141614,0,0,0,0.0126640866477306,0,0,0,0,0,0.0565457666780668,0,0,0,0,0,0,0,8.67361737988404e-19,0.0830270930688023,0,0.0230725527186546,0.0604905491386622,0,0,0,0,0,0,0,0,0,0,-0.0426207994227911,0,0,0,0,0,0,0
X600309.SH,0,0,0.0585292023499289,0,0,0,0,0,0,0,0,0.373922121490674,0,0,0,0,0,0,0.0767824892569759,0,0,0,0,0,0,0.1465054951448,0,0,0,0,0,0,0,0,0,0,0,0,0.0540411717864477,0,0,0.0832260347756947,0,0,0,0,0,0,0,0,-0.00571382455964629,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830451365495464,0,0,0.00267272200587513,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.10559968698057,0,0,0.231744092374248,0,0.158094859708593,0,0,0,0,0.127128269387261,0,0.0918244673082371,0,0,0,0,0,0,0,0,0,0,-0.00631081467152445,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611991380613719,-0.120962318329111,0,0.0889968640789545,0,0,0,0,-0.0245289307391298,0,0.162410686170945,-0.113136413447163,0,0,0,0,0,0,0,0,0.0991769196384314,0,0,0,0,0,-0.0818638373447473,0,0,0,0,0.0727109828559152,0.0235269753434077,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.158708670959416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210628659375739,0.138201633487123,0,0,0,0,0,0.18739548489602,0.0811633123566055,0,0,0,0,0,0,0,0,0,0,0.498881427177434,0,0,0.0209280171861521,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.143472941580081,0.146292459520847,0,0.00798116054529121,0,0,0,0,0,0,0,0,0,0,0.281480464653368,0,0,0.117664764812222,0,0.176269141899713,0,0,0,0,0,0,-0.109779886195201,0,0,0,0,0,0.0313326421324576,0,0,0,0,0,0,0,-0.0210497676101971,0.0746866168555869,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179497614119184,0,0,0.0332689410379265,0,0,0,0,0,0.187187195003436,0.0669790489948126,0.23969426649058,0.115353581538685,0,0,0,0,0,0,0,0.0248542522744067,0.202221847444797,0,-0.013728878290726,0.0344934450969611,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.082003255944059,0,0,0,0,0,0,0,0.00564316883001017,0,0.0152735987595786,-3.46944695195361e-18,0,0,0,0,0,0,0,0.465878890226289,0,0,0,0,0,0,0.0267358448811611,0,0.0946437733061901,0.0446233929774031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0586015839206794,0,0,0,0,0,0,0.0449673728047245,0,0,0,0,0,0,0,0,0,0,0.0705291305371652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944483487333378,0,0,0,0,0,0,0,0,0.047071199703556,0,0,0,-0.0631915192464433,0.0363119112712561,0,0,0,0,0,0
X000883.SZ,0,0,0,0.01522710879737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223548704832275,0,0,0,0.134927254362543,0,0.0776489336124944,0,0,0,-6.93889390390723e-18,0.104774612957188,0,0,0,0,0,0,0,0,0.0734801489280524,0.0292988452152126,0,0,0,0,0,0,0,0,0.239928092257883,0,0,-0.0182428747628138,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206212034613161,-0.0335427827014205,0,0,0,-0.0215817330107292,0,0,0,0,0,0,0,0,0,0.230615025852515,0,0.24122707483127,0,0,0,0,0,0,0,0,0,0,0,-0.123470358105819,0.132959516075559,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.271150371639983,0,0.0124212539544535,0,0,0.0727837225870466,0,0,0,0,0.0329109132685078,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418773072009959,0,0.279915734518723,0,-0.0537769131723133,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.0677208052825959,0,0,0,0,0,0,0.0415682059050693,0,0,0,0,0,0,0.0360415854591416,0,0,0,0,0,0.0890302497140122,0,0.105402636151341,0.172204938396255,0,0,0.122019949198361,0,0,0.0958615235299306,0,0.0632330639624857,0.07976681150727,0,0,0.0147494134910366,0,0,0,0,0.0219412940532885,0,0,-0.000756396835577374,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,-0.157615720983583,0,0,0,0,0,0,0.0870287345458482,0,0,0.133614373137749,0,0,0,0,0,0,0,0.0579517535118265,0,0,0,0.331168813933138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124695790631792,0,0.00912169896642187,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244374048294869,0,0,0,0,0,0,0,0,0,0,0.299385874822447,0.0133090301068583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074096476691973,0,0,0.13164217120817,0,0,-0.0369360531982735,0.057585706105213,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0.0243840005654996,0,0,0,0,0,0,0,0,0,0,0,0,0.312202202050847,0,0,0,0,0,0,0,0,0,0.125941533583168,0,0,0,0,0,0.112498015578185,0,0,0,0,0,0.129818143359225,0,0,0,0,0,0,0.107178507679241,0,0.0279997000013384,0,0,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.109843929756115,0,0,0,-0.192360332455895,0,0,0,0.0723429537996119,0,0,0.0413352529546549,0,0,0,0,0,0,0,0,0.00244870976349121,0,0.302621536845076,0,0,0,0,0,0,0.0546344003402885,0,0.0411197376579069,0,0,0,0,0,0,0,0.105043770523287,0,0,0,-0.0268841252320906,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.11058230636849,0,0,0,0,0,0,0.0526706321750771,0,0.0482836719368531,0,0.0651432906546488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339178025276795,0,0,0.118084644467945,0,0,0,-0.0265508431052403,0.00141974473856537,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.178876455197476,0,0,0,0,0,0,0.0825842357966872,0,0.126959389286614,0,0,0,0,0,0,0,0.0146687801721055,0,0.0132129633858996,0,0,0.333072972595443,0,0,0.0306466317785765,0,0,0,0.0915871091361811,0,0,0,0,0,0,0,0,0,0,0,0.00571544290144791,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.049970627247449,0,0,0.0601414920567982,0,0,0,0,0,0,0,0.0755189891356595,0,0,0,0,0,0,0,0,0.0303179564153446,0,0,0.0114146964490961,0,0,0.0136692561454083,0,0.112866678630186,0,0,0.274457540375429,0.0722369197872645,0,0,0,0,0,0,0,0,0,0,-0.0301232689296572,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120473853240754,0,0.172035160616842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120867971451139,0,0,0,0,0,0,0.50029327349532,0,0,0,0,0,0,0.0229307730422695,0.0267588600252036,0,-0.013938281716507,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0718290552059938,0,0.0787469186957004,0,0,0,0,0,0,0,0,0.0927478889427318,0,0.242148192534421,0.055030208266046,0,0,0,0,0,0,0,0.160499954436738,0,0,0,0,0,0,0,0.106763235285201,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.00870234548203825,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370766134066466,0,0,0,0,0.110275010827853,0,0,0.021040665379036,0,0,0,0,0,0,0.151273969628213,0,0,0,0,0,-0.0503680903866716,2.16840434497101e-19,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791966902555605,0,0,0,0.0684190564162815,0,0.0177912702149452,0,0,0,0,0,0,0.116004727739543,0,0.097674525273265,0.0382189415278543,0,0,0,0,0,0.154134617753886,0,0,0.149370383548446,0,0,0,0,0,0,0,0,0.0376725713249363,0,-0.021114532979735,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626179196892829,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0467827494529386,0.183118855054029,0,0,0,0,0.31700648830927,0,0,0.026090342536118,0.119142097370704,0.08841577793793,0,0,0,0,0,0,0,-0.0702667321232932,0,0,0,-0.0409065120102268,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.0536159374303716,0,0,0,0,0,0,0,0,0.179669006989692,0,0.0768068211389177,0,0,0,0,0,0,0.0752602089495496,0,0,0,0,0,0,0,0,0,0.0744157709785017,0.170348842920005,0,0,0,0.247220983943205,0,0,0,0.0357378811613694,0.0429894063764042,0,0,-0.0393212092926934,0.0164095701199518,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0134933820660999,0,0,0,0,-0.0636199203626121,0,0,0,0,0,0,0,0,0.0929978498813726,0,0,0.0138418581698271,-0.0538723521176225,0,0,0,0,0,0,0.0568834684448373,-0.0571855800440092,0,0,0,0,0,0,0,0,0,0,0.121671923124187,0,0,0.00291974443485469,-0.037263797538824,0,0.0538352133502855,0,0.121508206649824,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.22747091021819,0,0.149676223668693,0.231298107754252,0,-0.327149736826153,0,0,0,0,0,0,0,-0.289991596456942,0.342609486150969,0.553494844706676,0,-0.712273935088951,0,0,0,0,0,0.862267592497114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618769083752902,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108019235746283,0,0,0,0,0,0,0,0,0.0890004607082206,0,0,0,0.176800591550058,0,-0.0410471764875048,0.192301153184417,-0.324440192032944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161281835851033,0,0,0,0,2.77754852719556,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.187121179567818,0,0,0,0,-0.372001629729906,0,0,0,0,0,0,0,0.0053249419818258,0,0,0,0.129728189865903,0,0,0,0,0,0,0,0,0.125285682014476,0,0,0,0,0,0,0,0,0,0,0.127694837463091,0,0,-0.0260228504186017,-0.0140031098430152,0,0.466017995426649,0,0,0,0
MKreturn,0.150137708377962,0,0,0.116937137365189,0.0534363436058739,0,0,0,0,0,0,0.145033027896545,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0073438749273248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365474916584406,0,0,0,0,0,0,0.0851383260838137,0,0,0,-0.331204800991951,0,0,-0.0602562792603506,0.0267036605101801,0.273070590079877,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247339960710087,0,0,0,0,0.00232392024575896,0,0.0137103884768575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111894651111497,0,0,-0.0029749300416795,0,0,0,0.00864102127439214,0.00530958666977171,0,0,0,0.0232976665872294,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105076075225794,0,0,0,-0.0687747140823679,0,0,0,0,0,0,0,0,0,-0.0541335356506457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285312622256346,0,0.0392707389325249,0.162510579809975,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00697666930659627,0,0,0,0,0,0,0,0,0,0,0,0,-0.00536142080473448,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00547856037974079,0,0,0,0,0,0,0,0,0.00121467962252447,0.00381348731272943,0,0,0,0,0,0,0,0,0,0,-0.0124068639725359,0,0.00835463282361985,0,0,0,0,0.0290186287642144,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00126665977708375,0.00262290181508916,0,0,0,0,0,0.00797697801824006,0,0,0,0,0,-0.0227834432019534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108735759502549,0,0,-0.00236838903625226,0,0,0,0,0,0,0,0,0.0054765836709287,0,0,0,0,0,0
