,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X600795.SH,X600352.SH,X600688.SH,X600111.SH,X600801.SH,X000723.SZ,X600027.SH,X601992.SH,X600489.SH,X000786.SZ,X002271.SZ,X600516.SH,X600176.SH,X000898.SZ,X600612.SH,X600299.SH,X002460.SZ,X000709.SZ,X601158.SH,X600426.SH,X002466.SZ,X000883.SZ,X000629.SZ,X600219.SH,X002353.SZ,X000027.SZ,X000630.SZ,X600583.SH,X000553.SZ,X000825.SZ,X601699.SH,X000401.SZ,X600985.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0.136961573289078,0,0.327308726055769,0,0,0,0,-0.039574881605668,0,0,0,0,0,0,0,0,0,0,0,0.388488614437076,-0.000370892511527671,0,0.118607459352634,0,0,0,0,0,0,0,0.256009934161942,0,0.096500134736791,0,0,0,0,-0.0243968115363276,0,0,0,0,0,0,0.429477541365872,-0.0205434819390489,0,0,0,0,-0.027336193335394,0,0
X600801.SH,0,0,0,0.524342280059549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385469753696739,0,0,0,0.0204019800369332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116430257355826,0.342479719873205,0,0,0,-0.00936267350568002,0.00274226071850392,0,0,0,0.00955777726015326,0,0
X000723.SZ,0,0,0,0,0.258835331962494,0,0,0,0,0,0,0,0,0,0,0,0,0.384033946255998,0,-0.0717317244500239,0,0,0,0,0.177445427875336,0,0,0,0,0,0,0,0,0,0,0.316903014863724,-0.0929119452670408,0.0910781001259016,-0.197999186130497,0,0,0,0.752015260361552,0.051316393929137,0,0,0,0,0,0,0,0.00498396480020817,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.183415062566999,0,0,0,0,0.233207054100138,0,0,0.111811726655681,0,0,0,0,0,0.017855736665695,0,0,0,0.0393133689077204,0,0,0.0194603629693911,0,0,-0.00910597489320107,0.0468344487825937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00637163337719152,0,0,0,0,0.0937613284681967,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122083448042117,0,0,0,0.154349909042955,0,0,0,0.0382500192092211,0,0,0,0,0,0.0889466591489518,0,0,0,0.0327169648930789,0.0724796268550128,0,0,0,0,0,0,0,0,0.242788836383341,0,0,0,0,0,0,0,0,0,0.00204220626624686,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.606092224048117,0,0,0,0,0,0,0,0,0,0,0.00782861782427748,0,0,0,0.080749971777707,0,0,0,-0.0428713020942079,0.0451919158611733,0,0,0,0.176645259633032,0,0,0,0,0,-0.0693137482411321,0,0,-0.138023853724412,0,0.0894415860145556,0,0.232791519585522,0,0,0,0,0,0,0.0387214776550084,0.00768295295223268,0.00732646912834724,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0969735191075564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720441254896628,0,0,0,0,0,0,0.056581526767735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140984204972601,0,0.228374416800178,0,-0.13543831713822,0.144243040095062,0,-0.0209717560172469,0.0289461922292267,0,0,0,0,0,0
X002271.SZ,0,0,0.0920310150845726,0.229094585883585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190211958025933,0,0,0,0,0,0,0.090154665140126,0,0,2.77555756156289e-17,0,0,-0.301372898259574,0,-0.0261423781394613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060786530884953,0,0,0,0.320034438469431,0,0.0871968715318061,0,0,0,-0.136745262711687,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264809803483562,0,0.0568078487457427,0.118059216096023,0,0.0760029353801702,0,0,0,0,0,0,0,0.108527780613505,0,0,0,0,0.231431076269998,0,0,0,0.00641935160192079,0,0,0,0,0.0367766777306718,0.0654901499776886,0,0.147379502860347,0,0,0,0,0,0,0,-0.0273422384460474,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00615385565841342,0,0,0,0,0.136036152861868,0,0,0,0,0.0739873861167307,0.0316599208966792,0.261193180991916,0,0,0,0.0706459703442668,-0.0734081080566634,0,0,0,0,0,0,0,0,0,0,0,0.0523829210604218,0,0,0,0,0,0,-0.00632535194810574,0.030801552508403,0,0,0,-0.0748764849786268,0,0
X000898.SZ,0,0,0,0,0.0846275800767302,0,0,0,0,0,0,0,0,0.251517203824143,0,0,0,0,0,0,0,0.0236603641912783,0,0,-0.0101752642917663,0,0,0.112467855015393,0,0,0,0.0769928830278189,0.0644143277480911,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.016810110084806,0,0,0,0.0351420402506697,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.0296948300060893,0,-0.0120595783497832,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.062076034891543,0,0,0.145019232539501,0,0.474117770789636,0,0,0,0.368786743301611,0,0,0,0,0,0,0,0,0,0,0,0.0198285151675722,-0.124725479810771,0,0,0,0,0,0,0,0,0,0.0265624555950595,0.00626851731979057,0,0,0,-0.0872645782370142,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738947385660886,0,-0.134633625489624,0,-3.46944695195361e-18,0,0,-0.0247207507288273,0,0,0.323012670588456,0,0,0.1725427463592,0,0.0715879990881395,0,0,0,0,0,0,0,0.0197262904937239,0,0,-3.46944695195361e-18,0,0.0867652360903415,0,0.0443554956317448,0,0,0,-0.011713429177358,0.0159292591305348,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0659646818469921,0.31712683972872,-0.00567070624445627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.141633404029749,0,0.0200738845951872,0,0,0,0,0,0,0,0,0.579111570583409,0,0.0258838874340786,0,-0.0628803029538434,0,0,0,0,0,0,0,0,0,0,0.029553807799481,-0.0200174039646848,0,0,0,-1.73472347597681e-18,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381476017128774,0,0.113906635202626,0,0,0,0,0.0731228522814085,0,0,0,0,0,0,0,0.0488985842828883,0,0,0,0,0,0,0,0.118937903321053,0.0737815754985578,0,0,0.111551426916377,0,0,-0.0180129927006335,0.0334394255767807,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0320563993098511,0,0,0,0,0,0,0.0318856132623357,0,0,0.00616234198388142,0.0157424005224287,0,0,0.0299569432961847,0,0.0556261695401791,0,0,0,0,0.32362292292001,0,0,0,0,0,0,0,0.0160060482579644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00659576785169801,0,0,0,0.0468808306276645,0,0
X600426.SH,0,0,0,0,0.0218752846438763,0,-0.0692063666883968,0,0,0,0.253526937064899,0,0,0,0,0,0,0,0,0.112045974773451,0.0354661177131476,0.121015755247985,0,0,0,0.0787262462464675,0,0,0,0,0,0,0.010475799470274,0,0,0,0,0,0.0731623557799849,0,0.00910443602270139,0,0,0,0,0,0.123733357891654,0,0,0.0614023112039311,0,-0.02331206989088,0.0477335999280467,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.165312141701802,0.0897031534652667,0,0,0,0,0,0,0,0,0,0,0,0.0362582174464109,0,-8.67361737988404e-19,0,0,0,0.11334011353844,-0.0913252667072754,0.248755807844978,0,0,0,0,0.356519583573118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200328808830888,0,0,-0.0489565726293878,0.0567870289714986,0,0,0,0.00602397346309499,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.250119737384307,0,-0.000344639942859798,0,0,0,0,0,0,0,0,0,0,0.142526305976824,0,0,-0.00176171663027812,0,0,0.108822289940533,0,0,0,0,0,0,0,0,-0.0300425816076469,0,-0.0298093390727267,0,0,0,0,0,0,0,0,0,0,0,0,0.0208341988374663,-0.00982851619947502,0,0,0,0,0,0
X000629.SZ,0,0,0,0.227755978693298,0,0,0,0,0,0,0,0,0,0,0,0.234664546116374,0,0,0,0.130921896696112,0,0,0,0,0,0,0,0,0,0,0,0.131123084623597,0.0345443670239391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267095332177824,0,-0.075551650546871,0.0686282714708221,-0.131793321662889,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123347736257262,0,0,0,0.0327282009873008,0,0.0597020057362125,0,0,0,0,0,0,0,0.11487775979569,0,0,0,0,0,0,0.070449299972051,0,0,0,0,0,0,0,0,0,0.101533931458483,0,0,0.0118294957107726,-0.018215340381337,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0.320557666960064,0,0,0,0,0,0,0,0,0,0.342784050825007,0,0.0104504187885341,0,0,0,0,-0.0220022666785759,0,0,-0.19108380648795,0,0,0,0.232632073677933,0,0,0,0,0.084150257070631,0,-0.0780022138808639,0,0,0,0,0.158551073404973,-0.377402375674038,0,0,0,0,0,0,0.025056148918528,0,0,0,0,0.00533070916408835,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919536775867012,0,0,0,0,0,0,0,0.0364772119614215,0,0,0.123914208742321,0,0.1330365394414,0,0,0.06813787002491,0,0.0430847940220222,0,0,0,0,0,0,0,0,0.0399306572686495,0,0,0,0,0,0,0,0.181034283877791,0,0,-0.0113478260149794,0.0398896984212783,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.00286445452824233,0,0,0.0211077160712245,0,0,0,0,0,0,0,0,0,0.104817010709832,0,0,0.0732264834411642,0,0,0.0662703916973104,0,0,0.0680869975153204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112204607277,0,0,0,0.122812776649027,0,0,0.00753909065203532,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124131790939335,0,0.051985742626833,0,0.206079531179728,0,0,0,0,0,0,-0.0566810426966628,0,0.120451135274301,0.115361181843179,0,0,0,0,0.0847441459219016,0,0.0338050696485244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175590087791152,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0.0685195818192643,0,-0.076707390023404,0,0,0,0,0,0,0,0,0,0,0.00626084743080631,0,0,0,0.0330312295786557,0,0,0,0.0349748220496432,0,0.214442170244704,0,0.0660750483706032,0,0,0.0946631437130439,0,0,0,0.0219236748481329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00162148442523515,-0.00109534540635683,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.165275793515418,0,0,0,0.00418651955153317,0,0,0,0.0255744892868833,0,0,0,0.0335662861062955,0,0,0,0,0,0.0504483204818288,0,0,0,0.0976656529472533,0,0,0,0,0.106414123276689,0,0.117701935464283,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,5.43502352439212e-05,0.0322196881770344,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0940014632898285,0,-0.0341849230105411,0,0,0,0,0,0,0,0,0,0,-0.172896614863653,0,0,0.197416356431745,0.10648793996099,-0.100400079410929,0,0,0,0.192180422073331,0,0,0,0,0,0.129383803881735,0,0,0.0696568935326683,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620457468455999,0,0.0230531346928142,0.0172564858704578,0,0,0,-0.0999962643109329,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594877508545551,0,0.157850199177163,0.562812504840477,0,0.116029570463304,0,0,0,0,0,0,0,-0.158071732906647,0.28343443817879,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0592438455757635,0,0,0,0,0,0,0,0,0.126000650504752,0,-0.0197298117591173,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0.152166457573835,0,0,0,0,0,0,0.171154534062394,0,0,0,0,-0.00506881941915402,0,0,0,0,0,0,0,0.0316742989162206,0,0,0,0,0,0.0477862724238586,0,0.3361213128114,0,0.393238513500168,0.155037407786588,0,0,0,0,0,0,0,0,0,-0.0145382687225817,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,-0.135621370725365,0,0,0,0.185073991954106,0,0,0,0,0,0,0,0,-0.198851463772734,0,0.0132043929202764,0,0,0,-0.116869661516867,-0.279752592412635,0,0,0,0,0,0,0,0,0.407824733803572,0,0,0,0,0.199681259173273,0,0,0,0,0,0,0,0,0,0,-0.0145871806584997,0.00173380762447557,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.326089546459346,0,0,0,0,0,0,0.107431635960638,0,0,0,0,0,0,0,-0.0522804344541917,0,-0.03199646028031,0,0,0,0,-0.0443014976616177,0.432631406653341,0,0,0,-0.187745693890419,0,0,0,0,0,0,0,0,0,-0.0568846409233138,-0.082411079902011,0,0,0,-0.09652071431608,0,0,-0.0271593165411806,0,0,0,-0.0953281486114849,0,0,0,0.00900050340119567,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139687287245189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681548129915213,0,0,0,0.312403271745654,0,0
TED,0,0,0,0.312006492749395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02912137316358,0,0,0,0,0.105018096264799,0,0,0,0,0.319414676916617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101364475453743,-0.345353876036315,0.491336359397558,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000725963715534972,0,0.0519645568532728,0,-0.0061231719397559,0,0,0,0,0,-0.0200739011568391,0,0,0,-0.0549098482146964,0,0,0,0,-0.049465276929178,0,0.0109402694428267,0,0,0,0,0,0,0,0,0.0699370659024002,0,0,0,0,0.0417302112129712,0,0,0,-0.0378887757720113,0,0
MKreturn,0,0,0,0,0.0581434279833619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12359093558324,-0.0100988770082493,0,0,0.0212318909250398,0.241155164548004,0,0,0.0810099328595562,0,0,0,0,0,0,0,-0.0402089152385837,0,0,0,0,0.0417673574088674,0,0,0,0,0,-0.02887506367911,-0.0197146683054446,0.0275548921359776,0,-0.0416590608832121,0.0660215130932886,0,0,0,-0.0353022903711837,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00284365589843256,0,0,0,0,0.00101746583610808,0,0,0,0,0,0,0,0,0,-0.00111779221698912,0,0,0,0,0,0,0,0,0.000306175979497691,0,0,0.0133150923193395,0,0,0,7.01660343686184e-05,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.714952073401513,0,0,0,0,0,0,-0.203887059565667,0,0,0,0,0,0,0,0,0,0,-0.71760262926332,0,0,0,0,0,0,0,0.0545171749382237,0,0.382268610610713,0,-0.194260582474455,0,0,0,0,-0.515041029061929,0,3.46944695195361e-18,0,0,0,0.168156636357173,0.290992795963227,-0.0769195978562936,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0101240110943049,0,0,0.00180408975797493,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00420707427033239,0,0,-0.00501252484348064,0,0,-0.000269452257107932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00397662404568003,0,0.0142840015611418,-0.00282161512886806,0,0,0,-0.0339223003435958,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00642349571336096,0,-0.0198195163195381,0,-0.00932132263317581,0,0,0,-0.0273759677299522,-2.41437136874013e-05,0,0,0,0,-0.00581351854905934,0,0,0,0,0,0,0,0,-0.00926040861882946,0,0,0,0,0,0,0,0.00850009648622694,0,0,0.0134557775460629,-0.0164688267018069,0,-0.0140457559027191,0,0.0194179352681896,0,0
