,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600011.SH,X002460.SZ,X600019.SH,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600795.SH,X600362.SH,X600426.SH,X600027.SH,X601991.SH,X000983.SZ,X600176.SH,X600803.SH,X600489.SH,X601699.SH,X000807.SZ,X000786.SZ,X300037.SZ,X000408.SZ,X600160.SH,X600995.SH,X600219.SH,X000932.SZ,X000539.SZ,X002080.SZ,X000629.SZ,X002409.SZ,X600688.SH,X600612.SH,X600096.SH,X600378.SH,X000630.SZ,X000933.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.648794823139655,0,0,0.0976158710709494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453031328266106,0,0,0,0,0,0,0.0692965212796028,0,0.0403639884305888,0,0,0,0,-0.086745874298849,0,0,0,0,0,0.213277543199021,0,0,0,0.144786808568609,0,0.00891815441652521,0,0.00285516144055445,0,0,0,0,0
X600028.SH,0.708889515062607,0,0,0,-0.0922512281015137,0,0,0,0,-0.063330141768744,0.0446717521452973,0.110589657725213,0,0,0,0,0,0,0,0,-0.0392728830491988,0,0,0,0,0,0.0420909694698286,0,0,0,0,0,0,-0.0241027668607528,0,0,0,0,0,0,0.00662100085117585,0,0,0.00558949451900533,0,-0.0178154924622407,0,0,0,0,0,0.0127893045975099,0,0,0,0,0,0,0
X601088.SH,0.0187918900066035,0.105560695669131,0,0,-0.171897482249033,0,0,0,0.0675670442377214,0,0.44778369181374,0,0,0,0,0,-0.12325998710268,0,0,-0.0618653344498521,0,0,0.0601408690371327,0,0,0,0,0,0,0,0,0,0,0.174384604675677,0,0,0,0,0,0.0108592819873067,0,0,0,0,0,0,0,0,0,0.273291017829328,0.0530388667892816,-0.0373808004026924,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.220948359048391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157908844713938,0,-1.73472347597681e-18,0,0.121205984919495,0,0,0,0.0297625714507156,0,-0.0113729632243823,0,0.0142831831918291,0,0,0,0,0.0044454324941696,0,-0.0122690483489663,0,0,0,0,0,0.0238469971852698,0,0,-0.0082681980102707,0.0426711675182614,0,0,0,0,0
X600188.SH,0.0548642262923502,0,0,0,0,0,0,0,0.103065476790817,0.0269438846904195,0.322329202404255,0,0,0,0,0,0,0,0.136000921531029,0,0,0,0,0,0,0,0,0.151593534377975,0,0,-0.0557322424813282,0.126369936352826,0.0845207578806833,0,0.0761394907614112,0,0,0,0,0,-0.092724225508888,0,0,0,0,0,0,0,0,0.1141344054884,0,-0.0915338269637502,3.46944695195361e-18,0,0,0,0,0,0
X600585.SH,0,0,0,0.0655851792064725,-0.115721040432022,0,0,0,0.0755175655155741,0.0121265244326719,0,0,0,0,0,0,0,0,0,0,0.0218736455383254,0,0,0,0.0424583009842142,0,0,0,0,0,0,0,0,0.0371425418387725,0.0319257850997128,0,0,0,0,0,0,0,0.113773181956126,0,0,0,0,0,0,0,0,-0.0597179746725121,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.281626595420437,0,0,0,0,6.93889390390723e-18,0,0.149423859216138,0,0,0.141770722416435,0,0,0,0,0,0,0,0.259702154933804,0,0,0.439951935310514,0.326172538285106,0,0,0,0,0,0,-0.0976503177765915,0,0,0,0,0,0,-0.188174279288773,0,0,0,0,0,0,0,0,0,0,-0.0766575798118448,0,0,0,0,0,0,0
X002460.SZ,-0.0133117655230461,0,0,0,0,0,0,0,0,0.584069024637316,0,-0.0494064809491616,0,0,0,0,0,0,0,0,0,0.22254524305448,0,0,0,0,0,0,0,0,-0.0708442931324233,0,0,0,0,0,0,0.036141436532781,0,0,0.00997415114242004,0,0,0,0,-0.00848120830295982,0,0,0,0,0.187799654242132,0.0290683085690756,0,0,0,0,0,0,0
X600019.SH,0,0.0694496544350148,0,0,0.0953917177568375,0.06773056841824,0,0,0,-0.0819490566579147,0,0.0974453575436217,0,0.105944047819613,0,0,0,0,0,0,0,0.0397819553577139,0,0,0.0673293836901863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017845091656644,0.0614830554612438,-0.0857454272497328,0,0,0.0860122197127968,0,0.0792956593102802,0.0479199747239247,0.00466644768920949,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.459663720634203,0,0,0,0,0,0,0,0,0,0,0,0.123641742230858,0.0627884874083622,0,0,0,0,-0.136363051974226,0,0,0,0,0,0.145798800403617,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.035116003810502,0.0728628604597489,0.0774141015855147,0,0,0,0,0,0.239447243697383,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.0681659026207958,0.379204928560807,0,0.251736734634671,0,0,0,0,0,0,0,0.0217295036584636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15821579386142,0,0,-0.270982790930179,0,0,0,0,0,0,0,-0.117523077725002,0,0,0,0,0,0,0,0,0,0,0.053367513656679,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387696190011106,0,0,-0.226394972849624,0,0,0,0,0,0,0,0,0,0,0.671550891446934,0,0,0,0,0,0,0,0,0,0,0.000405258185219286,0,0.0168731037521372,0,0,0,-0.15732761847241,0,0.0254121298652665,0,-0.000156800977893966,0,0,0,0,0,0,0
X000792.SZ,0.055794592157672,0,0,0,0.081479395666168,0,0,0.114870853434992,0,0.277285736627036,0.0654581572335862,0,0,0.00159202543074579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0854308746440315,0.0820033552146824,0,0,0,-0.0029576429870131,0,0,0,0,0,0.0199668695933784,0,0,0,0,-0.0199464059251058,0,0,0,0,0,0,0
X601600.SH,0.142498974161494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178751262124189,0,0.606674112074377,0.129673482295886,-0.0703696477585535,0,0,0.0327035381357933,0,0,0,0,0,0,0,0,0,0.159643568729651,0,3.3881317890172e-21,-0.0246530459753999,0,0.100837716597379,-0.1859474832838,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191215696848746,0,0,0,0,0,0.0559865334679984,0.288565072601696,0,0.120453357757934,0.00690861185838733,0,-0.0278477301208413,-0.0873772093166552,0.073073859616821,0,0,0,0,0,0,0,-0.0448981998091284,-0.100434786320244,0,0,0.0251124902497329,-0.0582111506081003,0,0,0,0,-0.1200742412846,0.139190878540879,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.156988410043375,0,0,0,0,0,0,0,0,0,0,0,0.0679526396679389,0,0,0,0,0,0,0,0.017608934463497,0,0,-0.0538912321007064,0,0,0,0.00534790494902183,0,0.0261102104359592,0.0137625826742169,0,0,0,0,0,-0.0388402700252246,0,0,0.151000530558389,0.0211910112284912,0,0,0,0,-0.0261498490829499,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.0530556043429717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1002209219982,0,0,0.0655292672068535,0,0,0,0,0.0191371294034334,0.00073668954356231,-3.46944695195361e-18,0,0,0.149183067927782,0,0,0,0.0175328650557565,0.094758844623646,0,0,0.0433013110854946,0,0.146474989204206,0,0,0,0.0142995729639873,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.215291850599517,0,0,0,0,0,0,0,0.0604983118402244,0,0,0,0,0,0,0,0,0,0,0.0192123383658624,0,-0.0806638707758428,0,0,0.0595279660544585,0,0,0,0,0.0510968818552458,0,0.0361148538393942,0.00311048066881108,0.0251001302413815,0,0,0,0,0.147289411013158,0,0.00500216099557924,0,0,-0.0195055613086132,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.15253941288944,0,0,0,0,0.0743946051483868,0,0,0,0.0721047261347773,0,0,0,0,0,0,0,0,0,0,0.0990393002305261,0,0,0.14826731599513,0,0,0,0.148868974047728,0,0.0225580424381408,-0.0511948281292124,0,0,0,0,0,0,0.0993309194897728,0,0.0520214626518923,0,0,0,-0.00117967413084606,0,0,0.113921017344724,0.0323302586076257,0,-0.0556452496790328,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0829110657540862,0,0,0.0830658386634349,0,0,0,0.164094526479344,0,0.0647086982357753,0.0435957562969434,0,0.022085897797839,0,0,0,0.134468874440065,0,0,0,-0.0947817702708012,0.0261902359440061,0,0.0278193332109292,0,0,0.0454057967096033,0,0,0,0,-0.0105163515448097,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.0053499978963142,0,0,0,0,0,0,0,0,0,0,0,0.194555563980125,0,0,0,0,0.247312043636077,0,0,0,0,0,0.0979518888015545,0.251927136255023,0.0106448379746029,0.145783063310061,0.170844206653627,0,0,0,0,0,0,0,0,0.0106784350426208,0,0,0,0,0,0,0,0.11033413506487,0,0,0,0,0,0,0
