,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X000877.SZ,X600886.SH,X601600.SH,X600795.SH,X600547.SH,X002271.SZ,X601991.SH,X600027.SH,X600426.SH,X600803.SH,X600362.SH,X600176.SH,X000983.SZ,X601699.SH,X000408.SZ,X000723.SZ,X600096.SH,X000629.SZ,X600348.SH,X000786.SZ,X600141.SH,X600995.SH,X600160.SH,X000933.SZ,X600219.SH,X000807.SZ,X600157.SH,X300073.SZ,X002353.SZ,X002080.SZ,X600985.SH,X600549.SH,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0.255590961873577,0,0,-0.0505023859331275,0,0,0,0,0.184875201971678,0,0,0,0.21340013087958,0,0,0,0.482113195568391,0,0,0,0,0,0,0,-0.0860064646458783,0,0,-0.0593368228313684,0,0,-0.118495451355745,0,0,0,0,0.231153364806594,-0.231434601724967,0,0,0,-0.20277452990965,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.0558607396139381,0,0,0,0,0,0,0,-0.0324230407583187,0,1.38777878078145e-17,0.00156835900223451,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.29568998924547,0,0,-0.144518922753397,0,0,0,0,0,3.46944695195361e-18,-0.23248576955462,0,0.288106708003254,0,0,0,0,0,0,0,0.358011926544433,0,0,0,0,-0.0908954536303563,-0.0597408421805292,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0507384496739521,0,0,0,0,0.0308222977596316,0.0521748568567749,0,-0.0495848813079915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0810652280171286,0,0.23116750302777,0,0,0,0.0868148027036224,0.0587676977393656,0,0,0,0,0,0,0,0,0,-0.0123549928803019,-0.0509635881460535,0,0,0,0.0288323716463084,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189371059366368,0,0,0,0,0,0,0,0,0,0.179320511242881,0,0,0,0,0.531991212568194,0,0,-0.00464437606129043,-0.0387913753300658,0,0,0,0,0,0,0,0,0,0,0,0,0.204686324811168,0,0,0,-0.0545682288751208,0,0,0,-0.0442318342153276,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.0672776300315602,0,0.031276749918615,0,0,0,0,0,0,0,0,-0.0763654679876756,0,0,0,0,0,-0.106874739861724,0,0,8.67361737988404e-19,0,0,0,0,0.0227762831053764,0.141735874820388,0,0,0,-0.0103975897367647,0,0,-0.018806048900167,0,0.179797780508032,0,0.0403685273471873,0,0,0,0,-0.0434273673234171,-0.0627809158830174,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0178881835278331,0,0,0,0,-0.0971529841731302,0,0,0,0.0542561746768315,0,0,0,0,0.0773302909050079,0,0,0,0,0,0,0,0,-0.0477455914414128,0,0,0,0.0182598096411765,0,-0.032476907598048,0,0,0,0.208670982594783,0,0.0218934639795233,0,0.0864985874148243,0,0,0,0.0272524544496483,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0226825337779947,0.128147796916067,0,0,0,-0.0136853422441008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018670022225774,-0.0301773992246551,0.155797051316707,0,0,0,0,-0.103125118390253,0.101805044037049,0,0.137081173825144,0,0.132988224521355,0,0.033595649148006,0,0,0,-0.117449631625112,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.239283119959336,0,0,0,0,0,-0.00188331843469488,0,0.178551611108877,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723043964455452,0,0,0,0,0,0,0,0,0,0,0,0.0102236143422258,0,-0.14823158080914,0,0,0,0,0,0.0946034830036705,0,0,0,0,-4.33680868994202e-19,0.00827079633155011,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,1.73472347597681e-18,0.0483246308424929,0,0,0,0.126916336998917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160746190960005,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137635286457426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0767465159884321,0,0,0,0,0,0,0.0132800782434114,0.0868574352537639,0,0,0,-0.0350023710561708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253617757175047,0,0,0.153615607659301,0,0,0.0962128195628711,0.245586754772962,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0106470548812437,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.026038752878044,0,0,0,0.176993271366944,0.272947022592752,-0.0212925993240742,0,0,0,0,0,0,0.201406664702048,0,0,0,0,0.190404586453429,0.0885466852236306,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0561585529350912,0,0,0,0,0,0,0,0,0,0,-0.116371361130432,0,0,0.109125355314203,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0398846600016283,0,0.0192062300759041,0,0.0681978982340582,-0.00681851750798044,0,0,0.0342031724594721,0.00122734809830759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143205010943598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.142037183712965,0,0.10257030056549,0,-0.098084996715496,0,0,0,0.0981991457181385,0,-0.129070117676795,0,0,0,0,-0.244337496783439,0,0,0,0,0,-0.107874356263893,0,0,0,0,0,-0.188244829822954,0,0,0.117732431601685,0.990144913170352,0,0,0,0,0,-0.179140075219523,-0.157162774250603,0,0,-0.0558904446721795,0,0,0.257721421087316,0,0,0.0324477517782514,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.110314128062647,0,0,0,0,-0.016241137537928,0,0,0,0,0.12348365279436,0,0,0,0.0832948957819774,0,0,0,0,0.0118918028691736,0,0,0,0.0513533913811877,0.101181553928127,0,0,0,0.288894442897752,0.011344399988736,0,0,0,0,0,0,0,0,0,0,0,0.0187018942874082,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0599489535192949,0,0,0,0,0.143089772277275,0,0,0,0,-0.0624602349568052,-0.175025889758853,0,0,0,0.182197696217492,0,0.045535943361974,0.0769781033435463,0,0,0,0,0,-0.18593937828273,0,0,0,0,0.0481469383218435,0,0,-0.0912250427352325,0.205942355621551,0,0,0.147036978206917,0,0,0,0,0.104628407138071,0,-0.0915129420686163,0,0,0.0656165363417713,0,0,0,0,-0.0100512444362281,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.155381639832659,0,0,0,0,0,0.150991233035441,-0.0112868169052218,0,0,0,0.0139961331582505,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0853366063191681,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531046114155478,-0.0153990266396572,0,0,0,-0.0243376978369731,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0.064762313038073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322741071423847,0,0,0,0,-0.013123978116725,0.0306414222500881,-0.0356617952890168,0,0,0.213132953936278,0,0,0,0,0,0.196584678158756,0.033386831941759,0,-0.0431369790219544,0,0.00803433849943444,0.125546462143719,0.0170842005431846,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.030790663474934,0,0,0,0,0.00912664693383827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100519276124452,0,0.0386932172086122,0,0.0757228156140909,0,0,0.0157279645813861,0,0.0396508633742439,0.0850741917930814,0,0,0,0,0.0107583550062023,0,0.0149382051305365,0,0,0,-0.038838833247632,0,0,0,0,0,0
X600176.SH,0,0,0,0.208913116506583,0,0,-0.026635431902454,0,0,0.0439297647706932,0.0255620420051075,0,0,0,0,0,0.104350496170807,0,0,0,0,0,0,0,0,0.0268948192932502,0,0,0,0,0,0,0,0.0570361087426736,0,0,0.0333340371487392,0,0,0,0,0,0.0960818975881335,0.0218368511852924,0,0.129395466496107,0,0,0,0,0,0,-0.0371771552075755,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0907586923782548,0,0,0,0,0.405266035510055,0,0.0536204953825748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367115216342251,0,0,0,0,0.0316621640846056,0,0,0,0,0.147354657726354,0,0,0,-0.0966353232173508,0,0,0.269697520778066,-0.0413269369784126,0.100764585520161,0,0.0309304578561748,0.0466575915313244,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0879685847516556,0,0.0427977347929236,0,0,0.120935109145389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237544483110626,0,0,0,0,0,0.170269854983629,0,0.0209264944699158,0,0,0.0858183248744357,0,0,0,0,0.114779757632715,0,0,0,0,0,0.0299999070312911,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.575243782755172,0,0,1.73472347597681e-18,0,0,-0.077718146616666,0,0.209059059615902,0,0,0,0,0,0,-0.0823823528698859,0,0,0,0.162156490793762,0,0,0,0,0,-0.152632521485101,0,0,0.0765729573067939,0,0,-0.0391865956232077,0,0,0,0,0,0,0,0.0909477228488422,0,0,0,0,0,0,0.00263571066299007,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.043942530068982,0.0595284879492566,0,0,0,0,0,0,0.0473876030913226,0,0,0,0,0,0,0,0,-0.0353807109608094,0,0,0,0.172545765472884,0,0,0.0787045017310161,0,0,0,0,0.0270472397779574,-0.026435239555112,0,0.114774777117214,0,0.0807596201266591,0.0681812066797641,0,0,0,0,0,0.154234749128364,0,0,0.132266240842023,0,0,-0.0158804084615425,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0248770573696717,0,0,0,0,0.144080473478856,-0.120859803085011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305861496393749,0.122904326741889,0,0,0,0,0,0,0.625425100978699,0,0,0.0294366780415289,0,0,0,0,0.0234791273482794,0,0,0,0,0,0.0375916797308526,0.0136321418425101,0,0,0,-0.0576820942975743,0,0
X000629.SZ,0,0,0,0,0,0,0.58680512065367,0,0,0,0.173032229316985,0,0,0,0.289009686830966,0,0,0,0,0,-0.261102315601497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273916893436173,-0.149191545363542,0,0.175735299100629,0,0.0132325765790965,0,0,0,0,0,0.0783331386730027,1.38777878078145e-17,0,0,-0.0431311455188256,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.347942501461371,0,0,0,0,0,0,0.219400860126815,0,0,0,0,0,0,0,0,-0.076184948116605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218950672922022,0,0,0,0,0,0.232695798702557,0.0325652224503815,0,0.268264513212921,0,0,0,0.0849153209300153,0,0,0,0,0,0
X000786.SZ,0,0,0,0.018908069227047,0,0,0,0,0,0.206613458868483,0.0161666922419066,0,0,0,0,0,0,0,0,0,0,0,0.508241852520158,0,0,0,0,0,0.276235510083371,0,0,0,0,0,0,-0.132505847372399,0,0,0,-0.0399771068558043,0,0.0231595016333555,0,0,-0.0204720741618412,0,0,0,0,0,0,-0.0520927859586982,0.0181300261380211,0,0,0,-3.46944695195361e-18,0,0
X600141.SH,0,0,0,0,0,0,0.106769142832748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492710015062809,0,0,0.00661881268864419,0.502464078682359,0,0,0,0,0.0177766943527469,0,0.0176352722745011,0,0,0,0,0,0.00503742151402973,0,0.101407447988974,0,0,0,-0.0266043668468216,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0.0194799411757256,0,0,0,0.140682727758962,0.00414417253671285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270891365203554,0,0,0,-0.0757546033507751,0.108787894235524,0,1.38777878078145e-17,0,0.314621632700006,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0104840265681868,0,0,0,0.17086952660988,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00838331635949575,0,0,0,-0.0567097346206248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149534074087313,0,0,0.0780372518694288,0,0,0,0,0,0.145156746567242,0,0,0,0.225767602678967,0,0,0,0.0936550862306424,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,-0.089911697267426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00185851464639471,0,0.155060887313955,0,0,0,-0.123327224504509,0,0,0.0401274963400112,0.250798874545068,0,0.131241855647037,0,0,0,0,0,0,0,0,0.14415287918593,0.483345946959774,0,0,0.22832170812187,0,0,0,0,0.131982785779992,0,0.0581567661610143,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.00828858850467396,0.0737956992978955,0,0,0,0,0,0,0,0,0,0,0.144158843384955,0,0,0,0,0,0,0,0,0,0,0,0.00631714449249277,0,0.0992486515192749,0,0,0.0643823594412715,0.191477343073512,0,0.0786693221961851,0,0,0.107072077690498,0.075187313910822,0,0,0,0,-0.00531202921023965,-0.00962924938068534,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0597915589483899,0,0,0,0,0,0,0,0,0,0,0,-0.012664791075131,0,0,0,0,0,0.0222147878813834,0,0,0,0.0345502077620203,0,0.0184349027058106,0,0.221730457879188,0,0,0.0492327949557239,0.105884705053315,0,0,0,0,0,0,0,0.178226647294795,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0558300808790688,0.0492283073026605,0,0,0,0,0.0413860926705199,0,0,0.00235782991263971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379656593876704,0.0698387836980205,0,0,0,0.0154464182093855,0,0,0,0,0,0,0,0,0,0.0566053496299263,0,0,-0.0210305820104308,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0.043845529606675,0,0,0,0,-0.0672136201251906,0,0.0111288695501744,0.188617487442378,0,0,0,0,0,0,0,0,0,0.204905935946648,0,0,0,0,0,0,0.236516030052547,0,0.035529688680682,0.0553899994467993,-0.0359832369477175,0,0,0,0.140252325815089,0,0,-0.0776140635353489,0,0,0,0,0,0,0,0,0,0.0174522545650176,0,0,0,0.101596092800256,0,0
X002353.SZ,0,0,0,0,0,-0.0289058826763017,0,0,-0.172003693359915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32934444213955,0,0,0,0.00592426000309704,0.0884368610960504,0,0,0,0,0,0,0,-0.00176557903426799,0,0,0,0,0.259316978280715,0.0646583198393005,0.130481552415948,0.0648037262767744,-0.0238870613167788,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0523994733510018,0.0946019789506826,0,0,0,0,-0.0552098762188833,0,0.0793654459424464,0,0,0,0,0,0,0,0,0,0,0.118305404344762,0,0,0,0,0,0,0,0.121468732416492,0,0.0165305773667807,0,0,0,0.12910625117785,0,0,0,0,0,0.253497568787761,0,0,0,0,0.151100322149608,0,0,-0.00474369078283735,0,0,0,0,0,0
X600985.SH,0,0.022347619046759,0,0,0.01699304392797,0,0,0,0,0.347243028134387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759215302927965,0.0794746745737797,0,0,0.0412075894054322,-0.0189973157449548,0,0,0,0,0,0.0566884738401573,0,0,0,0,0.0182768877290181,0,0,0,0,0,0,-0.0115565104282178,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0.244244221986273,0,0.127066487987575,0,0,0,0,0,0,0,0,0,0,0,0,-0.430634826053819,0,0,0,0,0,0,0,-0.0515134822299781,0.132248404094367,0,0.465554061050331,0,0,0,0,0.157389922796708,0,0.188970640696339,0,0,-0.233651875827327,0,0,0,0,0.0734739114861581,0,0,0,0,0,0
X600295.SH,0,0.351353062092433,0,0,0,0,0,0,-0.0461677582793918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126108295516188,0,0,0,0,0,0,0,0,0,0,0,0.1538034080236,0.108871562530889,0,0,0,0.00362301819745325,0,0,0.271232459185277,0,0,0.0268727185453624,0.0575099920250758,0,-0.00863907396666061,0,0,0,0,0,0,0,-0.0275093322793497,0,0
Change_TY3M,0,0,0,0,-0.0526160074695338,0,0,0,0,0,0.0657972895281661,-0.120441520527717,0,0,0.0380492328058207,0,0,0,0,0.0416089899755871,0,0,0,-0.0365476322011008,0,0,0,0,0,0,-0.0613741167714724,-0.259036925481742,0,-0.0244084530777744,-0.0731631458041915,-0.0206063665928011,0,0,0,0,0,0.0339441967740983,0,0,0,0.0430518109080014,0.0628029298679085,0,0,0,0,-0.165444740082083,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.131825965925539,-0.0417492087550715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357406229715665,0,0,0,0,0,0.210729975950679,0,0,0,0,0,0,0,0,-0.284957602123826,0,0.183798579970651,0,0,0,-0.196454105566266,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181212106570641,0,0,0,0,0,0,0.0341506506825531,0.22137341097137,0.12643559765545,0,0,0,0.0719082580308428,0,0,0,0,0,0,0,-0.22728705604848,0,0,0,0.134680094619258,0,0,0,0,1.67255374549522,0,0
RealEstate_excess,0,0,0,0.0256143028274607,0,0,-0.042332881975101,0,0,-0.040867613877932,0,0.0769131298905137,0,0,0,0,0,0,0,0,0,0,0,-0.105194764700725,0.00167712392867595,0,0,0,0,0,0,0,0,0.0514334947168545,0,0.0500982823437612,0,0,0,0,-0.133263933506175,0,0.0104576015310061,0,0,0,0.0481616468342207,0,-0.0140253033181688,0,0,0,-0.0316728838539086,0,0,0,0.053818028404568,0,0
MKreturn,0,-0.159692214295663,0,0,-0.018606480710975,0.0468066038781538,0,0,0,0,0,0.0601417406264454,0.0178773015595565,-0.138146678625551,0,0,0,0,0,0,0.00542495871307046,0,0,0,0,0,0,0,0,-0.00590670274172195,0,0,0,0.0405942480139797,0.0104284340524939,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0105569866815089,0,0,0,0,0.0205849678617377,-0.0311328766698089,0,0,0,0,0,0
MKvol,0,0,0,0,0.000375871672264942,-0.00266664373276564,0,0,0,0,0,0,0,0,0,0,-0.00125897560208058,0,0,0,0,0,0.00123045704661033,0.00213788193735348,0,0,-0.00104846138256791,0,0,0,0,0,-0.00070923923641063,0,0.00414998451932245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256025073834266,-0.00373165089563388,0.00603341410998704,0,0,0,0.0241116697453907,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.00456676841264594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195950080335,0,0,0,0.0305737250522371,0,0.0206308803801355,0,0,0,0,-0.0738496527074793,0,0,0,0,0.0518225442801875,0,0,0,0,-0.226969306221005,0.199287949107283,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.000593362743661502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00512870132127327,0,0,0,0,0,0,0.000744636182204249,0,0,0,0,0,-0.00173158492382097,5.42101086242752e-20,0,0,-2.29164459972567e-05,0,0,-0.00262018496040268,0,0.00495018631349062,0,0,0.00555184685530156,-0.00139548169203672,0,0,-0.00671324198173043,-0.0103080385857982,0,0,0,0.0146484146351553,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00089272513069664,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0.00140968864379477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106605598361333,0,0.00275583052175293,0,0,0,0,0,0.000528630280653669,0,0,0,0,0,0,-0.00513257451301966,-0.00777516475656723,0,0,0,0.00482057272958229,0,0
