,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X601600.SH,X601898.SH,X600010.SH,X600362.SH,X000786.SZ,X600489.SH,X600111.SH,X600352.SH,X600176.SH,X601991.SH,X600188.SH,X600426.SH,X600299.SH,X600795.SH,X600688.SH,X600027.SH,X002466.SZ,X601992.SH,X600529.SH,X002080.SZ,X002409.SZ,X002353.SZ,X600612.SH,X600219.SH,X600486.SH,X000723.SZ,X000301.SZ,X600315.SH,X000932.SZ,X600516.SH,X000027.SZ,X600126.SH,X002075.SZ,X000898.SZ,X601158.SH,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0412162965274925,0,0,0.15138238812074,0,0,0,0,0,-0.018659965230423,0,0,0,0,0,0,0,0,0,0,0,-0.0274430889524561,0,0,0.123521787477712,0,0,0,0.0802349598582535,0,0,0,0,0,0.00403464370861903,0,0,0,0,0,-0.00345737864974098,-0.00449186433013841,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.0139079015881779,0,0,0,0,0,0.0117045943631901,0,0,-0.00702874256587996,0,0,0,0,0,0,0,0,0,0.0220729645217138,0,0,0,0,0.129135597455442,0,0,0,0,0,0,0,0,0.0293101324117287,0,0,0.0575440752745283,0,0.090096556925029,-0.0162303349919533,-0.0062219292485833,0.00345698575595452,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423401652658089,0.048173293333173,0,0,0,0.0853541811255192,0,0,0,0.0198122275099328,0,0.207858736530216,0,0,0,0,0,0.00945574793437825,0,-0.0116826972421937,0.085788929681121,0,0,0,0.0105487090723751,0,0,0,0,0,0,0,0,0,0,0,0.0273372704307395,0,0.00401522364729726,0.00185427336559148,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0291799067516807,0,0,0,0,0.17262433192789,0,0,0,0.0289493435982584,0,0,0,0,0,0,0,0.0333597710974271,0,0.179574419213319,0,0,0,0,0,-0.0141042739309947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304179934821154,0,0.017987932247587,0,0,0,0.00287886808570904,0.0126890826856778,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0813223243279283,0,0.0461676126668567,0,0,0,0,0,0,0,0,0.0441957729338717,0,0,0,0,0,0.198100786983417,0,0,0,0,0,0,0,0,0.0882793797502884,0.00678857575721191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859739191851985,0,-0.0056839309823272,-0.0255999011099399,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145122171257847,0.611719583156364,0,0.0886751766407424,0,0,0,0,0.0588623898225892,0,0,0,0,0,0.0457517013549391,-3.46944695195361e-18,0,-0.0547067765965492,0.00864425242241118,0,0,0,0,0,0,0,0,0,0,0,0,0.0120623302190864,-0.113361122972677,-0.0157677951556169,-0.0183160947201671,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231752656679899,0,0,0,0,0,0,0,0.0725436125532092,0,0.0325423529915523,0,0,0,0,0,0,0,0,0,0.0383820991690692,0.0233848290035091,0,0,0,0.0975780803803227,0,0,0.0404749584717941,0,0,-0.0429459823564204,0,0,0,0,0,0.0117258485578351,-0.00179341928630455,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0137476381726431,0,0,0,0,0,0,-0.0144303109043919,0,0,0.0578809279545294,0,0.0561580976719134,0,0,0,0.107925960854536,0,0,0,0.303268180249199,0,0,0,0,0,-0.0492686165428711,0,0,0,0,0.0465360005777129,0,0,0,0.201464347264016,0,0,0,1.0842021724855e-19,0,0.0602339711126598,0,0,0,0,0,-0.00781864693052899,-0.0104199660891138,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0251559364795343,0,0,0,0,0,0,0.0538211522138253,0,0,0,0,0,0,0.219864038114465,0,0.171713026838584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024960618557771,0,0,0,0.0648110805242113,0,0,0.0569720183095166,0,0.0497076284892402,0,0.0733272455633169,0.159679687567207,0,0,0,0,0.00113113571401391,-0.0171828474601481,0,0,0,0,0,0
X600011.SH,0,0,0.189761263791325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690922921816586,0,0,0,0,0,0,0,0,0,0,0.241015594665647,0.0510187422048718,0,0.00929239342932805,0.0797080373722998,0.0484997473539703,0,0,0,0,0.0821326664134337,0,0,0,0,0,-0.0658204846173098,0,0,0,0,-0.00483949815244574,0.0040195285090268,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.379061759685041,0,0,0,-0.182331106451654,0,0,-0.0304837923973417,0,0,0,0,0,0,0.0209571153098606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299453274727922,0,0,0,0,0,0,0,0,0,0.122935196881706,0,0,0.294127645583277,0,0.0240627455791393,0.000457195488762621,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.181971866320229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19422497677932,0,0,0,0,0.319941365779614,0,0.220647644855517,0,0.0831829425581165,0,0,0,0,0,0,0.0650708446663165,0,0,0,0,0,0,0,0.0105730545895911,0,0.00972545568163049,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.033623690045215,0.00155982924440416,0,0,0,0,0,0,0,0,-0.0238754290180219,0,0.0274565423238277,0,0.10025694010971,0,0,0,0,0.126030987197415,0,0,0,0,0,0.0111452409488363,0,0,0,0.015295537436355,0,0,0.11270366910243,0,0,0,0,0.0811623340264808,0,-1.73472347597681e-18,0,0.00781036303943743,-0.00105873134849628,0,0,0,0,0,0
X600801.SH,0,0,0.319603432776429,0,0.0836172602498672,0,0,0,0.0602295034778902,0,0,0,0,0,0,0,0,0,0,0,0,0.0821593953937311,0.231580101943863,0,0,0,0,0,0,0,0.0144157590635723,0,0.0262074309306108,0,-0.0102595773672166,0,0,0,0,0,0,0,0,0.133861984488322,0,0,0.153585120684979,0,0,0,0,-0.0142427163496918,0.0192599162489851,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0889512675647604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114525775394818,0,0,0.241732126780573,0.036339586753993,0.0864396944464263,0,0,0,-0.0158728431515124,0,0,0,0,0.14781024303437,0,0,0,0,0,0.0049686670182482,0.0118369818311011,0,0,0.0322017803208727,0,0,0,0.208827420797548,0,0.0103863391748192,0.00680149785659529,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.00766260520435917,0,0,0,0,0,0.0113802119710966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422286400078358,0.0865031012327324,0,0,0,0,0,0,-0.0159262143371333,0,0.0111926782919246,0.0762604780056933,-0.000950050466476595,0,0,0,0,0,0,0,0,0,0,0.0909343487293598,0,0,0,-0.00650723271994608,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954611316827384,0,-0.0355412077405652,0,0,0,0,0.0482932933823015,0,0,0,0,0,0,0,0,0.00286355793270868,0.514128549393361,0,0.0375512261282005,0,-0.0126735003215923,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125308676378868,0.0855291743363633,0,0,0.252968060589856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422623297855164,0,4.65984488159906e-05,-0.0118322447196006,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319196697026154,0,0,0,0,0,0,0,0.168774454835766,0,0,0,0,0,0,0,0,0,0,0,0,0.147614025753804,0,0,0.0915371044508482,0,0.0155096742687472,-0.000988263240607881,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.814869859104787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167327326501372,0,0,0,0,0,0,0,0,-0.116231360593547,0,0,0,0,0,0,0.13546526666686,0,0,0,0,0,0,0.0368968563472053,0,0,0,0,0,0.135155816460103,0,-0.0119061843381277,-0.00976599390732573,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0236784765399196,0,0.145267239036818,0,0,0.400977988592218,0.0828306269790463,0,0,0,0.45048573579791,0,0,0,-0.107623780763536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374519262178576,0,0,0,0,0.0966397815529232,0,0,0.0644404409461559,0,0.0260471755331176,0.0181707814541862,0,0,0,0,0,0
