,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601898.SH,X600309.SH,X601600.SH,X600688.SH,X600188.SH,X600795.SH,X600362.SH,X601992.SH,X002466.SZ,X600660.SH,X600547.SH,X601991.SH,X300072.SZ,X600886.SH,X600111.SH,X000709.SZ,X600157.SH,X600027.SH,X000898.SZ,X000959.SZ,X600516.SH,X002460.SZ,X600339.SH,X600489.SH,X600808.SH,X000983.SZ,X600219.SH,X601158.SH,X000723.SZ,X600352.SH,X000630.SZ,X002271.SZ,X600176.SH,X000883.SZ,X002092.SZ,X600299.SH,X600549.SH,X600578.SH,X601699.SH,X000792.SZ,X000060.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141757775761227,0,0,0.801111140028802,0,0,0,0,0,0,0.0985604366448641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29986230065595,0,-0.0649559292460365,0,0,0,-0.046302188252889,-0.0206346331524818,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167655405054735,0,0,0,0.0669368317223406,0,0,0,0,0,0,0,0,0,0.587212363928641,-0.0654728098808244,0,0,0.128131145653784,0,0,0,0,0,-0.140707614878795,0,0,0,0,0,0,0,0,0,0,0.296367453495148,-0.00636321870465957,0,-0.0320590204687663,0,0,0,0,0
X600660.SH,0,0,0,0,0.125175791292938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106045653829427,0,0,0,0,-0.0161030668584098,0.0477044100703927,0,0.0711110259805775,0,0,0,0,0,0.103896681316076,0,0,0.142710239751786,0.0438304303928683,0,0,0,0,0,0,0,0,0,0,0.0138944719078624,-0.0316995632428616,0,0,0,-0.125178575726125,0,0
X600547.SH,0,0,0,0,0,0,0.301965779270693,0,0,0,0,0,0.762611987784733,0,0,0.103679371640805,0,0,0,0.114455589985602,0,0,0,0,0,0,0,0,0.0515935120948034,0,0,-0.0734707518879229,0,0,0,0,0,0,0,0,0,0,0,-0.0454981016134734,0,0,0,0,0,-0.101144808433526,-0.0641648258314434,0.137521017654655,0,0,0,1.44274283547344,0,0
X601991.SH,0,0,0,0.130249699584587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863145327766598,0,0,0,0,0,0.0354846414194171,0,0,0.0482828216432113,0.0711778314264426,0,0,0,0,0.237518213736849,0,0,0,0,0.151422712349606,0,0,0,0,0,0,-0.0216013196836623,-0.00244690856355313,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.853865342732869,0,-0.293054150004245,0,0.621913249817859,0,0,0,0,0,0,-0.228806039933784,0.573312176235877,-0.231519774794951,0.17835613781601,0,0,0.986206665940794,0,0,0,0,0,0,0,0,-0.277149489851354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185763031689546,0,0,-0.0478735983723839,0.100386329286872,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0714108435430873,0,0,0,0,0,0,0,0,0,-0.0285535474679821,0,0.118558821196915,0,0,0.0537781474319917,0,0,0,0,0.167830755389905,0,0,-0.0473536144779666,0,-0.0221794027473122,0,0,0,0,0,0,0,0,0.0652127810792319,0,0,-0.0125219110512943,0,0,0,0,0,0,0,0,0.00862652518891608,-0.0186843919563542,-0.0276253633892024,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134392565454704,0,0,0,0,0,0,-0.0109280538229559,0.0970372338310168,0.195792720833712,0,0.313700182967157,0,0.00239219029476216,0,0,0,0,0,0,0,0,0,0,0.166969528723405,0,0,0,0,0,0,-0.0108577093236428,0.0366947764045173,0,0,0,0,0,0
X000709.SZ,0,0,0,0.0649446400419064,0,0,0,0,0,0,0,0.0820427256644686,0,0,0.525101047869051,0,0,0,0.117749724232997,0,0,0,0,0,0,0,0.127818963931312,0,0,-0.0104979233676365,0,0.148359217153527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234600557157548,-0.0863545118608332,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596422274266551,-0.0310377668989365,0,0,0.0395879684373414,0,0,0.194040145127317,0.11293389086167,0,0,0,0,0,-0.0177128211358672,0,0.0476302784180015,0,0,0,0,0,0,0,0,0,0,0.00734640384464823,0.0645096053207638,0,0,0,0.03612927305136,0,0,0,-0.00850829639999178,-0.00812115462573126,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.186120954151894,0,0,0.274866392613821,0,0,0,0,0,0,0,0,0.123112463108828,-0.0598434977784619,0,0,0,0,0,0,0.198964095918849,-0.0351826866782382,-0.138124374857582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385106434617068,0,0,0.0110599857256836,0,0,0,-0.0209168301998914,0,0,0,0,-0.00017815822975544,0,0
X000898.SZ,0,0,0,0.469653766931306,0,0,0,0,0,0,0,0,0,0.0559329212688319,0.025280590961585,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0782336136692417,0,0,0.0993021081388874,0,0,0,0,0,0,0,0,0,0,0.105518535688733,0,0,0.0826917221966767,0,0,0,-0.00296621017159903,-0.0151625243350804,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16264879312446,0,0,0.013826408370037,0.0773144427213557,0,0,0,0.337272008156847,0,0,0,0,0.0966207223395716,0,0.00214879137635785,0,0.0358888152643569,0,0,0,0,0,0,0,0.0235285536834618,0,0,0.181585515218731,0,0,0,0,0,0,0,-0.0141445465007121,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-0.0140749933905693,0,0,0,0,0,0,0.0479659795670681,-0.0354110936690124,0,0,-0.19005741965061,0,0,0,0,0,0,0,0.329867076492696,3.46944695195361e-18,0,0.318448700956254,-0.037934416430273,0,0.143139163374234,0,0,0,0,0,0,0,0.0656073645576643,0,-0.02976112953944,0,0,0,0,0,0,0,0,0.000597552739417383,0.0877676045432779,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0700738626988696,0,0,0,0,0,-0.0266309708783731,0.751996846857784,-0.207148967494459,0.0809751350146174,0,0,0,0,0,0,0,-0.216952002439047,0,0.286677378638274,0,0.209540359671601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0722755277240208,0,0,0,0,0,0.0464532545354011,0,0,0,0,0,0
X600339.SH,-0.0826581769942522,0,-0.0379660728206528,0,0,0,0,0,-0.200099384250803,0,0,0,0,0,0.199715435276689,0,-0.339700774153673,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346354734665286,0,0,0,0,0,0,0,0,0,0,0,0.00190614009662509,0,6.93889390390723e-18,0,0.393924526216177,0,0,0.00788854673017372,0.03290408236789,0,0,0,0.710122388837023,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265718030527278,0,0,0,0,0,0,0.109733176528493,0,0,0.190905441911076,0,0,0,0,0,0,0,0,0,0,0.0555509542549116,0,0,0,0,0,0,0,-0.00106577424349206,-0.0671622681914067,0,0,0,0,0,0
X600808.SH,0,0,0,0.306556465323719,0,0,0,0,0,0,0,0.0484603677835379,0,0,0,0,0,-0.0745084102822818,0,0,0,0.0542572568556692,0.119334535355277,0,0,0,0,0,0.0668959904830727,0.0603630014893857,0,0,0.0601948971195501,0,0,0,0,0,0,0,0,0.0680893113028229,0.0314803413266451,0,0,0,0.113498634942483,0.0159933306737762,0,0,0,0.0126712583235276,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,-0.0902788640833966,0,0,0,0,0,0,0,0,0.103831088780392,0,0,0,0,0,0.0881144232612026,0,0,0,0,0,0.101492690331087,0,0.0649047596265956,0,0.373947872457495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428683615731108,0,0,0,0,-0.0179293801550425,-0.00546024668467721,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.105556320089329,0,0,0,0.00623023885555811,0,0,0,0,-0.0112874337552474,0,0,0,0,0,0,0,0,-0.00925722837906317,0,0,0,0,0.101454122846168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153840974180105,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627689950505947,0,0,0,0,0,0,0,0.0242723125350845,0,0,0,0,0,2.16840434497101e-19,-0.0444724778315205,0.0768374864797172,0.149110196779443,0,0,0,0,0,0,0.0575294741867671,0,0,0,0,0,0,0,0,0,0,0,0.000201517022230373,0.00454873976130118,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.0613286713005205,-0.0577096423520873,0,0,0,0,0,0,0,0.0794790917102506,0,0.038511322660285,0.0412949120758666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05325493307221,-0.045919341285885,0,0.108820520854396,0,-0.0355606403552071,0.135296674893317,0.00433156615252093,0,0,0,0,-0.00385241003551547,0,0
X600352.SH,0,-0.21024294924319,0,0,0,0,0,0,0.0149474563461972,0,0,0,0,0,0.139764849145739,-0.0369466447628115,0,0,-0.0814754082294266,-0.00723534140328072,0,0,0,0.0572732290985151,0,0,0,0.000550020478842804,0,-0.019443356673361,0,0,0,0,0,0,0,0,0,0.1523001917325,0,0,0,0.0894722265223421,0,0,0,-0.0234243454528079,0,0,-0.0131644899875058,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0574612164845319,0,0,0.0129521920969713,0,0,0,0.121773652028088,0,0,0.113452782315571,0,0,0,0,0,0.0206852658439044,0,0.0840343532986374,0,0.0226241874361654,0.0919069796031769,0,0,0,0,0,0,0,0,0.0165424998188743,0,0,0,0,0,0.187211109115808,0,0,-0.0142232679478211,0.00213587210013357,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.0815112586221993,0,0,0.092368662892256,0,0,0.0101321667225352,0.0525395332486855,0.593157968662315,-0.0891819722478395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.324326088975384,0,0,0,0,0,0,0,0,-0.0953724300033606,0,0,0,0,0,0,0,0,-0.0101716251386521,0,0.0412440964262547,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.176542781283203,0,0,0.0455852294343853,0,0,0.222781874479615,0,0,0,0,0,0,0,0,0,0,0,0,0.0403974591181753,0.0670486476428386,0,0,0,0.0172809875847899,0,0,0,0,0,0,0,0,0.0665844103453333,0,0.0723219178971173,0,0,0,0,0,0,0.0292602780208818,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449217637913868,0,0,0.0259144367963567,0,0,0.0283830747984002,0,0,0,0,-0.0026327541351116,0,0,0.0320333654980711,0,0.0230237898107582,0,0,0,0,0,0,0,0,0,0.139258716450914,0.0706088002198508,0,0.0462741929796578,0,0.058540486321255,0,0,0,-0.00949088581887346,-0.00950437450703384,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126449915471031,0,0,0,0,0,0,0,0,0.142448568979293,0.0715482989385193,0.105592405122272,0.170632310832824,-3.46944695195361e-18,0,0,0,0,0,0,0,0.127805897244739,0,0,0.156043548459609,0,0,0,0,0,0.0999398753350867,0,-0.0280774087464472,-0.0102754072806348,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11837227049265,0,0,0,0,0,0.338908757974342,0,0,0,-0.0941604116477549,-0.0404199078347293,0.0313072852055169,0.0886345992027089,0,0,0,0,0,0,0,0,0,0,0.138881997825608,0,0,0,0,0.371122468999729,0,0,0.0719293669898738,-0.0195997289918962,0.105052836289186,0.039590002861145,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.253071857443182,0,0,-0.164031911262784,0,0.0215470410461469,0,0,-0.0465136785069482,-0.022103830612892,0,0,0.284178510850014,0,0,0,0.0105968377807742,0,0,0,0.0676653114284008,0,0,0.143220699769776,0,0,0,0,0,0,0.31900240195532,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0207199594455439,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0.00982373682117633,0,0,0.173777427187581,0,-0.0118012474270073,0,0,0,0,0,0,0,0,0,0,0,0,0.0317582633341901,0,0,0.0412730854396392,0,0,0,0,0,0,0,0,0.0623695908522916,0,0,0,0.21217268521878,0,0,0,0,-0.0177219767976787,-0.0112849511131745,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126242768808986,0,0,0,0,0,0,0,0,0,0,0,0.137099723162854,0,0.231193497579314,0,0.0269308532782453,0,0,0.273791082637499,0,0,0,0,0,0,0,0,0,0,0.0410863303883469,0,0,0,0,0,0,-0.0168056962313506,-6.93889390390723e-18,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.000102328035334706,0,0,0.0453510276902404,0,0,0,0.220581526689046,0,0,0,0,0,0,0,0,0,0,0.140623025259445,0,0,0,0,0.110564501311792,0,0,0,0,0,0,0.0158158605769703,0,0,0.036602190397568,0.336817731112897,0.226168671414916,0,0,0,0,0,0.231969107533387,-0.0501656962096367,0.114758008878517,0,0,0,-0.243734648874849,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496970097460012,0.0294434463404296,0,0,0,0,0,0,0.00709178757512712,0,0,0,0,0,0,0.0585212451801402,0.0414405930691434,0,0.248554180064065,0.0308516624011929,0,0,0,0,0.224802239254932,0,0.0752482258353829,0,0,0,0.0677947947269758,0,0,0,0,0,0,0.00254968195107483,0.00672367842533216,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116401863552677,0,0,0,0,-0.0474145677152829,0,0,0.222908239799122,0,0,0,0,0,0,-0.0160107038230788,0.0204526100180906,0.0581709965939571,0,0,0,0,0,0.0517871790964022,0.0670460152722163,0,0,0.0370193997989898,0,0,0,0,0,0,0,0,-0.0194783137124399,-0.0281239258509523,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.189001694279546,0,0,0,0,0,0.025699558934902,0.00225841892275749,0.0605940877848717,0,0,0,0,0,0,0,0,0,0,-0.0076008572580055,0,0.124795807284322,0,-0.0979182466701249,0,0,0,0,0,0,0.136130262163324,0,0,-0.193488954812098,0,0,-0.0560123198333145,0,0.196857717271357,0,0,0,0.0204892826553511,-0.0368352391872311,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.0390657718490879,0,0,0,0,0,-0.229937545456474,-0.0541801850948273,0,0,0,0,2.23616673014625,0,-0.605972458941004,0,0,0,0,0,-0.125569652653922,1.06658988242693,0,0,-0.710881867155985,0,0,0,0,0,0,0,0,-1.22723806154146,0,0,0,0,0,0,0,0.687816583714861,0,2.37609614903456,0,0,0,0,0,0
TED,-0.207688239369732,0,0,0,0,0,0,0,-0.716204989158564,0,0,0,0,0,0,-0.339040188923421,0,0,-0.072891999930042,1.16517143529697,0,-1.46239952232352,0,0,0,0,0,0.0491270343821527,0,0,0,0.292037495597296,0,0,0,0,0,0,-0.100391624907035,1.00644534830091,0,0,0,0,0,0,0,0,0,0,0.0944180855542677,0,0.184065738353541,0,0,-1.51479785941717,0,0
RealEstate_excess,0,0,0,0,-0.0793704172891031,0,-0.0483477938566756,0,-0.0482230974146042,0,0,-0.0351598334645012,0,0,-0.0342917775593218,0,0,0,0,0,0,0,-0.0244169622337511,0,0,0,-0.00652249173635867,-0.12093441304324,0.0137683072197906,0.102256098023169,0,0,0,0,0,0,0,0,0.278413057573073,0,0,-0.0220323655775573,0,0,0,0,-0.0707263872336314,0,0,0,-0.0323440493454649,0.0304918256400726,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0455480227089121,0,0,0,0,0,0.0282542309705012,0,0,-4.33680868994202e-19,0.0154524885055552,-0.00359436039387522,0,-0.0910769202630776,-0.011399033362754,0,0,0,0,0,0,0,-0.0504303282772084,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260443536979418,-0.0192655001021968,0.0578243624088868,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00086798474743078,0.000293115549639651,0,0,0,0.000794586649335042,0,-7.40479083373653e-05,0,0,0,0.000926144245056925,0,0,0,0,0,0,0,0,0,0,-0.00174413510189438,0,0,-0.00118956578318259,0,0.00073671107601739,0.000152003724124825,0,0,0,0,0,0,0,-0.000942586013781794,0.00103531440892861,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206906324074692,0,-0.0330392549534598,0.0596369176981904,0,0,0,0,0,0,0,-0.114841179083701,0,0.0709160027278449,-0.00803709327396839,-0.0124552407908237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558662734604007,0.0175476162925951,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00780921088064566,0,-0.00970939959097719,0,0,0,-0.00623914486730531,0.00992419079373457,0,0,0,0,0,0,0,0,0,-0.0228907619868725,0,0,0,0,0,0,0,0.0281905985836336,0,-0.00142622585798578,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00814680817670161,0,0,-0.0113546777184265,0,0,0,-0.00634267342654623,0,0,0,0,0.11813035465542,0,0
CarbonVol_Hubei,0,0,0,0,-0.00228775769702319,0,0,0,1.0842021724855e-19,0,-0.0186555333202827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108241998927126,0,0.0029903807694531,0,0,0,-0.00212823980537018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459857575928635,0,0,0,0,-0.0807574227207026,0,0
