,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X601600.SH,X600660.SH,X600886.SH,X600362.SH,X600188.SH,X601991.SH,X600795.SH,X600352.SH,X600801.SH,X600688.SH,X600111.SH,X000786.SZ,X002271.SZ,X600027.SH,X601992.SH,X600176.SH,X002466.SZ,X002460.SZ,X000723.SZ,X002353.SZ,X600299.SH,X600516.SH,X000898.SZ,X600489.SH,X600583.SH,X601158.SH,X600426.SH,X000883.SZ,X000709.SZ,X600612.SH,X600219.SH,X000792.SZ,X000027.SZ,X000553.SZ,X000629.SZ,X000630.SZ,X000825.SZ,X000539.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0229962125472711,0.117296253637022,0,0,0,0,0,0,0,0,0.0924571418250824,0,0,0,0,0,0.0682427275281833,0.0241889440648468,0,0,0,0,0.0497152380166278,0,0.00859927238246434,0,0,0.0727711092471528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187102613211239,0,0,0.0202447466954366,0,0.0108776872943277,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0375723346378271,0.0343026569804023,0,0,0,0,0,0.028400857671385,0,0,0.0886377696881489,0,0,0,0,0,0,0,0,0,0,0.0920115598681161,0.011265665626146,0,0,0,0,0.0153537915861851,0,0.0653031216615246,0,0,0,0,0,0,0,0,0,0,0,-0.105575319860854,0,-2.16840434497101e-19,0.00817271811842443,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0635639719875759,0,0,0,0,0,0,0,0,0,0,0.103991919345059,0,-0.101110336096928,0,0.288119470537492,0,0,0,0.0187010623563616,0,-0.0977770204423679,-0.0811316816226856,0,0,0,0,0,0,0,0,0,-0.0462689366231916,0,0,0,0,0,0,0,0,0,0,-0.0544984326192648,-0.0118508564684624,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0601381390624588,0,0,0,0.0628147999014264,0,0,0,0,0.085106487415615,0,0,0,0,0,0.184180555961966,0,0,0.0196458483838077,0,0,0,0.148719339678892,0.0360453694106176,-0.0335268821643015,-0.0774860679304506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100320348713182,0,0,0,0,-0.0064272942611182,0,0
X600309.SH,0,0,0,0,0,0,0,0.0695448848078313,0,0.0618009454779461,-0.111987344884098,0,0,0,0,0,0,0,0.0135227841129207,0.0162847990038451,0,0,0,0,0,0,0.141065331921589,0.0575473114140269,0.106970580836629,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00810433089283665,0,0,0,0,0,0,0,0,-0.0330733806333264,0,0,0,0,0,0,0
X600019.SH,0,0,0.181214279259676,0,0,0,0,0,0.0494098994618389,0,0,0,-0.0104878261675243,0,0,0,0,0,0,0,0,0,0,0.0525484459653202,0,0,0,0,0,0,0,0,0,0,0,0.00561549179222179,0,0,0,0,0,0,0,0,0.0215409518801796,0,0,0,0,0,0,0,0.0085191155811245,0,0,0,0.0242618668265715,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220245042128798,-0.115151487905929,0.0509398306275859,-0.0795860758155639,0,0,0,0,1.45426997789442,0,0,0.144831296201974,0,0,0.0536905948144733,0,0.0991504003847199,0,0,0,0,0,0,0,-0.0931968038350012,-0.0551076183961943,0.0302870328671471,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859884444527346,0.24264006782685,0,0.15875526881457,0,0,0,0.0455141750191973,0.0145239691057113,0,0,0,0.156443797592676,0,0,0,0,-0.0017603927047039,0,0.143405091305662,0,0,0,0,0,0,0.115704853527962,0,0.00843708574192729,8.67361737988404e-19,0,0,0,-0.0202725425713483,0,0
X000708.SZ,0,0,0.607791110692451,0,0,0,0,0,0,0,0.219811747950943,0,0,0,0,0.121373894530874,0,0,0,0.203571381857796,0,0,-0.0392136125618476,0,0,0.145659203703262,0,0.115184144309742,0,1.38777878078145e-17,0,0,0,0,0.325795807480286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215172850642618,0.0606329295166496,0,-0.0474602974033354,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815315894399901,0,0.208100424076077,0,0,0,0,0,-0.0906593432201963,0,0,0,0,0,0.172591207535954,0,0,-0.00771748396430906,8.67361737988404e-19,0,0,0,-0.0711723339323781,0,-0.0659288310330315,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587748463013429,0,0,0,0,0.0795770738140661,0,0
X600010.SH,0,0,0,0,-0.0463309114524075,0,0,0,0.149090554686163,0.0540431865798776,0,0,0,0.0715332986301348,0,0,0,0,0,0.103053280440777,0.080338596385684,0,-0.052593324463726,0.0781105374725883,0,0.0143937750489849,0.10818658752172,0.0566479426659791,0,0.0841373870453893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649499406897677,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0104001688914905,0,0,0,0.0120649841505617,0,0,0,0,0,0,0,0,0,0,0.0439918133004453,0,0.0538301188977889,-1.73472347597681e-18,0.0368222117234804,0,0.105893355301877,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.267939281315604,0,0,0,0,0.027415317980352,0,0,0.00903503415394775,0.00746877351368667,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.00357528041500713,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.219773733723417,0.00752904429734082,0,0,0,0.0273058838005747,0.0197587326000393,0,0,0,0.0182266341454667,0.0848956006044028,0,0,0,0,0,-0.0721170277289091,0,0,0,0,-0.0313828792331888,0,0,0,0,0,0,0,0,0,0,0.0133790291799681,0,0,0,0,0.0154371604368697,0,0
X600886.SH,0,0,0,0,0,0,-0.0932212561975904,0,0.119293027690473,0.0130796033088777,0,0,0.111495103523088,0,0,0,0,0,0,0.290747650876209,0,0,0,0,0,0,0,0.0405823490376026,0,0.0812282737005907,0,0,-0.30787659700347,0,0,0,0,-0.0511765211044409,0,0,0,0,0,0,0,0,0,0,0,0.260289091409308,0,-0.0041863709424563,-0.0288520304768746,0,0,0,3.46944695195361e-18,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0593225937405146,0,0,0,0,0,0,0.00559036362192412,0,0,0,0.0284312084881333,0,0,0.0505796351225269,0.017862820461234,0.0591270505623882,0.140375972447133,0,0.00905932489285331,0,0.0636231036640361,0,0,0.112220373107576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153070125125129,0,0,0,0,0,0,0
