,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X601600.SH,X601898.SH,X600010.SH,X600362.SH,X000786.SZ,X600352.SH,X600489.SH,X600111.SH,X601991.SH,X600176.SH,X600188.SH,X600426.SH,X600299.SH,X600795.SH,X600688.SH,X002466.SZ,X600027.SH,X601992.SH,X002080.SZ,X600529.SH,X002353.SZ,X002409.SZ,X600612.SH,X600486.SH,X600219.SH,X600315.SH,X000301.SZ,X000932.SZ,X600516.SH,X000027.SZ,X000723.SZ,X002075.SZ,X600126.SH,X000898.SZ,X601158.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13674153132782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.122180650814094,0,0,0,0,0,0,0,0,0,0.0622302562087907,0.00388339938347401,0.0152513332944323,0,0,0,0,0,-0.00371096289270091,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0398237627430825,0,0,0,0,0.0422334484846194,0,0.0344505756048224,0,-3.46944695195361e-18,0,0,0,0.0767483209261992,0,0,0,-0.00562649114842627,0,0,0,0,0,0,0,0,0,0,0.0103942037506417,0,0.150377173168944,0,0,0,0,0,0,0,0.0353818142261581,0.0228240906422882,0,0,-0.0254119858559695,0,0,0,-0.00177097486466346,-0.00373621803935043,0.00408879295670627,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545700379258498,0.0533179232048499,0,0,0.0206876937991423,0.0795566746842134,0,0,0,0,0,0.213504061324218,0,0,0,0,0,0,0,0.0860095848651853,-0.0149175021729478,0,0,0,0,0,0,0,0,0,0,0,0.00874524915120931,0,0,0,0,0,0.00454602861409261,0.000258301287245685,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0803257927516049,0,0,0,0,0.104061348273407,0,0,0,0.00572520971723287,0,0,0,0,0,0,0,0,0.0748588148148748,0.12821688130344,0,0,0,0,-0.019452259498571,0,0,0,-0.022527114138179,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.00282453581609689,0.0379913233936816,0,0,0,0.00765697974716063,0.0100957563254724,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0699454368845015,0,0.0508976403105585,0.0361449017262016,0,0,0,0,0,6.93889390390723e-18,0,0,0.136765332730843,0,0,0.000893553051603808,0,0.222972002349444,0,0,0,-0.00214723474083091,0,0,0,0,0,0.0517694810570628,0,0,0,0,0,0,0,0,0,0,0,0.114624423837916,0,0,0,-0.00361678773798288,-0.0242556010311442,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088421831837091,0.618897041982674,0,0,0,0,0,0.0750056432687589,0,0,0,0,0,0,0.0356832200095207,-0.0620212643918178,0,0.0203377633473037,0,0,0,0,0,-0.00904941455773982,0,0,0,0,0,0,0,-0.104880811698495,-0.0145408572061628,-0.0183800680473258,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211349694198317,0,0,0,0,0,0,0,0,0.0751262792490997,0.100793826468555,0,0,0,0,0,0,0,0,0,0.0206348664134416,0.0362718931677284,0,0,0,0,0,0.01567974505882,0,0,0.0673517115091311,0,-0.0333877305992231,0,0,0,0,0.0104313377576759,-0.00185830439471866,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481157470317476,0,0.0684105101170091,0,0,0,0.0083830176816577,0.0334018069588197,0,0,0,-0.140665869526114,0.0337007434432844,0,0,-0.0107683271894797,0,0,0,0,0.0138916709311411,0,0,0,0,0,0,0,0.0185333393755194,0,0.0463715935170836,0,0.113165060060644,0,0,0,0,-0.00694357806189976,-0.0171561790279678,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.125209055764411,0,0,0,0,0,0,0.0697934085693569,0,0,0,0,0,0,0.118487720670422,0,0,0.230312525566867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263807845817914,0,0.0727352639511205,0,0,0.0623536991210716,0,0,0.121758916946177,0.0591300913807703,0,0,0,0,0.00219457743953368,-0.0113011872542695,0,0,0,0,0,0
X600011.SH,0,0,0.184591727816733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645143489084005,0,0,0.0106461529918645,0,0,0,0,0,0,0,0.0346860558144154,0.188739349940081,0,0.0997121890447656,0.00971084725135144,0,0.0453850093871016,0,0,0,0,0,0,0,0,0.0290460647255747,0,-0.0848846170417828,0,0,0,-0.0173697463461883,0.00896406789779836,0,0,0,0,0,0,0
