,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600188.SH,X600688.SH,X601991.SH,X601600.SH,X002466.SZ,X600795.SH,X600362.SH,X600886.SH,X600547.SH,X300072.SZ,X600516.SH,X600111.SH,X600027.SH,X002460.SZ,X000898.SZ,X600352.SH,X000553.SZ,X601992.SH,X000825.SZ,X600176.SH,X600299.SH,X000709.SZ,X000792.SZ,X000786.SZ,X000408.SZ,X600426.SH,X600808.SH,X000883.SZ,X601158.SH,X000932.SZ,X600315.SH,X601699.SH,X002110.SZ,X000830.SZ,X600489.SH,X600219.SH,X600339.SH,X600583.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.242252642212309,0.0124249907298789,0,0,0,0,0,0,0,0.0331638343713797,0,0,0,0,0,0,0,0,0,0.0342539915726501,0,0,0,0,0.0358822853482624,0,0,0,0,0.024448041087177,0,0,0,0,0,0,0,0,0,0,0.11266846538473,0,0.0611385626309684,0.0777997638918753,0,0.0166631487084466,0.0631965284779194,0,0,0.0126105604871802,0,0,0,0,0,0,0
X600028.SH,0.0365052084118731,0,0.374826885167494,0,0,0,0,0,0,0,0,0,0,0,-0.0202455171352075,0,0,0,-0.0877478413810261,0,0,0,0,0,0,0.0990682075982181,-0.11805978223827,0,0,-0.10280940974811,0,0,0.135352745664548,-0.0155969971109158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00108778381914798,0.0239982076623684,0,-0.122679212488663,0,0,0,0
X601088.SH,0,0.267726653054805,0,0.0849997729385332,0,0,0,0,0,0,0.381083670485875,0,0,0,0.10583262972207,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0972056427496863,0,0,0,-0.0243822711668496,0,0,0,0,0,0,0.00711930725575799,0,0.00810582487722642,0,0,0,0,0,0,-0.00153727622749935,-0.00446744530605433,0,0,0,0,0,0
X600585.SH,0,0,0.184857603193285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183880603578293,0,0,0,0,0,0,0,0,0.0707545053222986,0,0,0,0.291173078702603,0,0.102739636164733,0,0,0,0.0315487522882026,0,0,0,0.0665554214911527,0,0,0,0,0,0.089581904077574,-0.0573397147712569,0.0680913554973749,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.361655254891313,0,0,0.0916513607509844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834506505864177,0,0,-0.0103012912349067,0,0,0,0.0324580722662352,0,0,0,0,0,0,0,0,0,-0.00325452845498503,0,0,0,-0.00415490665340572,0.0757833062125856,0,0,0,0,0,0
X600309.SH,0,0.0323984399861501,0,0.0657256513673352,0.0671369024708097,0,0,0,0,0,0,0,0,0,-0.219796981041987,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0246586786064798,-0.0831368161810732,0,0.209304219387076,0,0,0,0,0,0,0,0,0,0,0,0,-0.112993828733306,0,0,0.0183267499586838,0.0762293841597593,-0.00629216274926675,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.143906948916086,0,0,0,0,0,0,0,0.21169553869778,0,0,0,0,0,0,0,0.161205234217146,0,-0.0907785729027227,0,0,0,0,0,0,0,0.046509224807614,0,0,0.0844515641630561,0,0,0.0076686106590203,0,0,0,0.012167608011153,-0.0679946109443972,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.040776049611672,0.110153236446328,0.0807428967482368,0,0,0,0,0,0,0,0,0,0,0,0.0589920435489287,0,0,0,0.313889069591979,0,0,0,0,0,0,0,0,0,0,0,0.104391390019549,0,0.304056729289831,0,0,0,0,0,0,0,0,0,0.0483673194083177,0.191530327128163,0,0,0.0225270179237455,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293472343336346,-0.0950233154162818,0,0,0,0,0,0,0,0,0,0,0.0622624586226182,-0.240399012186167,0,-0.0163678800403582,0,0,0,0,0,0,0,-0.0332920678618679,0,0,0,0,0,0,0.199041970931235,0,0,0.00242744173536622,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0892489641795463,0,0,0,0,0,0,0,0.0726056878270889,0,0.027702474526368,0,0,0,0,0,0,0.156559217969072,0,0.0979159994456737,0,0.0989334146491181,0,0,0,0,0,0,0.037768749434327,0,0,0.146887411045135,0,1.73472347597681e-18,0,0,0,0,0,0,-0.00310169755506198,-0.0126262267300729,0,0,0,0,0,0
X600188.SH,0,0,0.793733294188769,-0.147349637879375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0675391841370684,-0.0484589719790724,-0.0054477381298284,-0.00815748099611211,0,0,0,0,0,0,0.323535763751841,0,0,0.0223237744259639,0,0,0,0,0,0,0,0,0.2501051141174,0.191497400750833,0,0,0,0,0.169841248159096,0,0,-0.0284947159562334,0.0236897526529862,0,0,0,0,0,0
X600688.SH,0,0.180933741767725,0.101464941707167,0.0541440588779025,0,0,0,0.0303368830962304,0,0,0,0,0,0,0.0129108288594204,0,0,0,0,0.0166147301149363,0.0592979089920888,0,0,0.0106821941057563,0,0,0,0,0,0,0,0,-0.0244208724067817,0,0,0,0,0,0,0,0.0118442060806527,0,0,0.0165328946655673,0,0,0,0.131832271575836,0,0,0.0230115402057743,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.135422738982152,0.0377181856852378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489589893951457,0.0597086332169743,0,0.114414598296923,0,0,0,0.029105671240996,0,0,0,0,0,0,0,0,0,0.0548770591586377,0,0,0,0,0,0,0.0488793524687356,0.163603822275787,0,0,0.00906041798844515,-0.00967861675393288,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.328774750227522,0,0,0,0,0,-0.0694972531931328,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0905835776383256,0,0,0,0,0,0,0.0373566489206517,-0.090129141953329,0,0,0,0,0,0.45492426088498,0,0,0.0233771933992323,0.471589253193586,0,0,0,0,-0.0127085423083524,0,0,0,0,0.0605829781104198,0,0
X002466.SZ,0,0,0.229148269295345,0,0,0,0.0224418357682285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617438806383274,0.13218512294141,0,0.557263154724018,0,0,0,0,0,0,0,-0.244009088269357,0,0,0,0.0616984254661983,-0.554721317607121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669159021542899,-0.0579472468656463,0.213918314478252,0.670216063011206,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0335834349753414,0,0,0,0,0,0,0,0,0,0.0231521935577071,0,0,0,0,0.0235894184456703,0,0,0.0960071259455039,0,0.0279176849596149,0,0.0819904288276206,0,0,0,0,0.142747492482455,0,0.0480939417058559,0,0,0.033887876013876,0,0,0,0,0.0433190273200315,0,0,0,0,0,0.00200010105705416,-0.00263518935626944,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0697474383440215,0,0,0.0259517945202796,0,0,0.0730497931769146,0.0765210788100626,0,0.227628276099543,0.0413531048281307,0,0,0,0,-0.0118304905560345,0,0,0,0,0,0.0481040468804447,-0.0161706745508258,0,0,0,-0.249817661089112,0,0,0.177637521851087,0,0,0,0,0,0,0,0.0561104048341073,0,0.00604585756515886,0,0,0,0,0,0,0.0208385049703031,4.33680868994202e-19,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,-0.0258913862046878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929973458593654,0,0,0.132531375020864,0,0,0,0.155531775866342,0,0,0,0.104905398980615,0,0,0,0,0,0,0,0,-0.1108479595506,0,0,0,0.0343427273705305,0,0,0,0.00354636532407726,-0.0268574040919559,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0207026637748377,-0.0353160298342521,0,0,0,0,0,0,0.120926841437772,0,0,0,0,0,-0.0731425492718962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605306295498368,0.00765443518270802,0,0,0,1.04159060432926,0,0,0,0,-0.0569621204407445,-0.0118164061407204,-0.00880861848583372,0,0,0,0,0,0
X300072.SZ,0,-0.0879633739160857,0,-0.258379234323658,0,0,0,0,0,0,-0.234765943600765,0,0,-0.18538875036817,0,0,0,0,0.411528097212485,0,0.507500517741313,0,0,0.109269932060683,0,0,6.93889390390723e-18,0,0,0.402125218950921,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0748662585033719,0,-0.0592155759622387,0,0.0313604395846251,0,0,0.346974257374944,0,0,0,0.0318791767015102,-0.0835201368216717,0,0,0,0.0923424694801815,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.138538669798842,-0.129878388605918,0.017583587892623,0,0,0.204170239463534,0,0,0,0,0,0.0102578398087947,0,0,0,0,0.139625370712228,0,0.0176910548464128,0,0,0.0642719959397516,0.35583133938737,0,0.0388778880355055,0.0337557903819759,0,0,0,-0.00451410176310062,-0.00368242588223476,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146540281612475,0,0,0,0.06023341648339,0.062544043243598,0.0596990024724894,0,0,0.0229040422845491,0,0,0,0,0,0.0374714181215831,0,0.0296207881603218,0,0,0,0,0,0,0,0.213865492578912,0,0,0.0231397493488551,0,0,0,-0.0138202031416986,-0.0182000661411809,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.166849262857954,0.440126732045057,0.0608835142812773,0,0,0,0,0,0,0,0,0,0.372107259513783,0,0,0,0,0,0,0,0,0,0,0,0.0965975167851588,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662563207240353,0,0,0,0.00843962041489558,0,0,0,0.00343766597402978,0.00371390222671703,0,0,0,0,0,0
X002460.SZ,0,0.0601478685342761,0,0,0,-0.0268732102339037,0,0,0,0,0,0,0,0,0.37047499686705,0,0,0,0,0.00843773476974104,-3.46944695195361e-18,0,0,0,0,0,0,0.130439651181509,0,0.375911488018772,2.16840434497101e-19,0,0.0653800567332959,0.0713184218254445,0.195373946425533,0,0,0,0,0,0.0650772951787086,0,0,0,0,0,0,0,0,0,-0.000127932236205499,-0.0641903254843859,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0530580983634585,0,0.0375928214351421,0,0.00715417665560912,0,0,0,0,0,0,0,0,0,0,0,0,0.0321557258471171,0,0,0.0200872143147162,0,0,0,0.0428787974547257,0,0.137863574547917,0,0,0,0.0160918410374135,0,0,0.113088046120849,0,0,0.200701325229336,0,0,0.14043892792783,0,0,0,-0.0160758708842223,0,0,0,0.00337071963931544,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18101577997162,0,0,0.0460969040628004,0,0.0597611163891453,0,0,0,0,0,0.0994783869893599,0,0,0.304124769554705,0,0,0,0,0,0,0.0199902900529325,-0.00929469247165304,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0.00947445305352597,0,0,0,0,0,0,0,0,0,0,0,0,0.139448749494093,0,0,0,0.0279760532021821,0,0.0612157535259924,0,0.0626273235171679,0,0.212450883457866,0,0,0,0,0.0133179413089908,0,0,0,0,0,0,0,0,0.279054742218529,0,0,0.0669886982057227,0,0,0.142502289243399,-0.0591205721161996,0.00260929843597754,0,0,0,-0.215264791671958,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203704139770249,0.193130550527359,0.0752852301026647,0.157119301079084,0,0,0,0,0,0,0,0,0.0716336698152095,0,0,0,0,0,0,0,0.19664018343076,0,0,0.0599473494625641,0.0186564290680652,0,0,0.197072686581923,0,0,-0.0456452126127098,0.0651209387111919,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.00278114406721879,0,0,0,0,0,0,0.0239530061961217,1.73472347597681e-18,0,0,0,0,0,0.0255653135784314,0,0,0.0237396705609538,0,0,0,0,0,0,0,0,-0.108769291551001,0,0,0,0,0,0,0,0,0.00581613582905352,0.0256297293047555,0.00873586203578458,0,0,0,0,0,0,0.00440028958691577,-0.0107266755278121,0,0,0,0.0350984240318607,0,0
X600176.SH,0,0,0,0.00374645501339103,0,0,-0.121156605791418,0,0,0,0.0194755584585172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343844501258081,0,0,0,0,0,0,-0.0509121297937862,0.182296962237869,0.0282919570295777,0.20703992097561,0,0,0,0,0,0,0.0280736008362042,0,0,0,0,0,0,0,0.008102511141548,-0.0446048589288801,0,0,0,3.46944695195361e-18,0,0
X600299.SH,0,0,0,0,0,-0.150475608962246,0,0,0,0,0,0,0,0,-0.0124837683371622,0,0,0,0,-0.133210373557043,0.303239011147694,0,0,0,0,0.0497030840113747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860975487317422,0.0220090841622465,0,0,0.0451695477003499,0,0,0.0257035255454013,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.196486199402992,0,0,0,0,0,0.0192157533240923,0,0,0,0,0,0,0.0111446303761795,0,0,0.00701184956595023,0,0.0545816318164643,0,0.0707935921021421,0,0,0,0,0,0,0,0,0.200302607730247,0,0,0,0,0,0.116837556386836,0.131086550861842,0,0,0,0,0,0,0.00640345508471049,0,0,0,0,0,0,0
X000792.SZ,0,0.148752209336931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356693042007742,0,0.396875039393486,0,0,0.0309916041482899,0,0.0588769113969906,0,0,0,0.16017977264895,0,0,0,0,0.0492066961969343,0,0,0,0,0.0259533732054946,0,0,0,0,0,0,0,0,0,0,-0.039978592024511,-8.67361737988404e-19,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0688500956013804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170205188126202,0,0,0,0,0,0,0,0,0,0.521931112578616,0,0,0,0,-0.50348986151739,0,0,0,0,0.0884855437087683,0,0,0.122344846470487,0,0,0,0,0,0,0,0.027787794122447,-0.0407733281846992,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.158927389707678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575698692643458,0,0,0.21220974283244,0,0,0.144258131483357,0,0,0,-0.0672771732820977,0,0,0,0,0,0,0.0499690779095143,0,0,0,0.264487327793815,0,0,0.0439081190504444,0,0,0.0289269797599441,-0.0079730345063306,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.0121945645463492,0,0,0,0,0,0,0,0,0,0,0.0360960569903334,-0.181713828409208,0,0,-0.121232592589448,0,0,0.0195762107777718,0,0,0,0,0,0,0,0,0,0,0,0,0.0374860005719854,-0.00521580365018595,0,0,0.798466635135843,0,0,0,0,0,0,0.0171499663774943,-0.0731666580515611,0,0,0,-0.104456223688491,0,0
X600808.SH,0,0,0,0,0,0,0,0.0688752851919697,0,0,0.0130495730615763,0,0,0,0,0,0,0,0,0,0,0,0,0.0323863406115808,0.0151837697738124,0,0,0,0,0.0211994477311921,0,0.113994971729307,0,0,0,0.0569981461998109,0,0,0,0.300017415333439,0,0,0,0,0,0,0,0,0.24263783466305,0,0.024698218364754,-0.00877244807890798,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,-0.0385152420157808,0,0,0,0,0,0,0,0,0.0101808711004634,0,0,0,0,0,0.0854705885510144,0,0,0,0,0.253239719667787,0,0.0257607547890173,0,0,0,0,0,0,0,0.0237373998015191,0,0,0,0,0,0,0,0.000240070672253418,0,0,0.0338624513160266,0,0,0,0.00822875500692446,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0553887226453793,0,0,0.0361768278112976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219226916823739,0,0.140708131526874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465281896721722,0,0,0.0907649665736944,0.027725011606705,0.0884470604454097,0,0,-0.00529751977160762,0,0,0,0,0,0
X000932.SZ,0,-0.00728377187498069,0,0,0,0,0,-0.192070214048669,0,0,0.172697161317792,0,0,0,0,0,0,0,-0.0577646255650026,0,0,0,0,0,0.373418509839972,0,0,0,0,0,0,0,0.262596571514441,0,0,0,0.383461736437201,0,0,0,-0.00139240938876553,0,0.340990877911052,0,0,0,0,0.0373780473727883,0,0,-0.0385681610006957,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,-0.0933379820803889,0,0,-0.15961046314471,0,0,0,0,0.245739032140405,-0.0938233438620349,0,0,0,0.210707457614313,0,0.226952179579506,0,0,0,0,0.195553485683117,0,0,0.0653583111723212,0,0,0,0,0,0,0,0,-0.0405602762333926,0,0,0,0.00676197073550307,0,0,0.0131656631260231,0.0224721768874448,-0.0513257168816569,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.355131500156464,0,0,0.268451903381332,0,0,0,0,-0.231629657453538,0,0,0,0,0.190291450342368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127415452846483,0,0,0,0,0.0188073804735437,0,0,0.0115555823131802,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271153748484258,0,0,0,0.372380261667896,0,0,0,0,0.00611458617396217,0,0,0,0.179259810448077,0,0,0,0,0,0.369635275963491,0,0,0,0,0,0,0,0,0,0,0.00565859799532542,-0.0314038225465882,0,0,0,0,0,0
