,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X601898.SH,X600010.SH,X600660.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X000786.SZ,X600688.SH,X601991.SH,X600111.SH,X600027.SH,X600795.SH,X601992.SH,X600126.SH,X600176.SH,X600299.SH,X002075.SZ,X002466.SZ,X600426.SH,X600486.SH,X600529.SH,X600315.SH,X000723.SZ,X600516.SH,X601158.SH,X002353.SZ,X600612.SH,X600219.SH,X000401.SZ,X000932.SZ,X000898.SZ,X000883.SZ,X000553.SZ,X002409.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.01048244927199,0,0,0,0.0165391356516006,0,0,0.145861026448512,0,0,0,0.0728448411776534,0,0,0,0,0,0,0.121602466951268,0,0.00232864236286607,0,0,0,0,0,0,0,0,0,0,0,0.028938043203659,0,0,0,0.0162532877649194,0.0208196160517709,0,0.0325537903037194,0.00373982614447315,-0.00472839906490261,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,-0.00308821308571781,0.0740110578448154,0,0,0,0,0,0,0,0,0,0.0301314681642426,0,0,0,0,0,-0.0357283641185541,0,0,0,0,0.105781232729209,0.157866945816698,-0.0109059669420348,0,0,0,0,0,0,0.056374223353957,0,0.00323759429353504,0,0,0,0,0,0,0.0686583991823862,0,0,0.0188679944578926,0.00901467001947992,-0.00548496486403532,0,0,0,0,0,0
X601088.SH,0,0,0,0.155885469574239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648937302181965,0,0.0474253958808324,0,0,-0.0364662765275294,0,0,0,-0.0188689348199016,0,0,-0.181779424434894,0.0262491757482485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256838314287528,0,0,0.0113336780859357,-0.00472198030338988,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.140412150117426,0,0,0,0,0.0103855669622835,0.0149660774974343,0.434180787080943,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0224011223129177,0,0,-0.0604679097210698,0,0,0,0.113678977111865,-0.0325816161534816,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362022312811682,-0.00553716926664418,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.00177005516437765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107852464213198,0,0,0.250344307305499,0.232936620766117,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164470345609358,0.0138047631540562,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.100303155008717,0,0,0,0,0,0,0,0,0.43058133356828,0,0,0.0243268313870825,0,0,0,0,0,0,0,0,0,0.00652598563059065,0.127927096712046,-0.0619085270644687,0,-0.0258463299201861,0,0,-0.0166558233823189,0,-1.73472347597681e-18,0.138454638423254,0,0,0,0,0,0,-0.145090110349639,0,0,0.00224244063880102,0.0224661969912545,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.207962323498511,0,0,0,0,0,0,0,0,0,0,0,0,0.0570771993940936,0,0,0,0.120083582482388,0.0838078974538616,0,0,0,0,0,0,0,0,-0.00785333058384238,0,0.011638738715337,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691335185027821,0.00979181105417527,-0.0100257780647957,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657125069985769,0,0,0.0468857062461015,0.0445762436291248,0,0,0,0,0,0.0238606207504014,0,0,0,0.0132714197491146,0,0,0,0,0,0,0,0.276797065459902,0,0,0,0,0,0,0,0,0,-0.117985548828249,-0.0202038634974231,-0.0889159053555322,0,0,0,0,0,0
X600011.SH,0,0,0.302500920407016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225612785040474,0,0,-0.0106551487223378,0,0.166930539576662,0,-0.0192977422044017,0,0,0,0.0625624729048097,0,0,0,0,0,0,0,0,0,0,0.0203227953635268,0,0,0,0.0058119397987352,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0335676934854253,0.0343109210461491,0,0,0,0,0,0,0,0,0,0.23904518893239,0,0,0,0,0,0.0504927148907016,0,0,0,0,0,0,0,0,0.0908504881757882,0.0393283250803194,0.101900752879611,0,0,0.216688523277034,0,0,0,0,0.0545174994656096,0.128044559946874,0,0,0,0,0,0,0.172343074859451,0,0,0,-0.0338337934910449,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0420406859490807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149690061430424,-0.0833953962782548,0,0,0,0,0,0,0,0,-0.092987939439584,0,0.2035621450723,0,0.117442506916296,0,0,0,0,-0.0634523513254739,0,0,0,0,0,0,0,0,0,-0.0437723211405494,-0.00504142468597618,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0.139075197762211,0,0,0,0,0,0,0,0,0,0,0,0.0230671530580676,0,-0.020629307892584,0,0,0,0.0219001849153927,0.211571041795103,0,0,0,0,0,0,0,0.144291529529053,0.0132802616618917,0,0,0,0,0.37002447706035,0,0,0,0,-0.0265592283667925,0,0,0.00456634289522853,0.0521831707102838,0,0,0,0,0,0
X600886.SH,0,0,0.0963573176949375,0,0.125674355347707,0,0,0,0,0.0154167484821915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749920386294466,0,0,-0.0180849596337539,0,0,0.00860852868064808,0.0240686707987776,0,0,0.00504104299766483,0,0,0,0,0,0,0,0,0,0,0,0,-0.0906958000082585,0,0,0.00265403983060773,-0.0149539098588064,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175292937553365,0,0,0.0666322741880144,0,0,0,0.0710424834691945,0,0,0,0,0.0799353685449443,-0.0116802500994791,0.0321081544424624,0.00277778439001346,0,0,0,0.106622329794807,0,0,0,0,0,0,0,0,0,0.0247367945828634,0,0,0,0.0115310495548728,0.00671374740878128,0,0,0,0,0,0
X600010.SH,0,0,0,0,-0.00336837521208108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184807663106208,0,0,0.067407535451825,-0.00671926162869586,0,0,0,0.0567128200326296,0,0,-0.0260203218691655,0,0,-4.33680868994202e-19,0,-0.00514700419348919,0,0,0,0,0,0,0.000732816503627642,-0.0128751428025592,0,0,-0.00368865396582164,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.165083859437673,0,0,0,0,0.112309335748362,0,0,0,0,0,0,0,0,0,0,0,0,0.0632042852491363,0,0,0,0,0,0.0124787592756318,0,0,0,0,0,0,0,0,0,0,0,0.135282881124558,0,0,0,0,0,0,0,0.0546892264799643,0,0.0385992640194985,0.0235506627038394,-0.0119741484615529,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539496586414028,0,0,0,0.105040127317314,0,0,0,0.0474684298890392,0,0.023877313247917,0,0,0,0,0.0275373027024673,0,0,0,0,0,0.17544035575235,0,0,-0.0615050505870066,0,0,0,0,0,0,0,0,0,0.00361889655668864,-0.00814717103588295,0,0,0,0,0,0
X600362.SH,0,0,0.201151146478301,0,0,0.0157420570141326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220184739845134,0,0,0,0,0,0,0.0698846753318911,0,0.044808469244511,-0.0423364507016099,0.113182503530271,0,0,0,0,0,0,0,0.10878714619537,0,0,0,0,0,0,0,-0.038666738371677,0,0.0550908399765202,0.0117660387503969,0.00568594647484366,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.731981316365388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182094164436576,1.73472347597681e-18,0,0,0,0,0.0875530897177919,0,0,0,3.46944695195361e-18,0,0,0,0.010235772508291,0,0.0867914312496411,0,0,-0.0029005235556391,0,0,0,0,0,0.0387628835714401,0,0,0,0,0.0292067179913662,0,0,0,0,0,0
X600188.SH,0,0,0.180755485582909,0,0,0,0,-0.0195878208411277,0,0,0,0,0,0,0,0,0,0.113448417553227,0,0,0.207647552349977,0,-0.0318706953727426,0,0,0,0,0,0,0.00899695411091544,0.0842322804700613,-0.00785085089742135,0,0.112634859625291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212934603329222,0,0,0,0.00609439954347206,-0.00523599590669521,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.115076721292649,0.0488982030227372,0,0,0,0,0.0507774250061585,0,0,0,0,0,0,0,0,0.00198945786286717,0,0,0,-1.73472347597681e-18,0,0,0,0.0228785732986619,0.0698761522209491,0,0,0.00134758926102027,0,0.0611212887520596,0,0.0113894132372743,0,0,0,0,0,0,0,0,0,0,0.0255920604882064,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.285123464422785,0,0,0,0,0,0,0.238720274415683,0,0,0,0,0,0,0.12644996663103,0,0,0,0,0,0,0.178090049418596,0,0,0,0.12775316703219,0,0,0,0.116618520679338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449972854562634,0,0,-0.00463716875584191,0.00851853968129382,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0519884377342919,0,0,0,0,0.0766779168191914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872216411765671,0,0.699397296669487,0,0,0,0,0,0.0892769191407034,0,0,0,0,0,0,0.281704780272839,-0.0712010175314912,0,0,0.0279296363753382,-0.00513250622118677,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.119607361385856,0,0,0,0,0,0,0,0.094640215172164,0,0,0,0,0,0,0,0,0,0.0247435851870596,0,0,0,0.0955605165630338,0.084952633784421,0,0,0.0425211964815506,0,0,0,0,0,0,0,0,0,0,-0.0026678546899217,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819848760260238,0,0,0.0455412294866336,-0.0494787452410594,0,0,0,0,0,0.0350376188886614,0,0,0,0,0,0,0,-0.0266645376999915,0.247394961796936,0.0382737200390221,0,0.0759897473582256,0,0,0,0,0,0,0,0,0,0,-0.022304261289748,-0.0429491982611138,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.18516310295523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221847922675266,0.0775442187350895,0.0674666622355445,0.053628320210837,-0.105338748557877,0,0.0632946425133719,0,0,0,0,0,0,0,0,0,0,-0.0481258490128212,0,0.044882797982012,0,0.0239236367397257,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0701516414575931,0,0,0,0.0370396441096051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831472764882481,0,0,0,0,0,0,0,0,0,0.110160560251504,0,0,0,0,-0.057280932898224,0,0,0,0,0,0,0,0.0913240618641796,0,-0.0156371059615252,0,-0.0370833701100845,0,0.00949008236820007,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.00356438423421732,0,0,0,0,0,0,0,0,0,0,0,0.0344892942587146,-0.0352217596863923,0,0,0,0,0,0,0.0349604458588683,0,0,0.0998510616031127,7.51826076185116e-05,0,0,0,0.0287985212447104,0,0,0,0,0,0.310590968567013,0,0,0,0,0,0,0,0.00387314596389601,-0.0125655990425023,0,0,0,0,0,0
X600126.SH,0,0,0,0.626862088242219,0,0,0,0.651145926094436,0,-0.139375637628694,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141609098797386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037710430441102,0,0,-0.374155529224705,0,0,0,0.0907266827527057,0.180822973428086,0,0,-0.00478900328783715,-0.0442258870682061,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.134178244176827,0,0,0,0,0,0,0.178497598621495,0,0,0,0,0,0,0,0,0.020051515281648,0.159415776216564,0.0330900489970326,0,0,0,0,0,-0.0393701515692558,0,0,0,0.063829875591423,0.184741083330057,0,0,0,0.0726213413718894,0,0,0,0,0,0,0,0,0,0,0.0492581055749474,0,-0.0614936936466712,0,0.0108842868538014,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0534232993341561,0,0,0,6.93889390390723e-18,-0.000700493835473238,0,0,0,0,0,0,0,0,0.471548498576576,0,0,0,0,0,0,0,0,0,0,0,0,0.194487966385653,0,0,0,0,0,0,0,0.0388645119669393,0,0,0,0,0,0,0,0.0512301690288952,0,0,0,-0.00993448246122372,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.111507188556828,0,0,0,0,0,0,0,0,0,0,0,0,0.118192715882068,0,0,0,0,0,0,0,0,0,-0.0380372873505665,0,0,0,0.185471090511226,0,0,0,0,0,0,0,0,-0.0977588830072534,0,0,0,0,0,0,0.0875121663069835,0,0,0.0322188398683731,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.191333350848494,0.000990511349156458,0,0,0,0.470517066963524,0,0,0,0,0,0,0,0.295553610139915,0,0,0,0.221651840614924,0.201063002151391,0,0,0,0,0,-8.67361737988404e-19,0,0.0490421423245072,0.134803111711375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447313053135862,0,0,-0.0632698034251153,-0.204910081976668,0,0,0,0,0,0
