,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X000708.SZ,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X002271.SZ,X600516.SH,X002466.SZ,X000786.SZ,X600489.SH,X000898.SZ,X600176.SH,X002460.SZ,X600299.SH,X601158.SH,X000883.SZ,X000709.SZ,X600426.SH,X002353.SZ,X600612.SH,X000629.SZ,X600219.SH,X600583.SH,X600315.SH,X000027.SZ,X000630.SZ,X000792.SZ,X600985.SH,X000553.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0473994148508806,-0.00734869481813265,0,0,0,0,0,0,0,0.0173697294251564,0,0,0,0.0715306541476057,0,0,0,0.0164409395100282,0.0152809402165018,0,0,0,0,0,0.0930712169494567,0,0,0,0.0385994236107105,0.0240824513543932,0,0,0,0,0,0,0,0,0,0,0,0,-0.00833288840999592,0,0,0,0,0.0276537775047829,0,0
X600028.SH,0,0,0.0222746435411817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236597396808237,0,0,1.73472347597681e-18,0.106966972591636,0,0,0,0,0,0,0,0,0,0,0.0252494801374227,0,0,0,0.0129547995973843,0.0479747367012006,-0.0171845222357162,0,0,0,-0.0536052848763029,0,0,0,0,0,0,0,0,0,0,0.31290993940447,0,-0.00881567525049797,0,0
X601088.SH,0,0,0,0.226685804161716,0,0,-0.0215478995913789,0,0,0,0,0,0,0,0,0,0.141138097128798,0,0.0456389157107936,0,0,-0.0707269663194779,0,0,0,0,0,0.0246976566797978,0.112935551567238,0,0,0,0,0.0375956951000515,0,0,0,0,-0.115250638605429,0,0,0,0,0,0,0,-0.0205573024377288,0,0,0,0,0,0,0,0,0,0.0202755021081903,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351525284576234,0,0,0,0.0743060955354517,0,0.596919119734691,0,-0.0350636242927985,0,0,0.00945976273591699,0,0,0,0,0,0,-0.0804873367952066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00385597705178665,0,0,0,0,-0.00305197284158011,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713869238859482,0,0,0,0,0.0538577402769398,0,0.0720105514056078,0,0.0433247178071425,0,0,0,0.12256791867261,0,0,-0.117109180099828,0,0,0.0899273959487614,0,0,0,0,0.087512889290655,-0.0438396046030734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441083003803315,0,0
X600019.SH,0,0,0.226496242915895,0,0,0,0,-0.0562680799021102,0.183829036287011,0,0,0,0,0,0,0,0,0,0.0642627545864048,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.00451000240359099,0.0182505718372343,0.0163290401597292,0,0,0,0,0,0,0,0,0,0,0,0,0.0308822356146692,0,0,0,0,0.00690277068947248,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.156046819220094,0,-0.203880869477651,0,0.0977977554470326,0,0,0,0,0,0,0,0,0,0.160778259457078,-0.0633475276156121,0,0.944716070100771,0,0,0,0,0,0,0,0,0.0731322491669973,0.0154220358768882,0,0,0,0,0,0,0.149244264403458,0,0,0,-0.071497813251917,0,-0.00807518468211736,0,0,0,0.0685798759245908,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269998962735566,0,0,0,0.0800190920149519,0.0502882548082758,0,0.0142276314669109,0,0,0,0,0,0,0,0,0,-0.0486012711821595,0.0791217545421524,-0.0910481272130888,0,0,0,0,0,0,0,-0.0941112635534205,0,0,-0.0660290016719079,0,0.0120142357413676,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128596910384875,0,0,0,0.0240966320937546,0,0,0,0,0,0.0436754563410501,0.10907971797999,0,0,0,0,0,0,0,0,0,0,0.0151420507555458,0,0,0.197547146295931,0,0.0154204586806353,0,0.00701931169941459,0,0,0,0,-0.0106211662952193,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344120956868647,0,0,0,0,0.0424697531764169,0,-0.127095625902258,-0.0451551110341926,0,0,0,0,0,0,0,0,0,0,0.0278228111703896,0.0635682798162125,0,0,0,0,0,0,0,0,0,0,0,0,0.0377542843059228,0.000644745906353072,0,0.35139490443791,0,0,-0.026754590679482,0,0,0,0.0566397313112199,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167438394891381,0,0,0,0,0.0428791212265908,0.117058419509091,0,0,0,-0.230625674483807,0.0517413207480948,0.0556092576381185,0,0,0,0,0,0,0,0,0.085206792743267,-0.0940306677318079,0,0,0,0,0.170591451050193,0,0,0,0.129911899869366,0,0,0,0,0,0,0,0,0.0512930382115111,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672602356677528,0.141156574140925,0,0.0171688102081708,0.0139690925130402,0.00994350892426162,0,0,0,0,0,0.0892971952850027,0,0,0,0,0,-0.0584262173459868,0,0,0,0,0,0.0765952577459063,0,0,0.111725754479316,0,0,0,0,0.0272504319491206,0,0,0,-0.00627719445119096,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0128435022124639,0,0,0.0171507822235171,0,0,0,0,0,0,-0.101993875106273,0,0,0,0.0766649485809986,0,0,0.141165795589216,0,0,0.0129266732090471,0,0,0,0.0661374820461408,0,0,0,0,0.0622988365966967,0,-0.0750249866332541,0,0,0,0.00666322986143761,0,0,0,0.15664467079339,0,0,0,0.00298269346434882,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,-0.154684247984054,0,0,0,0,0,0,0,0,0,0.0526954979334938,0,0,0,0,0,0.107731887909815,0,0,0,0,0,0,0,0,0,0.116192380052699,0.240044788381985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000624719893827126,0,0,0,0,-0.00383855795062726,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864936011344826,0,0.0664353171875722,0.20843746514397,0.0533479999522617,0,0,0.0747169035696151,0.0731954840949882,0,0,0,0,0,0.0739421624666771,0,0,0,0,0.0218720800327444,0,0.0995766098138753,0,0,0,0,0,0,0,0,0,0,0,-0.00724689064323767,0,0,0,0,-0.00475641684356126,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0293537750796311,0.0766119471804824,0,0,0,0,0,0,0.0129823088474137,0.0986641490939645,0,0,0.104550237176139,0.0191538740698016,0,0.127878977302605,0,0,0,0,0.0468283329469476,0,0.123236357606748,0,0,0,0,0,0.0357711400234611,0,0,0.0856509256695819,0,0,0.0121495487338726,0,0,0,-0.000974284256356251,0,0
X000708.SZ,0,0,0.338267970279077,0,0,0,0.114962358923541,0,0,0,0,0,0,0.0721333501511821,0,0,0,0,0.266708370273566,0,0,0,0,0,0,0.0139320319041036,0,0,-0.114308125037483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562542022024114,0,0,0,0,-0.00108148359799517,0,0,0,0,0.01828309144827,0,0
X600795.SH,0,0,0,0,0.047231978774516,0,0,0,0,0,0.0122172429675327,0,0,0.0347969937207057,0,0,0.0275261541050106,0,0,0,0,0,0.0438592043640678,0,0,-0.02045883225862,0,0.0406375367652479,0,0,0,0,0,0.0228001877053439,0,0,0,0.0102475645766298,0,0.0587081800936933,0,0,0,8.67361737988404e-19,0,0,0,0,0.0800051759722722,0,0,0.000619480767420352,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.160364631216385,0,0,0,0,0,0,0,0,0,0,0,0.0490253277658247,0,0,0,0,0,0.426194705335886,0,0,0,0.0243883063191518,0,0,0,0,0,0,0,0,0,0,0,0.0374306000332085,0,0,0,0,0,-0.115914476550431,0,0,0,0,0,0,0.00140138103551605,0,0,0,0,-0.0338882200495431,0,0
X600688.SH,0,0,0,-0.0273784980322337,0,0,0,0,0,0,0,0,0,0.0395666065737997,0,0,0,0,0,0,0,0,0.0600635299953954,0,0,0,0,0,0,0,0,0,0.113363292380948,0,0,0,0,0,0,0,0,0,0.1599942044456,0,0.200139030504291,0,0,0,0.151331883015733,0,0,0.0354780896475118,0,0,0,0,-0.0291624752380916,0,0
X600801.SH,0,0,0,0.658980406698411,0,0,0,0,0,0,0,0,0,0,0,0,0.0161442973462189,0,0,0,0,0,0,0,0,0,0.0590354552735052,0,0,0,0,0,0,0.169213120586486,0,0,0,0.069339786773204,-0.0917945059009089,0.0657159213227422,0,0,0,0,0,0,0,0,0,0.064100977957588,0,0,-0.0193814517563343,0,0,0,-0.0300725971980412,0,0
X600111.SH,0,0,0,0,0,0,0.269017194744789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163362067447176,0.168926670567455,0,0.0629218793038333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473550590293192,0.19927356456151,0,0,0,0,-0.00515679371660852,0,0,0,-0.0437333664397442,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106813632660742,0,0,0,0.0791521132049752,0,0,0,0,0,0,0,0.784524107605887,0.136484320001035,0,0,0,0.457432515851176,0,0.192307867680386,0,0,0,0,0,0.166890616228236,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.129926666477142,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0853142438781506,0,0,0,0.0892945661410137,0,0,0,0,0,0,0,0,0.0762001510519422,0,0,0,0.197565667093701,0,0,0,0,0.0818792647098034,0,0.0154265660538916,0,0,0,0,0,0,0,0,0,0,0,0,0.074445793078457,0,0,0,0,0,0.007262982151534,0,0,0,-0.0169176974173187,0,0
X600027.SH,0,0,0,0,0,0,0.0106910974957613,0.343905986897715,0,-0.114879502036239,0,0,0.146573938031635,0,0.085088717409305,0,0,0,-0.118127581036164,0,0,0.094100707803505,0.0970359773321285,0,0,0.0423292304712679,0,-0.0134967983042028,0.0328275222712266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018741923641181,0,0,0,0,0,0,0,0,0,0,0,0.0317969910646198,0,0
X002271.SZ,0,0,0,0,0,0,0.114824989068091,0,0,0,0,0,0,0,0,0,0.0456036031272761,0,0,-0.0266940834560456,0.429930210921635,0,0,0,0,0,3.46944695195361e-18,-0.0907226505202838,0,0,0,0,0,0,0,0,0,0,0,-0.310682636018967,0,0,0,-0.154435282081836,0,0,0.00709873991717894,0,0,0,0.332871300254142,0.0283692679443476,0,0,0,0,-0.06150284212347,0,0
X600516.SH,0,0,0,0,0.158678594373752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570069362025023,0,0.0648468513387895,0.540744886696301,0,0,0,0.101224647445381,0,0,0,0,0.0843295063831544,0,0,0,0,0,0,-0.056936505960018,0,0,0,0,0,0,0.0432273307398416,0.181672467432453,0.0462184752694809,0.117755719838259,0,0,-0.0352963018677473,0,0,0,0.0496899964046171,0,0
X002466.SZ,0,0,0,0,0,0,0,0.188559703485202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316043243405349,0,0,0,0.121481885904347,0,0,0,0,0,0.441933171739888,0,0,0,0,0,-0.0524662446134346,0,0,0,0,0,0,0,0,0.346976755532435,0,0,0,-0.043362475677819,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.161054763829365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142170155244051,0,0.00383574291230271,0,-0.139678600392768,0,0,0.0313684725458451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282495875674648,0,0.0989223547532248,0,0,0,0,-0.0232662791163555,0,0,0,0,0.0022161298614561,0,0
X600489.SH,0,0,0,0,0,0,0.563737124985912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783546849914571,0.183819835775448,0,-0.0425946056020098,-0.000198355652059606,0,0,0,0,0,0,0,0,0,-0.0239510995567776,0.134625277373956,0,-0.125942134519445,0.110178485405852,0,0,0,0,0.157395301243264,0,0,0,0.010889336094864,0,0,0,0,-0.0341603549700619,0,0
X000898.SZ,0,0,0,0,0.0255124378442623,0,-0.0736609864516438,0,0.0980848704393447,0,0,0,0,0.183979961870545,0,0,0,0,0,0,0,0,0.0936058650616079,-3.46944695195361e-18,0,0,0.060814043341829,0,0,0,0,0,0,0.116449590030184,0,0,0,0,0.0414217670507936,0,0,0,0,0,0,0,0.0451959467810802,0,0,0,0,0,0.0205387087139857,0,0,0,-0.0178692880328333,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202115407722211,0,0.0226453836704495,0.134112092352774,0,0.0951488393859671,0.0409260642977284,0,0.139955722369701,0,0.185242793695665,0,0,0,0,0,0,-0.0778425236213394,0,0,0,0,-0.0154722741426221,0,0,0,0,0,0,0,0,0.00267091812802425,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.063940823037968,0,0,0,0,0,0,0,0.207648602915371,0,0,0,0.0988010355569468,0,0,0,0,0,0.0148254135290598,-0.300842748399256,0.0966765542346046,0,0.344554537026163,0.475951424708277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246230044985228,0,0,0,0,0,-0.0262064438414063,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.162485355508783,0,0,0,0,0,0,0,0,0.145369290017326,0,0.140865356293866,-0.0250911712008072,0,0,0,0,0.180858216873391,0,0,0,0,0.0599972167867051,0,0,0,0,0,0,0,0.205770188655698,0,0,0,0,0,0,0,0,0,0.0830656391265707,0,-0.0285335106383432,0.0816644617135267,0,0,0,-0.0129223246043056,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436429595613696,0,0,0,0,0.020871823621372,0,0.00790373668460069,0,0,0,0,0.0512704357830028,0,0,0,0.294229466322732,0,0,0,0.0458343352326879,0,0.0477244402233844,0,0,0,0,0,0.0536835710608404,0,0,0,0,0,0,0,0.0049335872114274,0,0,0,0,0,0,0
X000883.SZ,0,0,0.114401014246116,0,0,0,0,0,0,-0.0844030133718788,0,0,0,0,0,0,-0.032877711277318,0,0,0,0,0,0.014155790102573,0,0.072851600750848,0.0803932555177347,0.127625142670367,0,0,-0.0790649419701933,0,0,0.146170131782482,0,0,0,0,0,0.044115591138715,-8.67361737988404e-19,0,0,0,0,0,0,-0.010289059175219,0,0,0,0,0,0,0,0,0,0.0208566275665386,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0139960509509899,0,0,0,0,0.0571282883785526,0,0,0,0,0,0,0,0,0.0385486214360773,0.229406170799067,0,0,0,0.0228730439379407,0,0,0,0.060167612482068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810878222054105,0,0.0383663686539568,0.0357880750441288,0,0,0,0.00359859859460405,0,0,0,-0.0238335488528082,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.0317151789303517,0,0,0,0,0,0,0,0.215962165635458,0,0.136291887219011,0.0725544480898052,0.0726300569597474,0,0.104069957377621,0,-0.0110278681520544,0,0,0,0,0,0.0543430600622256,0,0,0,0,0,0,-0.124276056493106,0,0,0.683676095026699,0,0,0,0,0,0,0,0,0,0.0321228828547844,0,0,0,0.101739480427845,0,0
X002353.SZ,0,0,0,0,-0.156829463413856,0,0,0.133993790538641,0,0,0,0,0,0,0,0,0,0,0.183318696996133,0,0,-0.0871010389567455,-0.0105313496007643,0,0,0,-0.0137452164091339,0,-0.196238468346917,0,0,0,0,0.250472448760061,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.112610487474072,0,-0.0481025186567769,-0.168545243435992,0,0,0,0,-0.00575940402072981,0,0,0,0.0917657810065286,0,0
