,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X600660.SH,X002466.SZ,X600688.SH,X601600.SH,X601991.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X600516.SH,X000898.SZ,X300072.SZ,X600111.SH,X002460.SZ,X600176.SH,X600352.SH,X000553.SZ,X600027.SH,X601992.SH,X000786.SZ,X600299.SH,X000825.SZ,X000792.SZ,X000709.SZ,X002271.SZ,X600426.SH,X601699.SH,X600808.SH,X000408.SZ,X600315.SH,X600489.SH,X000830.SZ,X000932.SZ,X601158.SH,X000883.SZ,X600219.SH,X000630.SZ,X000983.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.27311231289704,0.0488884958592559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774772734292145,0,0,0.066734565749491,0,0,0,0,0,0,0,0,0,0,0,0.00232396210865132,0,0.097121492363118,0,0,0.0651829701139617,0,0.0101730819202325,0,0,0,0,0,0,0.098785869787598,0,0.0033221383246687,0,0,0,0,0,0,0
X600028.SH,0,0,0.264815913939577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460716956708943,-0.110168438999346,0,0,0,0,0,0,0,0,0.0928339455664486,0.14535498842334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126486903535593,-0.0161567080088732,-0.0440446476328354,0,0,0,0
X601088.SH,0,0.322806230442479,0,0.210504421364211,0.1803536858617,0,-0.0106944438127232,0,0.150639025186991,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135388335176183,-0.0195843875067373,0,0,0,-0.117575434896066,0,0,0,0,0,0,0,0,0.251791226296606,0,-0.0814228318810243,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589675424885186,0,0,0,0,0,0
X600019.SH,0,0,0.374492329246893,0,0,0,0,0,0.137998190414909,0,0,0,0,0.33882508338843,0,0,0,0,0,-0.0363810374699518,0.0740996206528813,0,0,0,0,0,0,0,0,0,0,0.204734158896557,0,0,0,0,0,0,0,0,0,-0.152015277055213,0,0,0,0,0,0,0,0,-0.0116009494296135,0,0,0,0,0,0,0
X600585.SH,0,0,0.12916880509609,0,0,0,0,-0.112404813930713,0,0,0,-0.153650088532579,0,0,0,0,0,0.0276917228185875,0,0.0870914099675031,0,0,0,0,0,0,0,0,0,0.116500063557189,0,0,0.130191031458583,0,0.0858997949281398,0.122969804980986,0,0,0,0,0,0.187497746062123,0.0801097097937343,0,0,0,0,0,0,0,-0.0540113767050439,0.0218482074772656,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.086818879988399,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292144274572013,0.0138964371360558,0,0,-0.0156640045048022,0,0.0202259740773329,0,0.0203139189350201,0,-0.0320076723436851,0.0743106235934365,0,0,0,-0.137048468524342,0,0.000232859067958525,0,0,0,0,0,0.0234708049710226,-0.0850795051182017,0,0,0,0,0,0,0,0.0249923769698556,0.0217486441808311,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654726956323961,0,0.0827262293121654,0.088836593886027,0,0,0,0,0.283234539932132,0,0,0.111700986419499,0,-0.0831993707051872,0,0.0127066168640412,0,0.155880025944214,0,0,0.0830257413590314,0,0,0,0,0,0,0,0,0,0,0.00135911088050525,-0.0506475021649833,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734967329681291,0,0,0,0,0,0,0.15156064320932,0,0,0,0,0,0.476341959510241,0,0,0,0,0,0,0,-0.00504410791426607,0,0,0,0.129507447783565,0,0,-4.33680868994202e-19,0,0,0,0,0,0.297513307263554,0,0.011280213759835,0.0382938210257441,0,0,0,-0.22781021831056,0,0
X600188.SH,0,0,0.840734547979083,0.0986225420172387,0,0,0,0,0,0,0,0.0123805133890501,0,0,0,0,0,0,0,0,0,0,0,0,0.228550485370879,0,0,-0.0266660647138077,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.279456720819079,0.182267144817469,0,0,0,0,0,0,0,0.309294936820791,0.0443049911990115,0,-0.0253018654357819,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.038079340824076,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0269451253594247,0,0,0,0,0.0257547947699815,0,0,0,0,0,0.0373750934646602,0,0,0,0,0,0,0.131756960775616,0,0,0,0,0.0612180663590021,0,0,0,0,0,0.243381592386232,0,0,0.0225015110488621,0.0184071079554626,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.0899068353018113,0,0,0,0,0,0,0,0,0,0,-0.0622450514393546,0,0,0,0,0,0,0.178500022756593,0,0,0,0,-1.73472347597681e-18,-0.13263959121407,0,0,0,0,0,0,0,0,0,0,0,-0.114060534931958,0,0,0,0,0,0.165920670734916,0,0.0282093791520386,5.42101086242752e-20,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0908970020608798,0,0,0,0,0,0,0,0,0,0,0.0951110308909731,0,0,0.16135630089959,0.3976647880635,-0.042392126891807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186612266887008,-0.00880731658770334,0,0,0,0,0,0
X600688.SH,0,0.151335679263896,0.181635134424264,0,0.0117258402841477,0,0.030742900173496,0.048817812514536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159924974019823,0,-0.00830152983156375,0,0,0,0,0,0,0,0,0,0,0,0.0273987304248644,0,0,0,0,0.0748744485337337,0,0,0,0,0,0,0.116439339270088,0,0.00781620001035846,-0.00223074904876324,0,0,0,0,0,0
X601600.SH,0,0,0,0.0722607960816767,0,0,0,0,0,0,-0.242078738584741,0,0,0,0,0,0,0,0.0448307282360842,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0123677005520431,0,-0.187886361556996,0,0.394748033116539,0,0,0,0,0,0,0,0,0.176324916506163,0,0,4.33680868994202e-19,-0.115150299978506,0.00324363780249577,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0700624201037604,0.0924580960447772,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0464061780465189,0.0673163617932376,0,0.0909213062780744,0,0,0,0,0,0,0.0671659563420234,0,0,0.129166858056978,0,0,0,0.0504295391872448,0,0,0,0,0,0,0,0,0.0207254318989423,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258469701919498,0,0,0,0,0,0,0,0,0,0.0748920899549207,0,0.128224659170201,0,0,0,0.00160205358903911,-0.051492275452349,0,0,0,0,0,0.110782483046273,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00360240573874592,0.00794051690727151,0,0,0,-0.127042909909806,0,0
X600795.SH,0,0,0,0,0,0,0,0.0175867045237984,0.0479144720300855,0,0,0,0,0,0,0.0712569688552221,0,0.161225176542544,0,0,0,0,-0.00523197436174106,0,0.0762325674653616,0.0101477895000819,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0132528230123189,0,0,0,0,0,0.0221728132778575,0,0,0,0,0,0,0,0,0.0105392580620623,0.0112722503969122,0,0,0,0,0,0
X600886.SH,0,0,0,-0.0475666281130121,0,0,0.0838349385733402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507677910843024,0.0999593239120122,0.234532287115764,0,0.14902752787538,0,0.0935651875989143,0,0,0,0,0,0,0,0,0,0,0,-0.081385174493598,-0.00340397125953545,0,0,0,0,0,0,0.0435322207071193,-0.00349851758130056,0,0,0,0,-0.0143897267503823,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074049400946025,0,0,0.0446116322277485,0,0.032267193938939,0,0,0,0,0,0.0530246777120639,0,0,0,0,0,0,0,0,0,0.966587841557261,0,0,0,0,0,0,0,0,0,-0.0202627794030271,-0.018840603718371,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0622694380897507,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0988160528516014,0,0,0,0.233574553938078,0,0,0,0,0,0.0718300335033508,0,0,0,0,0.102062077979112,0,0,0,0.396676448056931,0.0180129273172322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089225828086819,0,0,0.0412767618090237,0.0329818629748208,0.0951099077176352,0.0107422578551404,0,0,0.00165903751779232,0.106564274204328,0,0.0571482073044264,0,0,0,0,0,0.318928444673257,0,0,0,0,0.15273754334936,0,0,0,0,0,0,0,-0.000704692307711072,-0.00446574982356384,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.0284308143709339,-0.172425242642592,0,0.189790136733895,0,0,0.456063866213608,0,0,0,0,0,0,0,0,0.289002329933322,0,0,0,0.185691551686664,0,0,0,0.207914778143055,0,0.206898886972426,0,0,0,0,0,0.190329769626935,0,0,0,0,0,0,-0.450560315480354,0,0,0,0,0,0,0,-0.0949997242062204,-0.0690126525031885,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0778531212858578,0,0,0,0,0,0,0,0,0,0,0,0.0941005195163776,0.0961937440019165,0.211966673430996,0,0,0.17564141733098,0.00245448920393145,0.0520453459639202,0,0,0.044919888354175,0,0.00422137929809388,0,0.0410605494954932,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0356407621203982,0,0,0,0,0,0.0320351531032589,0,0,-0.0324196073391705,-0.0260568478701074,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.0239881720394026,0,0,0,0,0,0.374271439062278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557558753683586,0,0,0,0,0,0,0,0,0,0.20152429042637,0,0,0,0,0,0,0,0,0,0,0.0616845334143956,-0.00984153607740263,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.123455862431187,0,0,0,0.148358153642362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00750049689175665,0,0.102349682211702,0,0,0,0.366145759591661,0.31525652172761,0,0,0,0.0964933132859422,0.223485843021051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0344721144764723,0,0,0,0,0,0
X600352.SH,0,0.050798133942714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175188751491206,0,0,0,0,0,0,0,0.0407866674651496,0,0,0,0,0,0.0746910490562501,0.125640994781155,0,0.258751165956964,0,0,0,0,0,0,0,0,0.0255687079933495,0,0,0,0,0,0,0
X000553.SZ,0,0,-0.0970192038504891,0,0,0,0,0,0,0,0,0.0531646887697737,0,0,0,0,0,0,0.0746955510611655,-4.33680868994202e-19,0,0.210263930717537,0,0.160818333985572,0,0,0,0,0,-0.00239403886899873,0,0,0.00224731428658437,0,0,0.0527278784843086,-0.243971345396709,0,0,0,0,0,0.210096316209354,0,0,0,0,0,0.103116011056501,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,-0.0850402043794223,0,0,-0.10199492169071,0.170910424267652,0.0210925811050162,0,0,0.0875086051408266,0,0,0,0.159422435607042,0,0,0.714474447270567,0,-0.178183715905242,0,0.0551682726326436,-0.0203398019088921,0,0.0665537463643248,0,0.0310567709845959,0,0,0,-0.0197448139785982,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145714536142865,0.0142605816240057,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121495182274445,0,0,0.182002260913979,0.00583836479434706,0,0,0,0,0,0,0,0,0.107299788834071,0,0.171615054863933,0,0,0,0,0.173344682306335,0,0.0809270138887835,0,0,0,0,0,0,0,0,0.0357863169192603,0.0860939074235829,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0205783768526257,0.204964218842203,0.070955750376026,0,0,0,0,0,0.22628384906248,0,0,0,0,0,0,0,0,0,0.0360940186639486,0,0,0.509834135176752,0,0,0.0132660519521579,0,0,0,0,0.000923304352561791,0,0,0,0,0,0,0.0637964595437293,0,0,0,0,0,0,0,0,0,0,-0.0385924492810372,-0.0121745624590314,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.349837983595702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203182659355274,0,0,0,0.0102524146969561,0.070438945089881,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140373675871751,0.00147682374865028,0,0.117692444896657,0,0,0,0,0,0,0.0351629792960111,0,-0.0110982697199859,-0.019958977866174,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134148334916421,0,0,0,0,0,0.049257187057597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124838615059663,0,0,0,0,0,0.281951275344471,0,0,0,0,0.157340837143155,0,0,0.0234015465695592,-0.0723202632811372,0,0,0,0,0,0
