,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600660.SH,X600010.SH,X600886.SH,X601600.SH,X600362.SH,X600801.SH,X002460.SZ,X600188.SH,X600352.SH,X002466.SZ,X600795.SH,X601991.SH,X000786.SZ,X600688.SH,X002271.SZ,X600111.SH,X601992.SH,X000723.SZ,X600176.SH,X002353.SZ,X600027.SH,X600583.SH,X600516.SH,X600426.SH,X000898.SZ,X600489.SH,X600299.SH,X600219.SH,X000709.SZ,X601158.SH,X000883.SZ,X600612.SH,X000553.SZ,X000629.SZ,X000027.SZ,X000630.SZ,X000792.SZ,X600808.SH,X000825.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0621388097354625,0,0,0,0,0,0.00128627905776628,0.0977530786018743,0,0,0,0,0,0.00834374613156929,0,0,0,0.016358970130917,0,0,0,0.212712520969478,0,0,0,0,0.0391973152290836,0,0,0,0.00468598209346076,0,0,0.193113863650755,0,0,0,0,0,0,0,0,0,0,0,0.0263250342365875,0,0,0,-0.00623640336934498,0.0054304826780958,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0302664580902283,0,0,0,0,0,0,0,0,0,0,0.0215800635880689,0,0,0,0.229173371761894,0,0,0,0.00220182358915761,0,0.0429393583237906,0,0,0,0,0,0.0595438206825788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224325601854902,0.00655927846131607,0,0,0,0.00336051522472341,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.00198594689933173,0.00520577171244676,0,0,0,0,0,0.0745627733758806,0,0.324802974013948,0.0477955257811066,0.00238226881524364,0,0,0,0,0,0,0,0,0.01402986585924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00771881643517831,0,0
X600585.SH,0,0,0,0,0.11552977348973,0,0,0,0,0,0,0,0,0,0,0.401302300188863,0,0,0,0,0,0,0.0918306559765417,0,0.0377724268183231,0,0,0,0,0,0,0,0,0.00674134280673528,0,0,0,0,0,0,0,0,0,0,0,0,0.000520123417588726,0,0,0,0,0.0125182107571749,-0.0210456787091498,0,0,0,0,0,0
X600309.SH,0,0,0,0.0283984423043059,0,0,0,0,-0.0634749787077648,0,0,0,0,0,0,0.243554103545038,0,0,0,0,0,0,-0.063787309107362,0,0.0620083482794269,0,0,-0.159640421548236,3.46944695195361e-18,0,0,0,0.0595179904567784,0.163402833704333,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350076049519864,0,0,0,0,0,-0.0859069818672476,0,0,0,-0.139130781420717,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0768203873215904,0,-0.0297143200177634,0.0458368390076587,0,0,0.038764676435434,0,0,0.0726861811671567,0,-0.0283314660454339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396131239238656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923687777124014,0,0.0201149039562652,0.0276897145656854,0,0,0,0.0418946134860826,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.0536413726585914,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0312593095097332,-0.0527394398457135,0,0,0,0,0.0670004464772592,0,0,0,0,0,0,0,0,0.154077345003793,0,0.954431835327227,0,0,0,0,0,0,0,0,-0.0611966011773484,0,0.047636514319245,-0.0756310209628114,0,-0.186341047953246,0,-0.0128785018474753,0.027195642554734,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.196147388133189,0,0,0,0,0,0,0,0,0,0,-0.0895180986036118,0.234691005779678,0,0,0.133114904427328,0,0,0.152171141173983,0,0.175720083901758,0,0.361776555900812,0.00827863495291615,0.0238435768867555,0,0,-0.121849594584611,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00473157707348232,0,0.00274754217047351,0,0,0,0,0.00620727443879594,0,0
X000708.SZ,0,0,0,0.331520154280693,0.164774625793793,0,0,0,0,0,0,0.236742681284495,0,0,0,0,-0.184224442799539,0,-1.38777878078145e-17,0,0,0,0.147766713159465,-0.130367339630047,0,0,0,0.3274987860367,0,0.0356226760287464,0,0,0,0,0,0.135419077955915,0.212952758381539,0,0,0,0,0,0,0.263983488382223,0,0,0,0,0,0,0,0,0.0371925977086124,0,0,0,0,0,0
X601898.SH,0.31586238015662,0,0,0,0,0,0,0,0.0446722743196822,0,0,0,0.0716260413832993,0,0,0,0.0190309141110965,0.473163164832523,0,0,0,0,0,0,0,0,0,0.0748970834090902,0.0440107301052537,0,0,0,0,-0.0829239945640662,0,0,0.146326327345607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035010438523132,0.0416312728065995,0,0,0,0,0,0
