,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X000723.SZ,X601600.SH,X601898.SH,X600352.SH,X600660.SH,X600547.SH,X601991.SH,X600688.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600516.SH,X601992.SH,X600027.SH,X600111.SH,X600801.SH,X000898.SZ,X600176.SH,X002466.SZ,X600299.SH,X002460.SZ,X000709.SZ,X000786.SZ,X000629.SZ,X600219.SH,X000990.SZ,X002110.SZ,X600157.SH,X600808.SH,X000553.SZ,X601158.SH,X002271.SZ,X000825.SZ,X600489.SH,X000883.SZ,X300072.SZ,X600985.SH,X000630.SZ,X600583.SH,X600339.SH,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0.0531316786793635,0,0,0.0139487852097457,0.059935699494708,0,0,0.197528263707255,0,0,0,0,0,0,0,0,0,0,0,0,0.0585678069099716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258760888251648,0,0,0.0492894212392244,0.00911095201185906,0,0,0,0,0.0308627938467382,0,0,-8.67361737988404e-19,0,0,0,-0.0220605253613688,0,0
X600188.SH,0,0,0,0,0,0,0,0.214969088060477,0.0348340695518966,0.0527283278684865,0,0,0,0,0,0,0,0,0,0,0.0828970004453431,0,0,0.0291459537573659,0,0,0,0,0,0.00821680502189351,0,0.0355566458782159,0,0,0,0,0.0070423318415468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.176397325372e-06,0,0,0,0,0,0
X600886.SH,0,0,0.125544951092144,0,0,0,0,0,0.0352198934929281,0,0,0,0,0,0,0,0,0,0,0.0479488091623885,0.0224494606139802,0,0,0.0475521312695746,0,0,0.0327965172830711,0,-0.0432585339700934,0.0217863033717821,0,0,0,0,0.0626038648526388,0,0.0781951014498584,0,0,0,0,0,0,0,0,0.128777352804471,0,0,0,0,0,-0.0271569477608464,0.0114560714285635,0,0,0,-1.73472347597681e-18,0,0
X600362.SH,0,0,0,0,0,0,0,0.215873254726597,0.0154845062053783,0.0720330480403986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12159125705681,0,0,0,0.0633464142323662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171818962668317,0,0,0,0.0955998793708997,0,0,-0.0166295760682074,-0.00140315320548151,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.306119681805064,0.0933548746498019,0.057764415516717,0,0,0,0,0,0,0,0,0,0,0,0,0.0963410636682563,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.0563262701176083,0,0.121537975858471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00382859344765323,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0960670819489096,0,0,0,0,0,0,0,0,0,0.00739464959241114,0,0.0528095510975751,0,0,0,0,0,0.276187578240376,0,0,0,0,0,0.23126455074359,0,0,0,0,0,0,0,0,0.107882823314814,0,0,0,0,0.0542923306519153,0,-0.0166477743326136,0.0862891169062089,0,0,0,-0.0530694752562529,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.00373902765056197,0,0,0,0,0,0,0,0.109294501890041,0,0.130445522371987,0,0,0,0,0,0,0,0,0,0.0534297055783427,0,0,0,0,0,0,0,0,0,0,0,0.116092010943182,0.204618661783051,0,0,0.0630371576368794,0,0,0.157210062600655,0,0,0,0,0,0,0,0,-0.00825664745888595,0,0
X600027.SH,0,0,0.0397627440225172,0,0,-0.244945872981515,0.276339288117451,0,0,0,0,0,0,0,0,0,0,0,0.0545153304290294,0,0,0,0,0,0.00873445861992705,0,0,0,0.109940049135802,0,0.135448229753699,0,0,0,0.0513771249620805,0,0,0,0,0,0,0,0,0,-0.0338660257964086,0,0.0201008657879274,0,0,0,0,0,-0.00459373532737333,0,0,0,0.0335492546757675,0,0
X600111.SH,0,0,0,0,0,0,0.0530093806349179,0.172801574779786,0.041287024523223,0,0,-0.0134401712724815,0,0,0,0,0,0,0.264477509791022,0,0.173860294669135,0,0,0,-0.0429423657789975,0,0,0,-0.078543171877929,0.253797711159148,0,0,0,0,-0.0374177846812147,0,0.0706790538492457,0,0,0,-0.0032092780586781,0,0,0,0.0228545523913894,0,0,0,0,0,0,0,0,0,0,0,-0.0268571105750435,0,0
X600801.SH,0,0,0,0.516440584981376,0,0,0,0,0.026282505352875,0,0,0.0395508700479419,0,0,0,0,0,0,0,0,0.219925947229955,0.202062578392969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654825265917675,0,0.12764033151502,0,0,0.0382404858622522,0,0,0,-0.00153160373991668,0,0
X000898.SZ,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0234809926285696,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324413348461375,0,0,0,0.251771538457416,0,0.018817685899489,0,0,0,0,0,0.0717822935755951,0.016990498074394,0,0,0,0.202453206891623,0,0,0,0.0409023564353078,0,0,0,0,0,0,0.0128556140161926,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.170665011734177,0,0,0.0296791962192954,0,0,0,0,0,0,0,0.0548259007599123,0,0,0,0,0,0,0,0,0,0,0,0,0.126479189690481,0,0.154265293030611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448720092071248,0,-0.00522184959552038,0,0,0,0,-0.0109945663255799,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0856064365676804,0.116868896010205,0,0,0,0.0223006160211443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625434466098288,0,0,0,0,-0.0324928043232211,0,0,0,0,0,0.0384048598242602,0,0,0,0.0182864038770085,0,0,0,0,0,-0.0958525071894752,0.00285387055558478,0,0,0.00904069279371502,0,-0.0168380780966221,0,0
X600299.SH,0,0,0,0,0,0,0,0.0654757600502721,0,0,0,0,0,0.218936944911091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128339542645353,0,0,0.106217905147843,0.0247105970236509,0.115056168422063,0,0.00621763388728562,0,0,0,0,0,-0.0361973475156664,0,0.121968477996918,0,0,0,-0.0339668139487705,-0.0427708891949558,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0427579829243939,0,0,0,0,0,0,0,0.0155795885364308,0,0,0,0,0,0,0.137803786436375,0.820421670478749,0,0,0,0.00811051152752595,0.15889770112124,0,-0.0258852399797331,0,0,0,0,0,0,0,0.21931000988276,0,0.0203238221277191,0.00790654105787847,0,0,0,0,0,0.0452169873862211,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0451720442215586,0,0.0489128331999201,0,0,0,0,0,0,0,0,0.171106425681712,0,0.0650945623585103,0,0,0.0510375172494039,0.0675739162975907,0,0,0,0,0.000952423851756512,0,0,0.137023336349724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136935792724737,-0.0457115410743851,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.419949803912245,0,0,0,0,0,0.0127664111027145,0.290267083106698,0,0,0,0,0,0,0,0.0761890658006356,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101969773637023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383360034197518,0,0,0.000906623537045077,0,0,-0.192613014687883,0,-0.0511803275342324,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206283207722968,0,0,0,0,0,0,0,0,0.0226407085103423,0,0,0,0,0.0425251553988931,0,0.097202713705749,0,0,0,0,0.195786154787312,0.0927653952901393,0,0.168513198163641,0.0846016823611215,0,0,0,0,0,8.67361737988404e-19,-0.022954075415677,0,0,0,0.0249412681688545,0,0
X600219.SH,0,0,0,0,0,0,0,0.106618128483401,0.0172466006601771,0.2263192354707,0,0,0,0,0,0,0,0,0.131711858646822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104040676073604,0,0,0,0.0920482476358732,0,0,0,0,0,0,0,0,0.0276945775247836,0,0,0,0,0,0,0,0,0,0,0,0,0
X000990.SZ,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.105883680727248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509446869599006,0,0,0.325975199537509,0,0,0,0,0,0.323886340581526,-0.287994640163513,0,0.0492665923729102,0,0,0,0,0,0,0,0,0,0.224737751140924,0,-0.0258197413600064,0.076728068087123,0.0674100443629069,0,0,0,-0.293285620511615,0,0
X002110.SZ,0,0,0,0.148564271884348,0,0.217397441941784,0,0,0.0875989112816913,0,0,0,0,0,0,0,0,0,0,0,0.0643784089779083,0,0,0,0,0,0,0,0,0.0534491063068711,0,0.116326553936851,0,0,0.0200399298450636,0,0,0,0,0,0,0,0,0,-0.0183836305050864,0.261344697453545,0,0,0,0,-0.079948525660423,0.0566736345808309,-0.0311896042978071,0,0,0,-0.0577883799646189,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.108591321843904,0,0.304042858810879,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161241916659063,0,0,0,0.00287410687810323,0,0,0.0427488879855874,0.537287843715607,0,0,0,0,0,0,0,-0.251378904176641,0,0,0,0.129737857622446,0.0587618059412461,0.404830356821567,0,0,0,0,0,0.191821636539216,0,0,0,0.134053247120345,0,0
X600808.SH,0,0,0.0568844673497677,0,0,0,0,0,0,0.0275224866936149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154593547486249,0.0403921360091249,0.215570098955556,0,0,0,0.00784145169472773,0,0,0,0,0,0.0428794610644748,0,0,0,0,0,0,0,0,0.10415705929693,0,0,0,0,0,0,-0.00504232928190864,-0.0117639059109758,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0499954164559341,0,0,0,0,0,0,0,0,0.0898781020127394,0.173139875130528,0,0,0.010177890902044,0,0,0,0.0851900306693372,0,0,0,0,0,0.034639127096262,0,0,0,0,0,0.0989228653370805,0.0515199002809613,0,0,0,0.241364138152962,0.0265119475505841,0,0,0.0735690104404505,0,-0.0154562823753948,0.0384808427311087,0,0,0,-0.0341631009873678,0,0
X601158.SH,0,0,0.0403279574672315,0,0,0.00703049511795488,0,0,0,0,0,-0.0589308130642683,0,0,0,0,0,0,0,0,0.10097781087886,0,0,0.0497487780640437,0,0,0,0,0,0,0,0,0,0,0,0,0.0658542126057318,0,0,0,0,0,0,0,0.0917801665376232,0.0883721773765757,0,0,0,0,0,0,0,0,0,0,-0.00910591765267387,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.0132730973969314,0.0578378846355819,0,0.0758343472313745,0,0,0,0,0,0,0,0,-0.0289141444291392,0,0,0,0,0.528052849395793,0,0,0.108124324953272,0,0,8.67361737988404e-19,0,0,0,0,-0.0385005620997844,0,0,0,0,0,0,0,0.134582621291038,0.213320252040307,1.73472347597681e-18,0,0,0.0753403799515918,0,0,0.0233018567081341,0,0,0,-0.0681609614688445,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119061579281461,0,0,0,0.193294890448989,0.0370581331469566,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.10300755053037,0,0,0,0.238204342062441,0,0,0,0.043715600462176,0,0,0,0,0,0,-0.0212375536497497,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0389728391823576,0,0.208739461477865,0,0,0,0,0,0,0.0278287789936562,0,0,0,0,0,0,0,0,0.0886232559957257,0,0,0.0552708154244313,0,0.0268208134278971,0,0.185031069282446,0,0,0,0,0,0,0,0.0748712484521239,0,0,0,0,0,0,0,0.00565599268386823,0,0,0,-0.0146259915512424,0,0
X000883.SZ,0,0,0,0,0,0,0,0.00739163203670731,0.00584066144064232,0,0,0.000141732268478065,0,0,0.0492078902153864,0,0,0,0.170427825228618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219503990225284,0,0,0.0737631829414719,0,0.0146738523290933,0,0,0,0,0,0.0289461674407316,0,0,0,0,0,0,-0.0190591484868812,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0609012863058504,0,0,0,0,0,0,0,0.296068400126564,0,3.46944695195361e-18,0,0,0,0,0,0.223555261777154,0,0.0291231522292768,0,0,0,0.0723991778561995,0.120722280035233,0,0,0,0,0,0,0,0.0184844672349129,0,0,0,0.15356996105737,0,0,0,0,0.0195291354064549,-0.0303132542681342,0,0,0,0.0106211465696738,0,0
X600985.SH,0,0,0,0,0,-0.0525462811014719,0,0,0,0,0,-0.22985692753689,0,0,0,0,0,0,0,0,-0.0159213223712364,0,0,0,0,0,0,0,-0.0307984907592874,0,0,0,0,0,-0.0216415233529882,0,0.0431532697717479,0,0.543689009516529,0,0.0688889051327978,0,0,0,0.250765989976586,0,0,0,0,0,0,0.0159930847317791,-0.0968871619174954,0,0,0,-0.101049637533583,0,0
X000630.SZ,0,0,0,0,0,0,0,0.176117922125009,0,0,0,0,0,0.0294189621542033,0,0,0,0,0,0,0,0,0.0396902408621137,0,0,0,0,0,0.0470246494704614,0,0,0,0,0.351797872370365,-0.0666723427953206,0,0.0225460406087194,0,0.141859251748052,0,0,0,0,0,0.0337853293186798,0.0807605126181667,0,0,0,0,0,-0.0180603527003853,-0.0451314295852168,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.137088178921502,0,0.102924158507562,0,0,0,0,0,0,0,0,0,0,0.0250262175427598,0,0,0.129713368060076,0,0,0,0,0,0,0,0,0,0,0,0,0.0392585330265453,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0679644173392364,0,0,0,0.0939051353910801,0,0,-0.0143777207586301,-0.0566948845074434,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0.0407134613549157,0,0,0,0,0.115481944496499,0,0,0,0,0,0,0.0652522302208008,0,0,0,0,0,0,0.0625786534980109,0,0,0,0.177768722492549,0,0,0.0238599593121468,0,0.205600907424694,0,0,0,0,0,0,0,0,0,-0.0284014189516218,0.294866360154453,0,0,0,0.0610320080680279,-0.0488874666724143,0,0,0,-0.118651720177753,0,0
X600426.SH,0,0,0,0,0,0,0,0,-0.0437773165451841,0,0,0.106390454638262,0,0,0,0,0,0,0,0,0.199395872257073,0,0,0,0.0249406294099742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159082589783734,0,0.361724785855232,0,0,0,0,0,0,0,0,0,0,-0.00414780288795845,8.67361737988404e-19,0,0,0,-0.0385204166098192,0,0
Change_TY3M,0,-0.0331212274033,0,0,0,0,0,0,0.0653601250620982,0,0,0,0,0,0,0,0,0,0,0,0,0.0808742853446547,0,0,0,0,0,0,0,0,0,-0.222217263624992,0,0,0.00515388051852025,0,0.0895840366717749,0,0,0,-0.198127782527855,0,0,0,0,0,0,0,0,0,0,-0.0775772929612125,-0.207025621723493,0,0,0,0.0364184850532651,0,0
Slope,0,0.188066016179495,0,0,0,0,0,0.416582698357177,0,0,0,-0.753867420709879,0,0,0,0,0,-1.11164717623638,0,0,0,0,0,0.257079290386589,-1.37845468396088,0,0,0,0,0,0,0,0,0,0.0615768395306703,0,0,0,0,0,0.207864528125898,0,0,0,0.719746161302497,0,0,0,0.295597350527206,0.346927975891574,0,0,1.04131856200821,0,0,0,1.25453852995115,0,0
TED,0,0,0,0,0,0,0,0,-0.153927164758726,0,0,0.350822457241886,0,0,0,0,-0.248004344612984,0,0,0,0.328629385645637,-0.315847677822448,0,0.264943237083663,0,0,0,0,0,0,0,-0.463943540047313,0.132746771867007,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.363570286862465,0,0,0,-0.668810909569052,0.340672827388976,0,0,0,0,-0.608001366032273,0,0
RealEstate_excess,0,0,0,0,0,-0.181101591255746,-0.0946497879816738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914146408966794,0,0,0,0.0179169520281927,0,0,0,0,-0.00141228946180307,0,0,0,0,0,0,0.0104808168568404,0,0,0,0,0,0,0,-0.138342892250345,0.0190085222484655,0,0,0.0208772726543611,0,0.0355424086484603,-0.032939069739299,0.0847564081710192,0,0,0,0.0238659063433675,0,0
MKreturn,0,0,0,0,0,-0.106291914486535,-0.0591410438536074,0,0.0485600882040158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269902186485467,0,0,0,0.00649747630250845,0,8.67361737988404e-19,0,0.0875710312209773,0,0,0,0,0,0.0183614506092317,-0.0669246734708617,0,-0.00647051193656072,0.042857908542244,0,0,0,0,-0.030319955161151,-0.0037688104332635,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00209970000543903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018419241197785,0,0,-0.00457095011482622,0,0,0,0,0,0,0.00503312567353157,0,-0.00178587356047099,0,0,0,-0.000483378640705936,0,0,0,-0.001525627243036,-0.00123008171373748,0,-0.00510120535585817,0,0,3.3881317890172e-21,-0.000207269004970852,0,0,0,0,0.0194473798270316,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440798903521399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333384969647867,0,0,0,0,0,0.233298336677099,-0.256630964532845,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0165832572947999,0,0,0.0344865534415599,0,0,0,0,0,0,0,0,0,0,0,0,0.00642405547716762,0,0,-0.00426838527933419,0,0,0,0,0,0,0.00445300197336069,0,-0.00250509199125772,0,0,0,0,0,0,0,0,-0.00447130624855606,0,0,0,-0.0322594046608557,0,-0.0066008800756649,0.0166740805758324,0,0,0,-0.0529612445351131,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-4.09413522619818e-05,0,0,5.42101086242752e-20,0,0,0,0,-0.00695571341377148,0,0,0,-0.003910064077227,0,0,0,0,0,0,0,-0.000500407564034117,0,0,0.0149732980431613,0,0,0,0,-0.00756985517419306,0,-0.00224964624451674,0,0,0,0,0,0.0106919115252411,5.42101086242752e-20,0,0,0,0,-0.0182075588805774,-0.00168486052424969,0.000735219184516207,0,0,0,0,0,0
