,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601991.SH,X601898.SH,X600795.SH,X601600.SH,X600886.SH,X600010.SH,X600027.SH,X600111.SH,X600188.SH,X600362.SH,X600583.SH,X600309.SH,X601158.SH,X600688.SH,X601992.SH,X000898.SZ,X000709.SZ,X000792.SZ,X000883.SZ,X000539.SZ,X002353.SZ,X000629.SZ,X600352.SH,X600808.SH,X000831.SZ,X600489.SH,X600578.SH,X000027.SZ,X000825.SZ,X000630.SZ,X600547.SH,X600549.SH,X600307.SH,X600863.SH,X601699.SH,X600008.SH,X000983.SZ,X600660.SH,X600315.SH,X600098.SH,X000959.SZ,X000937.SZ,X002470.SZ,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.575587012549328,0.0658481029095749,0,0,0,0,0,0,0,0,0,0,0,0.0209065616798436,0,0,0,0,0,0.0699504078687952,0,0,0,0,0,0,0,-0.0410013642017459,0,0,0,0.00351726860353684,0,0,0,0,0,0,0,0,0.000806399624450542,0.0552714017704421,0,0,0,0,0.0595515877951968,0,0,0,-0.0393421428631257,-0.00930111471386572,0,0,0,0,0,0
X600028.SH,0.528728423086984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271459377203656,0,0,0,0,0,0,0.0262938085670053,0,0,0,0,0,0,6.93889390390723e-18,-0.00458145853291837,0.0795270082519807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421885091041181,0.000421811973188034,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0444675704500278,0,0,0,0,0,0,0.270857086562941,0,0,0,0,0,0.12408517920348,0,0,0,0,0,0,0,0,0,0,0,0.165322119452379,0,-0.0176728516152399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363035411625653,-0.0196417245050025,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.144237252705168,0,0.067487036129776,0,0,0,0.0449630983133077,0,0.331409535138838,0,0.0459643234786173,0,0,0,0,0.185126459251891,0,0,0,0,-0.0674416451183608,0,0,0,0,0,0,0,0,0,-0.0492608302841216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134308708868286,-0.0390174794173632,0,0,0,0,0,0
X600019.SH,0,0,0,0.060563873439492,0,0,0,0,0,0,0,0,0.154571385583923,0,0.0962896992900064,0,0,0,0,0,0,0.41624761330547,0.073160924751151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568301174261151,0.0850247541460871,0,0,0,0,-0.00170003578098712,-0.00114962944905324,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0460326063535553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109688547807325,0,0,0,0,0,0.0371953799393512,0.00794029417353334,0,-0.0409514983914934,0,0.0184440133472325,0.0608497487966553,0,-0.0602917000180415,0.000343658618639352,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027423395941691,0,0,0,0,0.00300790874411501,0,0,0.130697015536759,0,0,0,0,0.165513088519283,0,0.000621134725759475,0,0,0,0,0,0.0301444471101527,0,0,0,0,0,0,0,0,0,0,0,-0.0251762876876505,0,0,0,0,0,0
X601898.SH,0,0,0.0915976482311551,0,0,0,0,0,0,0.302572803956888,0.0366028691575256,0,0,0,0.0707160997742527,0,0,-0.0505289948226161,0,0,0.0950366864551183,0,0,0,0,0,0,0.0125033953031899,0,0.00757677497780993,0.0183794178426922,0,0.0369377744693901,-0.0358416172473876,0,0,0,0,0,0,0,0,0.232531505649647,0,-0.0184274339340825,0,0,0,0,0,0.0445016994369563,-0.0283044130689378,-0.0174379004524281,0,0,0,0,0,0
X600795.SH,0,0.104746102665774,0,0,0,0,0,0,0,0,0.0569597486731086,0.0229487301302502,0,0,0,0,0,0,0,0,0,0.174191014405519,0,0,-0.0158083513349897,0,0.0816627661806448,0,0,0.0331084540763683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113625081097292,0,0,0,0,0,0,0.00475132267276802,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.288413434893114,0.191407572401474,0,0,0,0,0,0,0.0200408199939326,0.394383864926038,0,0,0,0,0,0.0201204521738543,0,0,0,0,0,0,0,0,0,0,0,0,0.00910918102907264,0,0,0,0,0,0,0,0,0,0,0,0.013269243070814,0,0,0,0,0.00276202035409498,0,0,0,0,0,0,0
