,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600019.SH,X601898.SH,X600111.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X600010.SH,X000301.SZ,X000708.SZ,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600362.SH,X600426.SH,X600795.SH,X000983.SZ,X000723.SZ,X000408.SZ,X000786.SZ,X600096.SH,X600803.SH,X601991.SH,X601699.SH,X600801.SH,X600486.SH,X600219.SH,X600141.SH,X000807.SZ,X600295.SH,X002080.SZ,X000830.SZ,X600027.SH,X000932.SZ,X600985.SH,X601666.SH,X600157.SH,X600688.SH,X300073.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.108268304834985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984036593596135,0,0,0,0,0,0,0.0716147080515598,0.0491985371402851,0,0,0.0910963487730254,0,0.0484172417483592,0,0,0,0.097370989840314,0,0,0,0,0,0.111125694530013,0,0.010555846041875,-0.0540484852311823,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.243751113837226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223486457104205,0,0,0,0.134527857216587,0,0.0621654175567094,-0.0264614884325689,0,0,0,0,0,0
X600028.SH,0.0605963796575344,0,0,0,0,0,0,0,0,0,0.0558945495719454,0,0,-0.0668697063167294,0,0,0,-1.0842021724855e-19,0,1.73472347597681e-18,0,0,0,0,0.00944443265312345,0,0,-1.73472347597681e-18,0,0,0.00838448072917877,0,0,0,0,0,0.112863411300002,0,0,0.0676871685751705,0,0,0,0,0,0,0,0.0301792591169995,0,0,0,-0.00344673651213079,-0.0182944891446115,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0419235322610357,0,0,0.411310088800254,0.0356027267580754,3.46944695195361e-18,0.0335243768575882,0.0730685533801826,0,-0.015353465592169,0,0,0,0.0369495878093617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061624422018489,0,0,-0.00987997466224986,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.0326699314167522,0,0,0.0291839177194006,0,0,0,0,0,0.0407516518113332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355329302264729,0,0,0,0,0,0,0.412026882333804,0,0,0,0,0,0,0,0.0402726156740891,0,0,0,0,0,0,0,0,-0.0130018578129445,0,0,0,0,0,0,0
X600188.SH,0,0.51187244290234,0,0,0,0,0.0684189239799737,0,0,0,0,0,0,0,0,0,0,0,0.0322417048319387,0,0,-0.0765431132090206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806746404444914,0,0,-0.205074062264558,0,0,0.267731926571775,0.154585864278999,0,0,0,0,0.313122781834272,0.0891670127019194,-0.042736080241608,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.53013622594635,0,0,0.22288919282179,0,0.0506200042762306,0,0,0,0,0,0.042748427856412,0,0,0,0,0,0,0.00550969133158489,0,0,-0.00544391360239354,-0.0301077824860273,0,0,0.0928577274794029,0,-0.0272047417283462,0,0,0,0.0372030911441979,0,0,0,0,0,0,0,0,0.00399167907892272,0,0,-0.0643537807799538,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0142583191244797,0.199147877944368,0,0.254043996910421,0,0,0,0,-0.0529026081761785,0,0,0,0,0,0,0.0712592497809251,0,0,0,0,0,-0.0230018639070476,0,0,0,0,0.0883838233050361,0,0,0,0,0,0.410315469948399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339412921571352,0,0,0,0,0,0,0
X002466.SZ,-0.0912492624907737,-0.0785780451919038,0,0,-0.0764744183482193,0,0.777559105581117,0,0,0,0,0.055421624626288,-0.0460991778516344,0,0,0,0,0,0,0,0,0,0,0,0,0.047837410080969,0.120061603687213,0,0,0,0,0,0.0977583655470491,0,0,0.11012153572136,0,0.010374863124693,0,0,0,-0.0570823741992944,0,0,0,0,0,0,0,0,0,0,0.0114389494537351,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00607626631665902,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0103895339833653,0.511974124050551,0.147587844204638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.258935894033381,0,0,0,0,0,0,0.0293623988949065,0,0,0,0,-0.0136131851916381,0,0,0,0.0186510692270671,0,0,0.111506539546579,0,0,0,0,0,0.190878079863279,0,0,0,0,0,0,0,0,0,0,0,0,0.0822184207320393,0,0,0,0,0,0.162203470119211,0,0,0,0.119548458011244,0,0,0,0,0,0,0,0,0
X600111.SH,0,-0.159996924170383,0,0,0,0,0.22510430842003,0,1.38777878078145e-17,0,0,0,0,0,0.0637460347384582,0,0.25352139230031,0.0805412949516522,0,0.275372414279022,0,0,0,0,0,0,0,0,0,0,-0.0142988670368343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121846717782945,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.107595234734314,0,0,0,0,0,0,0,0.106184222066745,0.205309774753251,0.00777826897643864,0,0,0,0,0,0,0,0,0,0,0,0.369867422129138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540136980017007,0.234569930710699,0,0,0,0,0,-0.0791789154216846,0.0381543841603218,0.0323624768057629,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102557301109677,-0.0545980450163439,0,0,0,-0.09489007943454,0,0,-0.0467505612563865,0,0,0,0,0,0,0,0,0.479759979032631,0,0,0.0667256243986355,0,0,0.325082648535109,0,-0.17983318102104,0.0708745933679959,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0.0370936397335275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426450835027994,0.0678705700415221,0,0,0,0,0,0,0,-0.000739900691641835,0,0,0,0.0495446982802786,0,0,0,0.302307413617451,0,0,0,0,0,0,0,0,0.117925659775338,0,0,0,0,0,0,0,0.0153718121880564,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0381128893604528,0,0,0,-0.0957517466485374,0.200070466756714,0,0,0.00682424193425005,0,0,0,0,0,0.0641901761948409,-1.38777878078145e-17,-0.0740531074854636,0,0,0,0,0,0,0,0,0,-0.0248041043875879,0.0710147457570232,0.201170904756939,0,0,0,0.256715612769503,0,-0.218929443571888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293259287556497,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.195391046647239,0.0440095125799169,0,0,0.0011936168010638,0,0.0491933287375767,0,0,0,0,0,0,0,0,0,0.183265351116223,0,0,0,0.156178928788478,0,-3.46944695195361e-18,0,0,0.025276537886835,0,0,0,0,0,0,0.237136436929349,0,0,0,0,0,0.0581875166892476,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275842102490908,0,0,0,0,0.256895670499225,-0.0131705912603524,0,0,0,0,0,0,0,0,0,0,0.0348839371748263,0,0,0.0439036108314478,0,0,0,0,0,0.0146160143855414,0,0,0,0,0,-0.0620900969202406,0,0,0.718502322434262,0,0,0,-0.0455656709055754,0,0.230027817412337,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.166846286700399,0,0,0,0.17942866870793,0.0369222601160199,0,0.211383818350553,0,0,0,0.0832951777628337,0,0,0,0,0,0,0,0.00885478740000402,0,0,0,0,0,0,0,0,0,0.0124592775323218,0,0,0.000472550499070928,0,0,0,0,0,0,0,0,0,-0.0469406272030745,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00653190125643018,0,0,0,0,0,0,0,0,0,0.392059216822717,0,0,0,0,0.0169755329766548,0,0,0,0,5.42101086242752e-20,0,0,0.159260196511519,0.0161650084966186,0.36929351957736,0.0311897381963221,0,0,0,0,0,0,0,0,0,0,0,0,-0.00227158549611624,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0916300906388607,0,0,0,0,0,0.0434009825091429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163666291232592,0,0,0,0,0.00302239901818006,0,0,0.0824779916376323,0,0.106952429088763,0.00976546293715089,0,0,0,0,0,0,0,0,0,0.194712333027809,0,0.0201991243647923,0,0,0,0,0,0,0
X600886.SH,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0316936034973332,0,0,0,0,0.277930867965717,0,0,0,0,0,0,0.00909235856849331,0,0,0,0,-0.0560217169647157,0,0,0,0,0.132944424780102,0,-0.0122355816855508,0,0,0,0,0.025326017868886,0,0,0,0,0,0,0.086759000469242,0.163425100387367,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429331851631713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201618471084704,0,0.0137827039361879,0.130898585331641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00941652365591331,-0.0713411557780623,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286197397712565,0,0,0,0,0,0,0.00517201768072302,0,0.0501070326245553,0,0.0310940756524443,0,0,0.0603909089495656,0,0,0,0,0,0.171063254577173,0.0969053529020096,0.130434038179688,0.0187897486947366,0,0,0,0,0,0,0,0,0.0305985765893123,-0.0544379705076661,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.060686486889416,0,0.130915571946893,0,0,0,0.221516044586243,0,-0.0401717359161958,0,0,0,0.0319779470122474,0,0,0,0,0,0,0,0,0,0,0,0.0767390371141862,0.0481252596029409,0,0,0,0,0,0.473089087099641,0,0.0791644949765017,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464231224907926,0.0720292373065656,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0196514754999241,0.0499261345435314,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0145239349116102,0,0.0474779162303034,0,0,0,0,0,0,0.0935223928653988,0.260307240810827,0.0619219854286303,0.164003478851879,0,0,0,0,0,0,-0.0030919620689128,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.1644248374991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327631537164623,0,0,0,0.0761099447068493,0,0,0,0,0,0,0,0.32499771293136,0,0,0,0,0,0.0354742685528159,0.00151221836962205,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.148772840624534,0,0,0,0,0,0,0,0.100773000332038,0,0,0,0,0,0,0,0,0,0,0,0,0.129739772325967,0.0338860085582998,0,0.104909626911727,0,0,0,0,0,0.224377543090915,0,0.133477516910779,0,0,0,0,0,0.0546572550408565,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0.11285952710243,0,0,0,0.429005726419345,0.296479901163386,0,0,0,0,0.0638678956214413,0,0,0,0,-0.0491309914586471,0,0.0944899355211197,0,0,0,0,0.151601091778656,0,0,0,0,-0.0378144267010833,0,0,-0.0460820243680358,0,0,0,0,0,0.158324357210991,0,0,0,0,0,0,0,0,0,0,0,0.0423103423519667,-0.0656371418508591,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.224235965438479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161996319486861,0,0,0,0.0146320845121152,0,0,0.0357283564999978,0,0,0,0,0,0,0,0,0,0,0,0.105909874964842,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0.297555088938958,0,0,0,0.0717891816520755,0,-8.67361737988404e-19,0,0.176420410704553,0,0.126787739283776,0.0734630264851373,0,0,0,0,0,0.0291300786450479,0,0,0,0,0,0,0,0,-0.10215990206346,0,0,0,0.485399738707994,0,0,0,0,0,0,0,0,0,0,0,0,-0.21125713608281,0,0.0406383230063608,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142997619905149,0,0,0.15468344269038,0.144089969625008,0,0,0,0,0,0,0,0,0,0.135391787787319,0,0,0,0,0,0.149317481277235,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.0589016763153716,0,0,0,0,0.050469686292959,0.00440546120996238,-0.0468263079108182,-0.19569772361707,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648813629024694,0.0730238621637929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803081061644303,0,0,0.161019222343794,0.131051752947747,0,0.0400824673381806,0,0,0,0,0,0.242408077589459,0,0,0,0,0,0,0,0,0,-0.0198818426317012,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400295677181652,0.243867748533774,0,0,0,0,0,0,0.413678054655542,0,0,0,0,0,0,0,-0.00796999912735085,0,0,0,0,0,0,0,0,0,0.429704153905476,0,0,0,0,0,0,-0.0337738420315828,0.00391296583302996,0,0.252736062677154,0,0,0,0
X600801.SH,0.0861354987775223,0,0,0,0.137672187894215,0,0,0,0,0,0.00869617907115868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229365261617318,0.154529801460963,0,0,0,-4.33680868994202e-19,0,0.148706397778234,0,0,0,0,0,0,-1.0842021724855e-19,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0113085379029985,-0.0399893030599958,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.0687278242912742,0.0268073068039712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233023079367958,0.196743737956456,0,-3.46944695195361e-18,0,0.0824281512772744,0,0,0,0,0,0,0,0.0886599648902467,0,0,0.00410042799157115,0,0,0,0,0,0,0,0,0,0,0.38006503505551,0.034518191795381,-0.0516724194846722,0,0,0,0,0,0
X600219.SH,0,0.0322044511545557,0,0,0,0,0,0.118286370333376,0,0,0.00590320162938451,0,0,0.0078345560062536,0,0,0,0,0,0.368332657475138,0,0,0,0,0.00936392636803246,0.0174134390185531,0,0.101907675584166,0.0404670819275557,0,0,0.101869498096576,0,0,0,0,0,0,0,0,0,0,0,0,0.0620658741838372,0,0,0,0,0,0,0,-0.0319001038460417,0,0,0,0,0,0
X600141.SH,0,0,0,0,-0.0929311531942173,-0.0992539112048803,0,0,0.109518065886141,0,0,0,0,-0.0595631118394873,0,-0.0488075751900402,0,0,0,0,0,0,0,0,0,-0.010644018032306,0,0,0.331119626911954,0,0.278489975102216,0,0,0.0248167523931823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966975088159609,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715548938388008,0,0,0,0,0,0,0.0336022675280446,0.0376084013017621,0.0118224627401615,0,0.10195197853871,0,0,0,0,0,0.194079155516973,0,0,0,0,0,0,0,0,0.313703846088074,0,0,0,0,0,0.0327467238927532,-0.0209218978689708,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0.0702213086525192,0,0,0,0.0968464529865695,0,0,0,0,0,-0.12632421776152,0,0,0,-6.93889390390723e-18,0,0,0,0.139674442260767,0,0,0,0,0.0350213106319399,0,0,0,0,0.252429905528105,0,0,0,0.0360752619574721,0,0,0,0,0,0.307469051423736,0,0,0,0,0,0,0,-0.0956566996621531,-0.0714563912049563,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0.234150748512532,0,0,0,0.153712110390205,0,0,0,0,0,0,0,0,0,0,0,0.171514824987951,0,0,0.0707759623723047,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.024205799506501,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0.00678179306936152,0,0,-0.0479967075932447,0.0468704517105789,0,0,0,0,0,0,0,-0.00170137687168428,0,0,0.00415177711196371,0,0,0,0,0,0,0,0,0,0,0,0.312665028512937,0,0,0.0609579615779156,0,0.050472266669828,0,0,0,0.15585708068022,0,0,0,0,0,0,-0.0395610945380596,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.114081996771978,0.0617942532449743,0,0,0,0,0,0,0,0.097940375106258,0,0,0,0.282080024490894,0,0.0461764647055708,-0.0126583396485889,0,0,0,0.140164177027073,0,0,0.0449075018636171,0,0,0.0924181694810998,7.67739092628707e-06,0,0,0,3.46944695195361e-18,0,-0.0193088312548311,0,0,0,0,0,-0.0278080352982642,-0.0114737411744409,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.57919803712606,0,0.113076131093064,0,0,0.0580561831044853,0,0,0,0,0,0,0,0,0.0448610499407927,0,0,0,0,0,0,0,0,0,0.0599205074472714,0,0.129397884653063,0,0,0,0.116491121011824,0,0,0.137125087436698,0,0,0,0,0,0,0,0,-0.0476218125130243,0.0502038283549952,0,0,0,0,0,0
X600985.SH,0,0.135796722956577,0,0,0,0,0,0.100798305558598,0,0,0.211137904620755,-0.153410177639084,0.0353645544193568,0,0,0,0,0.137752265516261,0,-0.0484021959384311,0,0,0,0,0,0.0335808350122605,0,0,0,0,0,0,0,0.0484190927967697,0,0,0,0,0,0.026500749992335,0,0,0,0,0,0.349924965392302,0,0,0,0,0,0,0.0169940308529714,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0.0615053786605704,-0.281713690516694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0975936062026442,0,0,0.665237351029489,0,0,0,0,-0.027912421315282,0,0,0,0,0,0.136994682414829,0,0,0,0,0,0,-0.0191997793859092,-0.200563441674119,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196134179417759,0,0,0.0296468241095957,0,0,0,0,0,0,0,0.120550581178397,0,0.091898716010749,0,0,0,0,0.10176885031987,0,0,0,0,0,0,0,0,0.105127009691368,0,0,0,0,0,0,0,0.0431762300843243,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141096583127881,0.0166664114556952,0,0,0,0,0.00637253734027067,0,0,0,0.169128859977983,0,0,0.0374522256604597,0,0,0.00268687925312046,0.0187774226311775,0,0.0690604137459544,0.0176898592391036,0,0,0,0.173274494934295,0,0,0,0,0,0,0,0.159281734881277,0,0,-0.0678307032570955,0,0,0,0,0,0
X300073.SZ,0,0,0,0.0406550254067927,0,0,0.441141888205497,0,3.46944695195361e-18,0,0,0,0,0.103438350176434,0,0,0,0.20420343423503,0,-0.00655690260468575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692384974598792,0,0,0,0,0,-0.00798986154726549,0.0886388877310921,0,0,0,0,0,0
