,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X600660.SH,X600688.SH,X601600.SH,X002466.SZ,X601991.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X000898.SZ,X600516.SH,X002460.SZ,X300072.SZ,X600111.SH,X600352.SH,X600027.SH,X000553.SZ,X600176.SH,X601992.SH,X000825.SZ,X000786.SZ,X000709.SZ,X600299.SH,X000792.SZ,X600808.SH,X601699.SH,X600426.SH,X600315.SH,X000883.SZ,X002110.SZ,X002271.SZ,X601158.SH,X000932.SZ,X000408.SZ,X600219.SH,X000830.SZ,X600489.SH,X000983.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0999005836933437,0.0936591544469897,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0217401618108582,0,0,0,0,0.0258122263494989,0,0.0616771849342785,0,0,0.0193958850804217,0.0856951911866222,0,0,0.0199878383382373,0,0,0,0,0,0.0542131895449084,0,0.135317264129433,0,0.0717238307655576,0,0,0.0482569472881686,0,0,0,0,0,0,0,0,0,0.00662951014410152,0,0,0,0,0,0,0
X600028.SH,0,0,0.246756977919348,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346248865335845,-0.139604881486317,0,0,0,0,0,0,0.0131975382179076,0,0.142192593339139,0.120370753979582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142944258406426,0,-0.0283522141537708,0,0,0,0
X601088.SH,0,0.26157390741863,0,0,0.0894328477162069,0,-0.0703108273975868,0,0.289853843432764,0,0,0.365788687498187,0,0,0,0,0,0,0,0,0,-0.118857840820434,0,0,0,0,0,0,0,0,0,0,-0.00854224530176757,0,0,0.109254775099904,0,0,0,0,0.0232374030128003,0,0,0,0,0,0,0,0,0,0.00578467897627609,-0.0694005835570889,0,0,0,0,0,0
X600019.SH,0,0,0.0232387391509356,0,0,0.0569840532149997,0,0,0.177873124251911,0,0,0,0.350579008662887,0,0,0,0,0,0,0.173898111812783,-0.131782514468169,0,0,0,0,0,0,0,0,0,0.0521051906433823,0,-0.145836007813841,0,0.0909909075864237,0.218669972115883,0,0,0,0,0,0,0,0,0,-0.073998084256414,0,0,0,0,0.000892944803274252,0,0,0,0,0,0,0
X600585.SH,0,0,0.182177659628499,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0588009625002013,0,0,0,0,0,0,0,0,0,-0.0262807803387867,0,0,0,0,0,0,0.1978248330212,0,0,0,0,0,0,0,0,0,0.128129549512127,0,0.100574465818889,0,0,0.306964642794035,0,0,0,0,-0.0441867353374682,0.0225474383455758,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.184316061497157,0,0,0,0,0,0,0,-0.0406036076757752,-0.108393494324292,0,0,0,0,-0.0495611937627404,0,0,0,0,0,0,0,0,0,0,0,0.0624392293728735,-0.0608718726189066,0.160083813178964,0,0,0,0,0,0,0,0,0,-0.0181221852045522,0,0,0,0,0,0,0.0547608092416455,0.0686104305435127,0.0488757544466882,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.00480756716003639,0,0,0,0,0,0,0,0,0,0,0.0218900796579556,0,0.057959211887519,0.025139108591981,0.0222774909251897,0,0,0.192037227695803,0,0,0,0,0,0,0.0892121553467291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200218704953137,-0.0240312015503069,0,0,0,0,0,0
X600010.SH,0,0,0,0.173185860278504,0,0,0.0754556937977972,0,0,0,0,0,0,0,0.255355976582965,0,0,0,0,0,0,0.059648012502195,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.249324328880731,0,0,0,0,0,0,0,0,0.0839218084229079,0,0,0.168415762337328,0,0,0,0.0341271843990148,0,0,0,0,0,0,0
X600188.SH,0,0,0.429969094547223,0.0480253338925214,0,0,-0.0648999813298761,0,0,0,0,0,0,0.144808043412958,0,0,0,0,0,0,-0.209959351172536,0,0.00784982591572338,0,0,0,0,0.288360175092406,0,0.0671429473486563,0,0,0,0,0,0,0,0,0,0.123841638209101,0,0,0,0.03480123569865,0,0,-0.0457023773256173,0.735092976276393,0,0,-0.034077562384265,0.0372227717391242,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135674512814469,0,0,0.0454116654054805,0,0,0,0,0,0.0214680750890931,0.0544293668429135,0,0,0.115750305625272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230336155036066,0.0655321339038503,0.208523221141007,0,0,0.0175312144485782,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.156132690573376,0,0,0,0,0,0,0,0,0,0,-0.382741736840423,-0.0161927304951151,0,0,0.0445550223630868,0,0,0,0,0,0.400805657073471,0.0624828252918469,0,0,0,-0.440612578906653,-0.034852708918594,0,0,0,0,0,0,0,0,-0.077886995138307,0,0,0,0,0,0,0,0.0198544480434042,-0.0293261371119685,0,0,0,0.0721799658126158,0,0
X600688.SH,0,0.118614037657929,0.0470317778234689,0,0,0,0,0.0297905898592429,0,0,0,0,0,0,0,0.106046723631085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183405570641293,0,0,0,0,0,0,0,0,0,0.0819661725548174,0,0,0,0,0.0226560066344266,-0.00597156670184239,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,-0.252205817264461,0,0,-0.0216370936343574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134930802487107,0,0,0,0,0,0,0.516887622452371,0,0,0,0,-0.0523490341186006,0,0,0.192982156661294,0,0,0.113147851752058,0,0,-0.0274137096075416,-0.00610016622503644,-0.00554456001072184,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.211996847904148,0,0.264841146239404,0,0,0,0,0,0,0,0,0,0,0,0,0.386584836100017,0,0,0,0,-0.101920104889958,0,0,0,0,-0.140206849600399,0,0,-0.102558368714586,0,0,0,0,0,0.0717794601662087,0,0,0,0,0,0,0,0,0,0.123714613075779,0,0.80780175673031,0.0326732522163094,0,0,0,0
