,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600547.SH,X600585.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600027.SH,X000708.SZ,X600803.SH,X600160.SH,X600010.SH,X600111.SH,X601991.SH,X000983.SZ,X002460.SZ,X600426.SH,X601699.SH,X000301.SZ,X002128.SZ,X000807.SZ,X000933.SZ,X000630.SZ,X600219.SH,X601168.SH,X000786.SZ,X002466.SZ,X000877.SZ,X600985.SH,X600176.SH,X000883.SZ,X000408.SZ,X600096.SH,X000027.SZ,X600348.SH,X002353.SZ,X002409.SZ,X600282.SH,X600863.SH,X600483.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.438664805722898,0,0,0.0191436814846858,0,0.130960883958246,0,0.112975796619268,0,0,0,0,-0.180678086551065,0,0.0170010898732539,0,0,0,0,0,0,0,0,-0.0438989551113757,0,0,0,0,0,0,0,0,0,0,0,0,0.0392035660356648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00902144706592967,0,0
X601088.SH,0.4262415976303,0,0,0,0,0.0172307220258887,0,0,0,0,0.00154683819509653,0,0,-0.0371914723723501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170751140610282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511167624872561,0.0509824766958345,0,0,0,0,0.0441517557916066,0,0,0,0,0.0693888408021357,0,0
X600028.SH,0.395857800153166,0.149393563304545,0,0,0,0,0.0450125832888706,0,0,0.0695710338184454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178149628274629,0,0,0,0,0.00809448578053991,0.029825849236379,0,0,0,0,0,0,-0.00157949290406537,0,0,0,0.0232249614615374,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600309.SH,-0.107041084181651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920993687606708,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0483511600466061,0,0.0282442959268937,0,0,0,0,0,0.0713377811901762,0,0,0,0,0,0,0.145182504448926,0,0,0,0,0,-0.0935714504205599,0,0,-0.0374158882209531,0.00334931779378409,0,0,0,0.0582577979594137,0,0
X601898.SH,0,0,0.052750763848654,0,0,0.0579548360715255,0,0,0,0,0,0,0,0,0,0,0,0,0.0500758449537334,0,0.0826297489594645,0,0,0,0.0299311331560252,-0.0222218254607296,0,0.182770986377744,0,0.0854622346747328,0,0,0,0,0,0,0,0,0.296651383975282,0,0,0,0,0,0.028986281169561,0,0,0.0229843824038258,0,0,0,0.0110180498421975,0,0,0,0,-0.00355539209645882,0,0
X600188.SH,0.156405893739972,0,0,0,0.314828468028849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101876305781926,0,0,0,0.0852092708735687,0,0,0.249025115534298,0,0,0,0,0,0,0,-0.189423771556068,0,0,0.169191379849785,0,-0.327946427233338,0,0,0,0.144645811056183,0,0,0,0,0,0,-0.00470840461693487,0,0,0,0,0.0308748467927033,0,0
X600019.SH,0,0,0.0920174494707195,0,0.290551321751131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120698980354659,0,0,0,0,0,0,0,0,0,0.015943700132627,0.0853214248613497,0,0,0,0,0,0,0,0.0479005987675206,0,0,0,0,0,0,0,-0.00555768261126048,0,0,0,0,0,0.0650529252702589,0.0834307891454837,-0.0127658076789513,0,0,0.0327885861161331,0,0
X600011.SH,0.0882510165459729,0,0,0,0,0,0,0,0,0,0,0,0,0.209973976996928,0,0,0,0.220932772304395,0,0.0355938491404307,0,0,0,0.240459770014532,0,0,0,-0.150424415481444,0,0,0,0,0,0,0,-0.130198148503914,0,0,0,0,0.13935013167214,0,0,0,0,0.0639544575260739,0,0,0,0.0386194566699748,0,0.0197652724237114,0.0432143669261506,0,0,0,-0.00799690459282197,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158599544504927,0,0.269769663012657,0,0,-0.138756317430023,0,0,0,0,0,0,0,0,0,0,-0.113609451802851,-0.0187733225093953,0,0,-0.171205397563681,0,0.138446024813206,0.0780716268209292,0,0,0,0,0,0.0645545868872941,0,0,0,0.202604526678872,0,-0.0954947090429422,-0.0220793576643829,0.0399063302097244,0,0,0,0.00995127895238149,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170696664406081,0,0.0189890826719315,0,0,0,0,0,0,0.0153907110588926,0.358248822179772,0.200622668352423,0.300651618376865,0,0.0259926494613753,0,0,0,0,0,0,0,0,0,0,0.0127376338567937,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660952944610096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675610357965962,0,0.0886177555660818,-0.0804678516847801,0,0,0,-0.0232381250709044,0,0,0,0,0,0.181732174469045,0,0,0,0,0.0205705113959939,0,0,0,0,0,0.0254936029213339,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0634175844716806,0,0,0,0,0.0728889973235839,0,0.0559909381908387,0,0,0,0,0,0,0,0,0.0574370599589354,0,-0.0230251714254709,0,0,0,0,0,0.150923990715893,0,0.11452934221718,0,0.101478103267668,0,0.0866283593395492,0,-0.147469670072699,0.00235812463997923,0.084129130633037,0,0,0,0,0,0,-0.019487802252881,0.0491266303895864,-0.00352639370239924,0,0,0,0.0837121477341876,0,0
X600660.SH,0,0,0,0,0,0,0,0.159752174658719,0,0,0,0,0,0,0,0,0,0.0195303800686126,0,0,0.0656514112289086,0,0,0,0,-0.062966883763151,0,0,0,0,0,0,0,0,0,0.166859747662467,0,-0.0910008826735677,-0.155399645915398,0.0282666550062793,0.00460095789165,0,0.068078901624012,0,0,0,0,0,0,0,0,-0.0171166087111138,0.0412201925413389,0,0,0,-0.0180599389892345,0,0
X600795.SH,0,0,0,0,0,0,0,0.288700779073882,0,0,0,0,0,0,0,0,0,0.359731081490806,0,0,0,0,0,0.0157618629809955,0,0,0,-0.0754408910600712,0,0,0,0,-0.00836918872150922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099407103736298,0,0,0,0,0,0,0,0,0,0
X000792.SZ,-0.0260662677439132,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.13729107482652,0,0,0.106724286607509,0,0,0,0,0,0.315841245951071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839990981586262,0,0,0,0,0,0,0,-0.0271414575785323,-0.00462666867434225,0,0,0,-0.00187920472031961,0,0
X600362.SH,0,0,0,0.0762120742382902,0,0,0,0,0,0,0.169537977113887,-0.137533478028801,0,0,0,0,0,0,0,0,0,0,0.0682953182995649,0,0,-0.0187662098959959,0,0,0,0,0,0,0.597350199866505,0,0.180289564788352,-0.0438819000981268,0,0,0,0,0,0.0426169737229284,0,0,0,-0.0574131937947879,0,0,0,0,0,0,-0.0433776728497327,0,0,0,-0.0108413959425163,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.712147123037399,0,0,0,0,0,0,0,0,0,-0.0797511807135199,0,0,0,0,0,-0.044962720371895,0.140100760651182,0,0,0,0,0,0,0.0381645078992473,0,0,0.0341904988462118,0,0,0,0,0,0,0,0,-0.00832132736666097,0,0,0,0,0.117686491756398,-0.0371713213203381,0,0,0,0.0565310023937364,0,0
X600027.SH,0,0,0,0,0,0,0.154446467569255,0,0,0,0,0,0,0.562793127708864,0,0,0,0,0,0,0.0134807344988977,0,0,0.289043716710984,0,0,0,0,0,0.0498177236751524,0.0487886907204596,0.0266827966945284,0,0,0,0,0,0,0.0141775052746585,0,0,0,0,0,0,0,0,0,0,0.273030445018703,0,-0.000406488798395516,0.0151972051251605,0,0,0,-4.33680868994202e-19,0,0
X000708.SZ,0,0,0,0.0725584765645322,0,0,0,0,0,0,0.167254202593583,0,0,0,0,0.118577811040797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208987148132679,0,0,0,0,0.235851504063674,0,0,0,-0.103290977195727,0.0629434078252023,0,0,0,0,-0.0519441315184333,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.113902576976745,0,0,0,0,0.0590170307749971,0.0639360372610628,0,0,0,0,0,0,0,0,0,0,0,0,0.0318946613729582,0,0.0868782248616624,0.0806792944796434,0,0,0.0280909893349784,0,0,0,0.0648605923733655,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.149204018857213,0,0,0,0,-0.0752876393498008,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,-0.28790343432357,0.108167357538748,0.179075251115608,0,0,0.0170955842220645,0,0,0,0,0,0,0,0,0,0,0.111325933505893,1.73472347597681e-18,0,0,0.190305800191625,0,0,0,0.2675397267934,0,0,0.0117430177960965,0.132672178345455,0,0,0,0,0,0,0,0.134767944218247,0.0769243190336353,0,0,0,0,0,0,0,0,0,-0.0212204669550625,0,0
X600010.SH,0,-0.0129313777201225,0,0,0,0,0,0,0,0,0,0.0694989790167782,0,0,0,0,0,0,0.0693970567524175,-0.200673204917701,0,0,0.604906405359222,0,0,0,0,-0.0168228684560069,0,0,0,-0.0043709347962245,0,0,0,0,0,0.12492496474657,0,0,0,0,0,0,0,0,0.0121287587272972,0.0119677314641453,0,0,0,0.0153644886863914,0,0,0,0,0.00869929302980575,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.112068636524384,0.121061305214605,0,0,0,0,0,0,0,0.0723382478510052,0,0,0.523186135795518,0,0,0,0.241882039419103,0,0,0,0,0,0,0,0,0,0,0,0.00727097035861011,-0.0223481775930747,0.099225178340959,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236500267549134,-0.0198080830737187,0,0,-0.0196555758444284,0,0
X601991.SH,0,0,0,0,-0.0368830393659576,0,0,0.181676642049601,0.100665450248707,0,0,0,0,0.104362100706523,0.188245252863491,0,0,0,0,0,0,0,0,0,0,0.0875514584600709,0,0,0,0,0,-0.00521828300409293,0,0,0,0,0,0,0,0,0,0,-0.0766860716593094,0,0,0,0,0,0.443099777765422,0,0,0.0132035097023453,0,0,0,0,0.0353913979578554,0,0
X000983.SZ,0,0,0,0,0,0.0680087355199161,0,0,-0.00888739245001433,0,0,0,-0.0495845193089275,0,0,0,0.10565549947031,0,0,0,0,0,0,0,0,0,0,0.328222041779402,0,0,0,0,0,0,0,0,0,0,0.150901799608086,1.73472347597681e-18,0,0.143241473276494,0.0489232657333345,0,0.0383798474294531,0,0,0,0,0,0,0,0.047524138136942,0,0,0,-0.0194871062191421,0,0
