,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600019.SH,X600585.SH,X600111.SH,X000792.SZ,X002466.SZ,X600010.SH,X000301.SZ,X601600.SH,X000708.SZ,X600188.SH,X002271.SZ,X600660.SH,X601898.SH,X600011.SH,X600362.SH,X600176.SH,X600547.SH,X600426.SH,X600886.SH,X000825.SZ,X600219.SH,X000786.SZ,X000408.SZ,X002080.SZ,X600803.SH,X000898.SZ,X000932.SZ,X300037.SZ,X000983.SZ,X000723.SZ,X000959.SZ,X600795.SH,X601991.SH,X000807.SZ,X600295.SH,X600801.SH,X600688.SH,X600808.SH,X600399.SH,X601699.SH,X600096.SH,X002326.SZ,X600352.SH,X000831.SZ,X002192.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.152979851910348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840291436348047,0,0,0,0,0.0112247662517798,0,0,0,0,-0.0602626165203609,0,0,0,0,0.0698633570852815,0,0,0,0,0.0261479107756327,0,0,0,-0.0159920943567545,0.0446031920816753,0.0226548348292464,0,0,0,0,0,0,-0.0323345139625314,0,0,0,0,0,0
X600028.SH,0.202680921027298,0,0,0,3.3881317890172e-21,0,0,0,0,-0.0930173302346122,0.027569123883792,0.0599876690605038,0,0,0,0,0,0,0,0,0,0,0,0,0.0375810991035614,0,0,0,0,-0.0111521829188531,0,0,0,0.0153322232214911,0,0,0,0,0.0479716180007378,0,0,0.0931540058843917,0,0,0,0.00539097333381544,0.00834258003383944,0,0,0,0,-0.00887213295294808,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0204908386234766,0,0,0,-0.0334911323554943,0,0,0.0753449145305709,0,0.0367220328912278,-0.060712319212457,0,0.16933120540148,0,0,0,0,0,0.038299876111279,0,0.0432632505362661,0.0415905555797876,0,0,0,0,0,-0.0950114219838302,0.03060215141001,0,0,0,0,0,0,0,0.0938208607110347,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.100970723736543,0,0,0.0169027305597281,0,0,0.00294317577795456,0,0.0789946017341777,0,0,0,0,0,0,0.0399103040766796,0,0,0,0.0153467601455539,0,0,0,0,0,0,0,0,0.012659231899529,0,0,0,0,0,0,0.0305688317413025,-3.32936559180806e-05,0,0,0,0,0,0,0,-0.0271117643591642,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.169316184473454,0,0.0132114575038505,0,0,0,0,0,0,0,0,0,0,0,0,0.0117900704547828,0.237231065539098,0,0,0,0,0,0,0.136110170108709,-0.0816679481430573,0,-0.0162696153413322,0,0,0,0.101974950854347,-0.106349966401369,0,0,0.211977071813748,0,0.0729271429018825,0.00601706028677584,0,0.164246953336362,0.366097140338481,0,0.000204685696603678,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.127853893810801,0,0,0,0.0436662196558442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368677246755406,0,0,0,0,0,0,0,0,0.0565825122328251,0,0,0.0871876688652552,-0.0386675410961242,0,0,-0.0234260056277514,0,0.04483384559314,0,0,-0.0511298079630706,1.73472347597681e-18,0,0,0,-0.0488536453582429,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0258582586288841,0,0,-0.0640603898494338,-0.0663371452770208,0,0,0,0,0,0,0,0,0,0,0.125582020464802,0.0394372841018828,0,0,0,0,0,-0.0397049969590789,0,-0.0347120512207872,0,0,0,0,0,0.648740785517111,0.0889696601475571,0,0,0,0,0,0,0,0,0,0.00618884351149764,0.00534588883559998,0,0,0,0.0152613913174136,0,0
X600111.SH,0,0,0,0,0.0419358053495704,-0.0878983961607589,0,0,0,0,0.0634557863323346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221463308048289,0,0,0,0,0,0,0,0,0,0,0.244801732494038,0,0,0.0485212779420731,0,0.229378791741551,0.218055927720871,0,0.039034578580079,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415688474157803,0,0,-0.0468552903061861,0,0,0,0,0,0,-0.164133573449983,0,0,0.168137327556813,0,0,0,0,0,0.1429949689332,-0.333748628237428,0,0,0,0,0.187964221988771,0.0512366680245359,0,0,0,0,0,0.0364713643389481,0,0,0,0,0.0267562638825076,0.0819789604207276,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.220259044489832,0,0,0.302938170002986,0,0,0,0,0.267187031247571,-0.106942683016592,0,0,0,0,0,0,0,0,0,0,0.0194347217739307,0,0,0.144900249669029,0,0,0,0,0,0,0,0,0,0,0,0.0138833681882765,0,0,0,0.0638124453919104,0,0,0.125595456564352,0,0,0.0785019232619187,0,-0.0608586108100844,0.0771686595097675,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.288334861932272,0,0.279962174806387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0994566232120306,0,0,-0.0188086475866763,0.00292568153208577,0,0.223448297882177,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244256738513183,0,0.0662193537465778,0,0,0,0.106699674004337,0,0.0202124007351232,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,-0.0383087923333084,0,0,0,0,0,0,0,0,0,-0.427033128417529,-0.191100760279406,0,0,0.310344574673411,0,0,0,0,0,-0.143706904988649,0,0.0942670013551049,0.0308807487849117,0,0,0.160129734613711,0,0,0.256569045288351,0,0,0.0567165894198446,0,0,0,0,0,0,0.335144302288929,0,0,0,0,0,0.0504998733932125,-0.147606789764056,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.12757995679104,0.0173910045701198,0,0,0.0252543464799062,0,0,0,0,0,0,0,0,0,0,0.00871857918966504,0,0.184435825135864,0,0,0,0,0,0,0,0,0,0,0,0.289901220544316,0.0024713920529028,0,0,0.222681719295774,0,0,0,0.0411299690308671,0,0.00898745309601522,0.00931333882275432,0,-0.0213852938359155,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0693392875741369,0,0,0,0,0,0.145318684308452,0,0,0,0,0,0.04329147985107,0,0,0,0,0,0,0,-0.0906393105483347,0,0.0552824577364838,0,0,0,0,0.0573324977356935,0,0,0.0873130037989098,0.0774851945807079,0,0.20809548315368,0,0,0,0,0,0.00854251445062229,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.177769309475811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104522351715643,0,0,0.0899786385977141,0,0,0,0,-0.101288596171556,0.31783846272754,-0.218333843831307,0,0,0,0,0,0,0,0,0,0.0211212306341512,0,0,0,0.10821391563415,0.117449148591287,0,0,-0.0976943825091199,0,0,0,0,0,0
X002271.SZ,0,0,0,0.155691253351473,0.0139632084704856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912207148141429,0,0,0,0.132313055473129,0,0,0,0,0,0,-0.100477587929627,0,0.0820415242403304,0,0,0,0.0857187515347527,0,0,0,0,0,0,0,0,0.0710768320319291,0,0,0.0707746507231874,-0.102114868255739,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591394897712801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140992122203789,0,0,0.0790551640534069,0,0,-0.00901624813892296,0.155909429529709,0,0,0,0,0,0.0348084693816095,0.0706816765691677,0,0,0.031774464237681,0,-0.00333825232742874,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,-0.329180804893689,0,0,0,0,0,0,0,-0.12534478316144,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0320426390180453,0.0856017191457961,0,0,0,0,0,0,0,0,0,0.481206189331026,0,-0.043020964032442,0,0.11534872052927,-0.00679421768744806,0,-1.73472347597681e-18,-0.0950975702165928,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0187707950814224,0,0,0.0584367319655977,0,0,0,0,-0.0478546672559279,-0.138945578787099,0,0,0,0,0,0,0,0.119405348093868,0,0,0,0,0.0750258536011124,0,-0.144734188436785,0,-0.115339093396027,0,0,0,0,0,0,0,0.107243242190525,0,0,-0.0667565019130067,0,0.0817232715026441,0.0350662083576936,0,-0.0416272041774003,0.0317154182568395,0,0.00646741094479137,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0750466437858485,0.0184146729611134,0,0.159629326234137,0,0,0,0,0,0,0,0,0,0.0989872444550609,0,0.0999521413929312,0.0412893827181154,0,0,0,0,0,0,0,0,-0.0270290481740281,0.0194245768083702,0,0,0.0459389356067325,0,0,0,0.0819611994840296,0,0,0.15142423911261,0.0275066749049612,0,0,0,0,0.0103301623841219,0,0,0,0,0,0,0
X600176.SH,0,0,0,-0.00940997623618153,0,0,0,0,0,0,0,0,0,0.00984879665146524,0,0,0,0,0.0163737674947407,0,0,0,0,0,0,0,0.117161197593426,0,0.202919696466452,0,0,0,0,0,-2.16840434497101e-19,0.193642111576104,0,0,0,0,0,0,0,-0.00457865746887349,0,0,0,0,0,0,0,0,0.0145090225433458,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0626025254239741,0,0,0,0,-0.0957990194611882,0,0.106431126113001,0,0,0,0,0,0,0,0,0,0,0,-0.0267654607275742,0.0990681438410186,-0.122948274841501,-0.138070454747654,0,0,0,0,0,0,0.0461813875423514,0,0,0,0,-0.0521079625488831,0,0,0,0,0,0,0.105268069549656,0,-0.0645127264630963,0,0,-0.00422929549697898,-0.0401060199036149,0,0,0,0,0,0
X600426.SH,0,0,0,0.337436767232674,0,0,0,0,-0.0439308519536261,0,0,0,0.0195430633626571,0,0,0,0,0,0,0,0,0,0,0,-0.0183241406950906,0,0,0.269198941702751,0,0,0,0,0.021769868839792,0,0.0635905850966532,0,0,0,0,0.180483312998033,0,0,0,0,0,0.105756417454003,6.93889390390723e-18,0,-0.0893971236234159,-0.128827089059882,0,0.0311582667488713,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25121971234467,0,0.107680613142734,0,0,0,0,-0.106215753284759,0,0,0,0,0,0,-0.149403165121331,0.049102111837979,0,0,0.0870679253968287,0,0,0,0.039035947458406,0,0,-0.0736230623345367,0.019463367500461,0,-0.0292190728714748,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.124473171042942,0,0,0,0,0,0.0345882832207519,0,0,0,0.122361496142406,0,0,0,0,0,0,0,-0.0534161911874232,0,0,0,0,0,0,0,0.49745325900991,0.0685999299341221,0,0,0,0,0,0,0.0541765222763092,0,0,0,0,0,0,0,0.0534905280867584,0,0.0354777444606485,0,0,0.00148798934198366,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.00698125796221864,0,0.0419965661158601,0,0,0,0,0,-0.105384399700229,0,0,0,0.24125280588176,0,0,0,0,0.0157839929791319,0,0,0.0139771588706966,0,0,0,0,0,0,0,0,0,0,0.333087359472135,-0.0164141434297795,0,0,0,0,0.0942222706913296,0,0,0,0,0,0,0.0679229172888756,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.0379677208007553,0,1.0842021724855e-19,0,-0.116623326855991,0.409370638379097,0,0,0,0,0,0,0.0882179239351658,0,0,0,0,0,0.00367066396599167,0,0,0,0.00461593547899928,0,0,0,0,0,0,0,0.311589410604092,0,0,0,0,0,0.0368570046288258,0,0,0,0,0,-0.067433828241377,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.213638338734187,0.429478924290003,0.202792628454517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142956710685845,0,0,0,0,0,0,0.0899382375407187,0,0,0,0,0,0,-0.0665937524185585,0,0,0,-0.0507875632499685,0,0,-0.133555744374328,0,-0.00753930067902827,0,0,-0.0671585656148135,0.0210677165794167,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0.119728390565949,0,0,-0.0379323349927388,0,0,0,0,0,0.171554139712456,0,0,0,0,0.0369928947280638,0,0.0798281441965488,0,0,0,0,0.110139872443134,0,0,0.0535442171375199,0,0,0,0,0,0,0,0,0,0,0,0,0.106331342737762,0,0,0.081535492425417,-0.0946792396616562,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,-0.0282466807306069,0,0.0657958011752359,-0.0494717519859693,0.0982422718694393,0,0,0,0,0,0,0,0,0,0,-0.134917647579708,0,0,0,0,0.0407330383459385,-0.169250214004553,0,0,0,0,0,0.0159611603195626,0,0,0,0.112913142378131,0,0,0,0,0,0,0,-0.0259580824821104,0,0,0,0,0.0229842846384006,-0.0382919340474478,0,0,0,0,0,0
