,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X601898.SH,X600019.SH,X600795.SH,X601600.SH,X600585.SH,X601991.SH,X600157.SH,X600688.SH,X600886.SH,X600027.SH,X600362.SH,X600188.SH,X600111.SH,X000709.SZ,X600583.SH,X000027.SZ,X000883.SZ,X000539.SZ,X601158.SH,X601992.SH,X000898.SZ,X600309.SH,X000629.SZ,X600021.SH,X600352.SH,X002075.SZ,X000060.SZ,X600307.SH,X000792.SZ,X600808.SH,X600489.SH,X600863.SH,X000825.SZ,X600098.SH,X600547.SH,X600008.SH,X002353.SZ,X600022.SH,X600578.SH,X601918.SH,X002470.SZ,X600660.SH,X000878.SZ,X600623.SH,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0.0307992910168656,0,0,0,0,0,0.0404704403449766,0,0,0,0,0,0,0,0,0,-0.0644740433428103,0,0.0875816806725881,0,0,0,0,-0.0272954763061215,0,0,0.104347871416597,0,0,0,0,0,0.0622684953016908,0,0.147601571002343,0,0,0,0,0.346194086948778,0,0,0,0,0.18900785829148,0,-0.0129143164415379,0.0143557548608496,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.00612209493966123,0,0,0.0566375007680383,0,0.119663191207822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133561250709383,0,0,0,0.0175376312830336,0,0,0.0189232088667481,0,0,0,0,0.169691389849284,0,0,0,0,0,0.0920231440650036,0.0451354193668844,0.0141222193092821,0,0,0,0,0,0,0.00647783413226277,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103234083253054,0.120020956655208,0.0386818825911545,0,0.195402391619007,0,0,0,0,0,0.0751961114944878,0,0,0,0,0,0,0,0.204333313217357,0,0,0,0,0,0,0.0653769518673535,0,0,0,0,0,0,0,0.000296942579972331,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0269228266291224,0,0,0,0,0,0,0,0.117461710641207,0,0,0,0,0,0,0,0.0690761412433517,0.129295441758105,0,0,0,0,0,0.0118969724183564,0,0,0.0670159287752379,0,0,0,0,0,0,0,0,0.0991349138432784,0,0,0,0,0,0,0,-0.00600081411594991,-0.00449440962556695,0,0,0,0,0,0
X600188.SH,0,0,0.0537439635150084,0,0,0.133015829031417,0,0,0,0,0,0.0449332909357443,0,0,0,0.0894313192570725,0,0.387392434308702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691245133845991,0,0,0,0,0.171499349792159,0,0,0,0,0,0.00528574387630447,0,0,0,0,0,0,0,-0.0268862366744373,-0.0439920145259003,0,0,0,0,0,0
X600111.SH,0,0,0,0.102550112344664,0,0,0,0,0.00585327746930073,0,0,0.0688867364063483,0,0,0,0,0.0718785635903365,0,0,0.0134845799292072,0.194208551382446,0.0218848231304046,0,0,0,0,0,0,0,0,0,0.107282135070201,0,0,0,0,0,0.00417841534616788,0,0,0,0,0,0,0,0,0,0,0.0146191848245465,0,0,-0.0247199903785169,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.097099785554118,0,0,0,0,0.0599967698584288,0,0,0.0561883318495669,0,0,0,0,0.0672468831284136,0.055131350134621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457506611777971,0,0.0212776908644294,0,0,0,0.0835913080088869,0,0,0.00016723452999322,0.0057922176529932,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0.190007621173136,0,0,0.273386578531319,0,0,0,0,0,0.0442513432054677,0,0,0,0,0,0,0.0674548711962406,0,0,0,0,0,0,0,0,0.00927592144478734,0.0809903026092717,0.0628976073593061,0,0,0.0815382280959679,0,0,0,0.0274472256538945,0,0,0,0.103323725285347,0,-0.00367594139522866,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.1540697523119,0,0,0,0,0,0.258378144448582,0.0821984271460529,0,0,0,0,0,0,0,0.0642606410444746,0,0,0,0,0,0,0.0514793379978061,0,0,0,0,0.0973704054284422,0,0,-0.00236967773842547,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0155401924243615,0.0272002749905313,0,0,0.0811954416759123,0,0,-0.0375428747373146,-0.0528581691693562,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0720124113262343,0,0,0,0,0.00145866207719839,0,0,0.0787119097842744,0,0,0,0,0,0,0,0.0303460177137075,0,0,0,0,0,0.0332935767874494,0,0,0,0,0.0191464583562066,0,0,0,0,0,0.177249020621706,0,0,0,0,0,-0.0361764714635653,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.0798245365165298,0,0,0,0,0,0,0,0.0974902003928277,0,0,0,0,0,0,0.0711433820987374,0,0,0,0,0,0,0,0,0.17359617122197,0,0,0.150729732140787,0,0,0,0,0,0,0,0,0,0,0,0.1001257403085,0.0223548914450778,0,0,0,0.0930630000543403,0,0,-0.00342776523716079,0,0,0,0,0,0,0
X601158.SH,0.00953569473234936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252384311675419,0,0,0,0.00396603109939966,0,0,0,0.0505883229488229,0,0.0963308196097412,0.141598828315551,0,0,0,0,0,0,0,-0.0584394907503535,0.330952825800642,0,0,0,0.0920958504778903,0,0,0,0,0,0,-0.0180135226896657,0.000330408611770197,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.177797360297392,0,0.00900286742525492,0,0,0,0,0.0952187635057314,0,0,0,0,0,0,0,0,0,0,0,0.260595233549241,0,0,0,0,0,-2.71050543121376e-20,0,0,0.165226626595843,0,0,0.0196180286263085,0,0,0,0,0,0.13498840171112,0,0,0,0,0,0,0,0.0142844631230816,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.114702775932545,0,0.123265973855517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320611570003508,0,0,0,0,0,0,0.315295153252176,0,0,0,0,0,0.0516295551280193,0,0,0,0,0.10116243231381,0,0.00612232342438794,0,0,0,0,0,0,-0.00675084560601593,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.0100210129364265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962035018211748,0.153761210640551,0,0,0,0,0,0,0,0,0,0,0.0500058221856748,0,0,0,0,0.114207256354491,-3.46944695195361e-18,0,0,0,0,0,0.0216175133573218,0,0.146898959280793,0.0449163659703789,0,-8.67361737988404e-19,0.0533119996004223,0,0,-0.00459333449555935,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0556942329124784,0,0,0,0,0,0,0,-0.0154783410431105,0,0,0,0,0,0,0.330351003586115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11713945144055,0,0,0,0.0776241942441257,0.355827773366619,0,-0.0574675132386851,0,0,0,6.93889390390723e-18,0,0,0.00761086187469313,0.0376909513243201,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.41487877152978,0,0,0,0,0,0,0,0,0,0,0,0.153954958053406,0,0,0,0,0.00738916396137657,0,0,0,0,0,0,0.0019414598915982,0,0,0,0,0,0,0,0.049715116861728,0.166628241000357,0,0,0,0,0,0,0,0,0.0133622617667794,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0716345118646406,0,0,0,0,0,0,0,0,0,0,0.178546700740687,0,0,0,0,0,0,0,0.161573873055944,0,0,0,0.049101192451382,0,0,0.125800421364742,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.10337272806721,0,0,-0.0088322932993538,-0.00213046969490596,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.207336302590656,0,0,0,0,0,0,0,0,0,0,-0.542309193253715,0,0,0,0,0.304652946388852,0.0733459548840912,0,0,-0.105417605828384,0,-0.00467913395238804,0,0,0,0,0,0.326537872121993,0,0,0,0.157300256350966,0,0,0,0.0514773716013878,0,0,0.0369330709080948,0.0455591046732316,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0.108928394028723,0,0,0,0,0,0,0,0,0,0,0,0.0350654526969141,0,0.0461008293134713,0,0,0.167568032584895,0,0,0,0.149181338535157,0,0,0,0,0,0,0,0,0,0.07945487140476,0,0,0.107437613247862,0,0.105102733935084,0.0653090056255022,0.154056056677783,0,-0.0204089011749756,0,0,0,0,0,0,0
X600307.SH,0,0,0,0.0634574147971571,0,0,0,0,0,0,0,0.00103727596278548,0,0,0,0,0,0.0882009401847992,0.216522407011519,0,0,0,0,0,0,0,0,0,0,0,0,0.106993182518389,0,0,0,0,0.0637709496503195,0,0,0,0,0,0.000208090710504843,0,0,0,0,0,0,0,0,-0.0217152272052771,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000820687786647289,0,0.0696353318102761,0,0,0,0.190556985881175,0,0,0,0,0,0,0,0,0,0.0623159523262557,0,0,0,0.109418789511922,0,0,0,0.0737500415348262,0,0.011084461776516,0,0,0,0,0,0,0.0115289973035815,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.235258254707766,0,0.0582633679125456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529451263582997,0,0,0,0.067194654670564,0,0,0,0,0,0,0,0,0,0,0,0.028499542772352,0,0.325448736377424,0.0596219803658712,0,0,0,0,0,0,0,-0.000283229058429824,0,0.0783493664292862,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.042725471993918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372037531640897,0,0.0204301136728916,0.0460232928643657,0,0,0,0,0,0.10482220684795,0,0.365071838758614,0.0810303968109748,0,0,0.0949260287280307,0,0.0302952517214896,0,0,0,0,0,0.0117352345306242,0.0212588740266245,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.173170465327025,0,0,0,0,0,0,0.315097968468242,0,0,0,0.00494612993029116,0.0856474242877078,0,0,0,0,0,0,0,0.0677396066544226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250313316684116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480182383201557,0,0.0745039630044099,0,0.0464866409748629,0.106558345304236,0,0,0,0,0,0.0335099620436092,0,0.166723943439089,0,0,0.0942139982599092,0.256344602129793,0,0,0,0,0,0,0,0,0,0,0.00325993834400069,0.0527162933192312,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600098.SH,0,0,0.0891506681967721,0,0,0,0,0,0,0,0,0.0496753097611893,0,0,0,0,0,0,0,0,0.17025811025624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186214089768502,0,0,0,0.0269279261931661,0,0,0,0,0.188573551387744,0,-0.0142103963871722,-0.00838760114229708,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0511945723472773,0.0887831921445016,0,-0.0423817665091005,0,0,0,0.0190097705431152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0762755609797111,0,0,0.0135289920544385,0,0,0,0.890856000529332,-0.00128845612812782,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0121192833711093,0,0,0.0066019097223301,0.00799298110925767,0,0,0,0,0,0
X600008.SH,0,0,-0.00191321345976339,0,0,0,0,0,0,0,0,0,0.0981670632079886,0,0,0,0,0,0,0,0.0762295941569612,0,0.187511196016864,0.201012185456086,0,0,0,-0.0284898455035735,0,0,0,0.0652516428642891,0,0,0.00703623897709802,0,0,0,0,0,0,0,0,0.0352212605108538,0,0.156613394633848,0.064539584978798,0,0,0,0,-0.00748322173294588,1.73472347597681e-18,0,0,0,0,0,0
X002353.SZ,0,0,0,0.10944316395638,0,-0.0656055249256691,0,0,0,0,0,0,-0.0860364426739366,0,0,0,0,0,0,0.0859378836038316,0,0,0,0,0,0,0,0.0790090235516603,0,0.0511897406709247,0,0.0549836366601808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496737002532891,0.0309990247563492,0,0,0.0200635976203935,0.013626086759706,0,-0.0836593338010358,0,0,0,0
X600022.SH,0,0,0,0,0,0,0.0489818350662906,0,0,0,0,0.115519952481537,0,0,0,0,0,0,0.381142129819049,0,0,0,0,0,0,0,0,0,0.0730998702597631,0,0,0,0,0,0.0494485560515608,0,0,0,0.0197693829472545,0,0,0,0,0.137683589846875,0,0,0,0,0,0.0219095845406021,0,0.00157200849369161,0.000637264094530648,0,0,0,0,0,0
X600578.SH,0,0,0,0.0406549081807913,0.195820110056158,0,0,0,0,0,0.193444690901605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653969269446483,0,0,0,0.203787860738143,0,0.0582968273311041,0,0.191251597222334,0,0.104482838075079,0,0.0677276145683944,0,0,0,0,0,0,0,0,0,0,-0.000379315594009384,0.0022994135233293,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0.185294045913506,0.100860189891761,0,0,0,0,0,0,0,0.138800507370513,0.00319967307223766,0,0.0379249703487342,0,0,0,0,0,0,0,0.0197583193110596,0,0,0,0,0,0,0,0,0,0.209170449006654,0,0,0,0,0,0,0,0.0218724559026985,0,0,0.011299698776727,0.0313598473154292,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673878662562191,0.120482417813024,0,0,0,0,0,0,0.162071541440797,0.060718356298108,0.0833837885172142,0.0239321866487702,0,0,0,0,0,0,0,0,0.0902062757841277,0,0,0,0,0,0,0,0.104769138233041,0,0,-0.0186408094466585,-0.0440102360787056,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306007025337108,0,0,1.73472347597681e-18,0.124398469640261,0,0.102612617842629,0,0.080264950742898,0,0,0,0,0,0,0.00529314740592525,0,0.218380838548429,0,0,0,0,0,0,0,0,0,0.166598089397703,0,0,0,0,0.0380825931118489,0,0,-0.00305130708372541,-0.0101097656013758,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307245908412007,0,0,0,0,0,0,0,0,0,0.0603622386025295,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0387532958769019,0.167605907314652,0,0,0,0,0.0782096945566806,0,-0.0596695578907106,0,0,0,0,0,0,0,0.00829212417160344,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592564294278658,0,0,0,0,0,0.0261286298811119,0.0228796448960207,0,0,0,0.152432288184677,0,0,0,0,0,0,0,0,0.221424458899932,0,0,0.206009548661112,0,0,0,0,0,0.00357206767069509,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00730625903604314,0,1.73472347597681e-18,0,0,0,0.0623885645275738,0,0,0,0,0.083563430429164,0.0152553406145142,0,0,0,0,0.0268826151368611,0,0,0,0.0493392252030561,0,0,0.140090067448119,0.177020699572385,0,0,0,0,0.0293784398872043,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0889728201241545,-0.0547122709754748,0.11033083069422,0,0,0,0,0,0,0,-0.167450355357624,0,0,0,0,0,0,0,0,0.0107843380067671,0,-0.0252303435825098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299744421161885,0,0,-0.0277205490783657,-0.0319938074150017,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.984605168042205,0.164193331642468,0,-0.576087341427509,0,0,0,0,0,0,-0.857403088904227,0,-0.396188558123132,0,1.42288999791479,0,0,0,0,0,0,0.530249190199259,0,0,0,0,2.05120439387948,0,0,0,0.135853668263601,0,-1.20477284156344,0,-1.22281268181392,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69331526727361,0,0,0,0,1.38147499088107,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.473957685414234,0,0,0.613232596602876,0,0,0,0,0,0,-0.58668747739067,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.111424273118137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716267640842313,-0.120966935504729,0.0785068796567426,0,0,0.0116189681198723,0,0,0,0,-0.10122009021836,0,0,0,-0.135801690230088,0,0,0,0,-0.00030964588895737,0,-0.307180929796924,0,0,0.201391877466141,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.01704948180413,-0.0216079487004107,0,0,0,0,0,0
MKreturn,0,0,0,-0.0486852813303698,0,0,0,0,0,0,0,0,0.134915529140986,0,0,-0.283758018350672,0,0,0,0.00152554357976932,0,0,0.0648606665602796,0,0,0,0,0,0.0330536712464313,0,0,0,0,0,0,0,0,0.102775172899078,0,0,0,0,0,0,0,-0.0736420904950942,0,-0.0926902258850166,0,0,-0.244369259823421,0,0.0144054919568847,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00202844378157691,0,0,0,0,0,0,0,0,0,0,0.00966197812300622,0,0,0,0,-0.00874566305152598,0,0,0,0,0,0.00534854473248523,-0.00113856439638526,0,0.0062657849386327,0,-0.00247721406074984,0,0,0,0,0.000867043311115714,0,0,0,1.0842021724855e-19,0,0,0.000901908963179694,0.00687097851825283,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00214574296467761,0,0,0,0,0,0,0.0106288702213642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.82667619221399e-05,0,-0.0183472886406438,0,0,0,0,-0.00991530164634009,0,0,0,0,0,0,0,-0.00192415015068565,0,0,0,0,0,0,0,0.00309822052437287,-0.00242167495982013,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0221737007448838,0,0,0,0,0,0,0,0,0,0,0,-0.00186448378077452,0,0,0,0,0,0,0,-0.00141735120519473,0,0,0,0,0,0,0,0,0,-0.00399022824760999,0.00756158764628362,-0.00708590432650818,0,0,0,0,0,-0.00367420038789527,-0.0121661166683119,-0.00426450629225692,0,0,0.0143741206525151,-0.00273419062286459,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000893190443035507,0.00537055775989507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00175149890375407,-0.0010419189837176,0,0,0,0,0,0
