,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600585.SH,X600886.SH,X600660.SH,X600011.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X000708.SZ,X600111.SH,X600027.SH,X600803.SH,X002460.SZ,X601991.SH,X000301.SZ,X600160.SH,X600426.SH,X000983.SZ,X002466.SZ,X601699.SH,X000786.SZ,X600176.SH,X600219.SH,X000807.SZ,X002128.SZ,X600985.SH,X000630.SZ,X000877.SZ,X000933.SZ,X600096.SH,X601168.SH,X000408.SZ,X000883.SZ,X600378.SH,X000027.SZ,X002353.SZ,X000932.SZ,X600995.SH,X002271.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425057692692132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219949922139728,0.087668056377391,0,0,0,0,0,0,0,0,-0.0487300136898734,0,0,0,0,0,0,0,-0.00834606830030719,0,0,0,0,-0.304248305611149,0,0,-0.0381440182298185,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197309897860105,0,0,0,0,0,0,0.0837790767211501,0,0,0.355018315516468,0,-3.60141308627078e-05,0,0,0,0,-0.11510398362539,0,0,0,0,0,0,0,0,0,0,0,0.0992037553974264,0,0,0,0,0,0,0,0,0.0471269675922168,0.00763731351754946,0,0,0,-0.0826346383262362,0,0
X601600.SH,0.243719582913945,0,0.0936673150669756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211802222615234,0,0,0,0,0,0,0,0,0.0900033257063553,0,0,0,0,-0.0544817859644156,0,0,0.167671041942614,0.0213644299696224,0,0,0,0.0992167836313534,0,0.147757099666774,0,0.168951400640668,0.00550718290003359,0,0.217364854996808,0.20735292119238,0,0,0,0,0,0.0995642999005086,0,0,0,-0.0143758787534897,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0437040152007847,0,0.106308280995461,0,0,0,0,0,0,0,0,0.243450540189606,0,0,0,0,0,0,0,-0.0923479895863296,0,-0.111525180961443,0,0,0,0,0,0,0,0,-0.029772531442792,0,0,0.286515348333567,0,0,0,0,0,-0.0456085182836667,0,-0.00967692134938323,0,0.00585269343195054,0,0,0,-0.0161157781102928,0,0
X000792.SZ,0,0,0,0.00585665103495481,0,2.16840434497101e-19,0,0,0.0214345450686599,0,0,0,0,0,0,0.112612548230672,0,0,0,0,0,0.114967019349334,0.259665545397548,0,0.182456135138219,0,0,0,0,0,0,0,0,0,0.035976639123668,0.00329499583694128,0,0,0,0,0,0,0,-0.0444334406836198,0,0,0,0,0,0,0,0,-0.0214849518294687,0,0,0,0,0,0
X600489.SH,0.271194417116086,0,0,0,0,-0.0498589863747631,0,0.689260405672121,0,0,-0.239212208039935,0,0,0,0,0,0,0.274991141327287,0,0,0,0,-0.0284558791394554,0.056740100054494,0,0,0,0,0,0,0,0,0,0,0,0,0.00495208242009727,0,0,0,0.0619071269613201,0.0301278246276103,0,-0.0954502544225114,0,0,-0.255587308529271,0,0,0,0,0,0,0,0,0,-0.0581048246712692,0,0
X600362.SH,0,0,0,0,0,0,0,0.00430665865659049,0,0,0,0,0,0,0,0,0,0,0,0,0.089771710665722,0,0.000335786550297741,0,0,0,0,0,0,0,0,0,0,0,0.044785320693908,0,0.502797202406442,0,0,0,0.21538414909552,0,0,0.0234037050966511,0,0,0,0,0,0,0,0,0,-0.0153919138662219,0,0,0.0123082455069408,0,0
X600010.SH,0,0,-0.0810076241785698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740747167452668,-0.0636998220503327,0,0,0,0,0,0,-0.0191958053227567,0,0,0,0,0,0,0,0.129162770462496,0.20673891306271,0,0,0,0,0.102293675185493,0,0,0,0.102330066303134,0,0.0358600662013994,0,0,0,0,0,0,0,0.0414149074953453,0,0
X000708.SZ,0,0,0,0,0,0.0321826863804885,0,0.00153721236134396,0,0,0,0,0,0,0,0,0,0.204329948709913,0,0,0,0,0,0,0,0.0486897899759765,0,0,0,0,0,0,0,0,0,0,0,0.0199040723508684,0.0681012899684534,0.188645194556993,0,0,0,0.104400212717802,0,0.0409743265982152,0.0506415549963445,0,0,0,0,0,0,0,0,0,0.0365286837690897,0,0
X600111.SH,0,0,-0.024257787943194,-0.163706509664586,0,0,0,0.115356925605882,0,0,0,0,0,0,0,0,0.257854225417224,0.167011801157676,0,0,0,0,0.0750706655490489,0,0,0,0,0,0.120606154597557,0,0,0.214197754005677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107569949880861,0,0,0,0,0,-0.00981864625132923,0,0,0.0203993625606937,0,0
X600027.SH,0,0,0,0,0,0,0,-0.146368039974543,0,0,0,0.95323210202929,0,-0.00572952114864059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117255460305034,0.121885709583396,0.00473338204233975,0,0,-0.0252987757863405,0,0,0,0,0,0,0.186641991106015,0,0,0,0,0,0,0,0,0.0858181228425655,0,0.13506484954624,0,0,0,0,-0.0229905260230215,0,0
X600803.SH,0,0,0.0675696118034859,0.0671723227852029,0,0.00821234616279339,0,0,0,0,0,0,0.0707629890522467,0,0,0,0,0,0,0,0.0196150626044136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198233084422861,0,0,0,0.130487439068921,0,0,0.0279818382699898,0,-0.018555176502306,0,0,0,0,0,0,0,0,0.0633022756816692,0,0,0,-0.0548458314003682,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,-0.0930819471891262,0.0444005388928048,0,0,0,0.0759062192220705,0,0,0,0,0,0,0,0,0,0.0527838211060185,0,0,0,0.741744762918291,0,0,0,0,0,0,0,0,0,0,0.0388122763415291,0,0,0,0,0,0,0,0,0.0485895359766699,0,0,-0.0442424494107654,0,0,0,0,0.00631442287073301,0,0
X601991.SH,0,0,0,0,0,0,0,0.0202302533254613,0,0,0,0.0469945888058843,0.0328462887133319,0,0,0.0518776338139091,0,0,0,0,0.202589993991253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260260898759374,0,0,0,0,0.213151909544907,-1.73472347597681e-18,0,0,0.0348421330505048,0,0,0,0,0.00254746915680576,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,-0.031358163929327,0,0,0,0,0,0,0,0,0,0,0,0,0.0804327780635814,0,0,0,0,0,0.163093201401015,0,0,0,0,0,0,0.0810235623614885,0,0,0,0,0,0,0,0,0,0.0877370139773855,0.0671011737902761,0,0.0443807560513077,0,0,0,0,0,0,0,0.00932263997242881,0,0
X600160.SH,0,-0.146727332148933,-0.0469527533461895,0,0,0,0,-0.125639222556642,0,0,0,0,0,0,0,-0.385505457726519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246441079017184,0,0,0,0.467751607203706,0,0,0.134731737299775,0,0.119880154592698,0,0.110818466716611,0,0,0,0,0,-0.0678078802056773,0.196177034651304,0,0,0,-0.119332698659187,0,0
X600426.SH,0,0,0,0.382982350654103,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.04828894434516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110031411536953,0.127056141872037,0,0,-0.0277624296055281,0,0,0,0,0.242775067406461,0.0509380287482446,0.0449429666923906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386462927472189,0,0
X000983.SZ,0,0,0,0,0,0,0,0.00769915659373314,0,0,0,0,0.0002143323053422,0,0,0,0.0303859519658279,0,0,0,0,0,0,0,0,0,0,0,0,0.114176755591968,0,0,0,0,0.0960448399733164,0.264461225156357,0,0,0.0722149315961102,0,0,0,0,-0.0631051971071291,0,0,0,0,0,0,0,-0.0622759611354809,0,0,0,0,0,0,0
X002466.SZ,0,0,0,-0.0412550941977951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495156656873333,0,0,0.706011317958212,0,0,0,0,0,0,0,0,0,0,0,0,0.0334515844556032,0,0,0,0,0,-0.0663067199465317,0,0.064184840859158,0,0,0,0,0.0834141069791262,0,0,-0.012099569227155,0,0,0,0,-0.00933811004203474,0,0
X601699.SH,0,0,0,0,0.136816729084557,0.160399745258856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0625492775821023,0,0,0,0,0.137402340990121,0,0,0.0334289255852849,0,0,0,0,0.326341054286872,0,0,0.127484602081354,0,0,0,0,0,0,0.0235139269117849,0,-0.103221781777075,0,0,0,0,-0.0671897697966004,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.0572378794735502,0,0,0.30551140570302,0,0,0,0,-0.0534273670581338,0,0,0,0,0,0,0,0,0,0,0.0158383984876275,0,0,0,0,0.302790283058309,0,0,0,0,-0.0852894637668974,0,0,0,1.73472347597681e-18,0.0984052974614448,0,0.0907766988638078,0,0.039344539756122,0,0,0,0,0,-0.0507443138840542,0,-0.125404775038721,0,0,-0.0359414248072831,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167874046491484,-0.335703807568858,0,0.0805429827662101,0.324277529341334,0,0,0,0,0,0,0,0,0,0,0,0,0.0668340080342845,-0.0243080826618328,0,0,-0.128842713896471,0,0,0,0,0.154430541281342,0,-0.175594236617849,0,0,0,0,0,0.0369989002628248,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203303674902043,0.0330589692729523,0,0,0,0,0,0.082848461889154,0,0,0.0656619972467252,0,0,0,0,0,0,0,0,0.0674607536648879,0,0,0,0,0.0178014027577587,0,0.474972788241317,0,0,-0.0430209739639718,0,0,0,0,0.112942143370442,0,0,0,0.0252094066222158,0,0,0,-0.00909320584236566,0,0
X000807.SZ,0,0,0,0,0,0,0,0.0663798474317967,-0.0733237883266239,0,0,0,0,0,0,0,0.0298146767522209,0,0,0,0.24514641060571,0,0,0.0401943703727793,0,0.0692072501947232,0.0467602357869668,0,0,0,-0.122696796391366,0,0,0,0,0,0.313888176654147,0.0717499603420746,0.144177875261004,0.100314604338124,0.0168954214120805,0,0,0,0,0.121297397480866,0,0,0,0,0,0,0.0700405785052301,0,0,0,0,0,0
X002128.SZ,0,0,0,0.0175484877839665,0,0,0,0,0,0,0,0.212962206170926,0,0,0,0,0.027895157038605,0,0,0,0,0,0,0,0,0,0,0.194746742887586,0,0,0,0,0,0,0,0,0,0,0.296879323230022,0,0,0,0,0,0,0,0,0,0.0862861573986785,0,0,0,0,0,0,0,-0.100557382539819,0,0
X600985.SH,0,0,0,0,0.0164099614666984,0.211141685342843,0,0,0,0,0,0,0.0709701988031647,0,0,0,0,0,0,0,0.0905299073688041,0,0,0,0,0,0,0,0,0.294150789429105,0,0.117357334101317,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0844104228522998,0,0,0.106971324079646,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.00724162951812803,0,0
X000630.SZ,0,0,0,0,0,0,0,0.120957345447671,0,0,0,0,0,0,0,0.0737008539254016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332541763971028,0,0,0,0,0.166737792371077,0,0.344187579673346,0,0.0525918678750748,0,0,0.0423939635566144,0,0,0.041271720162582,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,-0.072773993067714,0,0,-0.036975838015731,0,0,0,0,-0.135483008132389,0,0,0,0,0,0,0,0.182226543657451,0,0,0,0,0,0,0,0.113915173062149,0,0,0,0,0,0,0,0,-0.0356791736247042,0,0,0,0,0,0,0,0,0,0,0,0,0.147103026806463,0,-0.119803713269627,-0.011268023198087,0.0430930929546114,0,0,0,0.0414163022218914,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.259454001217911,0,0,0,0,0,0,0,0,0,0,0,0,0.072957419656567,0,0,-0.0133502462191076,0.0454925620893448,0.00726141595290302,0,0,0.146049709864062,0.182612166309842,0,0,0,0,0,0,0,0.166981353880295,0.0703786472639788,0,0.127295242931509,0,0,0,0,0,-0.00675566981541008,0,0,0,0,-0.031362902150971,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.034654501970917,0,0,0.165923711217163,0,0,0.250718603655381,0,0,0,0.181861963165841,0,0,0,0,0,0,0,0,0.116988974947341,0.161080731436317,0,0,0,0,0,0,0,0.0153569417910761,0,0,0,0,0,0,0,0.0160207605851906,0,0,0,0,0,0,0,0,0,0
X601168.SH,0.0686615901089733,0,0,0,0,0,0.0402544502769238,0,0.0404832538541148,0,0,0.260604670996334,0.182309150032946,0,0,0.138911568718837,0.554516528718661,0,0,0,0,0,0,0,0,0,0.137294098030896,0,0,0,0,0,0,0,0,0,0.0925759531403425,0,0,0,0,0,0,0,0,0,0,0.0228555685292168,0.0411766622750511,0,0,0,0,0,0,0,-0.0114663705568249,0,0
X000408.SZ,0,0,0,-0.121027703608925,0,0,0,0,0,0,0,0,0.109174740359984,0,0,0.151496735946329,0.501939942330466,0,0,0,0,0.0656120568368278,0,0,0,0.00344292023906747,0,0,0,-0.251008141271463,0.135124695409659,0,0,0,0,0,0,0,0,0,0.0147396565107397,0,0,0,0,0.233165601359889,0,0,0,0,0,-0.116010601032609,0,0,0,0,0.0503405662061157,0,0
X000883.SZ,0,0,0,0,0.0206746951641222,0.0490922044413961,0,0,0,0.143262063548527,0,0.12147165890211,0.256880426969606,0.0656505684652733,0,0,0,0,0,0,0,0,-0.0681607488358733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145403887475992,-0.00503087414373896,0,0,0,0,0.146431875129796,0,0,0,0,0,0,-0.109504898716503,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0.213085457943632,0,0,0,0.0826426814299171,0,-0.0495339040083163,0,0,0,0,0,0,0,0,0,0,0,0,0.177547173292787,0,0,0,0,0,0,0,0,0,0.0516078305285755,0,0,-0.182683458678144,0,0,0,0,0,0.0162123898379469,0,0.0916795966857602,0,-0.0614963328561254,-0.121857571936162,-0.226131913035154,0,0,0.0542833766390546,0,0
X000027.SZ,0.0636760487501815,0,0,0,0.162452832520929,0,0,0,0,0,0,0.0535412440776382,-1.73472347597681e-18,0,0,-0.0327271618446297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281065098073192,0,0,0,0,0,0,0.258888447598544,-0.130216434924446,0,-0.0059746508572874,0,0.0747529363987819,0.118522869965205,0,-0.103977511338914,0,0,0,0,0,0.00190797076721557,0,0
X002353.SZ,0,0,0,0,0,0,-0.0747723846016272,0,0,0,0,0,0,0,0,0.0555236886182733,0,0,0,0,0,0,0,0,0,0,0.25887680881014,0,0.0902365993296517,0,0.123028469275419,0,0,0,0,0,0,0,0.304164946752024,0,0,0.174222304273177,0,0.13435082987757,0,0,0,0,0,0,0,0,0.0115242747615852,0,0,0,-0.00623327034816819,0,0
X000932.SZ,0,0,-0.0591526453618172,0,0,0,0.216388684379427,0,0,0,0,0,0,0,0,0,0,0.265130210808535,0,0,0,0,0,0,0,0,0,0,0,0,-0.018413381865454,0,0,0,0,0,0.0715524746259166,0.0833758544458706,0,0,0,0,0,0.0416150921730944,0,0,0,0,0.252141630867131,0,0.0220921546093302,0.0705241003804169,0,0,0,0,0.00664533227180461,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200203969202098,0,0,0,0,0,0,0,0,0,0.00196618803728449,0,0,0,0,0.175979237876687,0,0,0,0,0.0227085490780111,0,0.00728231984977837,0,0,0.0433369329988772,0,0,0,-0.0621491307182887,0,0,0,0.0727401980475367,0,0
X002271.SZ,0,0,0,0.18070562332639,0,0,0,0,0.0888293217895851,0,0,0,0.0244132453164154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108590710982437,0,0,0.227764520567651,0,0,0,0.0687418639838121,0.0374497357025465,0,0,0.00914036768106536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992278479458936,0,0
X600299.SH,0,0,0,0.0217804270007438,0,0,0,0,0,0,0,0,0,0,0.249494845016533,0,0,0,0,0.0715026286164043,0,0,0,0,0,0.0287041559543795,0.0346816325330324,0,0,0,0.0913867880592582,0,0,0,0,0,0,0,0,0.0204069386523666,0,0.0701892988638413,0,2.16840434497101e-19,0,0,0,0,0.109550714617081,0,0,0,-0.00719738758075162,-0.0363317890628919,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.219398693331099,0,0,0,0,-0.00605897680276173,0,0,0,0,0,0,0,-0.0878349637075324,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.317977602511184,0.12517382666073,0,0,0,0.00716573364855589,0,0,0,0,0,0,0,0,0.0674686630786709,0,0,0,0,0.0536175219000192,0,0,0.0297002052799052,0,0
Slope,0,0,0,0,0,0,0.000600028813713832,0,0,0,0,0,0,0,0,0.00925753147880088,0,0,0,0,0.145774938518089,0,0,0,0,-0.0708518518783881,0,0,0.095727888974569,0.0239956679707834,0,0.080545622658563,0,0,0,0,0,0,0,0,0,-0.174699047309594,0,0,0,0,0,0,0,0.154404523053385,0,0,0.659751536056227,0,0,0,-0.0896066135457967,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737753873938443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080573512816181,-0.00399079848528038,0,0,0,0,0,-0.0515957502885858,0,0,0.079160443953887,0,-0.00945485571250448,0.570056798369629,0,0,0,0,-0.0535021987064069,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.172928580592896,0,0,0,0,-0.0137106560214335,0,0,0,0,0,0,0,0,0,-0.00822602008404787,0,0,0,0,0,0,0,0,0,0,0,-0.0422813330790143,0,0,-0.0302619448564567,0,0,-0.106973453430285,0,0,0,0,0,0,0,-0.0776141230682032,-0.0110881580483843,0,0,0,0,0,0
MKreturn,0,0,0.0133541026206985,0,0,0,0,0,0,0,0,0,0,-0.175057599862285,0,0.030330412739307,0,0,0,0,0,0,0,0,0,-0.029960895265125,0,-0.0266034329259496,0.0141050325919783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248971221131611,0,0,-0.0658415001450483,0,0,0,0,0.0298089852238894,0,0,-0.0288675329106996,0,0
MKvol,0,0,0,0,0,0,0,0,0.00164614339173262,0,0,0.00159610496131972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00056862963491655,0,0,0.000144990287774184,0,0,0,0,0,0.000118175925383535,0,0,0,-0.00378862644873511,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119024569652051,0,0,0,0,0,0,0,0,0,0,0,0,0.00102841777455725,0,-0.00125410349947004,0.00493601883699664,0,0,0,0.0163392292327815,0,0,0,0,0,-0.0088429909214553,0,0.00938168724440754,0,0,0,-0.0102456037509099,-0.00231240396653391,0,0,0.00373418567235197,0.00999377626951055,0,0,0,0.0143136651284248,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236087719134811,0,0,0,0.00933132283619334,0,-0.00202150782958717,0,0,0,0,0,0,0,0,0,0,0,-0.0127435396544412,0,0,0,0,0,0,0,-0.0271635776553234,0,0,0,0,0.00611506375406214,0,0
