,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X600547.SH,X600688.SH,X601600.SH,X600660.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X600111.SH,X002466.SZ,X601992.SH,X600516.SH,X600176.SH,X600299.SH,X000629.SZ,X002460.SZ,X000709.SZ,X600808.SH,X600352.SH,X600801.SH,X300072.SZ,X600219.SH,X000825.SZ,X600339.SH,X600489.SH,X002110.SZ,X601158.SH,X600583.SH,X000553.SZ,X000786.SZ,X601699.SH,X600426.SH,X000883.SZ,X000932.SZ,X000301.SZ,X002271.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000629.SZ,0,-0.420381517885031,0,0,0,0,-0.589185349925498,0,0,0,0,-0.257054582309677,0,0,0,0,0,0,0,0,0,0.466652459230341,0,0,0,0,0,0,0.831564089396813,0,0,-0.0212470206061701,0.243248853473276,0,0.445206865954904,-0.293890308714181,-0.063447137628454,0,0,0,0.339506851336,0,0,0,-0.260193883300389,0.223131300239362,0,0,-0.386797115144078,0,0,0.125131736017153,0.0900185035371769,0,0,0,0,0
X002460.SZ,0,0.242508026979972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206001885099395,0.717317950242297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767781757061995,0,0,0,0,0,0,0.0699002307694112,0,-0.0566451542141617,-0.086762595969139,0,-0.187662813982127,0,-0.13034352444673,-0.0875310961541583,0
X000709.SZ,0,0.17619286523993,0,0,0.0398924611029395,0,0,0,0,0,0,0,0.0999706457603284,0,0,0,0,0,0,0,0,0,0,0.0551484076913971,0,0.129771052490076,0,0,0,0,0,0,0.0763981470149084,0,0.144167165059088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00253252638624347,0,0,-0.119677104210281,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0.0351766345551167,0,0,0,0,0,0,0.57507217750049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225354366480303,0,-0.0823634865101253,-0.0994919189629466,0,0,0.148656914620367,0,0,0,0,0,0,-0.0057333524980384,0.0115413655691268,0,0,0,0,0,0
X600352.SH,0,0,0,0.15731482193226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238993250355256,0.273966763231336,0,0.0768199011028527,0.0231919560035608,0,0,0,0,0,0,0.0379496149837791,0,0,0,0,0,0,0,0,0,0.0704140894577526,0,0.0272772567627383,0,0,0,0.0755936476247965,0,0,-0.0139489291351656,-0.0280195085916311,0,0,0,0,0,0
X600801.SH,0,0,0,0.502603473019824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15728420806804,0,-0.030971168506258,0,0,0.184447281659155,0,0,0,0,0,0,0,0,0,0,0,0.146654827909945,0.161520523903021,0,0,0.111993542105328,0.178988554717561,0,0.057147545246285,0,-2.77555756156289e-17,0,0,0,0,0.0156186946089887,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.093870089496819,0,0,0,0,0,0,0,0,0,0,0,0,-0.299043086285677,0,0,0,0,0,0.328401028739847,0,0.246981353731067,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0116570060829918,0,0,0,0.235544702626498,0,-0.246669093496662,0,0.105449569128899,0,-0.840159984239592,-0.0613682742070541,-0.101944816853634,0,0.360791765938427,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.130727089234393,0.0561477358237146,0,0,0,0,0.0662266576291257,0,0,0,0,0,0,0,0.0509742763751804,0.0832656717038543,0,0,0,0,0,0,0.0237168199524323,0,0,0,0.0135059007556155,0,0,0,0,0,0,0.0995867907148718,0,0,0.0608650516748536,0,0,0,0,-8.67361737988404e-19,0.0695189505024139,0,0.0448744416760262,-0.0644395036403938,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.0921773621636323,0.0683160566842056,0,0,0,0.334177047834309,0,0,0,0,0,0,0,0,0,0.163390862915655,0,0,0,0,0,0.0616887434412203,0,0,0,0,0,0,0,0,-0.0791036845297953,0,0,0,0,0,0,0.338525923788671,0,0,0,0,0,0.280941009141438,0,-0.0421876468922794,0.0171834579941841,0,0,0,0,0,0
X600339.SH,0.104356244554989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674321958944771,0,0,0,0,0.111401738830488,0.09535683302786,0,0,0,0,0,0,0.48582049822842,-6.93889390390723e-18,0,0,0,0,0,0.236560995772838,0,-0.0535147490213168,0,-0.0182960745828926,-0.012242488465588,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.134574384448596,0,0.281666399376258,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050761209860947,0,0,0,0.0660141046252402,0,0,0,0,0,0,0,0,0,0,0.107403870302039,0,0,0,0.0114586301334487,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.128770897196307,0,0,0.026093427567252,0.00264692977280731,0,0,0,0,0,0,0.0179902916933753,-0.0292134298601539,0,0,0,0.168216673691616,0,0,0,0.0119955734304767,0,0,0,0,0,0,0.164091079331974,0,0,0.646662124327969,0,0,0,0,0.0184699144036204,-0.0355809186758399,0,0,0,0,0,0
X601158.SH,0.060022097256007,0.0791080969557825,0,0.00740226265587977,0,0,0,0,0.0354493230219669,0,0,0,0.00767667346190699,0.0247201638674935,0,0,0,0,0,0,0.0667501968717636,0.168135747607906,0,0,0,0,0,0,0,0,0,0.0209349968541025,0.0304474016076428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216268190502732,0,0,0,-0.00726051088227808,-0.0140378369147062,0,0,0,0,0,0
X600583.SH,0.483379827909766,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.228523911818996,0,0,0,0,0,0,0,0,0,0,0.052645081555065,0,0,0.0671882979888039,0,0,0,0,0.0788026883611353,0,0.0822269776549764,0.475223343741745,0,0,0,0,0,0,0,0,0,-0.17197219503311,0,0,0,0,0.0243756869055613,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0393288142335363,0,0,0,0.0570725846288068,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327221554116749,0.470474155404428,0.248627099048387,0,0,0,0,0,0,0,0,0,0,0.0798306504161904,0,0,0,0,0,0,0,0.245015843314085,0,0,0,0,0,-0.0314240140268433,-0.00043613247191735,-0.142799917346531,0,0,0,-0.0622837051721616,0,0
X000786.SZ,0,0,0,0.351463125746848,0,0,0,0,0,-0.00699113826714807,0,0,0,0,0,0,0,0,0,0,0.0464313368495218,0,0,0.0677773921924083,0,0,0,0,0,0,0,0.0758607995039736,0,0,0,0,0,0.0668751700639162,0,0,0,0,0,0.168719781380119,0,0,0,0.345237869699797,-0.137942454705259,0,0.0297631967797809,-0.126019508601186,0,0,0,-0.0153320150016458,0,0
X601699.SH,0,0,0.260676235594194,0,0,0,0,0,0,0,0,0,0,0,0.0421563291995798,0,0,0,0.0958370730362166,0,0,0,0,0,0,0,0.16189685089878,0,0,0,0,0,0.112180433721444,0,0,0,0,0.0392096157747749,0,0.0570142383740264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,-0.0835283691307346,0.527797317810012,0,0,0,0,0,-0.216243532554712,0.16300168791366,0.13530308997638,0,0,0,0,0,0,0,0,0.115398597645434,0.126758183847005,0,0,0,0,0.402704096191403,0,0,0.0366422658292075,0,0,0,0,0,0,0,0,0.00726240047393131,0,0,0,0,0,0.141758264185366,0,0,0,0.0792388622575594,0,0,0,0,0,0
X000883.SZ,0,0,0,2.16840434497101e-19,0,0,0,0,0.052179044687487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024966444916124,0,0,0,0,0,0,0,0,0.0581818673400493,0,0,0,0.0384894758773878,0,0,0,0.109344063789392,0,0,0,0.159929617717342,0,0,0.00635784342994258,0,0,0,-0.000176324941924798,-0.0582558266784781,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.0291146690683409,0,0,0,0,0,0,0,0.151838807471375,0,0,0,0,0,0,0.0395612672895267,0,0,0,0,0.0145705418573819,0,0,0.130690838848834,0,0.0159518500871623,-0.0199320167737164,0,0,0,0,0.652484890393127,0,0,0,0,0,0.0573524958375305,0,0,0,0,0,0,-0.00820231733965094,-0.00845430551325436,0,0,0,0,0,0
X000301.SZ,0.291749957104564,0,0,0,0,0,0,0,0.151730392927871,0.110320134341493,0,0,0,0,0,0,0,0,0.0880792691545384,0,0,0,0,0,0,0,-0.00643332757974133,0,0,0,0,0.0508602192474472,0,0,0,0.259347915057493,0.111704567530848,0,0,0,0,0,0,0,0,0,0,0,0.0291647835967036,0,-0.0340494964697942,-0.031545616905235,0,0,0,0,0,0
X002271.SZ,0,0,0,-0.0669132636563749,0,0,0,0,0,0,0,0,0,0.0463167590312857,0,0,0,0,0,0,0,0.193990709170102,0.0569698629315836,0,0,0,0,0,0,0,0,0,0.143861593357161,0,0,0,0,-0.0322140016401841,0,0,0,0.708151473066752,0,0,0,-0.0249451928647776,0,0,0,0,-0.0142358597955468,-0.0206906287254835,0,0.0761034477974015,0,0,0,0
X000408.SZ,0,0,0,0,0,0.271904827619261,0.0529269599039959,0,0,0,0,0,0,-0.261762184035881,0,0,0,0,0,0,0,0,0,0.177482132781074,0,0.00164063962546124,0,0,0,0,0.135210632545107,0.200418688076043,0.177833306512283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826178295491495,-0.124753616975562,0,0,0,0.476536549977414,0,0
Change_TY3M,-0.35771199139375,0,-0.246565593997028,0,0,0,0.0344306273379103,0,0,0,0,0,0,0.107477225911765,-0.0840930424359751,0,0,0,0,0,0,0.0185055980682889,0,0,0,0,-3.46944695195361e-18,0.143431250636946,0,0,0,0,-0.167328321456937,0,0,0,-0.322479617399281,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115156451348892,-0.157131675920139,0,0,0,0,0,0
Slope,0,0,1.28366788460009,0,0,0,-0.834970687176696,0,0,0.382791266122185,0.84375594359885,0,1.92248286515658,0,0,0,0,0,0,0,0,0,0,-1.27712906813421,0,0,0,0,0,0,0,0,-0.159556252200089,0,0,0.375657557099487,0,0.00472221901755803,0,0,0,-0.0112670223935423,0,0,0,0,-1.26213425051273,0,2.01926771409267,0,0,0,0,0,0,-1.65734988921227,0,0
TED,0,0.0334438003158635,0,0,0,0.183526197970407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.539312923597786,0.287914551217375,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440637747733559,0.0752818434774207,0,0,0,-0.0425965341748581,0.0174212370248142,0,0,0,0,0,0,-0.0034830780585769,0,0.105345018989946,-0.0448842049356782,-0.199655995396163,0,0,0.0529678115793552,0,0,0,0,-0.0130963861836319,0,0,0,0,-0.0163728210772657,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691468701450085,0,0,0,0,0,0,0,0.0498648023721349,0,0,0,-0.0830190204196384,0,0,0,0,0,0,0,-0.0856610438412578,0,-0.184581269484908,0,0,0,0,0,-0.149049252715552,0,0,0,0,0.179512112438036,-0.0880479795342748,0.00681985057529847,0,-0.050068015816574,0,0,0,-0.127373873064247,0,0
MKvol,0,0.00322360697616983,0,0,0,0.00196257893759549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530808485075162,0,-1.6940658945086e-21,0,0,0,0,0,0,0,0,0,0,0.000126225133556944,-0.00283088888136687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000581258794683496,0.000270870837216731,0,0,0,0.03500006882781,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.0141406274097169,0,0.000613858139126445,0,0,0,0,0,0,0,0,0,0,0,0,-0.00663822048637113,-0.00247904674347901,-0.014050358315854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00277773002745619,0.00163375451704447,0,0,0.014281483465022,0,0,0,0,0,0.274312214285372,0
CarbonVol_Guangdong,0,0,0,0.00419347224920555,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00698958606032737,0.00284056957777993,0,0,0,0,0,0,0,0,0,0,0.000884255104081099,0,0,0,0,0.00217315446197136,0,-0.00560576121947167,-6.29629461506658e-05,0,0,0,0.203475419240855,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231813289255663,0,0,0,0,0,0,-0.000450174271632015,0,0,0,0.00106838719393238,0,0,0,0,0.00324106536677498,0,0.00232118736698166,-0.0075156754623379,0,0,0,0.0123359440600865,0.066171882431654,0
