,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600886.SH,X600660.SH,X601991.SH,X600688.SH,X600362.SH,X600188.SH,X600795.SH,X600352.SH,X000723.SZ,X600111.SH,X600801.SH,X600027.SH,X601992.SH,X002271.SZ,X000898.SZ,X600489.SH,X600176.SH,X600516.SH,X000786.SZ,X600299.SH,X000709.SZ,X000629.SZ,X002460.SZ,X000883.SZ,X002466.SZ,X601158.SH,X600219.SH,X002353.SZ,X600426.SH,X601699.SH,X000553.SZ,X000630.SZ,X600985.SH,X600583.SH,X600612.SH,X000027.SZ,X600021.SH,X000825.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0.0135013977473639,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0874292192355015,0,0,0,0,0,0,0,0.21775142251594,0,0,0.0462121125624225,0,0,0,0,0,0,0,0,0.142537355881785,0,0,0,0,0,0.0712974716863923,0,0,0,0,0,0,-0.0121803612210692,0,0,0,0.0140996351629618,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123779530746602,0,0.0093676728192296,0.0157824928941415,-0.0171194944200937,0.0684037824050213,0,0,0,0,0,0,0,0,0.0911256042639322,0,0,0,0,0,0,0,0,0,0.0330373015952185,0,0,0.098318528851586,0.00202237829687841,0,0,0,0,0,0,-0.00660785124670195,-0.0121187476872606,0,0,0,0.00505653127784225,0,0
X600352.SH,0,0,0,0,0,0.231258995751926,0,0,0,0,0,0,0.396713720922119,0,0,0,0,0,0,0.419284886429961,-0.0256518738674785,0.175030909838918,0,0,0.0904594052879064,0,-0.161963486374755,0,0,-0.294196080861368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14032460558787,0,0,0,0,0,0,0,0.0781694430307729,-0.0358586854286092,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.479397582213058,0,0,0,0,0,0,0,0,0,0.139664712600466,0,0,0.499539274081004,0,0,0,0,0,0,0,0.173650917523215,0.380050318902724,0.0552703051275812,0,0,0,0,-0.22139455700114,0,0,0,0,0.465135355224262,0.604082844824551,0,0,0,-0.151650555283959,0,0,0,0,0,0,0,0.0494557796770757,-0.0917348229903662,0,0,0,0.0897247910944449,0,0
X600111.SH,0,0,0,0,0,0,0,0.059738808260379,0.757576332584485,0,0,0,0,0,0,0,0,0,-0.164337109122536,-0.250908165793358,0,0,0,0,0,0,0,0,0,0,0,0,0.0644776353461006,0,0,0,0,0,0,0.287819233746356,0,0,0,0,0,0,0,0,0,0.623935883617552,0,-0.0229871679658367,0,0,0,0,-0.0874714296212512,0,0
X600801.SH,0,0,0,0.4207297633231,0,0,0,0,0,0,0,0,0,0,0,0.154788108641403,0,0,0.0684927903408673,0,0,0,0,0,0,0,0,0,0.123846425841743,0,0.0157546405449258,0,0,0.139405313130914,0,0,0,0,0,0,0,0,0,0.117329515021836,0,0,0,0,0,0.236459407532409,0,0.00647659879420215,0,0,0,0,-0.00247298696038619,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244529412971772,0,0,0,0.251531776583436,0,0,0,0.106617402694078,0,0,0.152948600389194,0,0,0,0,0,0,0,0.0346104993426226,0.111538040705209,0,0.0646847538732007,0,0,0,0,0,0,0,0,0,0.00945046744519484,-0.00776456261293085,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325931247193608,0,0,0,0,0,0.102245557476439,0.0101544441102896,0,0.0779204002617772,0,0,0,0,0,0,0,0.0207381695481488,0.0508289076491881,0,0.0335726744717889,0,0,0,0,0,0,0,0,0,-0.018446351077645,0,0,0,0,0.0252257436627136,0,0
X002271.SZ,0,0,0,0.16893604491202,0,0,0,0,0,0,0,0,0.243182530308211,0,0,0,0,0,0.0467021711214022,0,0,0,0,0,0,0,0.141655689861524,0,0,0,0.0352067473620965,0,0,0,0,0,0,0,0,0.141210328446145,0,0.00482472782866744,0,0,0,0,0,0,0,0,0.199524734604748,-0.0315508590870286,0.0516586847285225,0,0,0,-0.00223060859820872,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161283777359129,0.0269309760401967,0,0.00647759776752436,0,0.0374821345482638,0,0,0.0378922100780662,0,0,0.0376664989258311,0.150931359568176,0,0.0274796163141516,0,0,0.0250660517876255,0,0,0,0.00606619890177034,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0176902585789622,0,0.740541576427638,0,0,0,0,0,0,0,0,0,0,0,0.00694015515118434,0,-0.0642501014233995,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125958774230173,0,0,0,0,0,0,0.27863274155106,-0.0988495409862926,0.079192409549577,0,0,0,0,0,0,-0.00675181907862688,0.0277023414461103,0,0,0,-0.0172822821975309,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215367507695773,0,0,0.175111497404429,0,0.0934183742361624,0.105400769124149,0,0,0,0,0,0,0,0.0865027197927992,0.0423461082681965,0,0,0,0,0,0,0,0.130761657534978,0.0272875086618134,0,0,0,0,0,0,0,0,0,0,0,-0.0248353005292704,-3.46944695195361e-18,0,0,0,0.00921420400690312,0,0
X600516.SH,0,0,0,0,0,0,-0.460619450100136,0,0,0,0,0,0,0,0,0,0,0,0,0.082621021940145,0.159757749975171,0.12254490587132,0,0,0,0,0,0,0,0,0,0,-0.0971030000145507,0,0,0.598188974461653,0,0,0.130072579115105,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366108575094346,0,0.0986600258855636,0,0,0.190507644740175,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0697070671914862,0.11474132365058,0.0624767368713687,0.127186016322456,0,0,0,0,0.00380567397838245,0,0.37210257068354,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801275899306765,0,0,0,0,0,0,0,0.119223445073233,0,-0.0230032845799409,0.0922293073948121,0,0.197278517296436,0,-0.0811142809912491,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13633266990425,0.0425625938841035,0,0,0,0,0.133875321823867,0,0,0,0,0,0,0,0,0,0,0.117123903407906,0.178051610487375,0,0.0509997106953976,0,0.0100074546876394,0.119314934874872,0,0,0,0,0.127631182790489,0,0,0,0,0,0,0.0494606588712818,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451352139151762,0,0,0,0,0,0.217634070826747,0,0,0.0600005175964532,0,0,0,0,0,0,0,0.0147046856929411,0,0,0.098603853582706,0,0,0,0,0,0,0,0,0,-0.00954570409618302,0.00406464470322737,0,0,0,0.0289828312675665,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195439767306717,0,0,0,0.0536616027997473,0.22701990485398,0,0,0,0,0,0,0,0,0,0,0,0,0.331731157930793,0,0,0,0,0.0784814078520898,0,0,0,0,0,0,0,0,0,0,0,0,0.0947111960754713,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.116012210532436,0,0,0,0,0,0,0,0,0,0.103236386029703,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0423380856281684,0,0,0.153191588637147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00913319293137676,-0.0442621929373233,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.00156837060140059,0,0,0,0,0,0,0,0,0,0,0,0.172955997378312,0.15536129854116,0,0,0,0,0,0,0,0,0,0.00361044592756846,0,0,0,0,0,0,0,0,0,0,0,0,0.102332353147873,0,0,0,0,0,0,0,0.0332601352877019,0.00516779475248281,0,0,0,-0.00372482419668321,0,0
X002466.SZ,0,0,0,-0.0600987769611661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409898703788815,0,0,0,-0.263938780508178,0,0.0805714540917549,0,0.355351709239857,0,0,0,0,0.645495681918757,0,0,0,0,0.047582278839454,0,0,0,0,0.0177677583885222,0,0,0,0,0,0,0,0,0.0806558170955014,0,-0.0985755211479906,0,-0.000830656382329893,0,0
X601158.SH,0,0,0,0,0,0,0,0.0134959296406519,0,0,0,0,-0.028950995556915,0,0,0,0,0,0,0,0,0,0,0.0865801164088394,0,0,0.0304057951266028,0.00403504917605526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142217273365391,0,0,0.0969422378264392,0.206490349570169,0,0,0.00252311264938105,-0.0370155732539171,0,0,0,-0.00252610506726592,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0747854292606508,0,0,0,0,0,0,0.0830758676885085,0,0,0.0330987103789389,0.0162043080951595,0,0.0524035218031418,0,0.180717894100512,0,0,0,0,0,0,0.0857503792445107,0,0,0,0,0,0,0,0.0932630826195304,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332998583492184,-0.0274524266245306,0,0,0,0.0181880615248229,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425444968404275,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.268514518420839,0,0,0,0,0,0,0,0,0,0.043831596949274,0,0,0,0,0.114858740745192,0,0
X600426.SH,0,0,0,0,0,0,0,-0.048420431014075,0,0.271845364150082,0,0,0,0,0,0.0192977167698879,0,0,0.0249072569932043,0.151252302197913,0.117533824285352,0,0,0,0,0,0,0.0737598070056837,0.0321414022644208,0,0.230105979514424,0,0,0,0,0,0,0,0.105577193598283,0,0,0,0,0,0,0,0,0,0,0,0,0.02253720555944,-0.0413583897207264,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427291175899864,0,0.13220630797457,0,0,0,0,0,0,0,0,0.20643131616059,0,0,0,0,0,0,0,0.0409844444330568,0,0,0,0,0,0.159578986642786,0.069503973198129,0,0,0,0,0,-0.0108021820120574,-0.018736142576557,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.124536142940442,0,0.000197685419274205,0,0,0,0.0182929248809002,0.285035005523178,0,0,0,0,0,0,0.148051208336948,-0.0633756763340616,0,0,0,0.154139187913742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221583134084966,-0.110852206465736,0,0,0,0,0,0.129543013687611,0,0,0,0,0,0.00860605205373577,-0.10403586326628,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325341389742315,0,0,0,0.029844665586903,0.0146766439292183,0,0,0,0,0,0.0798134468577616,0,0,0,0.109554389149273,0,0,0,0,0,0,0,0.0744945821422336,0.0336880700498713,0,0.118125152265376,0,0,0.00671700517248164,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0.432441438665233,0,0,0,0,0,0,0.171520991751507,-0.0226806585096461,0.195763223588945,0,0,0,0,0,0,0,0,0.221738061286714,0,0,0.110422779759189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,-0.0169608933876918,0.652558191482266,0,0,0.0180699778413708,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182919351052593,-0.0646301864483522,0,0.0577421639097472,0,0,0,0,0,0,0.00746748271979559,0.0812670407783631,0,0,0,0,0,0,0,0.129211658331247,0.15866082855149,0.0422734869359444,0,0.277676244374437,0,0,0,0,0,0,0,0,0,-0.0155499186979741,0,0,0,3.46944695195361e-18,0,0
X600612.SH,0,0,0,0,0,0.244154092151428,0,0.272745100043368,0,0,0,0,0,0,0,0,0,0,-0.042558449643516,0.0373023753288472,0,0,0,0,0,0,0.148380310263996,0,0,0,0,0,0,0,0,0,0,0,0,0.0239700478621258,0.33443751955025,0,0,0,0,0,0,0,0,0,0,0.0179397282403611,0.00370351696702313,0,0,0,0.0313238705632786,0,0
X000027.SZ,0,0,0,0,0,0.0442321273458516,0,0.0844930653939983,0,0,0,0,0,0,0,0,0,0,0.00108889982852699,0,0,0,0,0.171085183284526,0.0911900500161527,0,4.33680868994202e-19,0.0710354988129209,0,0,0,0,0,0.0759667086181092,0,0,0,0,0.00504437882554161,0.0103719658254794,0,0,0,0,0,0,0,0,0.00780032777525719,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0.268337887444138,0,0,0,0,0,0,0,0,0.250490333504579,0.195815597977675,0,0,0,-0.0221106458598922,0.0298064216536763,0,0.0711765773596109,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369813277244481,0,0,-0.0292621512566859,0.0400346383850726,0,0,0,0,0,0,0,0,0,0,0,0.0107761930974396,0,0,0,0,-0.0179743358694428,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.0513885142885619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175313726084492,0,0,0,0.0480833173850128,0.0487242440778465,0,0.0100727893007121,0,0,0,0,0.136533351229844,0.0233638679952056,0,0.137641459415396,0.145370795347672,0,0,0,0,0,0,0,0,0,0,0,-0.00126001030337451,0.00635920708421262,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111259645921369,0.144298305085731,0.302050955073366,0,0,0,0,0,0,0,0,0.465359407595584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023398052565209,0.0464883375762829,0,0,0,0,0,0
Change_TY3M,0,-0.00775599321564686,0,-0.111676537287138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182371604349293,0,0,0,0,0,0,0,0.254142462373006,0,0,-0.105952429338741,0.0112776319625393,0,0,0,0,0,0,0,-0.0259170540209596,0,0,0,0,0,0,0,-0.262561594594926,0,0,0,0,0,-0.140848243511323,-0.28012628995172,0,0,-0.175576288469552,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41823560346989,0,0,0,-0.385560298740614,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.350655110555357,0,0.408121287365502,-0.387290508046629,0,0,0,0,0,0.0992730933166296,0,-0.213909626694793,0,0,0,0,0,0,0,0,0,-0.234862815424321,0,0,0.373764676763992,0,0,0,0,0,0.0731179730202679,-1.03659874514043,0.663172660883332,0,0,0,0,-0.564750145044881,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0169728114887699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479744793678204,0,0,-0.0257212204988444,0,0,0,0,0,0,0,0.0040000996821033,0,0,0,0,0,0,0,0,0,-0.00129375848723013,0,0,0.109582309093208,0,0.136291091656203,0,0
MKreturn,0,0,0,0,0,0,0,0.0390734860263365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124296520166507,0,0,0,-0.0118513698332232,0,-0.125175771264932,0,0,0,0,0,0,0,-0.0179293585228089,0,0,0,0,0,-0.191609430643639,0,-0.0427342888674893,-0.00881882668684642,0.368258469597122,0,0,0.117166495352755,0,0
MKvol,0,0,0,0,0,-0.00200838726907122,0,-0.000957802923590381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000101037327709432,0,0,0,0,0,0,0,0,0,0.00442457547992964,0,-0.0042586894682471,0.00709812157815622,0,0,0,-0.00451597144527089,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.541078836945214,0.0649918196535512,-0.390481886985677,0,0,0,0,0,0,0,0,0,0,-0.717558625670884,-0.335011059113266,-0.424778884340946,0,0,0.686888780067415,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068169110198688,-0.756950672200553,0,-0.56325511136484,-1.07343949446735,0.536285535336311,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.0095218828932895,-0.0178104338044697,0,0,0,0,0,-0.00189936296319027,-4.33680868994202e-19,0,-0.000306753045620786,0,0,0,0,-0.00558410575853857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361046255865396,0,0,0,0,0,0,0,0,0,0.0108414739823348,-0.00885684435125114,0,0,0,-0.0283879641641128,0,0
CarbonVol_Hubei,0,0,0,0,-0.0404404383469805,0,-0.0176076785023568,0,0,0,0,0,0,0,0,0,0,0,0,-0.000473847837279728,0.00175551635816474,0,-0.0397351065105839,0,0.0247283755602964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257803662511094,0,-0.0252821002736862,0,0,0,0,0,0,0,0,-0.0747921298151835,0.0270945788479384,-0.0546196853345119,0,0,0,0.00944901488497836,0,0
