,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X601600.SH,X600019.SH,X600585.SH,X600547.SH,X600011.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X600111.SH,X600010.SH,X600489.SH,X002460.SZ,X000708.SZ,X002466.SZ,X600803.SH,X600160.SH,X600027.SH,X000301.SZ,X601991.SH,X000786.SZ,X000807.SZ,X600426.SH,X000983.SZ,X600219.SH,X601699.SH,X002128.SZ,X600176.SH,X000408.SZ,X000630.SZ,X600096.SH,X000877.SZ,X600985.SH,X601168.SH,X000933.SZ,X600378.SH,X002353.SZ,X002271.SZ,X000027.SZ,X600995.SH,X000883.SZ,X600352.SH,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0.0689120297699574,0,0,0,0,0,0,0,0,0,0,0,0,0.721339135095886,0,0,0,0,0,0,0,0,0.0199356336373658,0,0,0,0,0,0,0,0,0,0,0.00380585473380294,0,0,0,0,0,0,0.0679143398593567,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0927953734866701,0.180946860833659,0,0,0.0298676234057517,0,0.0183581209145119,0,0,0,0,-0.107716917335999,0,0,0,0,0.0814908619022522,0,0,0,0,0,0,0,-0.0854052370177818,0,0,0,0,0,0,0,0,0,0,0,0,0.340427041743614,0.038430326477283,0,0,0,0,-0.122909389591756,-0.0178540417166194,0,0,0,-0.0529197779589507,0,0
X600886.SH,0.217526585684041,0,0,0,0,0,0,0.0446969760238805,0,0,0.0466517747906556,0,0,0,0,0,0,0,0,-0.0664460868950458,0,-0.0642921823203326,0.0527053828902604,0,0,0,0,0,0,0,0,0,0,0,-0.163763458913545,0,0,0,0,0,0,0.0727365384175748,0,0,-0.0734502059687503,0,0,0,0,0,0,-0.0759873991110301,0.107099043706945,0.0101645127055138,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865655807563194,0.189471517262097,0.14461784705846,0,0.152411877823061,0,0.0129417351395979,0,0.0289679355794776,0,0,0,0,0,0,0,0,0,0.067608980203176,0,0,0,0,0,0,0.0170963277138009,0,0,0,0,0.10001685945707,0,0,0.0254019315781031,0,0,0,-4.33680868994202e-19,0,0
X600795.SH,0,0,0.0889966466762995,0,0,0,0,0.0858826561209047,0.0563560827142395,0,0,0.0780290043989049,0.357748789615664,0,0,0,0,0,0,-0.0409715952924023,0,0,0.0847748208048279,-0.0779587232018127,0,0,0,0.00509044211450283,0,0,0,0.0107175768148747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299933617799161,0,0,0,0,-0.0462737997665629,-1.73472347597681e-18,0,0,0,0,0,0
X600362.SH,0.193929039735258,0,0,0,0,0,0,0.212578026886148,0,0,0,0,0,0,0,0,0,0,0.0522885072306732,0.119706680697408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689986098380133,0,0.0850942013400698,0,0.0811424764039153,0,0.00481399167411127,0.0182070878790376,0,0.103622554934778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410791072059371,0,0.248655279943199,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117535845793244,0,0.029358987328804,0,0,0.0270877972864069,0,0,0,0.09393285793363,0,0,0,0.0859623439058384,0,0,0,0,0,0,0,0,0
X600010.SH,0.13146034701137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085776739088448,0,0.0464345902573996,0,0,0,0,0,0,0.309665602695782,0,0,0,0,0,0,0,0,0,0,0.000742054579746885,0,0,0,0,0,0,0,0.208069002989597,0,0,0,0,0.0327064925373701,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.176428715892257,0,0,0.740042316176138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164003669363816,0,0,0,0,0,0,0.186771773510982,0,0,0,0,0,0.00374731050989362,0,-0.104169788349141,0,0.0572527622539779,0.108041111691957,0,-0.101336391322399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,-0.158320363528859,0,0,0,0,0.0517372554922618,0,-0.013396906254806,0,0,0,0,0.135454317548623,0,0,0.180730184128355,0,0,0,0,0.442699182580561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.111654625065172,0.0392130250434834,0,0,0,0.190012096541759,0,0,-0.0385635629581728,0,0.015193652443916,0,0,0,0
X000708.SZ,0,0,0,0.0402050433576116,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669414879230865,0,0,0.0310495296052216,0,0,0.0350951054448757,0,0,0,0,0.245504927807496,0,0,0,0,0,0,0,0,0.15170570034427,0,0,0,0,0.0233539619148296,0,0,0,0,0.252741967897802,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0830705499959924,-0.0252507060305578,-0.0981918781917865,0,0,-0.0114142689050331,0,0,0,0,0,0,0,0,0.833539063332527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104938876704647,0,0.0358455211853064,0,0,0.139632575437186,0,0.0235803195850377,0,0,0,0,-0.115916476595957,0,0
X600803.SH,0,0,0,0.239354869268459,0,0,0,0,0,0,0,0,0.168762840104803,0,0,0,0,0,0,0,0.189643040928153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346872704414084,0,0,0,0,6.16506336175021e-05,0.146062165369374,0,0,0,0,0.0455512918136739,0,0.0633158009759394,0,0,-0.39498945736918,0,0,0,0
X600160.SH,0,0,0,0,-0.116337787314143,0,0,0,0,0,0.161324917097774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435035856693623,0.0644809547445705,0,0.513375495141896,0,0,0,0,0,0,0,0.424053306993899,0.10094865321436,0.0190873429038517,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.142202643431011,0,0,0,0,0,0,0,0,0,0.0426902619010914,0,-0.0211589335940234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439980223930811,0,0,0,0,0.010228899551525,0,0,0,0,0,0,-0.0187127683193629,0.205426305903782,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.0395069282667038,0,0,0,0.0700388867131937,0,0,0,0.385427272291534,0,0,0,0,0.0356071491037045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226686114339975,0,0,0.227727676898343,0,0,0.154844370893986,0,-0.0736451154053108,0,0,0,0,0,0,0
X601991.SH,0,0,0.132751871902817,0,0,0,0,0,0,0.220036036141263,0,0.117546676655179,0.0032291222082353,0,0,0,0,0,0,0,0,-0.0840712212816651,0.171502016678433,0.048031395505244,0.238340172177236,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0149605356703629,0.0610771286523966,0,0,0,0,0.0119631220807795,0,0,0.106268388449058,0,0,0,0,0,0.0153135578469028,0.0944338318930475,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.413539451368679,0.271830778730633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17348013746878,0,0,0,0,0,0,0,0,0,0,0,0,0.188999818527346,0,0,0,0,0,0,0,-0.0267012458089195,0,0,0,-0.201892395661449,0,0,0.00426969390008532,0,0
X000807.SZ,0,0,0,0,0,0,0,0.149479966969712,0,0,0,0,0,0,0,0,0,0,0,0,0.0428250310461579,0,0.121745273817109,0,0,0,0,0.0122093910775741,0,0,0,0.0616532986620209,0,0,0,0,0.209504036003167,0,0,0,0.126604012179659,0.128974387774482,0,0,0,-0.0964067786879867,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698650928174553,0,0.129479542001224,0,0,0,0.194450536416823,0,0,0,0,0,0.056225338745697,3.46944695195361e-18,0,0,0,0,0,0,0.200926099306704,0,0.104662573978422,0,0,0,0,0,0.136490206028716,0,0,0.110036199576093,0,0,0,0,0,0
X000983.SZ,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190565909220648,0,0.0694795973062851,0,0,0,0,0,0,0,0,0,0.40107096904931,0,0,0,0,0,0,0.10442587080871,0,0.0427679060906945,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X600219.SH,0.0506161429791483,0,0,0,0,0,0,0.360206889370637,0,0,0,0,0,0,0,0,0,0,0.161712421608714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405751108336884,-0.0159929722572224,0,0,0,1.38777878078145e-17,0,0.0350440485316522,0,0,0,0,0,-0.0491759568994247,0,0,-0.0460304164221899,0,0,0,0.0452426164649876,0,0
X601699.SH,0,0,0,0,0,0.315106936301117,0,0,0,0,0,0,0,0,0,0.0914791659190685,0,0,0,0,0,0.0229042898491761,0,0,0,0,0,0.0566419348892533,0,0,0.203863399784815,0,0,0,0,0.125029101536057,0,0,0,0.0348933473829649,0,0.106332664004047,0,0.000143291472298513,0.00671485074770178,0,0,0,0,0,0,0,0.00320384896971263,0,0,0,0,0,0
X002128.SZ,0,0,0,0.24043248858118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0899895485348772,0.301450626875605,0,0,0,0,0.0869745376279306,0,0,0.179661947428257,0,0,0,0,0,0,0,0,0.0298454645604989,0,0.122378264263203,0,0,0,0,0,0,0,0,0,0,0,-0.166181025000154,-0.025744492937712,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116929565992074,0,0.130396049737167,0.0511626968366459,0,0,0.150751363793363,0,0.325266929137393,0,0,0.0876097920745213,0,0,0,0,0,0,0,0,0,0,0.117814829292868,0,0.103177113358406,0,0,-0.0398544280414621,-0.0320674129727755,0.0670149427672448,0,0,0,0,0,-0.0146291543718728,0,0
X000408.SZ,0,0,0,0,0,0,0,0.018798527648353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870678214272172,0,0.0791616323248663,0,0,0,0,0,0,0.152767366140611,0,0,0,0.143714438662252,0,0,0,0,0.233595123227278,0,0,0,0,0,0,0,0.080691855575898,0,-0.0175456207440319,-0.0837356878545653,0,0,0,0,0,0
X000630.SZ,0.149196369714732,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.110320066565233,0.0392096687628927,0,0.00628291611806467,0,0,0,0,0,0,0,0,0.168494163123202,0.0729452680150688,0,0,0,0,0,0,0.141375712762362,0,0.201337817135451,0.0489378863789422,0,0,0,0,0,0,0,0.0169751666180799,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.052186314000514,0,0,0.311003092909112,0,0,0,0,0,0.147312108307145,0,0,0,0,0,0,0.0445227721586732,0.117099436375606,0,0,0,0.0441055447397483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.14746192169613,0,0,0,0,0,0,0.0497457175514774,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0.0215533953007654,0,0,0,0,0,0,0,0.266390216368676,0,0,0,0,0.0425409412962135,0,0,0,0,0,0,0,0,0,0,0.217239244633685,0,0,0,0,0,0,0.0215343278250444,0,0,0.388365453901138,0,0,0,0,0,0,0.106586369345286,0.0473364305955008,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.0105108464059201,0.0153978499301726,0,0.0144125403888391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915773597042085,0,0,0,0,0.145489125982142,0,0,0,0.34999264228649,0,0,0,0,0,0,0,0,0.173051923666226,0,0,0,0,0,0,0,0,0,0,-0.0373029977675191,0,0,0,0,0,0
X601168.SH,0,0,-0.0568642889812434,0,0,0,0,0.738396310907229,0,0,0,0,0,0,0,0,0,0,0,0.000686634230180019,0,0.0919994746811945,0,0,0,0,0,0,0,0.0606626646584648,0,0.0200636511250738,0,0,0,0,0.0108418348189983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547960437534163,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193820558874657,0,0,0,0.733118187346496,0.0673897461871074,0,0,0,0,0.0235821914786825,0,0.0205833956883584,0,0,0.00422930706475654,0,0,0,0,0,0,0,0,0.04717692766626,0.059609409729265,0,0,0,0,0
X600378.SH,0,0,0,0,0.041395708372494,0,0,0,-0.115759266833042,0,0.11615988936852,0,0,0,0,0,0,0,0.175382552499291,0.0338642578237663,0,0,0,0.0577889338907714,0.154641909621023,0.0311152394209711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160779484989878,0,0,0,0.2490227872603,0,0.0454298585375323,0.0289970637773432,0,0.0569013212630813,0,-0.0174383612045648,0,0
X002353.SZ,0.143870020601676,0,0,0,0,0,0,-0.197619258586499,0,0,-0.161414680609754,0,0,0,0,0,0,0,0,0,0,0.327815771559385,0.114838863977944,-0.0396789524457042,0,0,0,0,0,0,0,0,0,0,0.396923378127968,0,0,0,0,0,0,0,0,0,-0.0227888676783628,0,0,0,0,0,0,-3.46944695195361e-18,-0.0150154629906778,0,0,0,0,0,0
X002271.SZ,0,0,0,0.303251118775694,0,-0.0203585736655945,0,0,0,0,0,0,0,0.287612700213045,0,0,0,0.205315958958048,-0.0681137746356024,0.10958366137514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994706821572163,0,0,0,0.053730074012801,0,0,0,0,0,0,0,0,0,0.283745391819755,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0.19567726428216,0,0,0,0,0.0832254421454094,0,0,-0.00542824266246728,0.0439934681093958,0,0.0448582152439101,0,0,0.318170874942465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301170100480293,0,0,0,0,0,0,0,0.47929111109903,0,0,0,0,0.0349174308073356,0.0981438398237909,0,0,0,-0.00837683783951494,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160872196171496,0.00627987573995627,0,0,0,0.0539714070440515,0.272357247413414,0.0206331583506433,0,0,0,0,0,0,0,0,0,0.0896261431728772,0,0,0,0,0,0,0,0,0,0.362073822460137,0,0.152281867830072,0,0.0360319904445221,-0.0166850090207538,0,0,0,0,0,0
X000883.SZ,0,0,0.109316125335871,0,0.37034143329486,0,0,0,0,0,0,0,0,0,0.138967215142232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.15368246766965,0,0.0795340099201549,0,0,0,0.0745313574535936,0,0.10899326688717,0,0,-0.0436404957293527,0,0,0.0328198618249566,0,0,0,-0.0358692114455617,0,0
X600352.SH,0,0,0,0.0463478899319953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429736134731924,0,0,0,0,0.178004656609062,0,0,0,0.00463816849904584,0,0.0841209139673649,0,0,0,0,0,0,0,0,0,0,0,0.0476172753505991,0,0,0,0,0,0,-0.0986797415289203,0,0,0,0,0,0.012119551291002,0,0
X300037.SZ,0,0,0,0.14802095138851,0,0,0,0,0,0,0,0,0,0.0665109309870317,0,0,0.195021166620836,0,0,0.389453832173344,0,0.0651950522417181,0,0.0330280988663599,0,0,0,-0.0248721588503479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107199066150651,0,0.049010459991553,0,0,0,0,0,0,0.161168860538233,-0.163807613425667,0.156525567842319,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0821827385931971,0,0,0,0.00880977925753811,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0553321675676938,0,0.049002344765438,0.128260693414403,-0.0552643532383293,0,0,0.096738578840889,0,0,0,-0.0740279957507128,0,-0.0405658924453239,-0.0175542029670766,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.315324991444299,0,0,0,0,0,0,-0.286003054364766,0,0,0,0,0,-0.568241352426823,0,0,0,0,0,-0.0359124623894396,0,0,0,0,0,0,0,0,0,0,0,-0.418008318631304,0,0,0,-0.003190118667207,0,0,0,0,0,0,0,0,0.101509013971742,0,0,0.363519579068512,0,0,0,-0.148434793287418,0,0
TED,0,-0.219756085559612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189612644307006,0,0,-0.0398067522316392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153234543978521,0.0498624601865341,0.0585242568054537,0,0,0,0,0,-0.256907867149258,0.483183309009066,0,0.172674270290275,0,0,-0.750638268572969,0,0
RealEstate_excess,0,0,0,0,0,0.138859278102122,0,0,-0.0442367043996538,0,0,0,0,0,0,0,0,0,-0.284008388716112,0,0,0,0,0,0,-0.346804133576526,0,-0.267804299524968,0,0,0,0,0,0,0,0,0,0,0.243982265918554,0,0,0,-0.113283366202631,0,0.197243938444805,0.187742983555656,0,0.156100676062211,0,0,0,-0.126430001291635,0,0,0.154195258776613,0,0,0,0
MKreturn,0,0,0,0,0,-0.216936301672605,0,0,-0.341515914688465,0,0,0,0,0,0,0,0,0,0,0.00157931621726137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168561208543606,0,0,0,0,0,-0.205478242297503,0.0953292931613896,0.140906069954622,0,0,0,0,0,0,0,-0.0546105548105032,0,0.200894306305862,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00289078062823259,0,0,0,0,0,0,0.000365895014565692,-0.000121936004677624,0,0,0,0,-0.000932219922189681,0,0,0,0,-0.000313523613438051,0,0,0,0,0,0,0,0,0,-3.94165292560942e-05,0,0,0,-0.000483223928544642,0,0,0,0,0,0,0,0,0.000598410849537232,0,0,0,-0.137669823960903,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.257086605402212,0,0,0,0,0,0,0,-0.0485048643734965,0,0,0,0,0,0,0,0,-0.131389332833231,-0.0258503674624851,0,0,0,0,0,0,0,0,-0.0540795499458965,0,0,0,0,0,0.305202462997608,0,0,0,0,0,0,0,0,0.124685181124873,0,0,-0.0695535773333459,-0.182997247967524,0,0,0,0,-2.2781091574251,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.058448104395123,0.0166174992677543,0,0,0,0.0578906615835028,0,0.00402500243433256,0,0,0,0,0,0,0,-0.0525773051371018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031046150528899,0,0,0,0,0,0,0,-0.0959235834841847,0,0,0,0,-0.268475620450313,0,0
CarbonVol_Hubei,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000756380513106238,0,0,0,-0.00502471528086881,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.00269698811418301,0,0.00482341285948054,0,0,0,0,0,0,0,-0.0130451514528047,0.00382456005861056,0.00181263962473029,0,0,0.0109057719042508,0,0
