,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X600660.SH,X002271.SZ,X002460.SZ,X600886.SH,X000786.SZ,X600010.SH,X601898.SH,X600362.SH,X600801.SH,X601600.SH,X600176.SH,X600352.SH,X600489.SH,X600188.SH,X601991.SH,X600426.SH,X600795.SH,X600111.SH,X600688.SH,X002080.SZ,X600027.SH,X600299.SH,X601992.SH,X002466.SZ,X000301.SZ,X000932.SZ,X600803.SH,X002075.SZ,X600529.SH,X600219.SH,X300037.SZ,X002353.SZ,X000027.SZ,X600486.SH,X000883.SZ,X600315.SH,X000898.SZ,X601158.SH,X000723.SZ,X000878.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288030124576488,0,0,0,0,0,0,0,0,0,0,0,0,0.0170200466640231,0,0,0,0.0242774549849986,-0.0335190682245945,0.0886547287332154,0,0.0254968126613985,0.0819061142771666,0,0,0,0,0,0,0.0435696774587436,0.0173615433778575,0,0,-0.0125302567230776,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0210234611101092,0,0,0,0,0.0413940938088856,0,0,0,0,0,0,0,0,0,0.0508070125858166,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374803077069858,0.0198975658822717,0,0.00520968701494293,0.0355967030881212,0,0,-0.0141075529010239,0,0,0,0.00352503928959264,0,0,0,-0.00710777104017674,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.085611445006047,0,0,0,0,0,0,0,0,0.0404396535133089,-0.0239703323149719,0.297138594507729,0,0,-0.00750559662793147,0,0,-0.0126226400912827,0,0,0,0,0,0,-0.0258866063420138,0,-0.00637865481098898,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000926942205600043,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.148809719097161,0,0,0,-0.014296974827826,0,0,0,0.0470047016537806,0,0,0.0419662300872077,0,0,0,0.0416949230611084,0,0,0,0,0,0.170360542201531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716209175933126,0,0,0,0.00713424751258247,0.0331208759988475,0,0.00368696048758079,-0.00800566452213039,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.25261414580828,0,0,0,0.0769523111807128,0,0,0,-0.151366334870076,0,0,0,0,-0.12312382964201,0,0.230097491747176,0,0,0.27689671329928,0,0,0,0,0,0,0,0.165196778068849,0,0,0,0,-0.124249824469099,0,0.110222878465573,0.00114905702530099,0,0.0593105918213097,0,0.0540596835936516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.00135606553499455,0,0,0,0,0.00883902405645172,0,0,0,0.010358608109546,0.0428347730384502,0,0,0,0,0,0,0,0,0,0,0,0,0.0848317574656342,0,0,0,0,0,0.0548530410538656,0,0.00997987915115761,0.0212850450263621,0,0,0,0,0,0,0.449352583678729,0,0,0,0,0,0.0770136481658701,-0.0335273968255028,0,0,0,-0.203764655253333,0,0
X600547.SH,0,0,0,0,0,0,0,0.0282309270825098,0,0,0.0559453406128687,0.0359567014086074,0,0,0,0,0,0,0,0,0,0.583260553901496,0,0,0.00664920498142017,0,0.0806948989955589,0,0,0,0.0289480889580002,0,0,0,0,0,0,0.0562953242811102,0.0916056578388046,0,0,0,0,0,0.0661101435363336,0,0,0,0,0.061237145787639,0,-0.0271822320337536,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.119591323999343,0,0.0902241845925097,0.099355751696899,0,0,0,0.0722970582965722,0,0,0,0,0,0,0,0,0,0,0,0,0.157821202622673,0,0,0,0,0,0.043140415018953,0,0.0278410064784759,0.0461516475213664,-0.117285600060333,0,0,0,0,0,0,0,0.155460812538166,0,0,0,0,0,0.042547443488174,0,0.000142434555962757,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0356019087368944,0,0,0,0,0,0.0936851424686455,0,0,0,0,0,0,0,0,0,0,0,0,0.0323737591279876,0,0,0.856950922958538,0.113458481847747,0,0.022348701508589,-0.0269751030787533,0,2.71050543121376e-20,0.14439200022002,0,0,-0.232160941474926,0,0,0,0,0.0843856287248438,0,0,0.125840914029606,0.222840401445137,0,0,-0.0403500917626264,0.0496880254126503,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0274457165300189,0,0,0,0,0,0.181311675303993,0,0,0,0.116455869446662,0,-1.73472347597681e-18,0.0448308855032177,0,0,0,0,-0.14027957692132,0,0,0,0,0,0,0.0521470414504495,-0.0369562260580796,0,0.253602814773376,0.0751639976333506,0,0,0,0,0,0,0,0,0,0,0,0.0249597125929716,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,-0.0426751185578258,0,0,0.0301526744400553,0,0,0,-0.0577974572880506,0,0,0,0,0,0.26687536382756,0,0,0,0,0.144626189795543,0,0,0,0,0,0,0,-0.0543855202454878,0.0900052171808647,0,0.203478695569043,0,0,0,0.321538983902485,0,0,0.189242312165245,0,0.0102646467570546,0,0,0,0,0,0,0.0455740681653394,0.0371665806002242,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.146073035472659,0.103981257895735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359467637340647,0,0.105478240338085,0,0,0,0.201893759186142,0,0,0.0394218018878701,0,0,0,0.244475408211016,0.0640093860777081,0,0,0,0.0267692780665843,0,0,0,0.0986630247175997,0,0,0,-0.0697512785224369,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0677615710723153,0,0,0,0,0,0,0.126383910520207,0,0,0,0,0,0,0,0.0387145006629403,0,0,0.180542782222252,0.0202105089337548,0,0.126913838546856,0.0198339029815957,0,-0.0225481667515082,0,0,0,0,0,-0.0436086806270074,0.108400161979891,-0.0182399091540787,0,0,-0.0964608993074445,0,0,0,0.0927280215091587,0,0,0,0,0,0,0,0,0.00167632983773824,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.124792953302538,0.0327565118417374,0,0,0,0,-0.339136135755661,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.275269845404691,0,0.243746806027005,0,-0.0299530227247044,0.025914268715711,0,0,0,0.189389737219987,0,0,0,0.0794173797222986,0,0,0.0193338618834066,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,-0.0214510299516296,-0.00507237506860067,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0810904913856844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411575853353673,0,0,0,0,0,0.531808541885991,0,0.0862678016294451,0,0.108943125865757,0,0.0196388965417188,0,0,0,0,0,0,0
X601898.SH,0,0,0,0.102480949922444,0.041413274109258,0,0,0,0,0,0.0116156187353049,0.0603617085459696,0.0356044759721833,0,0,0,0,0,0,0,0,0,0.266654864328951,0,0.051625158248343,0,0.00958874179510158,0,0,0,0,0,0.0134569259419781,0,0,0,0,0,0,0,0,0,0,0,0.0302414019923571,0,0,0,0,0,0,0.00635585899394824,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167876821437431,0,0,0,0,0,0.153949619453005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215651586537409,-0.0154120107677623,0,0,0,0,0,0,0,0.570713809239575,0,0,-0.0360027743280783,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,-0.039511384414892,0,0,0,0.0590812050550322,0,0,0,0.048178573781828,-0.00195024353616709,0,0,0,0,0.0928426487959019,0,0,0,0,0.061551437111075,0,0,0,0.0290765222739925,0,0.063396367976574,0,3.46944695195361e-18,0,-0.0933209934465001,0,0,0.0629157284423606,0,0.0874145617717264,0,0,0,0,0,0,0,0,0,0,0,-0.0595219827508126,0.0655517280112287,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0137887219460151,0,0,0,0,0,0,0.0426732716223318,0,0,0.165325544392642,0,0,0,0,0.0591102852802255,0,0,0,0,0,0,0,0,0,0,0,0,0.0639671292696368,0,0,0,0,0,0.0470335374064979,0,0,0,0,0,0.0619001839091793,0,0,0,0.101778696980592,0.146464364687717,0,0,-0.0347519262065322,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,-0.0639871418786905,0.0373925435858784,0,0,0,0,0,0,0.0447492101051057,0,0,0,0,0,0,0,0,-0.0891941290270951,0,0.166334762490968,0,-0.125465773304323,0,1.73472347597681e-18,0,0,0.157469803730017,0,0,0,0,0.108639395412002,0,0,0,0.0284055942916963,0,0,0,0.255873904050645,0.192540204616593,0,0.0448189718520945,-1.73472347597681e-18,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,-0.0373640307036751,0,0,0.222168663755085,0,0.0157627242532628,-0.0164551410420686,0,0.116063187581427,0,0,0.0104932800403487,0,0,0,0,0,0,0.38483545421741,0,0,0,0,0,0,0,0,0,0,0.131836285512747,0,0.00651878779262084,-0.127620190205926,0,0,0,0,0,0,0,0,0,0,-0.0091943995889465,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.11565140232852,0,0.955872613959787,0,-0.0518261758488587,0.0999766763657661,0,0,0,0,0,0,0,0,0,0.0775213081425808,0,0,0,0,0,0,-0.0552157319220243,0,0,-0.0699017130526659,0,0,-0.0691317246555369,0,-0.0392636666070974,0,-0.0120249422823703,0.0123619337545466,0,0.0502084849630414,0,0,0,0,-0.0683743743873795,0,0,0,0.0944514810491456,0,0,0,-0.0195623374114721,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0437684671250461,0,-0.0374072839841746,0,0,0,0,0,0,0,0,0.487186958203023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0107735362830655,0.0644179693701119,0,0.00548655522292282,0,0,0,0,0,0,0.244062795260634,0,0,0,0.0656249357108825,0.00987178543924814,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0525124367961259,0,-0.147693760947836,0,0,0.157685282431286,0.0539033007296964,0,0.182423126468462,0,0,0,0,0,0,0,0.0277603337320108,0,0,0.0710269993090911,0.0299644258023027,0,0,0,0,0,0,0,0,0.0223720908017108,0,0,0,0,0,0,0,0,0.0739194796618717,0,0,0,0,0,0,0.00251839766962126,0.00539468569270769,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.126478927242917,0,0,0,0,0,0,0.219523702503987,0,0.190797293679383,0,0,0,0,0,0,0,0,0,0,0,0,0.194344797618131,0,0.00770759172389549,0,0,0,0,0,0,0,0,0.0506693660606268,0,0,0,0,0.029752540308214,0,0,0,0,0,0.110275178357112,0,0,0,-0.0259332207175429,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.0545043365365284,0,0,0,0.0774927764220279,0,0.120527653649805,0,0,0,0,0.0789779506393515,0,0,0,0.117060611335395,0,0,0.0498453090766542,0,-0.0455616729353469,0,0,0,0.10161633181524,0,0,0.0967752100108183,0,-0.0022864236842937,0,0,0,0.0891102155728587,0,0,0,0,0,0,0,0,0,-0.008506067563378,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0297775560094711,0,0.299129923826381,0,0,0,0.0394294038196625,0.0384802683572307,0,0,0,0,0,0,0,0,0.323874231050422,0,0,0,0,0,0,0,0,0,0,0,0.0714575065336698,0,0,0,0.0564285181438421,0,0,0,-0.0678331963782867,0,0,0,0,0,0,0,0.0631087488032805,0,0,5.42101086242752e-20,-0.0388508941919929,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942310263941359,0,0,0,0,0.0835036448267977,0,0,0,0.0904353732748958,0,0.0462915503769832,0,0,0.0475409651220919,0,0,0,0,0.0526310942636373,0,0.0663210426147927,0,-0.0990884477579033,0.0617164056556364,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196298877805157,0,0,-4.33680868994202e-19,0,0,0,0
X002080.SZ,0,0,0,0,0,0,-0.0690745259996297,0,0.0812961230753232,0,0,0,0,0.0014312473301639,0,0,0,0,0,0.0672505945035439,0,0,0,-0.231976537781082,0.137905735905646,0,0,0,0,0.21800002217297,0.253467943793229,0,-0.106356742188822,0.522635273210616,0,0,0,-0.00308031555021116,0,0.0288369229994027,-0.190500946421677,0,0,0,0,0,0,0,0,0,0,0,0.000315745498148664,0,0,0,0,0,0
X600027.SH,0,0,0.0226075970960024,0,0,0.0799036013804384,0,0.0848509933439995,0.00652518728317138,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.109514774597533,0,0,0,0,0.0730273225754341,0,0,0,0.12793126832355,0,0,0,0,0,0,0,-0.0190140847371994,0,0,0,-0.0804143678229894,0,0,0,0,0,0,-0.000370156559933796,-4.33680868994202e-19,0,0,0,0,0,0
