,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X601158.SH,X600583.SH,X000539.SZ,X000027.SZ,X601992.SH,X600309.SH,X000709.SZ,X000898.SZ,X600021.SH,X600352.SH,X000883.SZ,X002470.SZ,X600660.SH,X601918.SH,X000792.SZ,X600098.SH,X600623.SH,X600489.SH,X600022.SH,X600307.SH,X600863.SH,X000629.SZ,X600547.SH,X002353.SZ,X600808.SH,X300072.SZ,X600008.SH,X000060.SZ,X600578.SH,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491410221798318,0,0,0,0.0630494461391329,0,-0.0673653037209287,0,0,0,0,0,0.553825653997518,0,0.090901141667578,0,0,0,0,0,0,0,0,0.0911235150196493,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0303967582191849,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0216437486827948,0,0,0,0,-3.46944695195361e-18,0,0,0.175215232483105,0,0,0,0,0,0,0,0,0.052111622823194,0,0,0,0.540393585971412,0,0,0,0.242835205533796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0310221998588281,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.319834825181505,0,0,0.0137471101722738,0,0.0802019569991129,0,0,0,0,0,0,0,0,0,0.131006633084267,0,0,0,0.291985159737482,0,0,0,0,0,0,0,0,0.0149899464115727,0,0,0,0,0,0,0,0,0,0,0,0,0.0140687260545831,0,0.00605736569278062,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200085430230824,0,0,0,0,0,0.272591846777271,0,0,-0.184682955421917,0,0,0,0,0,0,0,0.114697985297781,-0.0715455671336785,0,0,0,0,0,0.0334196895529553,0,0.494374171869338,0,0.226820760392082,0,-0.0421170243035152,0.0765572062675662,0.0831506874759974,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0487686678265473,0,0,0,0,0.149449768486102,0,0,0,0,0,0,0,0.184477696608959,0,0,0,0,0.133674161560598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357655918812339,0,0,0,0,0,0.0165073682316186,0,0,0,-0.032171143651266,0,0.0407108298410897,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.0106214879288012,0,0.0767845141507122,0,0,0,0,0,0,0,0,0,0,0,0.136233233784993,0,0,0,0,0,0,0,0,0,0.0869843947204256,0,0.299280154678973,0.239060908589818,0,0,0,0,0,0,0,0,0,0,0,0,0.0843422992388345,0,-0.00253219095036608,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0504202168006425,0.0578891329683036,0,0,0,0,0,0,0,0.254635908667119,3.46944695195361e-18,0,0,0,0,0.171374611968773,0,0,0,0,0,0,0,0,0.0251127537879341,0,0,0,0,0.0555002665744923,0,0,0.0747335178752138,0,0,0,0,0.0588262306985737,0,0,0,0,-0.0232197782022397,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0375038688250315,0,0,0,0,0.116282619937372,0,0,0,0,0,0,0,0,0,0,0,0.110942710627518,0,0,0,0,0,0,0,0,0,-0.0523744134135146,0,0,0,0,0,0,0.5401626387692,0,-0.0158080924069535,0,0,0.136417759862137,0.0197674568351715,-2.16840434497101e-19,0,0,0,-0.0567452404642522,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0.337093389557333,0,0,0,0,0,0,0,0,0.0142290618120195,0,0,0,0,0.317386231517537,0,0,0,0,0.11504726717971,-0.000732836162600577,1.38777878078145e-17,0,0,0,0,0,0,0.0086059272047785,0,0,0,0,0,0,0,0,0,-0.0301411169149322,0.068650861341542,0,0,0,0,0,0
X600660.SH,0,0,0,0.00149343091888594,0,0,0,0,0,0,0,0.353056153900619,0,0,0,0,0,0,0,0.0714450160805069,0,0,0,0,0,0,0,0,0,0,0,0,0.0492021498619751,0,0,0,0,0,0,0,0,0,0,0.156527419739324,0,0.028861865355591,0,0,0,-0.0263644496494931,0,0,0,0,0,0,0
X601918.SH,0.0557883204140963,0,0,0,0,0,0,0.023254898832231,0,0.0997315890962163,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242583038181272,0,0,-0.10155983106379,0,0,0,0,0,0,0,0.346851267967605,0.0527637017616221,0,0,0,0.163169045047775,0,0,0,0,0,0,0,0,0.240134515863873,0,-0.0333270667452774,0,0.0103068633016788,0.22810371467891,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.420254955051698,0.00780234148235804,0,0,0,0,0,0.0620654551573208,0,0,0,0,0,0,0,0,0,0,0.0158762377298064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363769503266209,0.157245316883086,0.0480325498443238,0,0,-0.018616534367775,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.00308862044772241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258263689264303,0,0,0.0506378725301289,0,0.215182589917734,0,0,0.0755635384531341,0,0,0,0,0.163725482258988,0,0,0,0,0.0457584407994538,0.108586851079166,0,0,0,-0.0179939903760262,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311901817938938,0,0,0,0,0,0,0,0,0,0,0.0137432972832761,0,0.0879975203753562,0,0,0.156958137673258,0,0.381700573574742,0,0,0.0469555707878738,0.0974689634852162,0,0,0,0,0,0,0,0,0,0,0,-0.0620130946496204,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.268682959502695,0,0,0,0,0,0,0,0,0,0.0221018221068415,-8.67361737988404e-19,0,0,-8.67361737988404e-19,0.0539840302361171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412272505708659,0,0,0,0,0,0,0.00277823494102964,0,-0.0193953240099726,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.376069019278916,0,0,0,0,0.00176167970629169,0,0.0176190944341258,0.164350087286314,0,0,0,0,0.12695372228809,0,0,0.0264045906858464,0,0,0,0,0.0360928899957934,0,-0.0399628683293926,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520041346406105,0,0.206887421444147,0.131470209157482,0,0.356698784075306,0,0,0,0,0,0,0,0,0,0,0.0305055672345855,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0.0785090213360985,0,0,0.158574817645442,0,0,0,0,0,0,0,0,0.20960477378362,0,0,0,0,0,0,0.109832937304797,0,0,0.000635882522693778,0,0,0.0171576833729419,0,0.121571280373359,0,0,0,0,0,0,0,0.109284392181246,0,0.0202715765215379,0,0,-0.0139050714108993,-0.0048510211074331,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407588755979395,0,0,0,0,0,0,0,0,0,0,0.0852742799199277,0,0,0,0,0,0,0,0.154253716447476,0.0673355909445266,0,0.243350819045439,0.0205636256182008,0,0,0,0,0,0,0,0,0.210068725932136,0.0295171669763723,0,-0.0401195677844122,0.0749271759863269,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.179720902503419,0,0,0,0,0,0,0,0,0,0.0166661073695552,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.22823881851593,0.0453662942050849,0.030328681306903,0.00116041827151834,0,0,0,0,0.232492055472734,0,0,0,0,0,0,-0.00102343575232103,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.277252843891295,0,0,0,0,0,0,-0.0423506317886153,0.0574381147795332,0,0.10313935250183,-0.0042923854153213,0,0,0,0,0,-0.298983753420862,-2.16840434497101e-19,0,0,0,0,0,0.0935544402957505,0,0,-0.0232208559697811,0,0,0.253513577481963,0,-0.190969553236685,0,0,0.0607297518701148,0.283709489807355,-0.271106069854778,0,0.0643223169093025,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218166108542978,0.0158661892887641,0,0,0.0698838029005905,0,0,0,0,0,0.265047134483528,0,0,0,0,0.0480013571460794,0,0,0.0474254828835014,0,0.0096814186258464,0,0,0.125797761560471,0,0,0,0.0298763832752975,0,0,0,0.0295005295593779,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103875948201932,0,0,0,0,0,0,0.371294687519751,0,0,0,2.77555756156289e-17,0.119549454391207,0,0,0.257661252849024,0.0343644957222182,0,0,0.0261575385400665,0,0,0,0.0770658828443312,0,0,0,0,0,0,0,0,-0.013899239115549,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0.137796551039148,0,0,0,0,0,0,0,0,0.0172539818236544,0.121914948423251,0,0,0,0,0,0,0,0,0.0524441068908531,0,0.161082255351753,0,0,0,0,0.0255195329313923,0.175287319035663,0,0,0,0.14681251147252,0,0,0,0,0,0,0.0473860472601143,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153444036115086,0,0,0,0,0,0,0.0306273697591634,0.0963016485712305,0,0.113389769404628,0.296320801815536,0,-6.93889390390723e-18,0,0,0,0.00558896599340828,0.180903606741519,0,0,0.0793414075888277,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0.0331768505048327,0.441837934629038,0,0,0,0,0,0,0.00741906805331463,0.0667251390733649,0,0,0.0198339930359905,0.00712412383467743,0,0,0,0,0,0,0,0,0,0,0,0.0401749671932748,0,0,0,0.0612416159879131,0.0589405825400275,0,0,0,0,0.0686956028529464,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111771360198598,0.229981742428673,0,0,0.66431987452429,0,0,0,0,0,0,0.154067849372875,-0.0458797078546011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025293241390377,0.216552446133522,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0958250859490543,0,0.00427880597954309,0,0,0,0,0,0,0,0,0,0,0,0,0.113389854888926,0,0,0,0.0678517518770514,0,0.146568664190585,0,0,-0.0105370530027772,0,-0.0271951816298225,0,0,-0.143201463730622,0,0,-0.0817713832028025,0,0,0,0.048099350508856,0,0,0,0,0.0909367380580468,0,0,-0.0336435041386956,-0.0651163985428043,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.615873627175464,0,0,0,0,-0.827319875650191,0,0,0,-0.113901314649822,0,0,0,0,0,0,0,0,0,0,0,0,-0.254615364924307,0,0,0,0,0,0.529671030634665,0,0,0.481569037325724,0,0,0,-0.0306588086818413,0,0,0,0,0,0.873657917970641,0,-0.448438410742298,0,9.96154328981917,0,0
TED,-0.0794412881919103,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.306806664629836,0,0,0,0.389138002034523,0,0.143792247724859,0,0,0,0,-3.46944695195361e-18,0,0,-0.233307745156093,0,0,-0.340806726188593,0,0,0,0,0.0767141706867526,0,0,0.181321884967636,0,0,0,0,0,0,0,0,0,0,0,-0.0378140546089442,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0829662406840415,0,0,0,0,0.159591122177054,0,0,0,0,0,0,0,0.262609172715678,0,0,0,0,0,-0.12554217308784,0,0,0.0785574727107244,0,-0.0685117150010731,0,0,0,0,0,0,0,0,-0.26140422561107,0,0,0,-0.12703554958968,0.191531588615702,0,0,0.109056292376095,0,0.226194692631552,0,0,0,0
MKreturn,0.347117257049616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185642834063736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0826212551303739,0.0208338312103595,0,-0.354127455264546,0,0.0405919435605052,0,0,0,-0.0455138919465282,0,0.183797840801477,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00952484458897401,0,0,0,0.00122610080012684,-0.00263315274633512,0.00113508972893947,0,0,0,-0.017203970304172,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.00316057161222896,0,0,0,0,0,0,0,0.00117861475473424,0.000646811302894359,2.47016368163443e-05,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263617124068877,0,0,0,0,0,0,0,0,0,-0.0255492292200639,0,0.0959258280887138,0,-0.0330455289087404,0.0164412016648911,0,0,0,0,0.0251537774202973,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0322894532405892,0,-0.0903741323602282,0,0,0,0.0367171020716315,0.0136550576708001,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00273457182268933,0,0.0176076395868221,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.0223162549384325,0,0,0,0,0,0,0,-0.0125835670299665,0,0,0,0.00289226073691504,-0.0079962733267275,0.0111499172493728,0,0,0,0,0,0,0,0,0,0,-0.00514475348817966,0,0,0,0,0,0,0,0,0,0,0.00345357774473999,0,0,-0.0130726603958559,0,0,0,-0.0201891228046983,0.015382991378188,0,0,0,0,0,0
