,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600547.SH,X600886.SH,X601600.SH,X000792.SZ,X600795.SH,X601699.SH,X002466.SZ,X000708.SZ,X002460.SZ,X600362.SH,X600010.SH,X600111.SH,X000301.SZ,X000983.SZ,X600027.SH,X600803.SH,X000877.SZ,X600426.SH,X600489.SH,X600160.SH,X601991.SH,X600985.SH,X000408.SZ,X000786.SZ,X000630.SZ,X000933.SZ,X000807.SZ,X601168.SH,X002271.SZ,X600612.SH,X000932.SZ,X600176.SH,X002128.SZ,X600348.SH,X600219.SH,X600096.SH,X601666.SH,X000831.SZ,X002353.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0.0632347946622803,-0.222637722912554,-0.00961876975909162,0,0,0,0,0,0,0,0,0,0,-0.0582200483800986,0,0,0,0,0,0,0,0,0,0,0,0.527807927159731,0,0,0,0,0,0,0.12152227296736,0,0,0.108002101790319,0,0,0,0,0,0,0,0,0,0,0.0482387375509023,0,0,0.00052920500033006,-0.00377654483235296,0,0,0,0,0
X600886.SH,0,0,0,0,0.0416744724224813,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.41549241213808,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00886472737366536,0,-0.0238228894718537,0,0,0,0,-0.0161106311142936,0,0,0,0,0.130467114378181,0,0,0,0.011982527666109,0,0,0.105583828632464,-0.00435564167100605,0,0,0,0,0,0,0
X601600.SH,0.10113492514692,0,0,0,0,0,0,0,0.225662561306729,0,0.022241717447015,0,0,0,0.00861868192023063,0,0,0,0,0,0,0,0,0,0,0.0388944792921683,0,0,0.0529824315887666,0,0,0,0,0,0.0378244976735028,0,0.22537269155142,0.238290855113725,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00220922146856661,0,0.095823103453226,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134450726751391,0,0,0,0,0.314450464666679,0,0,0,0,0.107248623607951,0.00949389450212979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100305187378321,0,0,0,0,0,0,0,0.00589320164997431,0,0.00582331763452986,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0574905203038609,0.217436811328466,0,0,0,0,0,0.128846846991068,0,0,0,0,0,0.0712221455476405,0,0,0,0,0,0,0.196574809283395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100595945145762,0,0,0,0,0,0,0,0,0,0,0,0.00730387586270291,-0.0127910992349133,0,0,0,0,0,0
X601699.SH,0,0,0,-0.0455482894910189,0,0.325277971227024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247681371970891,0,0,0,0,0,0,0,0,0.408994796410093,0,0,0,0,0,0.125784075676721,-0.0558495449821348,0,-0.0698949384177159,0,0,0.114731075478278,0,-0.040477272395775,0,0,0,0,0.0169490487182659,0,0.0179362293171057,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.0551577455394131,0,0,0,0,0,0,0,0.770037609782986,0,0,0.0274616413579686,0.075773168324368,0,0,-0.366485489574824,0,0,0,0,0,0,0.228570284315152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451591032959634,0,0,0.124587581360874,0,-0.00881011199752578,0,0,0,0,0,0
X000708.SZ,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.109849650162642,0,0,0,0,0,-0.0199844974292899,0,0,0,0,0,0,0,0.0976243331681873,0,0,0,0,0,0,0,0,0,0,0,0.0907822252789295,0,0,0.250774390317131,0.0382052630763304,0,0,0,0,0,0,0,0,0,0,0,0.0212950053916402,0,0,0,0,0,0
X002460.SZ,0.0315404691986433,0,0,0.0765329516963409,0,0,0,0,0,0,0,0,0,0,0,0,0.742856778643999,0,0,0,0,0,0,0,-0.0228976589062041,0,0,0.133750706398843,0,0,0,0,0,0,0,0,0.0828556782435582,0,0,0,0,0,0,0,0,0.0466882630011375,0,0,0,0,0,0.0559773895877852,-0.0763264528420998,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.053283902226838,0.036513552487745,0,0,0,0,0,0,0.0517991354099887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239440393535548,0,0,0,0,0,0,0,0,0,0.403104236526116,0,0,0.0346791248555674,0.0459284509304655,0,0,-0.00322151217567562,0.00326870068705915,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575113073169752,0,0,0,0,0.166324830969579,0,0,0,0,0.0977642556696536,0.0474489881218844,0,0,0,0,0,0,0,0,0,0,0,0,0.0442015501821329,0,0,-0.0437102705754828,0,0,0,0.0954102012205421,0,0,0,0.0160886679983491,0.00945492185300432,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143677435626913,0,0,0.116723546878141,0,0.00471026648831025,0,0.128481807870089,0,0,0,0,0,0.0231884965812039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168483959307713,0,0,0,0.0254451279348835,0,0,0.0711298852820593,0,0,0.0172002527346024,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325583426547255,-0.0137941877442273,0,0.0461959327036673,0,0,0,0,0,-0.037604013833733,0,0,0,0,0,0,0,0,0,0,0,0,0.0312325352253115,0,0,0,0,0,0,0,0,0,0,0.0111986882363918,0.184571781613846,0,0,-0.0497345735725235,0.0754368124248199,0,0,0,0,0,0
X000983.SZ,0.103469797814742,0.396468407786212,0,0,0.140442813158549,0.00297813242931425,0,0,0,0,0,0,0,0,0,0.222852118916256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172932473789028,0,0.0508335443858497,0,0,0,-0.057588113852448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187917590447986,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.483824234054638,0,0,0,0,0,0,0.428235166042151,0,0.00937519399661801,0,0.128486464380136,0,0,0,0,0,0,0,0,-0.0218063034515457,0,0,0.0714473384087559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628641079363249,-0.133248936281062,0,-0.0784532039010686,0.0856695859298217,0,0,0,0,0,0
X600803.SH,0.022822769106557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933774734844582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000863595887777682,0,0.166567193746394,0,0,0.246870352236905,0,0,0,0,0,0,0,0.0731395036472058,0,0,0,0.0188729206196047,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369780434508055,0,0,-0.00199207942259792,0,0,-0.0246562088113121,0,0.3258412971688,0,0,0,0,-3.46944695195361e-18,0.243694046371274,0,0.0399317160506321,0,0,0,0,0,0,0,0,0,-0.0117018366526103,0,-0.0928785027355991,0,0,-0.00429684914574986,0,0,0,0,0,0
X600426.SH,0.0588772391759253,0,0.118817095140994,0.355104385570289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178132649581,0,0,0.0929668285886127,0,0,0,0,0,0,0.267322127058392,0,0,0.0980709136637104,0,0,0,0,0,0,0,0,0,0,0,-0.0384428039733184,0,0,0,0.0354262556367366,0,0,0,-0.0383371478964003,0.0693251219311642,0,0,0,0,0,0
X600489.SH,0,0,0.0833693250947796,0,-0.0127524691942994,0,0,0,0,0,0.499438877105157,0,0.0591128494412713,0,0,0,0,0,0,0,0,0,0,0,0,-0.105944332986521,0,0,0,0.114319702332054,0,0,0,0,0,0,0.0167162841843286,0,0,0,0,0,0,0,0,0.0952269010404408,0,0,0,0.140598891592899,-0.0410865197504622,0,0.0134914286943448,0,0,0,0,0,0
X600160.SH,-0.0855223700228328,0,0,0.271508524130924,0,-0.00269596003190818,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.217564633130273,0,0,0,0,0,0,0,0,0,0.0995380892476135,0,0.00132726223174951,0,0,0,0,0,0,0,0,0,0,0,0.191785625352471,0,0,0,0,0.415896338597809,0,0.0872649546036177,1.38777878078145e-17,0,-3.46944695195361e-18,0,-0.0205640676512309,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.239998887401532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00589834898652362,0.0435163080392781,0.0573937221711461,0,0,0,0,0,0,0,0,0,0.0389918591315456,0.167964047884943,0,0,0.0187993312830868,0,0,0,0,0,0,0,0,0.263363600269655,0,-0.0776738118728287,-0.0127403571725392,0,0,0,0,0,0,0
X600985.SH,0,0.283340930212678,0,0,0,0,0,0,0,0,0,0,0.0447000117026499,0,0,0.128398346487699,0,0,0,0,0,0,0,0,0,-0.213483543417926,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399147253704527,0,0,0,0,0,-0.0313359708327538,0.60744176647222,0,0,0.0930198187296802,0.091454912645876,0,-0.0174460073168269,0,0,0,0,0,0
X000408.SZ,0.0276399249613912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175003216107428,0,0.114172425155541,0,0,0,0,0,-0.191815004008696,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0499510764262827,0,0,0,0,0,0.123355039905573,0,0.117509785848816,0.183214322992637,0,0,0,0,0,0.00144176100522323,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.209958233087827,0,0.0625152179271281,0,0,0,0,-0.118611921466976,0,0,0,0,0,0.0641943536367552,0,0.1805851929374,0,0,0.211408183628927,0,0,0,0,0,0,-0.162088958914883,0,0,0,0,0,0,-0.0979972724679018,0,0,0,0,0,0.0272133053482908,0,0,0,0.252230046442171,0,0,0,0.0187880821861725,0,-0.248044816281054,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.465303120745394,0,0,0,0,0,0,0,0.140279411782316,0,0,0,0,0,0,0,0,0,0,0,0,0.121159531171916,0,0,0,0.0833338215451342,0,0,0,0,0,0,0,0,-0.0131596188898846,0.0601175170839627,0,0,0.0260947722519949,0,-0.0130597264007277,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0.0463484332699496,0,0,0,0,0,0,0,0,0,0,0.229976746266914,0,0,0,0,0,0,0,0,0.230566984428878,0.0175253394736438,0,0.0264354843717456,0,0,0.120810615175808,0.183818608279828,0,0.00173246743175492,0,0,0,-6.93889390390723e-18,0,0,0,0,0.137816421197151,0,-0.0365359794725639,0.021746503707917,0,0,0,0,0,0,0
X000807.SZ,0,-0.0347477201294645,0,0,0,0,0,-0.175207471730656,0,0,0,0,0.772081837873176,0,0,0,0,0,0,0,0,0,0,-0.220438821605799,-0.0218638000323715,0.0356264129681578,0,0,0,0,0,0,0,0,0,0,0,0,0.152456934320508,0,0,0,0,0.36760626404766,0,-0.031079747911929,0,0,0,0,-0.0987482577961689,0,0.0590588447352276,0,0,0,0,0,0
X601168.SH,0,0.213074554113629,0,0,0.329251813808102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593269440439221,0,0,0,0,0,0,0,0,0,0,0.0326106453076546,0,0.426219460461567,0,0,0,0,0.0511479457900269,0,0,0,0,0,0.0331156504446785,0.00958170814636719,0,0.00716918704621286,0.0503186243872776,0,-0.029639654696826,0.0124074569916923,-0.199196456796349,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0121954693748068,0,-0.179038766561727,0,0,0,0,0,0.23439853356826,0,0,0,0,0,0,0,0,0,0,-0.0187335525389057,0,0,0,0,0,0,0,0.0388411448099487,0,0,0,0.0850936939389511,0,0,-0.140702781415537,0,0.119592085412746,0,0,0.0620250707651764,0,0,0.135717768432112,0.288792592604113,0,0,-0.00845838749543092,0,0,0,0,0,0,0
X600612.SH,-0.0434874531840797,0,-0.327635344831585,0,0,0,0,0,0,0,0,0.151884734183122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00434116165208664,0,0,0,0,0,0,0,0,0,0,0.121962913396952,0,0,0,0,0,0,0.187857112219944,0,0.172989240361888,0,0,0.324886393513471,0.0234533772038756,0.1034837913677,-0.0167151872668897,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.0653332544962845,0,0,0,0,0,0,0.0819327736339542,0,0,0,0,0,0,0,0.210912098543982,0,0,0.119687675249921,0.0464353175452856,0,0,0,0,0,0,0.0164506102929815,0,0,0.00890411268342656,0,0,0,0,0,0,0,0.210756490200446,-1.73472347597681e-18,0,0,-0.0155520591974163,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114666338437717,0,0,0,0.00227582547678376,0,0.15560470048042,0,0,0,0,0,0.19783716454483,0,1.73472347597681e-18,0,0,0.280178888572826,0,0,0,0,0,0,0,0,0.0623977634341428,0.0895291024137907,0.045506671940209,0,0,0.0207805715888061,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.0397035437581542,0.0451763419836251,0,0,0,0,0,0.0063606560793577,0,0,0,0.0756723940839018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364852115704048,0.00845560826149998,0,0,0,0.145400910994015,0,0.0779442307709929,0,0,0.0510661753787547,0,0,0,0,0.087835956922389,0,0,0,0,0,0.0191250642810367,-0.026818688160215,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0392812506799057,0,0,0,0,0,0,0.0676287679703649,0,0,0,0.374887559293094,0,0,0,0,0,0,0,0.107962786372382,0,0,0,0,0,0,0,0,0,0.0432865663331899,0,0,0.0944907459545239,0,0,0,0.0911775944544207,0,0,0,0,0,0,0.112456440243809,0.048687312627125,0,0,-0.011676250635564,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310957442127133,0,0,0.0380205362873395,0,0,0.307001947048093,0,0,0,0,0.0377993762153144,0,0,0,0,-0.0160503214371153,0,0,0,0,0,-0.0793080308898906,0.234469601615365,0,-4.33680868994202e-19,0,0,0,0,0.0097842617307288,0,0,0,0.0875946534182373,0,0,0,-0.00211904721275154,0.0109444373177606,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163553623101485,0,0,0,0.258393740519854,0,0,0,0,0.0587718314100391,0,0.0180883209748525,0.178426778495693,0,0,0.267981422530894,0,0,0.110143370926457,0,0.0149826917851321,0,0,0,0,0,0.0371559652967955,0,0,0,0,0,0.0114819190854679,0,0.0196046455908636,0,0,0,0,0,0,0
X601666.SH,0,0,0,0.195672679617322,0,0,0,0,0,0,0,0,0,0,0,0.425165045858306,0,0,0,0,0,0,0,0,-0.0601381389392709,0,0,0,0,0,0,0.188261113771892,0,-0.0811522667077327,0,0.0998220076819401,0,0,0.023463962421486,0,0,0,0,0.112449312390752,0,0,0,0.00868181147117626,0,0,0,-0.0237769787402041,0.00639094115084852,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123604693478398,0,0.145404811407166,0,0,0.640978553133178,0,0,0,0,0,0,0,0,0.386003673712984,0,0,0.0382992083190139,0,0,0.0457786165797159,0,0,0,0,0,0,0.0416142939906455,0,0,0,0,0,0,0,-0.0361510921949506,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0.143308943404344,0,0,-0.284691995881925,0,0,0.131090337088548,0,0,0,0,0,0,0,0,0,0,0,0.455461239416392,0,0,0,0.203936794538265,0,0,0,0,0,0,0,0,0,0,0,-0.0726768238378214,0.0179163374160302,0.0227771569583906,0,0,0,0,0,0,0.503688908600232,0.0302023305298411,0,0,0,-0.0946462378386329,0.0831682813340117,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0.0776686279807687,0.00972828052998654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321852495383819,0,0,0,0,0,0,0,0.125675392061726,0.0697185864318302,0.0745081805648802,0,0,0,0,0.048472695411769,0,1.73472347597681e-18,0.0107041590730651,0,0,0,-0.0291383758305565,-0.0325469917452482,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0494258301801818,0,0.208207894402766,0,0,0,-0.36592545431673,0,0.0271912876002988,0,0,0,0,0,0,0,0,0,0,0,0.257615779786006,0,0,0,0,0,-0.300108353314293,0,0,-0.188217996346332,0,0,0,0,0,0,0,0,0,0,0,0.0882235403090632,0,0,0.0477455786507548,-0.0819957255569382,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.47801029838978,0,0,0,0,0,0,0,0,0,0,0,-0.609806872034788,0,0,0,0,0,0,0,0,0,0,-0.241059849255163,0,0,0,0,0.20405774517938,0,1.07723231315073,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.130331702643946,0,0,0,0,-0.242488433478664,-0.0605525791628419,0,0,0,0,0,0.318216178810062,0,0,0.00464849324032242,0,0.44345214330583,0,0,0,0,0,0,0,0,0.131455454532629,0,0.0553770606377324,-0.0932032381989147,0,0,0,0,0,0,0,0,0.403109919309998,0,3.46944695195361e-18,0.917528287073451,0,0,0,0,0,0,0
RealEstate_excess,0.467748974977387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514989780125068,0,0,0,0,0,0,0,-0.112300579970579,0,0,0,0,0,0,0,0,-0.0588388314185119,0,0,-0.0126707408647099,0,0,0,-0.251582461705836,-0.0434127239179889,-0.00533942501472897,0,0,0,0,-0.0281963338740475,0,0.274483809500899,0,0,0,0
MKreturn,0.196975595515667,-0.221131019975161,0,-0.102428186097687,0,0,0,0.0279410259225811,0,0,0,0,0,0,0,-0.0741846322596109,-0.0324273303744645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579086624312671,-0.00322255147359804,0,0.227668480779185,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328469649160464,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.000375645311830631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000596622061330004,0,0,0,0,0,0,0,-0.00011748513267641,0,0,0,0,0,0,0,0,-5.01222169593187e-05,0,0,0,0,0,0,0,-0.000231887443782925,0,0,0,0,0.00158962612269563,-0.000674973983017289,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043899277210237,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00248124881549712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000602317898162573,0,0,0,0,-2.71050543121376e-20,0,0,-0.00792129114038189,0,0,0,0,-0.000405928420260655,-0.00299374030301588,0,0,0,0.00583164007138321,0,0,0,0,0,0,0.00426030900387042,0,0,0,0.00305678214690511,0,0,0,0,0,0,0
