,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600585.SH,X600886.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X002075.SZ,X000898.SZ,X601158.SH,X000027.SZ,X000539.SZ,X601992.SH,X600022.SH,X600021.SH,X600309.SH,X000629.SZ,X002353.SZ,X000883.SZ,X600352.SH,X600307.SH,X601918.SH,X600098.SH,X000792.SZ,X000878.SZ,X000060.SZ,X600808.SH,X600660.SH,X002470.SZ,X600863.SH,X600489.SH,X600578.SH,X600160.SH,X600547.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.799824904740506,0.111910906208273,0,0,0,0,0,0,0,0,0,0,0.0248251583436921,0,0,0,0,0,0,0,0,0,0,0,-0.0500594217526042,0,0,0,-0.029243463894035,0,0,-0.0516510398172766,0,0.0632818858703992,0,0,0,0,0,0,0,0,0,0,0,-0.03612755361027,0,0,0.0326179151371655,-0.0567642920633725,0,0.0577479690222087,0,0,0,0
X600028.SH,0.428746243201571,0,0,0,6.93889390390723e-18,0.151913801743217,0.0438043734785134,0,0,0,0,0,0,0,0,0,0,0,0.0607247458551548,0.0590416400667742,0,0,0.00525483843887368,0,0,0,0.0301399710856668,0,0,0,0,0,0,0,0.0583525431542211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233834098913453,0,0.0211710235367463,0,0,0,0,0
X601088.SH,0,0,0,0.198326506406275,0,0.182497989206121,0.16367894875857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607176442517591,0,0,0,0,0.0761827371861384,0,0,0,0,0,0,0,-0.0141657053607184,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.264551367775365,0,0,0,0,0,0,0,0,0.0303246891904242,0.0961770729060464,0.141913659873651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174716918759798,0.00628077701188905,0,0,0,0.202885777810536,0,0,0,0,0,0.0166102487056369,-0.0230863767206131,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.203058175669541,0,0,0,0,0,0,0,0.128789758816511,0,0,0,0,0,0,0.0468738388265815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162027123344469,0,0,0,0,0.368953842011932,0,0,0,0,0,-0.00526384771169102,0,0,0,0,0,0
X600019.SH,0,0.0320812527835654,0.141166375698804,0,0.123173715015943,0,0,0,0,0,0,0,0.0123875680107505,0,0.319112896651668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525673185766291,0.00630973439688099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00358067755218816,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0123063265168479,0,0,0,0,0,0,0,0,0.123727305044495,0.093602300401143,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0.22396279180015,0,0,0,0.064686356625681,0,0,0,0,0,0,0,0,0,0,0.0230404297561404,0,0,0,0,0,0,0
X600585.SH,0.0570323917452991,0,0,0,0,0.0408672939322571,0,0,0,0,0,0.0923198646570548,0,0,0,0,0,0,0,0,0,0.148937944373873,0,0.0186781519423226,0,0.0194940884928172,0,0,0.0592663264458271,0,0,0,0,0,0,0,0,0,0,0,0.0470179928459916,0,0,0,0.101965982290427,0,0,0,0,0,-0.0284907884124197,0,0,0,0,0,0
X600886.SH,0,0,0,0.025664139415553,0,0,0,0,0,0,-0.0162511647571788,0,0,0.35694810387561,0,0.0105421326496349,0,0,0,0,0,1.0842021724855e-19,0,0.0357359520067195,0.06598898761277,0,0,0,0,0,0,0,0,-0.0383806910619941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07128121132042,0.0302352957725561,0,0,0,0,0,0
X601600.SH,0,0,0,0,6.93889390390723e-18,0,0.072539457287183,0,0,0,0,0,0.0519840121077285,0,0.211703874528449,0,0,0,0,0,0,0.057041007116173,0,0.0829327957474449,0,0,0,0,0,0,0,0,0.00355608511262889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394502834622279,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0374126911163918,0,0,0.172968123888601,0,0,0,0,0.0427090722120825,0,0,0,0,0,0,0,0,0,0,0.0720384437467706,0.0746391241260313,0.0781276428651431,0,0,0,0,0,0,0.0103975685085966,0,0,0,0,0,0,0,0.0307651920116808,0,0.170261358029015,0.00171590059741111,0.0292849667471995,0.0782468038138761,0,-0.00168450970308391,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0341470108960816,0,0.355976384332312,0,0,0,0,0,0,0,0,0,0.0719712924148883,0,0,0,0,0,0,0,0,0,0,0.00554723637316439,0,0,0,0,0,0,0.0362764749057513,0.00191793654379747,0,0,0,0,0,0,0.166976247812249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,-0.160039453229314,0,0,0,0,0,0,0,0,0,0,0,0.404803066645368,0,0,0,0,0,0,0.06800823349771,0.0693683777288497,0,-0.12103136048432,0,0,0,0,0.323175375996927,0,8.67361737988404e-19,0,0,0,0,0,0.102311831602421,0,0,0,0,0,0,0.00266923283942929,-0.0315475317881927,0,0,0,0,0,0
X000709.SZ,0.380163207819558,0,0,0,0,0,0,0,0,0,0,0,-0.100652380942905,0,0,0,0,0,0.00964964072376367,0,0.171325517756691,0.227323238437874,0,0,0,0.0684424810009434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849188530967739,0,0,0,-0.00843536845735926,-0.0598452733832825,-0.0542392964418856,0,0,0,0,0
X600027.SH,0,0,0,0,0.0400578847110114,0,0.110198374594589,0,0,0.236010072648048,0,0.187770079299165,0,0,0,0,0,0,0,0,0,0,0,0,0.0187955667376779,0,0,0,0,0,0,0,0,0,0.0592608813920879,0,0,0,0,0,0,0,0.116758593327579,0,0,0,0,0,0,0,-0.017249480405261,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.107617537437671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18868701962046,0,0,0.027464631136205,0,0,0,0,0,0,0.0518642328943858,0.149369236292329,0,0,0,0.0351211796824718,0,0,0.077475174684127,0,0.00529281020629819,0,0,0,0,0,0.0125116892236968,-0.0278496567418112,0,0,0,0,0,0
X600111.SH,0,0,0,0.106629469838942,0,0,0,0.102968508730186,0,0,0,0,0,0,0,0,0,0.0861880440397813,0.114999680478673,0.181986890355748,0,0,0,0,0,0,0.019489246011719,0.138405031043597,0,0,0,0.129769024782422,0,0,-0.00909763895292511,0,0,0,0.0291518302494697,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0016263904197815,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.025267983890873,0,0,0,0,0,0,0,0,0,0,0,0.000402624196464843,0,0,0,0,0,0,0,0.10722330182621,0.0624165911236064,0,0,0,0.0439262736500645,0.0816494598886568,0,0.0877726471791106,0,0,0,0,0.15248718832635,0,0,0,0,0.0636421356520884,0,0.148024028725935,0,0,0,-0.0344453020778259,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.427947429588724,0,0,0,0.0185327373131226,0,0,0,0,0,0,0,0,0,0,0,0,0.0227380448628814,0,0,0,0.00528705518979445,0,0,0,0,0.112584519432675,0,0,0,0,0,0,0,0,0,0,0,0,0.00916123943537379,0,0,0,0,-0.0283960948099573,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0714639978461618,0,0,0.198722169781287,0,0,0.128925442702497,0,0,0,0,0.256340278611668,0,0,0,0,0,0,0,0,0.0424842700803047,0,0,0,0,0,0,0,0,0,0,0,0.12125277306187,0,0,0,0.0165143001371701,0,0,0,0,0,0,0.010972273490797,-0.0133480860639393,0,0.185896654600384,0,0,0,0
X002075.SZ,0.013818038845066,0,0,0,0,0,0,0,0,0,-0.157630639551569,0,0,0,0,0,0.0550937631560457,0,0,0,0,0,0,0,0.123842334375613,0,0,0,0,0,0,0.117765762305263,0,-0.0913276183543419,0,0,0,0,0,0,0,0.0551370023662805,0,0,0,0,0,0,0,-0.0385403002183704,0.0288934933974261,0,0,0,0.0879487401772455,0,0
X000898.SZ,0,0,0,0,0,0.334991939122597,0,0,0,0.0813995679707697,0,0.0859628869606424,0,0,0,0,0,0,0.0182579855754301,0,0,0,0.0399781562633936,8.67361737988404e-19,0,0.244507259664598,0,0,0.0138421004102176,0,0,0,0.0125134922718252,0,0,0,0,0,0,0.104203825305716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124439483270327,0,0.158633327828188,0,0.112223203252386,0,0.0115209757599258,0,0.0685734195587423,0.0257801868185703,0.00884172359890795,0.00970794444600509,0,0,0,0,0.0221966631505383,0,0,0,0.0915337802770541,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545245889087061,0.147096358551072,0,0,0,0.0393959917861155,0,0,0.00818616934293826,0,0,0,0,0,0,0,0,0,0.0136437570299507,0,0,0,0,-0.00409432053729296,0,0,0,0,0,0,0
X000539.SZ,0,0.17473600652769,0,0,0,0,0,0,0,0,0,0,0.124355209051408,0,0,0,0,0,0,0,0.18805061040341,0,0,0.042092118979942,0,0,0,0,0,0,0,0.0195142063838874,0.125661077385571,0,0,0,0,0,0.0793574272853086,0,0,0,0,0,0,-0.067706575220056,0,0,0,0.0956881728923883,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923367250458039,0,0.144732553604555,0.0468648038582487,0,0,0,0,-1.73472347597681e-18,0,0.0140351838031226,0,0,0.123990864989598,0,0.020987464907769,0.0689845798732741,0,0,0,0.101744689003952,0,0,0.191937601506652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223897989172814,0,0,0,0,0,0.299229623017968,0,0.0246852315695132,0,0,0,0.0485965718348528,0,0.0675663530729689,0.0713685965545665,0.0017034556984807,0,0.087902861685202,0,0,0,0,0,0,0,0,0,0.0406594934343944,0.0767535074008451,0,0,-0.0027725800426609,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238453065060472,0,0,0,0,0,0,0,0.11166110506541,0,0,0.0811512962185566,0.0783624355149158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.255078388948091,0,0.0404319053444607,0.0349743514456221,0,0,0,0,0,0,0,0,0,0.00626822212886733,0.0748994862162215,0,0,0,0,0,0,0.01304140564192,-8.67361737988404e-19,0,0,0,0,0,0.237669261385143,0,0,0,0,0,0,0.0398109872887754,0,0,0,0,0,0,0.0508162258969938,0,0,0.0227339971949749,-0.019070973203031,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.0605480078302231,0,0,0,0,0,0,0,0,0,0,0,0.0083248435790006,0.0564616054017296,0,0,0,0.0543438802172156,0,0,0,0,0.22628450384362,0,0,0.0293972906405554,0,0,0,0,0.041236320004144,0,0,0.0952992085666108,0,0,0,0,0.154133824693899,0,-0.0121251963254731,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043073310448551,0,0,0,0,0,0.064335851322927,0,0,0,0.135954686247342,0,0,0,0,0.0203821224492767,0,0.0448019261397986,0.0561359850420451,0,0,0,0.145152922196566,0,0,0,0,0,0,0.0343009620263957,0.0439267987011891,0,0,-0.0258723628222983,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215880479418214,0,0,0,0.0628566531172589,0,0.317679120105911,0,0,0,0,0,0.00875720547061443,0,0,0.0263704658535283,0,0,0,0.00235277387417179,0.0630590481577879,0,0,0,0,0,0,0.0704808533260488,0,0,-0.00538172256909741,-0.00861334243972131,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0364557168760306,0,0,0,0,0,0,0,0,0,0,0.0525596653223982,0,0,0,0,0.113574250850284,0,0,0,0.137018632144172,0.047078607185431,0,0.100069541844696,0,0,0,0.172820133400579,0,0,0,0,0,0,0,-0.0373458957891052,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0.0593599229757778,0,0,0,0,0,0.315932952960436,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0.0471672093423168,0,0,0,0,0,0,0,0,0.270350859888355,0,0,0,0,0,0,0.142845950395412,0,0,0,0,0,0,0.0470230879495125,-0.0808005167888616,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.178131785646476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910593759616093,0.134380545793599,0,0,0.0258895370167113,0,0,0,0,0,0,0.301852060208584,0,0.0549422750377278,0,0.0401710536972276,0,0,0,0,0,0,0,0,0,0,0,-0.0851601808894119,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138913978330244,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314764737517128,0,0,0,0,0,0,0,0.0318621188321534,0,0,0.276585295732588,0,0,0,0.251120503559926,0,0,0,0,0,0,0.0133735202417023,-0.0175635116078305,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153856669185691,0,0,0,0,0,0,0.183634903108768,0,0,0,0,0.0637817335596124,0,0.0969187990955704,0,0,0,0,0,0,0,0.0987134574580537,0,0,0,0,0,0,0,-0.0554408774155746,0,0,0,0,0,0,0
