,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X601898.SH,X600547.SH,X002466.SZ,X601600.SH,X600362.SH,X000301.SZ,X600111.SH,X600010.SH,X000786.SZ,X600188.SH,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X000027.SZ,X601991.SH,X600803.SH,X600795.SH,X600352.SH,X002353.SZ,X600489.SH,X600219.SH,X000898.SZ,X000825.SZ,X600688.SH,X000408.SZ,X000932.SZ,X600801.SH,X600315.SH,X300037.SZ,X601699.SH,X002080.SZ,X000807.SZ,X000959.SZ,X600486.SH,X600157.SH,X002409.SZ,X600399.SH,X000830.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0245292187465583,0,0.000915592237782183,0,0.0251237796375389,0.0565202505763705,0,0.0568497235219221,0.112243890987421,0,0,0,0,0,0,0,0,0,0,0,0,0.0370430104968928,0.123856255718655,0,0,0,0,0,0,0,0,0.0451263039214725,0,0,-0.00725935057607677,0,0,0,0,0.00817419837848309,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0266241609738831,0,0,0,0,0,0,0,0,0,0,0.0194051954944687,0,0,0.110660170230324,0,0,0,0,0,0,0,0,0,0,0,0.0963814325039532,0,0,0,0.0221368935509136,0,0,0,0,-0.0837002843458796,0.0577762176971187,0,0,0,0,0,0.067682008323251,0,0,0,0.114428339795689,0,0,0,-0.0444801765633273,0,0
X601088.SH,0,0,0,0.0149706587776201,0,0,0,0,0,0.016684567363085,0,0,0,0.0301728227819559,0,0,0.0690680284616217,0,0,0.214891030666497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203975025646469,0,0,-0.0299745262455899,0,0,0,0,0.0351838665498141,0,0,0,-0.0135165586348122,0,0,0,0,0.0292894759676615,0,0,0,-0.0121854601817333,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117832381338856,0,0.17275686863719,0,0.145482316865065,0,0,0.00487327441992793,0,0,-0.0375136072379982,0,0,0,0,0,0,0,0,0,0,0.115776499271452,0.0256710171721063,0,0.0548277026424509,0,0,0,0.11078756801685,0,0.0620512210863767,0,0.145744432584895,0,0,-0.0122537766844712,-0.014921854123292,0,0,0,-0.0266424112036457,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133833846058442,0,0,0,0,0,0,0,0,0,0,0.0233460894482112,-0.00236314549842976,0,0,0,0,0,0,0,-0.0754643243468501,0,0,0.0146271162984238,0.0669770745373284,0.28521850499887,0.0290223429349141,0,-0.0330389842212952,0,0,0,0.00705059380753983,0,-0.0808631591362027,0,0.0948751093209566,0,0,-0.0575088755289449,0.0790134410243559,0,0,0,-0.00797621734091325,0,0
X002460.SZ,0,0,0,0,0,0,0,0.131123822687182,0,0,0,0,0.468664720631973,0,0,0,4.33680868994202e-19,0,0.101777605987015,0,0.0152081147018546,0,0,0,0.0372042967180438,0,0,0,0,0,0,0.0941897084303445,0,-0.0120094325672546,0,0,0.0317262767500935,0,0,0.15987357866344,0,0,0.16510352068709,0,0,0,0,0,0,-0.0674469946291287,0,0,0.00181282556612183,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.130297168610907,0,0,0,0,0,0,0,0,0,0,0.0200136298329404,0,0,0,0,0,0,0,0,0.142251847450158,0.27874161571834,0,0,0.0880890854648437,0,0,0,0,0,-2.71050543121376e-20,0.0850643283368724,0,0,-0.0642716673630276,0,0.0435361122637785,0,0,-0.0207773615469225,0,0,0,0,0.0179329364360419,0,0
X600660.SH,0,0,0,0,0,0.154607818909158,0,0,0,0,-0.173460962840373,0,0.144675543801065,0,0.170302251988402,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0110136923256831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162405705060627,0,0,0.0450146168367504,-0.0855801833385544,0,0,0.0274763003848131,0,-0.0297959327197084,0,0,-0.0712158135765065,0,0,0,0,-0.0642965103149898,0,0
X002271.SZ,0,0,0,0.0451509906032382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647070863673629,0,0,0,0,0,0,0,0,-0.061289298910747,0,0,0,0,0,0.184347038696808,-0.0259252015351332,0,0.0560427680592778,0,0,0,0.0487173966363678,0,0,0,-0.0190749184027208,0,0,0,0,-0.043299724480425,-0.0422367005272808,0,0,0,0,0,0
X000708.SZ,0,0,0,0.108549600660892,0,0,0,0,0,0,0,0,0,0.00441121490637456,0,0,0,0,0,0,0,0,0,0.0827285198793623,-0.00459810296503954,0,0,0,0,0,0,0,0.162361326919807,0,0,0,0.11696865153145,0,0.174776513873686,0,0,0,0.0125266565694378,0.0177050788904381,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162399653908175,0,0
X601898.SH,0.11059916375495,0,0,0,0,-0.0331363576710377,0,-0.24444852031931,0,0.113130805433345,0,0,0,0,0,0,0,0,0,0.40856942247321,0,0,0,0,0,0,0,-0.0945441288176221,0,0.0694293721827921,0,0.182652266723145,0,0,0,-0.0767188547780541,0,0,0.0220099975233121,0,0,0,0.174393769657751,0,0.327090897076002,0.0536759065759653,-0.0559177730426812,0,0,0,0,0,-0.069678988176198,0,0,0,0.0293923358414997,0,0
X600547.SH,0,0,0,-0.0378329877683777,0,0,0,0,0,0,0,0,0,0,0,0,0.0312964055218128,0,0,0,0,0,0,0,0.128890475128093,0,0,0,0,0,0.0601616830550027,0,0,0.118103927127666,0,0.0471218412429719,0,0,0,0,0,0.0295813390525059,0,0,0,0.0210111023391844,0,0,0,0,0,0,-0.0614010463501659,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.684892686921368,0,0,0,0,0,0,0,0,0.0672267371723864,0.120434767083838,0,0,0,-0.143541038482125,0,0,0,0,0,0,0,0,0,0,0,0.273381779424521,0,0,0,0,0,0,0,0,0,0,0.00430385957523133,0,0,0.190352847607015,0,0.348991623578861,0,0,0,-0.192696083985925,0.0593908779518748,0,0,0,0.0039927897027565,0,0
X601600.SH,0,0,0,0.0514837399386685,0,0,0,0,0,0,0,0,0.0713009111415234,0,0.0867830783624937,-0.0345671724105276,0,0,0,0,0,0,0,0,-0.0229311679130663,0,0,0,0,0,0,0,0.147122068171607,0.0975256520775407,0,0,0,0,0,0,0.0909147651802787,0,0.477680742627911,0,0,0,0,0,0,0,0,0,0.00599100105364671,0,0,0,-0.0132550884348405,0,0
X600362.SH,0,0,0,0,0,0,0,0.0107417928454759,0,0,-0.0369796874871479,0,0.00501679976731362,0.0394999020396771,0,0,0,0,0,0,0.155342793810947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251010214775555,0.401167985410148,0.00949184526852719,0,0,0,0,0,0,0,-0.0189893068465125,0,0,0,0,0.0437992511354977,0,0
X000301.SZ,0,0,0,0,0,0.012999956958739,0,0,0,0,-8.67361737988404e-19,0,0.0731485943501703,0,0,0,0,0,0,0,0.138305121387225,0.210039769540735,0,0.407329693041635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136392204520003,0,0.0295302456825111,0,0,0,-0.0262887575777099,0,0,0,0,0.0303324210145961,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1382375908331,0,0,0,0,0,0.101016218389645,0,0,0,0,0,0,0,0,0,0.202341888682163,0,0,0,0,0,0.167351206532803,0,0,0,0,0,0,0,0,0.0095885744638393,0,0,0,-0.022757019143937,0,0,0,0,0,0
