,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600188.SH,X600688.SH,X300072.SZ,X600362.SH,X600795.SH,X601992.SH,X002466.SZ,X601991.SH,X600547.SH,X002460.SZ,X600886.SH,X600111.SH,X600176.SH,X000898.SZ,X600516.SH,X600157.SH,X000709.SZ,X000786.SZ,X600352.SH,X600027.SH,X000553.SZ,X000408.SZ,X000792.SZ,X002271.SZ,X600489.SH,X601699.SH,X600219.SH,X600808.SH,X000959.SZ,X601158.SH,X000983.SZ,X000883.SZ,X600339.SH,X000723.SZ,X000630.SZ,X002470.SZ,X002092.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000898.SZ,0,0,0,0.176726935907655,0,0,0.0259767311789474,0,0,0,0,0,0,0.20983292231873,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00945373832124947,0,0,0,0,0.114653897004768,0,0,0.0103247440109555,0,0.268298264514369,0,0,0.0395375624975885,0,0,0,0,0,0,0.0203873582684541,0,0,0.00178639807066372,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.448339795035422,0.189823695494161,0,0,0.28337411336888,-0.0989249474458547,0,0,0,0,0,0,0,0,-0.110899254848437,-0.271778685737123,0,0,0,0,0,0,0,0,0,0,0,0,-0.23254738865523,0,0,0.759559357566054,0,0.386106296084717,0,-0.03943330831297,0,0,0.498613245821222,0,0,0.36958053899753,0,0,-0.0316113922113237,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294938962080016,0,0.0295948451274374,0,0.0256466449312921,0,0,0,-0.0195649853100661,0,0,0,0,0.0202284336857576,0,0,0,0,0,0,0,0.0121182662000161,0,0,0,0,0,0,0,0,-0.0131617334305474,-0.00575510573936601,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.0928783728150121,0,0,0.00357765234380955,0,0,0,0,0,0,0,0.0666909253188461,0,0.100831598731127,-0.0115225379697039,0,0,-0.00465826829709185,0,0,0,0.0158575227274961,0,0,0,0,0,0.154726775497158,0.253860840053545,0,0.0113102207968331,0,0,0,0,0,0,0,0,-0.0103774875760045,0.0130730677432333,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0615671310149235,0,0.165520017813215,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633070665009988,-0.0854218054698559,0,0.514130317178802,0,0,0,0,0,0,0,0,0,-0.186608019373958,0.195998545022836,0.0936987126508084,-0.000582223167977225,0,0,0,0,0,0,0.337881742510398,0,0,0,0,0.243801036568462,0,-0.00978223633934582,0.0230464121791127,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.101733393013292,0,0,0,0.00252070426907942,0,0,0,0,0,0.114520186214534,0,0,0.0024156263864006,0,0,0,0,0,0,0,0.0572518243608354,0,0,0,0,0.094890883145493,0,0,-0.0184282544099664,0,0,0,0,0,0,0,0,0,0,0.0860056526763375,0,0,0.0548591653748329,-0.0310853444034868,0,0,0,0,0,0
X600027.SH,0,0,0,-0.0360015417341224,0,0,0,0.116377069784995,0,0,0.0299503332108458,0,0,0,0,0,0,0,0,0,0,0.0947035715442719,0,0,-0.0510090529530895,0,0,0,0,0,0,0.0251136012937518,-0.0180574068368662,0,0,0,0,0,0,0,0.0111281722738712,0,0,0,0,0,0,0,0,0.00559064819578388,0.0121888641063386,0,0,0,0,0,0
X000553.SZ,0,0,-0.200541113648497,0,0,0.35913178650889,0,0,0,0,0,0,0,0,0,-0.260265513717202,0,0,0,0,0,0,0.0336604859308458,0,0.071282536940792,0,0,0.145063902842953,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.593677781662807,0,0,0,0.133379226308757,0,0,-0.00360411084926843,0.0200190795087733,-0.00695825645918763,0,0,0,0,0
X000408.SZ,0,0,-8.67361737988404e-19,0,-0.0166211554210631,0,0,0,0,0,0.26732734976506,0,0,0,0,0,0,0,0,0,0,0.101812298351042,0.0562861833075939,0,0.0575913014306619,0,0,0,0,0,0,0,0.1216452689626,0,0,0.311998574835796,0,-0.0744346593741777,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0103000122296122,-0.0864470486591434,0,0,0,0,0,0
X000792.SZ,0,0,-0.120184701021445,0,-0.293005046531509,0,0,0,0,0.145240983727106,0,0,-0.157019153664914,0,0,0,0,0,0,0.290562645140571,0,1.17226483590909,0,0,-0.258042154072052,0,0,0.0873124675106137,0,0,0,0.0587584141725125,0,0,0,-0.0447487446390467,0.62238731856508,0,0,0,0,0,0,0,0,0,0,0,0,0.0317500500263717,-0.148468756218255,0,0,0,0,0,0
X002271.SZ,0,0,0.0828033582642797,0,-0.00436925718839249,0,0,0,0,0.129854851687584,0,0,0,0,0,0,0,0,0,-0.0839093838493049,0,0,0.164899479899758,0,-0.0276370754707503,0,0,0.113115343296433,0,0,0,-0.216791733577884,0.0202241519448089,0,0,0,0,-0.140115596212742,0,0,0,0,0,0,0,0,0,0,0,-0.038100000533329,0.070716955202988,0.47071872963197,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0642293188760359,-0.0448797010674202,0,0,0,0.0378823194067372,0,0,0.132781105136019,0,0.162053683135162,0,0,0.159516560324651,0,0,0,0.0020227814744715,0,0,0,0,0.0137219068105332,0,0,0.0230372623137669,-0.0106723015263012,0,0,0,0,0,0.0787883481981863,0,0,0,0,0.0355777483072813,0,0,0,0,0,0,-0.00399684780246216,0,0,0,0,0,0,0
X601699.SH,0,0,0,0.487818021273322,0.0616411162019168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417780827265977,0,0,0.0266618363568433,0,0,0,0,0,0,-0.0912204455830705,0,0,0,0,0,0,0,0,0.445081402245432,0,-0.0118350878605126,0,0,0,0,0,0,-0.0232046533145048,1.73472347597681e-18,0,0,0,0,0,0
X600219.SH,0,0,0,0.210732113019223,0,0,-0.127072489229375,0,0,0,0.0371396075651183,0,0,0,0,0.180720150246383,0,0,0,-0.0275160147933192,0,0.151716036026938,-0.024013262055179,0,0.0687426056220577,0,0,0,-0.0430792833992785,0,0,0.116473922591642,0,-0.0297072567118527,0,0.0242569652962736,0,0,0,0,0,0,0,0,0,0,0,-0.100807561032652,0,-0.00901421227132602,0.00370090061692314,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0487860949308603,0,0,0,0,0,0,0,0,0,0,0,0,0.325348886853434,0,0,0,0.05642369442557,0,0,0,-0.0496364104282935,0.090074343319053,0,0,0,0,0,0.191079288099724,0,0.218066403812935,0,0,0,0,-0.096987319900123,0,0.237555926975903,0,0.000164367530132833,0,0,0,0,0,0,0
X000959.SZ,0,0,-0.107524087605737,0,0,0,0,0,0,-0.0185135233561091,-0.0327258668782873,0,0,0,0,0,0,0,0,-0.0550157560240651,0,0,0,0,0.222058836190554,0,0.33646792065232,0.0795626845931418,-0.0253961225201253,0,0,0.0482846932157998,0.0480017324013974,0.0216231713700299,0,0,-0.196877301933874,0.36547981923615,0,0,0,0,0,0,0,0,0,0,0,-0.0454128305831844,0.058915945464476,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.048288343675636,0,0.0591142049003483,0,0,0,0,0,0,0,0,0,-0.0443423136871369,0,0,-0.0261482695095194,0,0,0.0167007971630981,0,0,0,0,-0.00369249807839542,0,0,0.0142053009893296,0.00264712646440368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136380567609221,0,0,-0.00486837503268166,0.020028976875033,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.320780431009816,0,0,0,0,0.0199044903447197,0,0,0,0,0,0,0,0.0940158625453174,0,0,0,0,0,0,0,0,0,0.0250825046952168,0,-0.0786561840483295,0,0.238529577539259,0,0.200462540205198,0,0,0,0,0,0,0,0,-0.0972504776517754,0.0469800688350739,0,0.00315866703530052,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216832784719365,0,0,0.0213304109151055,0,0,0,0,-0.00897411689299357,0,0,0,0.0641103390295241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602469603101965,0,0,0.0204986381153691,-0.0146228299267244,0,0,0,0,0,0
X600339.SH,-0.216393087718571,0,0,0,-0.0233010243061711,0,0,0,0,0.0332463170839305,0,0,0,0,0,0,0,0,0,0,0,0.0578421754854175,0,0,0,0,0,0,0,0,0.303416130376181,0,0,0,0.253383288484569,-0.0683518286244018,0,0,0,0,0,0,0,0,0,0,0.00979708650261088,0.0411461673782276,0,-4.94121193149288e-05,4.33680868994202e-19,0,0,0,0.0128890224007963,0,0
X000723.SZ,0,0,-0.0516101629339838,0,0,0,0,0,0,0,0,0,-0.00967339120574456,0,0,0,0,0,0,0.117211973841026,0,0,-0.0109466471444273,0,0.104407053917257,0,0,0,0,0,0,-0.0184103974951559,-0.0730261061437977,0,0,-0.119567363257236,0,0,0.0312919624685421,0,0,0,0,0,0,0,0.0975190374896226,0,0,-0.0413473489559912,0.0413950529133974,-0.156868820186675,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,-0.0250509344686052,0,0,0,0,0,-0.00456322322425676,0.116517409520218,0,0,0,0,6.93889390390723e-18,0.0157352259675388,0,0.215330524665839,0,0,0,0,0,-0.0207382766702749,0,0,0,0,0,0,0.278351670998453,0.0836277008151327,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00858335234025377,0.0148601328353081,0.0368353414870122,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00815547886049984,-0.0356127225759785,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0.192769375797094,0,0,0,0.0926878405670639,0,0,0,0,0,0,0,0,0,0,0.273223084028867,0,0,0.152067680757819,0,0,0,0.00459001410405819,0,0.0639065178988488,0.0498478485311755,0,0,0,0,0,0.045737678602947,0,0,0,0,0,0,0,0,0,0.00844883269348348,0,-0.00648784251557391,0.0288345032100392,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0784813074315654,0,0,0,0,0,0,0,0,0,-0.0134693633057202,0,0,0,0,0.166991938876569,0,0,0,0,0,0.0671041075702441,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.641731486861083,0,0,0,0,0.0463254394708126,0,0,0,0,0,0,-0.049051177108219,0.0622590525483867,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.00693966292795702,-0.0292569715977378,0,0,0,0,-0.0171494989797588,0,0,0,0,0,0,0,-0.112291795369489,0,0,0,0,0,0,-0.0146344219736901,0,0,0,0.00174831126997325,0,0,0,-0.073166698420534,0,0,0,0,0,0,0,-0.0953350868020258,0,0,0.039084032102049,0,0,0.00879193557819232,-0.0289920377835428,0,0,0,0,0,0
Slope,0,0,0,0.0609047160403711,0.129517282149172,0,0,0,0,0,0.053903161315888,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00686356901075396,0,0,-0.182844128267166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667345387040816,0,0,0,4.40662897605709,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235559566787006,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.111059140868491,0,0,0,0,0,-0.272194918516123,0,0,0,0,0,0,0,0,0.0689667552838313,0,0,0,0.0863912632103475,0,0,0,0,0,0,-0.100753445995876,0,-0.0531358731730015,0.199693087677786,0,0,0,0,0.212343788665002,0,0,0,0,0,0,0,0,0,0,0.0242434805257437,-0.036018079505774,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0236192989180665,0,-0.00514186509569914,0,0,0.0147489788594336,0,0.141687888010756,0,0,0,-0.0108213585399591,-0.0665665515948634,0,0,0,0,0.0610093301904258,0,0,-0.0259235030999561,0,-0.023798004364296,0.0400666816681202,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299212262936922,0,0,-0.0147895564020837,0,0,0,0,0.17756678052508,0,0
MKvol,0,-0.00137005543288602,0,0,0,0,0,0,0,0,0,0,0.00106636230542088,0,-0.00129445125310262,0,0,0,0,0,-0.00352349599980116,0,0,0,0.000517856767012937,0,0,1.70462137728247e-05,0,0,0,0.00214582942581866,0,0,0,-0.00156209739902999,0,0,0,0,0,0,0,0,0,0,-0.00234247354832813,0,0,-0.002101267729591,0.00436893541574292,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0919692901654321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779937013959852,0,0,0,0,-0.0652880019145337,0.00781617257303104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564884364162007,0.0980252427113745,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012919324280369,0,0,0,0.0253753644862295,0,0,0.0180380131854137,0,0,0,0,-0.021120464431852,0,0,-0.0232575494782093,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129809362471784,0.0359758469744029,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.000890658285946973,0,0.0133776428092885,0,-0.00560329291206671,0,0,0,0,0,-0.0146828569325605,0,0,0,0,0,0,0,0,0,0,0,-0.00337516158096619,0,0,0,0,0,0,0,0.00457135704633731,0.0040472559733167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045700716497464,-0.0154557798630005,-0.0033409955303566,0,0,0,0,0
