,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X601600.SH,X601898.SH,X600688.SH,X601991.SH,X002466.SZ,X600362.SH,X600660.SH,X600795.SH,X600547.SH,X300072.SZ,X600516.SH,X002460.SZ,X600886.SH,X600111.SH,X000898.SZ,X601992.SH,X000786.SZ,X600176.SH,X600299.SH,X000553.SZ,X600352.SH,X000709.SZ,X000825.SZ,X000792.SZ,X600027.SH,X000408.SZ,X002271.SZ,X601158.SH,X601699.SH,X600489.SH,X600219.SH,X600808.SH,X000883.SZ,X600426.SH,X002470.SZ,X600315.SH,X000630.SZ,X600157.SH,X000932.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0.175228868562459,0,0.00325344118239806,0,0.108255019625008,0,0,0,0.00557060782427338,0,0,0,0,0,0,0,0,0.000105353662516769,0,0,0.04463305478545,0,0,0.0730752661305761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383961908564334,0.0102239408120828,0,0,0,0.0346399265646268,0,-0.0244100794213907,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.148991100810436,0,0,0,0,0,0,0,0,0,0,0,0.238204780346392,0,0.0913248198618224,0,0,0,0.00301163877572968,0,0.131147099568016,0,0.17596861129333,0.0815639987860713,0,0.0117585402074006,0.0668428756769602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185103870324864,0,-0.0216886078397881,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.135097969052141,0.0894070498476477,0,0,0,0,0,0,0,0,0,0,0,0,0.0807700829046468,0,0,0,0,0,0,0,0.211048205064739,0,0,0,0,0,0,0,0,0,0.43965579660973,0,0,0,0,0,0,0.0250777716178527,0,0,0.00669735176755598,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,-0.0784313876308862,0,0,0,0,0,0,0.286335010172088,0.028002542068518,0,0,0.060105120791755,0.0444596792152313,0,0,0,0,0,0,0,0.0324495510155678,0.0599750680125003,0.0979752603335534,0,0.179169212859294,0,0,0,0,0,0,0,0.0717186851306994,0.134700810776219,0,0,0.0534922496861194,0,0,-0.0215659841898638,0.0674363654311724,0,0,0,0,0,0
X000786.SZ,0,0.12654318769097,0,0.168354017894236,0,0,0,0,-0.0823207951948187,0,0.174510837736013,0,0,0,0,0,0.0794563484316221,0.0404845769237982,0,0.0970914030006049,0,0,0,0,0,0.552563191690782,0,-0.104491768106422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209100865222506,0,0,-0.0143272652308991,0.050255604036558,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0185938340574511,0,0,0,0,0,0,0,0.152242335613408,0,0.109333899857546,0,0,0,0.0692786368498493,0,0,0,0,0,0.113742573829009,0,0,0,0.255286361328487,0,-0.0552808139255118,0,0,0,0,0,0,0,0,0,0,0.242642376374537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,-0.0369644741186156,0,0.00261788571549931,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0.19785461068121,0,0,0.152127539012971,0,0,0,0,0,0,0,0,0,0.0368697857695824,0,0,0.216320958956531,0,0,0,0,0,0,0,0,0.113015100834675,0,0,0,0,0,0.010014231321142,-0.0340580483466182,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0233024069690045,0,0,0,0,0,0.218809559346564,0,0,0,0,-0.000694801277161772,0,0.230658989128396,0.00798840095076742,0,0.329412538737339,0,0,0,0,0,0,0,0,-0.0544720435373671,0.18718957830091,0,0,0,0,-0.101994836805337,0,0,0,0,1.73472347597681e-18,0,0.0358637085708113,0,0,-0.108409145465691,0,0,0.0426827439315505,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127495176380085,0,0,0,0,0.0118098918733833,0,0,0,0,0,0,0.0464231566822882,0.241173887904516,0,0,0,0.14205337437929,0.0108483946074141,0,0,0,0,0,0,0,0.094861819519099,0,0.0552174856451154,0.21887976858546,0,0,0,0,0,0,0.0381243503548112,0.0414980833530215,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0629130769083345,0,0,0,0,0,0,0,0,0,0,0,0,0.0250847292920976,0,0,0,0,0,0.0250489892136887,0,0,0,0,0,0,0,0,0,0.168915638323781,0.299069180629835,0,0.0670755665641163,0,0,0,0,0,0,0,-0.0111731190097512,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.330657432068175,0,0,0,0,0,0,0,0,-0.0664388434556314,0.0572321076127533,0,0.169121501281185,0,0,0,0,0.164493683708377,0,0,0,0,0,0,0,0,0,0,0,0.352530098781238,0,0,0.00101746541338982,0,0,0.0368713991473118,0,0,0,0,0,0,-0.01414285637122,-0.0234549327696659,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0276352403802465,0,0,-0.0831891785777027,0,0,0,0.0631750992128381,0,0,0,0,0,0.226138513118307,0,0,0.178537029605618,0,0,0,0,0.216374350583218,0.519618392721207,0,0,-0.0228503653692407,0,0,0,0,0,0,0.276454121518305,0,0,0,0,0,0,0,0,0,0,0,-0.0357184357323701,0.0222228956329256,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.216224169528649,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138908650448546,0,0,0,0.00979244065241732,0,0,0,0,0.276058511085477,0,0,0,0,0,0,0,0,0,0,0.000464473839948297,0,0,0,0,0,0,0,0,0,-0.00886176644453825,-0.00198556435105,0,0,0,0,0,0
X000408.SZ,0,0,-0.0528395530091379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829319956661085,0.1262121551959,0,0,0.136398259316994,0,0,0,0.0352855887371458,0.0842248799967139,0.0901186873395909,0,0,0.250895557214661,0,0,0,0,-0.0535456231983831,0,0,0,0,0,0,0,0,0,0,0,0,0.0129938718974311,0,0,0,0,0,0,0
X002271.SZ,0,0,0.104645453605239,0,0,0.145020207278557,0,0,0.0175881147689466,0,0,0,0,0,0,0,0,0,0,0.119751068863486,0,-0.0448988456439785,0,0.207249515909888,0,0,0,0,-0.197803431149466,0,-0.194120801192977,0,0,0,0,0,0,0,0,0,0,0.349121808885928,0.048792571517092,0,0,0,0.154365429903852,0,0,-0.0168829668116172,0.0308116157859417,0,0.0695591721897198,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520464347577295,0,0,0,0.0267652852200658,0.0831361283475171,0,0,0,0.0268381432081263,0,0,0,0,0,0.0267727444399387,0,0,0,0,0,0,0,0,0,0.0678773135073957,6.93889390390723e-18,0,0.0494708097099556,0.00939907617456028,0,0,0,0,0,0,-0.016741411490857,-0.0017270322772954,0,0,0,0,0,0
X601699.SH,0,-0.0726096765997537,0.254147984864528,0,-0.0904106236869147,0,0,0.501547485153528,0.0566087814217488,0,0,0,0,0.303393729506274,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880806560285936,0,0,0,0.186955149589485,0,0,0,-0.14143198899927,0,0,0,0,0,0,0,0,0,0,-0.0691744691327466,0,0,-0.045730247265206,-0.0213609532487123,-0.0380687205051369,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0352463696471549,0,0,0,0,0,0,0,0,0.660463067291334,0,0.0237202962724355,-0.0572212908272279,0,0.0263065201083178,0,0,0,0,0.0610690158409678,0,0,0,0,0,0,0,0,0,0,0,0.00451479227838061,0,0,0,0,0,0,0,0,0.0476978224141435,0,-0.00173740118044139,0.0189202176010229,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0830979765361918,0,0,0,0.00455193675553714,0,0,0,0,0.223851295419139,0,0,0.042862274586027,0.141673960437555,0,0,0.0479900771950279,0,0,0.167941205785275,6.93889390390723e-18,0,0.0391286990911576,0,0,0,0,0,0.138149599014016,0,0,0,0,0.00727998721730343,0,0,0,0,0,0,-0.0378919780932724,0.00897714417398751,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0464911724659158,0,0.24278192752421,0,0,0,0,0,0,-0.0269755757235175,0.0705106556197286,0,0,0,0,0.398973042830409,0.0428317884893784,0,0,0,0,0.0675173241750813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947979783060524,0.0423958316598821,0,0.0212134016146506,-0.0188258612130518,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047506658854938,0.0467159966245637,0,0,0,0,0,0,0.0305774541231529,0,0.14388053130773,0,0,0,0,0,0,0,0,0,0,0.123347654061561,0,0,0.0918042201988212,0,0,0,0,0,0,0.00685335470245201,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062907508485898,0,0,0,0.101583759006834,0,0.0350818862864298,0,0,0,0.151389071309883,0,0.538094342949508,0,0,0.302810935388491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875739361058521,0,-0.0828413637610666,0,0.0723002220085087,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,-0.329246492353642,0,0,0,0,0,0,0,0.205748229236062,0,0,-0.0214108834569,0,0,0,0,0.0721218407349076,0,0.0758994339822306,0.0486764923426347,0,0,0.227434025054542,0,0,0,0,0,0,0,0,0,0,0,0,0.0121613289918933,0,0,0.006239842680911,0,0,0.0119843537352997,0.117106352375861,-0.952755427784334,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,-0.0537391628632554,0,0,0,0,0,0,0,0,0,-0.000917997524495594,0,0,0,0,0,0,0,0,0.134661916224097,0,0,0,0,0.126903627044117,0,0,0,0,0,0,0,0,0,0,0.135516539512644,0,0,0,0,0,0.327765622545054,-0.0552790035217858,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985432832897052,0,0,0,0,0.0414497494216653,0,0,0.087994329529541,0,0.0100109808832824,0,0,0.0173657539287968,0,0,0,0,0.0148644201357297,0,0,0,0,0.0154264019078909,0,0.135857869204883,0,0,0,0,0,0,0,0,0.117269330637034,0,0.00884435073897098,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123547319185755,0,0,0,-0.252086674227793,-0.0362200343484155,0,0,-0.0041629110081455,0,0,0,0,0,0.220881188987916,0,0,-0.142105137226797,0,0,0,0,0,0,0.0800422003259825,0.0631484370836838,-0.216340475863215,0,0,0.0857946825185241,0,0,-0.322840988622087,0.117068429543944,0,0,0,0,0,0
X000932.SZ,0,0,0,-2.77555756156289e-17,0.668548192588201,0,0,0.0415413649206067,0,0,0,0,0,0,0,0,0,0,0.0622413858583892,0.149583733258555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316290024935041,0,0.0189794473154611,0,0,0,-1.73472347597681e-18,0,0,0,0.0810752611615232,-0.0364286619557258,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0814467538091286,0,0,0,0,0,0.13645661811495,0,0,0,0.0613632375539961,0,0,0,0,0.118802423493055,0.125447702042388,0,0.14791451692042,0,0,0.0522583311956568,0,0.017115696432477,0.0205782544823844,0,0,0,0,0,0,0,0,0,0.00618870429357764,0,0,0,0,0,0,0,0,0.105648587116931,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.140871520307815,-0.0720189997468657,0,0,0,0,0,0,0,0,0.0560978952893398,0.056095621483581,0,-0.108376604838562,0,0,0.103014920812571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525579081014672,0,-0.151024993481885,0,0.0363259784942855,0,0,0,0,0,-0.0500962678280725,-0.0609930593366943,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.254121950078081,0,0,0,0,0,0,0,0,0,0,0,0,0.000114228561132941,0,0,0,0,0,0,-0.391088655810855,0,0,0,0,0.146332000121524,0,0,0,-0.222105347330599,0,0,0,0,0,0,0.0254479283686875,0,0,0,0,0.0901474110834023,0,0,0,0.448192481743872,0,0,0,0,0,0
TED,-0.79414070246259,0,-0.736644835347875,0,0,-0.912917277974845,0,0,0,0,0,0,0,0,0,0,0,0,-0.297593612640752,1.14729477209677,0,0,0,1.40348332866622,0,-0.286782322885696,-1.06143192925227,0,0.289011780379484,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.477122694768924,0,0,0,0,0,0,0,-1.96796445113365,0,0,0,-0.431551584704476,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0241793744251242,0,0,-0.0882345611250989,8.67361737988404e-19,0,0,0,0,0,0,0,0.129677897293478,-0.0532436644354024,0,0,0,-0.000435063025590707,0,0,-0.0233687052918486,0,0,0,0,0,0,-0.194087201499207,0,0,0,0,0,0,-0.0101224006838277,0,0.0743039060328437,-0.029109990892797,0,0,0,0,-0.0278692504840193,0,0.0263611729126774,0.0143271672705941,0,0,0,0,0,0
MKreturn,0,0,0.0814475895621221,0.00673734227779426,0,0,0,0,0,0,0,0,-0.206701015953009,0,0,0,0,0.111050447337906,0,0,0,0,0,0.00890136243873556,0,-0.0286614339035026,0,0.116851816467383,0,0,0,-0.0946092335278329,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00410373707401444,-0.0183452328483289,0.312360085454799,0,0,0,0,0
MKvol,0,0,0,0,0.00970607322077654,0,0,0,-0.0105344880215989,0,0,0,0,-0.00190634189818766,0,0,0,0,0,0.000408619928712184,0,0,0,0,0,0.00305256494902122,0,0,0,0,-0.00300189623252559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00733259500751258,0.0100564094793849,0.0122016529386375,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0391014147674004,0,0,0,0,0,0,0,0,0,0,0,0.0274248672393565,0,0,0,0,-0.0077406261024105,0.0175880394008457,-0.0488627556572629,-0.0152238696741929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00419932463523843,0,0,0,0,0,0,0.0044502708412194,0.0240394087827418,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00540619251213265,0,0,0,0,0,0,-0.0131733233165399,0,0,0,0,0,0,0,0,0.0015251594151315,0,-0.00691798892964136,0,0.00395073156450605,0,0.0106491575777304,0,0,-0.00899463876759401,0,0,0,0,0,0.0132927983595699,0,0,0,0,0,0,0,0,-0.0144797216964109,0,0,0,0,0,0,0,0.0126025068811402,-0.00464126852026662,0.0123421077419917,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00480230734710527,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210609056462852,0,-0.0160042667350769,-0.00977918159721255,0,-0.0148105769512178,0,0,0,0,0,0,0.0238742729058886,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113132670802193,0,0,0,0,0,0,0.0212754900144161,0.0215310908571431,0.0472487945839738,0,0,0,0,0,0
