,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600362.SH,X600688.SH,X600660.SH,X300072.SZ,X600795.SH,X600547.SH,X002466.SZ,X000898.SZ,X601992.SH,X601991.SH,X600886.SH,X600176.SH,X600516.SH,X000786.SZ,X600111.SH,X000709.SZ,X600157.SH,X601699.SH,X600352.SH,X002460.SZ,X600027.SH,X000825.SZ,X002271.SZ,X600808.SH,X000553.SZ,X000830.SZ,X000983.SZ,X000959.SZ,X600489.SH,X002110.SZ,X600299.SH,X000792.SZ,X000408.SZ,X600219.SH,X601158.SH,X600583.SH,X000883.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.445638483520118,0.00997147426799935,0,0,0,0,0,0,0,0,0,0,0.203142552815098,0,0,0,0.0427111271735541,0,0,0,0.0428436914151573,0,0,0,0,0,0,0,0,0,0.0618883477869578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353980189536311,0,0,0,0.000171862376364596,-0.00462430992818822,0,0,0,0,0,0
X600028.SH,0.206980041304501,0,0,0,-0.00314785704882255,0,0,0,-0.0357315866106174,0,0,0.320210927215332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144092273810174,0,0,0,0.0135074492525618,0.0370239604851341,0,0,0,0,0.233891362480676,0,0,0,-0.00778199064058063,0.0157898635007058,0,0,0,0,0,0
X601088.SH,0,0,0,0.138234733628299,0.0959707068607674,0,0,0,0.12374988394361,0,0,0,0,0,0,0,0,0,-0.0984473130938781,0,0,0,0,0.0846842100292608,0,0,0,0.124842099201031,0,0,0,0,0,0,-0.0787877820254045,0.0895812284931994,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125516323369112,0.0293361027329443,0.0223268588507726,0,0,0,0,0
X600019.SH,0,0,0.125472248760653,0,0.0648259469642533,0,0,0,0.0221904729723266,0,0.0348031473697252,0,0,0,0,0,0,0.59639796162655,0,0,0,0.0876186031225095,0,0,0,0,0,0,0,-0.208036222486659,0,0.202661681408934,0,0,0,0,0,0,0,0.0344298972716131,0,0,0,0,0,0,0,0,0,0.00286655982188222,0.0048394358618237,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.284475470596782,0,0.196114417287546,0,0,0,0,0,0.0197698938688742,0,0,0,0,0,0,0.294727631856767,0,0,0,0.00391829492397041,0,0,0,0,0,0,0.0766833454454842,0,0,0,0,0,0.0165929839824798,-0.288395701727141,0,0,0,0,0,0,0,-0.0317536775939578,0.0331861678307208,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.157322320621985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587664677678881,0,4.33680868994202e-19,0,0.0466099361492374,0.148965931232944,0,0.0931049969945551,0,0,0,0,0,0,0,0,0,0,0,0,0.012349092636488,-0.00322831365234472,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.0549046345926865,0,0,0,0,0,0,-0.0624964192863004,0,0,0,0,0,0,0,0,0,0,0.00708695736034725,0.190173280129258,0,0,0,0,0,0,0,0.0764917944439791,-0.0241416609096403,0,0,0.0161988664120864,0,0,0,-0.119279828860533,0,0.00742835986643734,0,0,0,0,0,0,0,-0.0457213490753092,0.0677580121758218,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227597122910546,0,-0.121178615696837,0.0367507498068014,0,-0.0422964589692411,0,0,0,0,-0.0265853534223764,0,0,0,-0.02046490409551,0.191502864116518,0.0210761943966825,0,0,0,0,0,0,-0.0129325513039876,0,0,0.0524501728920828,0,0,0,-0.00903358648170739,-0.0149728776311266,0,0,0,0,0,0
X600188.SH,0,-0.144222190359239,0,0,0.251918839799567,0,0,0,0,0,0,0,0,0,0,0,0,0.00792348998274765,0,0,0,0,0,0.10824354975581,3.46944695195361e-18,0,0,0.345610711423904,0,0.19655666841576,0,0,0,0,0,0,0,0,0,0.0745350363496083,0,0.0671107841627618,0,0,0,-0.0484876607080836,0,0,0,0.0214701155735318,-0.0120992047888883,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0987787918983773,0,0,0.0352796935514473,0,0,0,0,0.0870648591627169,0,0,0,0,0,0,0,0,0.166021114702977,0,0,0,0,0,0,0,0,0,0,0,0.0193837340396258,0.0387939694865707,0.122344922718642,0,0,0,0.0279104949755969,0,0,0,0.00291011365473183,-0.00443592755985031,0,0,0,0,0,0
X600362.SH,0,0,0.0134318012574787,0.438269409853675,0.00589605262950913,0,0,0,0.00436791490381989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160415562458097,-0.0159391586769225,0.0678935301436713,0,0,0.00564740876428533,0,0,0,0.104666068474158,0,0,0,0,0,0,0,0,0,0.0361554309086683,0,0,0,0,0,0.558838956964552,0,0,-0.0453188764639366,0,0,0,0,0,0
X600688.SH,0,0.434118726325305,0,0,-0.0280319953145724,0,0,0,0,0,0,0,0,0,0,0,-0.0103117803391475,0,-0.0490345045528281,0,0,0,0,0.0370305652020722,0,0,0,0.0673422674158914,-0.0211501675425737,0,0,0,0,0,0,0.0890053221374576,0,0,0,-0.00826793773308185,0,0,0,0,0,0,0,0,0,-0.0159278500855698,0,0,0,0,0,0,0
X600660.SH,0,0,0.0057827751535885,0,0,0,0,0,0,0,-0.127719673258533,-0.0259474437609781,0,0,0,0,0,0,-0.0604381253337551,0,0,0.164114562818671,0.0844165193548432,0,0,0,0,0,0,0,0,0,0.378967791533455,0,0.062045923280025,0,0,0,0,2.16840434497101e-19,0.0550396707696876,0,0,0,0,0,0,0,0,0.00239121274438312,-0.0258943608924902,-0.070180459818773,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323304484364299,0,0,0.160775123353501,0,0,0,0,0,0,0.0250369436639488,0,0,0.128053573792529,0,0,0,0.090739708864202,0,0,0,0.165659153426203,0,0,0,0,0,0.0890319670456992,0,0,0,0.00780407127206978,-0.0284484364195627,0,0,0,0,0,0
X600795.SH,0,0.116581632559106,0,0.0596098190546755,0,0.30612554239053,0,0,0.0237007289547041,0,0,0,0,0,0,0,0,0,0.0354821938794361,0,0,-0.0466526034209451,0.0112261896596449,0,0,0,0,0,0,0.0858888335006415,0,-0.0521588095321802,0.0486647971887992,0,0,0,0,0,0.132703800838441,0,0,0.0519741689125561,-0.0999148080391342,0,0,0,0,0,0,-0.0119144461017106,0.0254947279129549,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161686087622077,0,0,0.0270404657627964,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148776875237125,0,0,0.637725544958327,-0.00931028743146884,-0.0387937341175286,0,0,0,0,0,0,0,0,-0.00370008086136038,0.0125929065130044,-0.0136149560308186,0,0,0,0,0
X002466.SZ,0,0,0.00916612907659546,0,0.0377111263880094,0,0,0,0,0,-0.060741812094765,0,0,0,0,0,0,0,0,0,0,0.0491913105346041,0.0939467360133031,0,0,0,0,0.0965999806628458,0,0.761289032916157,0,0,0,-0.213600364466636,0,0.0245171238478846,0,0,0,-0.0734118391966387,0,-0.00513050006506681,0,0,0,0,0,0,0,-0.0102816894096683,0.0302694979972298,0,0,0,0,0,0
X000898.SZ,0,0,0,0.28960257983177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346161149502806,0.0434665931859186,0.205635592147896,0,0,0,0,0,0,0,0,0.277914582812026,0,-0.0314731380957642,0,0,0,0,0,0.0844424767334971,0,0,0,0,0,0,0,0,7.94934195561703e-05,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0981948887935439,0,0,0,0,0,0,0,0,0.251772569209366,0,0,0,0,0,0.0725940945278772,0,0,0,0,0,0,0,0,0,0,0,0.0326658117967481,0,0,0,0,0,0,0,0.0558141256350005,0,0.237876366221689,0,0,0,0.0333740760906562,0,0,0,0.00433277957969436,5.42101086242752e-20,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0896292279275314,0,0,0,0,0,0,0,0,0,0,0,0.0326197405835896,0,0.116872031493748,0,0,0,0.0271930621343478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548506915044461,0,0,0,0,0,0,0,0,0,-0.024485083400687,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0411681200390519,0,-0.0683830521671013,0,0,0,0,0,0,0.0413604696968934,0,0.00803956574701281,0,0,0,0,0,0,-0.0970471161683347,0,-0.0734611908680515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293003789603428,0,0,0,0,0,0,0,0,0,-0.0126897400455855,-0.0153430802221458,0,0,0,0,0,0
X600176.SH,0,0,0,0.205826593731841,0,0,0,0,0,0,0.145322460883409,0,0.326483628762763,0,0,0,0,0,0,0,0,0,0,0.452109124169371,0,0,0,0,0,0,0,0,0,0,0,0.0992664566427763,0,0,0,-0.0618010907533401,0,0,0,0,0,0.00988280705530541,0,0,0,-0.0316534460072252,-0.0151155139181594,0,0,0,0,0,0
X600516.SH,0,0,0,0.082601901563441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14284146266883,0.333462719949885,0,0,0.0512195532441359,0,0,0,0,0,0,0.328386910613828,0,0,0,0,0.152752925735814,0,0.0348028567565049,0,0,0,0,0,0,0,-0.0651540465776203,0.0129398616686718,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0239406989100025,0.290107852534509,0,0.208228078712037,0,0.0255732120480612,0,0,0,0,0,0,0,0,0,0,0,0,0.211915490806872,0,0,0,0,0,0,0.154481856719288,-0.192497053777901,0,0,0.257181814967655,0,0.211912550169818,0.0242340913553926,-0.0817683905367318,0,0,-0.000568523357360215,0,0,0,0,0,0,0,0,0,-0.0814067117562703,0.101065628051773,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.163016807017871,0,0,0.0184475414933274,0,0,0,0.0173096784402903,0,0,0,0,0.0552436666801778,0.0143854766607746,0,0,0,0.0481465152553713,0,0.0770872249289793,0,0.164100288651917,0,0.103774608605978,0.0668746146120568,0,0,0,0,0.0584740723728632,0,0.249377467180372,0,0,0,0,0,0,0,-0.0101201620376032,0,0,0,0,0,0,0
X000709.SZ,0,-0.0815842241173086,0,0,0,0,0,0,0.0925762223570015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0113282542193842,0,0.195299539329651,0.0170764381951026,-0.017399050633,0,0.129303055840825,0,0,0,0.017046911895741,0.0165495624320234,0,0,0,0,0,0,-0.00415464880737524,0.000626853376615864,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.0207341078694612,0,0,0,0,0.052927963525213,0,-0.0385139516453601,0.0127104086490789,0.0355722228547755,-0.00619923926476182,0,0,0,0.0159087312257746,0,0.0164696061616633,0,0,0,0,0,0,0,0,-0.0202112484068426,-0.0130972841425175,-0.0156644239969071,0,0,0,0,0,0.0229402923432466,0,0,0,0,0,0,0,-0.0123201140576318,0.0195525190700943,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.218204240030108,0,0.0383293990600292,0,0,0,0,0,0,0,0,0,0,0,0.0274746534779552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507879567348008,0,0,0.140844224736666,0,0,-0.0439978598539592,0,0,0,0,0,0,-0.0388268582470098,0.0393782168434391,0,0,0,0,0,0
X600352.SH,0,0,-0.205400238120076,0,0.0970574872536777,0,0,0,0.301876758190834,0,0,0,0,0,0,-0.0903797415661112,0.095426358023516,0,0,0,0,0,0,0,0,0,0,-0.180489226076611,0,0,0,0,0,0,0,0.15221100401944,0,0,0,0.109536727861068,0.117298374362259,0,0.0203790496129233,-0.25060570736926,0,0,0,-0.019445034659731,0,0,-0.0158701904428107,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.23891228893413,0,0,0,0,0.0912815824557052,0,0,0,0,0,0.829602001053121,0,-0.0729716357886781,0,0,-0.0900243110194236,-0.0899912750832969,0,0,0,0,0,0,0,0,0.14241739081932,0,0,0,0.0663257293323185,0,0,0,0.107703064457569,0,0,0,0,0,0,0,0,0,0,-0.028964179962947,0,0,0,0,0,0
