,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X600886.SH,X601600.SH,X601898.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600352.SH,X600688.SH,X600188.SH,X600111.SH,X600027.SH,X600801.SH,X000723.SZ,X600489.SH,X601992.SH,X002271.SZ,X000898.SZ,X600176.SH,X000786.SZ,X600516.SH,X600299.SH,X000709.SZ,X600612.SH,X002466.SZ,X601158.SH,X002460.SZ,X000629.SZ,X000883.SZ,X600426.SH,X002353.SZ,X600219.SH,X600583.SH,X000630.SZ,X600021.SH,X600985.SH,X000027.SZ,X600315.SH,X000553.SZ,X600578.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.0219944486632643,0,0,0,0,0.0797633893405496,0,0,0,0,0,0,0.014262931747569,0,0.0895920599040462,0,0,0,0.0368617330339586,0,0,0,0,0,0,0,0.0103337039978511,0,0.05584924342139,0,0,0.0549452782732266,0,0,0,0,0,0,0,0.0388855772062839,0,0,0,0,0,0,0,0,0.00430527602040049,0,0,0,0,0,0
X600352.SH,0,0,0,0,-1.38777878078145e-17,0,-0.0983601298267906,0,0,0,0,0,0,0,0,0,0,0,0,-0.0776805162707344,0,0.363808229793295,0.593989469904452,-0.13884000612883,0,0.411816625823095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680106580862229,0,0,0,-0.0978604786995009,0.245378512318383,0,0,0,0,-0.488782401668842,0,0.0411541792807597,-0.0488653868362821,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.103289226334425,0,0,0,0,0,0,0.363240559606119,-0.0253878546673704,0,0,0,0,0,0,0,0.0931724118326766,0,0.0568431583441421,0,0,0.106152756929071,0,0,0.0757260416136016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264892336509909,-0.0138883923621249,0,0,0,0,0,0
X600188.SH,0,0,0.124689805188816,0,-6.93889390390723e-18,0,-0.010985560406999,0,0,0,0,0,0.126828096469259,0,0.124756660015291,0,0,0.0342707507275932,0,0,0,0,0.0789610284336825,-0.119070048305655,0,0,0,0,0,0.0707244083995658,0.139302926004307,0,0,6.93889390390723e-18,0,0,0,0,0.0628135474026226,0,0,0,0,0,0,0,0,0,0,0,0,-0.00412995655977759,0.0303718342943043,0,0.18123859248919,0,0,0,0
X600111.SH,0,0,0,-0.0624622962783726,0,0,0.140635444339587,0,1.268564770797,0,0,0,0,0,0,0,-0.0681464043952147,0,0,0,0,0,-0.2120232590777,0,0,0,0,0,0.527675916382778,0,0,0,0,0.0316598176261898,0,0,0,0,0.137045973118991,0,0,0,0,0,0,0,0,0,-0.115350249419113,0,0.114534320834164,-0.0160648811680201,-0.0324839195750312,0,0,0,0.318559025575128,0,0
X600027.SH,0,0,0,0,0,0,0,0.46641111115357,0,0,0,0,0,0,0,0,0.101210635835446,0,0,0.0296587683816602,0,0,0.0150640368036823,0.121656137308384,0.085868648268994,0,0,0.0986865767247292,0,-0.13408875043316,0.0217484682933564,0,-0.0497101697375309,0,0,0,0,0,0,0,0,0,0,0.0188410714444863,0,0,0,0,0,0.0433615014589286,-0.0570879288988675,0.017879929990668,-0.0374442189535215,0,0,0,0,0,0
X600801.SH,0,0.0889735100574387,0,0.825346948272967,0,0.236651340254995,0,0,0,0,0,0,0,0,0,0,0.153166213369565,0,0,0,0,0,0.00689436427080164,0,0,0,0,0,0.0251215159542589,0,0,0,0.0455013604126227,0,0,0.0561554795777391,0,0,0,0,0,0,0,0,0.19877865532621,0,0,0,0,0.0358088319139574,-0.0294199751682384,-0.00828926232022988,0,0,0,0,1.73472347597681e-18,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381874983932157,0,0.179988408659828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209790785187265,-0.101133741963544,0,0,0,0,1.08122866450656,0,0,0,0,0,0,0,0,0,0,-0.0696927250260805,0,0.0896602906142826,-0.078199244351584,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.732104182504191,0,0,0,0,0,0,0,0.108971212285901,0,0,0,0,0,0,-0.0220410540870293,0.0681297856794436,0,0,0,0,0,0,0,0,0,0,-0.110878052799452,0,0,-0.0241185569373785,0,0,0,0,0.148540419446124,0,0,0,0,0,0,0,0,0.0567343943970726,0.0237419276288939,0.0176245142012148,0,0,0,-0.0918616635975678,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.204867334028633,0,0,0,0,0,0,0,0,0,0.0807750542563377,0.0362844535488763,0,0,0,0,0.0136702364219821,0.0756882847980821,0.0996332594940951,0,0,0,0,0,0.135057416453615,0,0,0,0,0,0,0,0.0239547137765431,0.0641000526383609,0,0,0,0,0,-0.00292636551947745,0.0193700985978389,0,0,0,0,0,0
X002271.SZ,0,0,0,0.117991329312483,0.083032233433418,0,-0.00935457919934852,0,0,0,0,0,0.501433671566036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165368618798265,0,0,0,0,0,0,0,0,0.077105066568868,0,0,-0.0137062872914287,0,0,0,0,0,0,0,0.252750469545791,0.273796550908815,-0.0270094975232014,0.0809455261431946,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.05712317275854,0.0296710332586657,0,0,0,0,0,0,0,0,0,0,0,0,0.193364382039153,0,0,0,0,0,0.0456466978444144,0,0,0,0.0145077722610738,0.057508553147757,0,0,0,0.10949388862844,0,0,0,0,0,0,0,0,0,0,0.0452711841956302,0,0,0,0,0,0,0,0.050970768821954,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0313766037047422,0,0,0,0,0.192982592061533,0,0,0,0,0.0548587158317345,0,0,2.16840434497101e-19,0,0,0.0927750685855585,0,0,0,0,0,0.211265288672644,0.0460917162055283,0,0,0,0,0,0,0,0,0,0,0,-0.0905425788632998,0,0,0,0,0,0,0,0,0,-0.00237399677615552,-0.00853684481009076,0,0,0,0,0,0
X000786.SZ,0,0,0,0.151693493525031,0,0,0.0680426013151168,0,0,0.25577139499072,0,0,0,0,0,0,0,0,0,0.0762963499648426,0,0.185424132381436,0.094163666843166,0,0,0,0,0,0,0.315497116130038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309730561012841,0.0463887794349303,0,0.216786267351794,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0601772353748586,0,0,0,0.0309870549973168,0,0,0,0,0.0897748957288053,0,0.0203661415459557,0,0,0.102585017194997,0,0,0,0,0,0.0976955041653858,0,0.176882318033853,0,0,0.224442654069997,0,0,0,0,0,0.0581139577203613,0,0,0,0,0.154415073354025,0,0.00370728658447691,0,0,0,0,0,0.0147842483638017,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565215038890124,0,0,0,0.0378992999505648,0.0930077655666775,0.0481367653112373,-0.0438398539721572,-3.46944695195361e-18,0,0,0,0,0.0567356293140555,0,0,0.28972313404929,0,0,0,0,0,0,0.115238754486801,0.295042988555464,0,0,0,0,0,0,0.0535373475515169,0,0,0,0.00244139135392973,0.031925952398099,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764184444427773,0.0193183722125226,0,0,0.0834747516159143,0,0,0,0,0,0,0,0,0,0,0.0900102581942188,0,0,0,0,0,0,0,0,0,0,0.0642768004861921,0,0.0251172297322415,0.0346116502495927,0,0.0138999378339702,0,0,0.0262583082950816,0,0,0,0.0182724581479125,0,0
X600612.SH,0,0,0,0,0,0,0.318780177485441,0,0,0,0,0,0,0,0,0,0.0028371207717141,0,0,-0.00416851186624359,0.153629943687702,0,3.46944695195361e-18,0.127832155540562,0,0,0,0.0311048849998683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598689668106217,0,0,0,0,0,0,0,0.00844648951385021,0.0519469204004379,0,0,0,-0.06200636223047,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00382215858441514,0.156837904097322,0,-0.270556480340557,0,0,0,0.264390274387935,0,0,0,0,0,0.621248078367072,0,0,0,0.20628371508545,0,0,0,0,0.177905254231459,0,0,0,0,0,0,-0.0239941894789481,0.0320533287520293,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0336500571633596,0,0,0,0,0,0,0,0,0,0.00692650399967051,0,0,0,0,0,-8.67361737988404e-19,0.00324460843842098,0.0998967344857784,0,0.0296423479666872,0.174075182438899,0,0,0,0,0,0.0581972908938668,0,0,0,0,0,0,0,0,0,0,0,0.109259913989873,0,0,0,0,0,0.0196630891169815,-0.0356873546053198,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.133034021726242,0.0578027669466769,-0.00100214724404622,0,0,0,0,0,0,0,0,0,0,0.134435367222081,0,-0.0066691285475171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736353607730053,0,0,0.0973703092850139,0,0,0,0,0,0,0,0,0,0,0.0175690209018195,0,0,0,0.0111255419221692,-0.00791438815892616,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0462564726469805,0,0,0,0,0,0,0,0,0,0,0.201768980635683,0,0,0,0,0.203039268223404,0,0,0,0,0,0.0923604420301412,0,0,0,0,0,0,0,0,0,0.139271638869117,0,0,0,0.120154020577199,0,0.189758627569869,0,0,0.251144583991878,0,0,0,0,0,-0.146108129451913,0.041652040595601,-0.0517450846822327,0,0,0,0,0,0
X000883.SZ,0,0,0.0898213005579657,0,0.121994540356237,0,0,0,0.109531020385763,0,0,0,-0.0847142852728113,0,0,0,0,0,0,0,0,0,0.147287569696524,0,0,0,0,0,0,0.0472803093134777,0,0,0,0,0,0,-0.145554698546699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378346459753438,0,0,0.00366622009302464,0,-0.0478555734283323,0,0
X600426.SH,0,0,0,0.0797635431360311,0,0,-3.46944695195361e-18,0,0,0.100219563564479,0.394452459811799,0,0,0,0,0,0,0,0,0.114411440115394,0,0,0.124439336040179,-0.0780072136138908,0,0.0440396247712952,0,0,0,0.167733318534706,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.10747066373702,0,0,0,0,0,0,0,0.047936077691685,0,0,0,0.0282049506058084,-0.0166102305552699,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0.193865698229279,0,0,0,0,0,0,0,0,0,0,0,0.0387016003266084,0,0,0,0,0,0,-0.110983130041139,0.241052156139423,0,0,0.318298403900594,0,0,0,0,0.0539737158197224,0,0,0,0,0,0,0,0.390812742023294,0,0.186874246196298,0,0,0,0,0,0,0,0.0994357619923524,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0425105316298296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10061143262211,0,0,0,0,0,0,0,0.0553000214497217,0,0.0311352008461409,0,0,0.149686340325176,0,0,0,0,0,0,0,0,0.0353212734356752,0,0,0,0,0,0,0,-0.0103926305610348,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042260568135374,0,0,0.0251583884361253,0.0791209708251311,0,0,0,0,0,0,0.102735816354081,0,0,0,0,0,0,0,0.149651413502854,0.183007971859208,0,0,0,0,0,0,0,0,0.0675960850227067,0,0,0,-0.00988470409103166,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0234924204020244,0,0.12269700052136,0,0,0,0.102066246755461,0,0,0,0,0,0,0,0.094149221433102,0.102104038446682,0,0,0,0,0,0.101422643100761,0,0,0,0,0,0,0,0,0,0.00667644561201708,0,0,0,0.00410866920974644,0,0,0,0.0448635174754354,0,0,0,0.0178091466478982,0.00838950310578569,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.198732822058614,0,0,0,0,0,0,0,0,0,0.125153915151312,0,0,0.282778301090804,0,0.0301551828445456,0.15825955165084,0,-0.0231942788487107,0,0,0,0,0,0,0,0,0,0.0762063676799982,-0.0725486458288441,0,0,0,0,0,-0.0579512779686024,0,0,0,0,0,0,0,0,0,0,0,0,-0.00355909282741139,0,0,0,-0.0538080067608831,0,0
X600985.SH,0,0,0,0,0,0,-0.0691095567395864,0,0.36553743220447,0.196075960971968,0,0,0,0,0,0,0,0,0,0.0272764714645373,0,0,0,0,0,0,0,0,0.313512118027317,0,0,0,0,0,0,0.0929182327259584,0.0810003938506343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00114967690028039,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.00064515411438735,0,0,0,0,0,0,0,0,0,0,0,0.0456016747669662,0,0,0,0,0,0.113338676071108,0,0,0.117467356671856,0,0.0955972392595999,0.128381676164711,0,0,0,0,0,0,0,0,0.00249662696400292,0,0,0,0,0,0,0,0,0.107277847990426,0,0,1.0842021724855e-19,0.00961482878222489,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.396728010129632,0,-0.0971145076872943,0,0,0,0,0,0,0,0,0,0,0,0,-0.096684605955081,0,0,0,0,0,0,0,-0.12159115777211,-0.146203755206956,0,0,0,0,0,0,0,0,0,0,0.243476679739262,0,0,0,0.115809915000743,0,0,0,0,0,0,0,-0.0433295244221256,0.0996468403402996,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0.138125734543374,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0143869069001741,0,0,0,0,0,0.0288070560633557,0,0,0,0,0,0,0.0825438713561515,0.269854975567644,0,0,0,0,0.114947222730239,0,0,0,0.0996188360068021,0,0,0,0,0,0,0,0,0,0,0,-0.00761793255305423,-0.0669284675279554,0,0,0,0.211305345168214,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,-0.214739114860189,0,0,0,0,0.0658805927521404,0,0.0193582685996407,0,0,0,0,0,0.00112365705850664,0,0,0,0,0,0,0,0,0,0.0644203292858853,0,0,0,0.0371333051095314,0,0,0,0,0,0.197723521727304,0,0,0,0,0.102235848809924,0,0,0,0.00347501949827085,9.18927470021256e-05,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,-0.0619444948966358,0,0,0,0,0,0,0,0,0,-0.0963729935219579,0,0,0,0,0.0911894765420689,0.125324804999071,0,0,0.0415294073826636,0,0,0,0.0775745502824161,0,0,0,0,0,0.0973503115418033,0,0,0.128381795652265,0,0,0,0,0,0,0,-0.225007592826311,0,0,0,0,0,0.0431504725053186,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.215586035157851,0,0,0,0,0,0.202672091748548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288179948478543,0,0,0,0,0.0935445595539149,0,-0.055781431626842,0,0,0,0,0,0,-0.152095988037738,0,0,0,0,0,-0.193407113792361,0,0,-0.346591713710017,0.0238069756760106,0,0,-0.0508105877604196,-0.399843368084758,0,0,-0.124463834687263,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301821992220308,0,0,0,0.344160990823571,0,-0.365144523830935,0,-0.626044728790796,0,-0.527983326393802,0,0,0,0,0,0.370897951567152,0.111015672625295,0,0,0,0,0.962302399891345,0,0,0,0,0,0,-0.473581345322508,0,0,0,0.696524641928571,0,0,0,0,0,0
TED,0,0,0,0.292312713519399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115492681213964,0,0,-0.272563137466339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0959351241182119,0.722105208403921,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.000378382788366555,0,0.0162546680052326,0,0,0,0,0,0,0,0,0,0,0,0,0.0280359433879936,0.049940500801095,0,-0.00498810884598856,0,0,0,0,0,0,-0.0358460490211285,-0.0568187419088167,0,0,-0.0155663768260712,0,0,0,0,0,0,0,0,0,0,0.0341896599499246,0,0,-0.00638316483156875,0,0,0,0.00203483352145742,0.0124080888818813,0,0,0,0.0801018901358566,0,0
MKreturn,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137984853260307,-0.132332734016714,0,0,0.169665735568336,-0.0173505987544731,0,0.014208230223684,0.219625697858036,0,0.000542286936992519,0,0,-0.101188760932906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287034138197737,0.0251691663515901,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00281266293362517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00517620183601599,-0.000511681093652598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00465185850346674,0,-0.000214157371069844,0.0132702235521883,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.251741303352621,0.0724982215861276,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634537932754226,0,0,0,0,0,0.0494934476933173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258720437088081,0,0,0,0,0,0,0,0,0,0,0,0.0537290124586116,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0109933998458033,0,0.00771280024058034,0,0,0,0,0,0,0,0,0,0,0,0,0.00225588263383745,-0.00519747673483579,0,-0.00299034307067739,0,0,0,-0.00374968270137489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004871758817994,0,0,0,0,0.014001432008687,-0.0029339315613917,0,0,0,-0.0297996677485369,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0218361702824844,0,0,0,0,0,0,0,0,0,0,0.0130739800978293,0,0,-0.00537913559859702,0,0.00855767940548382,0.00614072620182376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129708522593099,0,0,0,0,0,0,0,-0.00806823214415936,0,0,-0.0433070276157041,0.0118579549866706,-0.0460819607496165,0,0,0,0.0781262249197926,0,0
