,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X600660.SH,X000708.SZ,X600019.SH,X002271.SZ,X600547.SH,X000786.SZ,X600176.SH,X002466.SZ,X000301.SZ,X600426.SH,X600362.SH,X600111.SH,X600011.SH,X600886.SH,X601600.SH,X601898.SH,X600010.SH,X600803.SH,X600352.SH,X600486.SH,X002353.SZ,X600188.SH,X601991.SH,X002080.SZ,X600801.SH,X600795.SH,X600489.SH,X600219.SH,X600688.SH,X600299.SH,X300037.SZ,X000723.SZ,X600399.SH,X600027.SH,X000932.SZ,X601168.SH,X600157.SH,X000027.SZ,X002409.SZ,X601992.SH,X300073.SZ,X600516.SH,X000898.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,-0.00818557549038688,0,0,-0.0041023641804933,0,0,0,-0.00489821542080189,0.0145807566405744,0,0.0797974956817287,0,0.00511479883970925,0,0.0150917122419948,0,0,0,0,0,0,0.0223057734372138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545467993573976,0,0,0,0,0,0,0,0,0,-0.00365569352333757,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,-0.00286263770214274,-0.0367901275338239,0.0181998327337134,0,0,0,0,0,-0.000416333695670842,0,0.0624158086735063,0,0,0,0.0559814673869105,0,0,0,0,0,0,-0.00940409978966242,0,0,0,0,0,0,0,0.0198548349822717,0,0,0.00410044409168354,0,0,0,0,0,0,0,0,0,0,0.212863140287376,0,0,0,-0.00850322784826943,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.168709878220016,0,0,0,0,0.0374243568898476,0.0139680667016221,0,0,0,0,0,0,0,0,0,0.258925171930496,0,0,0,0.0707953139817886,0,0,0,-0.0941911871887539,0,0,0,0,0.0547090992268448,0,0,0,0,0,0,0,0,0,0,0.0621020330588081,0,0.00305797471360492,0.0181004289378546,0,0,0,0.00512450710071776,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025005514137878,0.00899707711122398,0,0,0,0.110028372612966,0,0,0,0,0,0.419097127455773,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.0063651143906095,0,-0.0354167494276181,0,0,0,0,0,0,0,0,0.0994809437561212,0,0,0,0.0267002891565255,0,0,0,0,-0.0241721065437342,0,0
X600585.SH,0,0,0,0,0,0.024129370121993,0.0293707094829101,0,0,0,0,-0.124644546124694,-0.036655311307127,0,0,0,0.0443736646116114,-0.0116231310957075,0,0,0,0.0410909228351465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0995249263779844,0,0,0,0,0.0983423865411543,0,0,0,0,0,0,0,0,0,0.0125673964434647,0,0,0,0,-0.00815647859057393,0,0
X002460.SZ,0,0,0,0,0,0,0.244730995690783,0,0,0,0,0,0,0.407197338944785,0,0,0,0,0,0,-0.0449324112216968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208394240472449,0.0934748759650906,0,0,0,0.177005249234071,0,0,0,0,0.330678389094336,0,-0.126906294733446,0,0,-0.00587687553415918,-0.0331486964075782,0,0,0,-0.0102476403433653,0,0
X600660.SH,0,0,0,0,0,0.0507259746999309,0,0,0,0,0,0,0,-0.0207371732731035,0.136420144993619,0,0.0990398131402496,0,0,0,-0.0378011745385515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051036995546373,-0.207302047293332,0.214265815503936,0,0,0,0,0,0,0,0,0,0,0,0,-0.00646920482651823,0,0,0,0,0.00212470476197369,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.189507798724207,0,0,0,-0.0755597707807099,0,-0.0644456078814193,0.210100404942676,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139294884904274,0,0,0,0.165401710710622,0,0,0,0,0.0221252955103707,0,0,0.182739722607055,0,0,-0.0262138660720043,0,0,0,0,-0.0331665220716817,0,0,0.0238285197562303,0,0,0,-0.0251242999900178,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139646702361988,0,0,0,0,0,0,-0.111450483145205,0,0,0,0,0.0248657595843782,0,0,0,0.198764854520205,0,0,0,0,0.212976523298792,0,0.53364284894305,0,-0.0856083739281612,0,0,0,0,0,0,0,-0.11222720324635,-0.0176057381940767,0,0,0,0,0,0,0
X002271.SZ,0,0,0.0654322333393713,0,0,0,0.219025046585394,-0.00660027967440319,-0.0126223681797607,0,0,0,0.103706209583754,0.0506354877078116,0,0.0590364695886166,0,0,0,0,0,0,0,-0.0238168898502356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135196227669524,0,0,0,0,0,-0.0779789035471115,0,0,0,0,0,0,-0.0170894314898973,-0.0205011768949044,0,0,0,0.0265825198845305,0,0
X600547.SH,0,0,0.0663766636072507,0,0,0.0154238735150243,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0195053586165276,0,0,0,0,0,0,0.592252051299512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056994685783151,0,-0.0245305536666179,0,0,0,0,0.025948348351708,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0127387251039803,-0.0150004563416135,0.0325214021314196,0.10711238922986,0,0,0,0,0,0,0,0.120396185222403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113609538176074,0,0,0,0,0,0,0,0,0,0,0,0,0.0176650247634199,0,0,0,0,-0.0370755999423738,0,0
X600176.SH,0,0,0,0,0,0.0664102956098035,0,0,0,0.105974345177706,0,0.0498453066731804,0,-0.115453082836614,0,0,0.227766772156923,0,0,0,0,0,0,0.104020193961709,0,0.012191349785946,0,0,-0.0759269791642458,0.0725299453849166,0,0,0,0,0,0,0,0,-0.0342888276369837,0,0,0,0,0,0,0,0.396702702845339,0,0,0,0,0.0100014273227876,0,0,0,0,0.00542258399015689,0,0
X002466.SZ,0,0,0,0,0,0.176197761574175,0,0,-0.656502875441168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486439996107715,0,0,0,0,0,0,0,0,0,0.227632537924772,0,0,0,0,0,0,0,0,0,0.437859283323157,0.304384012406349,-0.15039737036127,0.291147290259343,0,0.0573966809949071,0.0222974527460314,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.0769722985254677,0,-0.117200255813101,0,0,0,0.442642368151185,0,0,0,0.0462648774556937,0.173855364651444,0.583754911983404,0,-0.561577971435827,0,0,0,0.0348676030183932,0,0,0.558636907090107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121323054643664,-0.25104716925452,0,0,0,-0.159111941729629,0,-0.0974998569111356,-0.0629509034932866,-3.46944695195361e-18,0,0,0,0.0513505832712952,0,0
X600426.SH,0,0,0.324752210991597,0,0,0,0,0,0,0,0,0,0,0,0.0615111368232244,0,0,0.0791319036206692,0,0,0,0.159831465862099,0,0,0,0.0853583874573726,0,0,0,0.101541200990098,0,0,0,0,0,0,0,0,0.129508537154293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00546861144296257,0,0,0,-0.00605574479082359,0,0
X600362.SH,0,0,0,0.0486004900928552,0,0,0,0.167115981455533,0,0,0,0,0,0,0,0.270187445520642,0,0,0,0,0,0.0712139843744247,0,0,0,0,0,0.223113891030436,0.0984510109042068,0.06907620806363,0,0,0,0,0,0,0,0,0,0,0,0.133462801776614,0,0,0,0,0.157464326394902,0,0,0,0,-0.0192621306546087,0,0,0,0,-0.00906618951203223,0,0
X600111.SH,0,0,0,0,0,0,0.25887063985988,0,0.102957645407935,0,-0.003810493466883,0,0,0,0.264718730298506,-0.0518813174910699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0713640670134981,0,0,0,0,0,0,0,0,0,0,0.119010011643391,0,0.392834053430337,0,-0.031175995192882,0,0,0,0,-0.032976941089154,0,0
