,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X601600.SH,X600660.SH,X600585.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X000708.SZ,X600111.SH,X600027.SH,X600010.SH,X002460.SZ,X600489.SH,X600160.SH,X000301.SZ,X601699.SH,X600426.SH,X002466.SZ,X000983.SZ,X601991.SH,X600803.SH,X000786.SZ,X000877.SZ,X000933.SZ,X000630.SZ,X000807.SZ,X600176.SH,X600985.SH,X002128.SZ,X601168.SH,X000408.SZ,X600219.SH,X600612.SH,X000883.SZ,X600096.SH,X002271.SZ,X600348.SH,X000027.SZ,X600995.SH,X000932.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600348.SH,0,0,0,0,0.123824309027371,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0107076827669064,0.30145895745668,0,0,0,0,0,0,0.267566896272286,0,0,0.0563469214589116,0,0,0.0253993929721508,0,0,0,0,0,0.195116007014718,0,0.125895006325687,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167425670476423,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0986241629270468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538210055832687,0,0.017625246199467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1182891227505,0,0,0,0.293331323246901,0,0.0420185270116934,0,0,-0.0130477370921072,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,-0.0142151267543989,0,0,0,0,0,0,0,0,0,0,0,0.0173971831968745,0,0,0,0,0,0,0,0.114192660990808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476337318187243,0,0,0,0,0,0,0.053047000550912,-0.037936156274648,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.0874844616459216,0.220187543413254,0,0,0,0,0,0,0,0,0,0,0,0,0.0699112586104675,0,0.12584138450731,0,0,0.0828995420271199,0,0,0,0.40543764699537,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.186725552717184,0,0,0.178798208540463,0,0,0,0,0,0,0,0,0.0754725291815997,-0.211265662312692,0,0,0,0,0
X002353.SZ,0.0338857124288196,0,0,0.19485905098961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09982887723313,0,0,0,0,0.226171794456046,0,0,0,0,0,0.133134328906919,0.282057647038952,0,0,0.251378989920125,0,0,0,0,0,-0.0511922560032699,-0.00574965200733347,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0323455806874189,0,0,0,0,0,-0.0474729830376395,0,0,-0.221102892261053,-0.0941502040022439,0,0,0,0,0,0,0,0,0,-0.0455910167927551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815810651330144,0.153333920645978,0,0,0,0,0,0,0,0,0,0.018442150209317,0,-0.218564606442439,0.0775626232209564,0.239501970832451,0,0,0,0,0
Slope,-0.063912509103385,0,0,0,0,0.776086132877477,0,0,0,0,0,0,0,0,0.182781664595908,0,0,0,0.357451229466075,-0.260328590699115,0,0,0,0,0,0,0.0285081671257381,-0.823691558753802,0,0,0,0,0,0,0,0.00851715585425962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410195389711967,0,0,0.0410571711342933,0,0,0,0,0,0
TED,0.166439155933931,0,0,0,0,0,0,0,0,0,0,0,0,-0.0762451466114001,0,0,0,0,0,0,0,-0.296460368311497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626915906823752,0,0.179551390676281,0,0,0,0,0,-0.424588081814793,-1.56369626017924,0,-0.881696707443819,1.32498551942046,-0.167246913695988,0,1.29404020253057,0,0,0,0,0,0,0
RealEstate_excess,0.237336260514762,0,0,0,0,0.081971708775085,0,0,6.93889390390723e-18,0.179448176305512,0,-0.103742117812332,0,0,0,0,0,-0.0366942663785865,0,0,0,0,0,0,0,0,0,0.0353451687390283,0,0,0,0,0,-0.0223509194995245,0,0,0,-0.160466104304019,0,0.1433862426774,0,0,0,0,0,0,0,-0.0918908904434803,0,-0.256347310673415,0.0787620158084579,0.0983944041760117,-0.0434354563419398,0,0.317693263241835,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0707897279378253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466871719536774,0,0,0,0,0,0,0,-0.124564942408185,0.00854878388244864,-0.0335219200918577,0.111034143274351,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,-0.000395137683683133,0,-0.00136165444189285,0,0,0,0,0,0.00214190254771812,0,0,0,0,0,0.00475668045485526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00174804654427496,0,0,0.00899601412004018,0.00674829074056627,-0.00242499931862589,0.00910284242837372,0.0079387645471493,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.01334319655623,0,0,0,-0.00448095840185236,0,0,0,0,0,0,0,0,0,-0.00130457617202229,0,0,0,0,0,0,-0.0115172672846752,0,0,0,0,-0.00129543099197149,0,0,0,-0.00194775722989813,0.00571604516945238,0,0,0,0,0,0,0,0,0.0089581862537042,0,0,0,0,0,-1.0842021724855e-19,0.0107290127856258,0.00516267033675633,0.0174574918723322,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.00802611296898425,-0.00206313127125859,0,0,0,0,0,0,0,0,0,0,-0.00393107553498911,0,0.00336899509181593,-0.00686691018269206,0,0,0,-0.00857943904870153,0,0,0,0,0,0,0,0,0,0,0,0,0.0184484727282481,0,0,0,0,0,0,0,0,-0.00661408954226095,0,0,0,0,0,0.0254086033100065,-0.00474093264736824,0.0150370778149872,0,0,0,0,0,0
