,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X600801.SH,X002460.SZ,X000792.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600688.SH,X600362.SH,X000786.SZ,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X601992.SH,X600027.SH,X600299.SH,X600111.SH,X600489.SH,X002075.SZ,X600176.SH,X000723.SZ,X002466.SZ,X600126.SH,X000401.SZ,X600426.SH,X000553.SZ,X601158.SH,X000898.SZ,X600219.SH,X600516.SH,X000932.SZ,X002353.SZ,X000883.SZ,X600486.SH,X600583.SH,X000709.SZ,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0.0355914945040355,0.0549552172619284,0,0.109081368865477,0,0,0,-0.0711114324074989,0,0,0,0,0,0,0.194138430897767,0,0.249295087761606,0,0,0,0.257974167304146,0,-0.0941221106935701,0,0,0,0.000243590381591503,0,0,0.0495273689315388,-0.00152030728331692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196837758288294,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155891025097924,0.0547632026852027,0,0.0829848206090704,0,0,6.93889390390723e-18,0.0919292131532524,0,0.073812982502169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181750424446249,0,0,0,0,0.0103852827793752,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.00217575012851973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146055971427981,0,0.0773523610119407,0,0,0.0195449894206911,0,0,0,0.0223123281437656,0,0,0,0,0,0.0104835309857054,0.00966811236808876,0,0,0,0,0,0,0,0,0,0.00324823951903198,-0.00655787372313912,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0249836715543476,0,0,0,0,0,0.0856632559280282,0.0158899537135429,0,0,0,0,0,0,0.18660672544073,0,0,0,0,0,0,0.202374336780001,0,0,0,0.0397559920162389,0,0,0,-0.0640516189901742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130649102466881,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0218318309708561,0,0,0,0,0,0,0,0,0.0387144650829445,0,0,0,0,0,0,0.0154017414818386,0.0154899202506403,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.130470391516444,0,0.135824094765188,0,0,0,0.0933206995254461,0,0,0,0,0.0128244823264827,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.300100604813082,0,0,0,0,0,0,0.162221193834455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125294314518469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150583544615629,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.166061240194825,0,0,0,0,0,0,0,0,0,0,0,0,0.280847965317521,0,0,0,0,0,0,0,0.00269236039614855,0,0,0,0,0.104792392150245,0,0,0,0,0,0.0261098816504891,0,0.0410836866576158,0,0,0,0,0,0.0807537724283165,0.0299867464836143,0,0,0,0,0,0
X600362.SH,0,0,0.267482920378027,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930914954155965,0,0,0,0,0,0.106962813039263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441307635389706,0.00182719210772073,0.0220132560333678,0.0112143276684047,0,0,0,0,0,0
X000786.SZ,0,0,0.25793804112885,0,0,0,0,0,0,0.112873175074532,0.161451115301757,0.0182232800403923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776323338358131,0,0,0.0113398538762177,0.136720654942134,0,0,0.026964661743808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199514163232094,0.0363048994605384,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0522997968362585,0,0.136913208827813,0,0,0,0,0,0.127606935283718,0,0,0,0,0.253227846465352,0,0,0.0591852304862583,0,0,0,0,0,0,0,0.133364567253055,0,0.00330120970608924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000784162444498457,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0663982499200834,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.00639401157594584,0,0,0.074808452077211,0,0.148050735893947,0,0,0,0,0,0,0.0244917211813617,0,0,0,0,0,0,0,0,0,0,0,0.169354441639548,0,0,0,0,0,0,0,0,0.00188516106368324,-0.000744956502844198,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0317359730083448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195576225849417,0,0,0,0,0.241090761262855,0.0680271413251133,0,0,0,0.0375495495002552,0,0,0,0,0,0,0.254639626103285,0,0,0,0,0,0,0.123612509217843,0,0,-0.0335096769850481,0.0247252437234734,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.083477966703234,0,0,0,0,0,0,0.0221016195388579,0,0.123502019986924,0,0,0.0336624664682173,0,0.159799202176006,0,-6.93889390390723e-18,0.175281918428259,0,0,0,0.014420645335088,0,0.0369363256647913,0,0.0628249692557226,0,0,0,0,0.128733627848773,0,0,0,0,0,0,0,0,0,0.0173977484490932,-0.0105279554918863,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,-0.021722943413854,0,0,0.113630366128898,0,0,0,0.12986814034444,0,0,0,0,0,0,0.159571046279063,0,0.0736085033742021,0.00417510990181627,0,0,0.0351704767050696,0,0,0.0413737962645179,0,0,0,0,0.240399772287145,0,0.0158566520731838,0,0,0,0,0,0,0,0,0.114347523011792,0,0,0,0,0.00617198030528997,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.203245403710252,0,0.387095276922837,0,0,0,0,0,0,0,0,0,0.0057286292655643,0,0,0,0,0,0.0366201262483846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250791613396222,0,0.0597874813723736,0,0,0,0,-0.0198131285636412,0.00793709264323459,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.103449015000672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141429593844859,0,0,0.442475317023276,0,0,0,0,0,0,0,0.0495746034594289,0,0.0892897194326413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190781908829549,0.02511150512752,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0182283899953514,0,0,0,0,0,0,0.07249633706738,0,0,0,0,0,0,0,0,0,0,0,0,0.306438171225821,0,0,0.0859419682766006,0,0,0,0,0,0.0157358015918786,0,0,0,0.0811941389868487,0,0,0,0.0911295472709925,0.162317992075501,0,0,0,0.00289642405199946,0,0,0,0,0.00841482133380347,-0.0124159277638179,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.333449143162805,0,0,0,0.151176965480189,0,0.0142497556636323,0,0,0,0,0,0,0,0,0,0,0,0.174726463256147,0,0,0,0,0,0,0,0,0.0760811765024223,0.0183160976304214,0.0228603192227224,0,0,0.00998957753807502,0,0,0,0,0,0,0.0354504810136314,0,0,0,0,0,0,-0.00777473519926772,0.00303677172741772,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0.0923592810367611,0,0,0,-0.0869079180524842,1.73472347597681e-18,0,0,0,0,-0.304334314349609,0.134921754747758,0,0,0,0,0,0,0,0,0,0,0.187935774325433,0,0,0,0.489518891897352,-0.119115180269433,0,-0.136345575180286,0.170889658552533,0,0,0,0.0422082571791164,0,0,0,0,0,0,0,0,0,0.0199885740672016,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.160606058678289,0,0,0.0171452655903788,0,0,0.145719005636889,0,0,0,0,0,0,0,0,0,0.0346619682255591,0,0,0,0.112570725650022,0,0,0,0,0,0,0,0,0.0451980976896562,0,0,0.152750641219765,0,0,0,0,0,0,0.109426627909548,0,0,0.0227025080485222,0,0,0,0,0.00979283099225191,0.0097099747768202,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.0646215697180077,0,0.341105993646136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837166299451524,0,0,0,-0.0762791039194428,0,0.107796223370947,0.132426950451495,0,0,0,0.541039915562506,0,-0.0438096220254345,0,0,0,0,0,0,0,0.00422298274974741,-0.0130337520080365,0.353958351661607,0.0575792541564362,0,0,0,0
X002466.SZ,0,0,0,0,0.125707692397657,0.100650942244169,0,0.163359418514044,0,0,0,0.190647416205369,0,0,0,0,0,0.218206100160979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139115096487164,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00579597236783493,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.41618432149999,0,0,0.370277389502729,0,0.0948619753817849,0,0,0,0,0,0.0418279962003186,0,0,0,0,0,-0.607398856502793,0,0,0,0,-3.46944695195361e-18,0,0,0.186638877423108,0.0861228317418223,0,0,0,0.0861991954265613,0,0,0,0,0,0.0497961989135991,0,0,0,0,0,0,0.00615704355848318,0.00588222458760044,0.0135606254041414,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0.530351148570955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249312949366119,0,0,0,0,0,0,0,0,0.0702157251110417,0,0,8.73917438049604e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00866873995355225,0.0026189898976207,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101167180676781,0.212443941066968,0.238227666439509,0,0,0.0760009716016269,0,0,0,0,0,0,0,0.0510167406082612,0,0.0484424686793886,0.287838330191814,0,0,0,0,0.0195802169680861,-0.00761507186599901,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.264551618327061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545421709978654,0,0.192546704062578,0,0.178396680819816,0,0,-0.174731117867379,0.112200117953726,0,0,0,0,0,0,-0.260225728536804,0,0.456690329483705,0,0,0,0,0,0,0.0309304918382899,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0412040501689248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968418350463404,0,0,0,0,0.0276272739431035,0,8.67361737988404e-19,-8.67361737988404e-19,0.00374581812167944,0.00803829383717424,0,0,0,0,0,0,0.0306247535343365,0,0,0,0.122023013675253,0,0,0,0,0.00292521926057979,-0.00348574374196151,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.106251949570911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603805555534228,0,0.0926217215989414,0,0,0,0.0273611503668526,0,0.02457899240785,0,0.0158215876106689,0,0,0,0,0,0,0.0662653255210322,0.105772613133782,0,0,0,0,0,0.00724876343157584,0,0,0.0150754684525913,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.00206470535231014,0,0,0,0,0,0,0,0,0,0,0,0.168177142587307,0,0,0,0,0.0500863689876445,0.109382184459523,0,0.0715048055094625,0,0,0.0322859816625222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808304164671542,-0.019176710888268,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.147157101684345,0,0,0,0,0,0.0782774218331485,0,0,0,0,0,0,-0.001929402472992,0,0,0,0,0,-1.73472347597681e-18,0.0501355553013575,0,0.120127864074873,0.0714467917715858,0,0.0360118383813042,0,0.193979382801711,0,0,0,0.0983031441617781,0.0961162545457417,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00689336204128902,-0.048204912004567,0,0.0392010775756187,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.0217884483964509,0,0,0,0.0194492584413595,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.144624233835706,0,0.085533696082092,0,-3.46944695195361e-18,0,0,0.148857355665154,0,0,0,0.179952058862385,0.242003853797154,0,0,0,0,0,0,0,0,0,0,0.0135850962714987,-0.0113630683359721,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111356265052806,0,0.0960305349424497,0,0.0206615968634586,0,0.558551205774315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307372223433113,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0749249579802377,0,0,0,0,0,0,0.080541723530335,0,0,0,0,0,0,0,0.201356869236576,0,0.154555179098264,0,0,0,0,0,0,0,0,0,0,0,0.0177056478003959,0,0,0,0,0,0,0,0.315514654404957,0,0,0.011107483238161,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.100772408066747,0,0,0,0.0423499650336118,0,0,0,0,0,0,0.127166642321449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354753300865378,0,0,0.0932662876740003,0.238273144224281,0,0,0,0,0,0.358901922408261,0,0,0,0,0,0,-0.0932956024479191,-0.0145576140103102,-0.0209655391422366,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0556175060417467,0,0,0.215941170219525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198914197746478,0,0.0165740156157429,0,0.055674752571659,0.0575355868390749,0,0,0,0,0,0,0,0,0,0.0426526511756354,0,0.120256862206515,0,0,0,0,0,0.00940958672257955,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0108543382416099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188710130843448,0,0.10877808461837,0,0,0,0,0,0.0554240654425914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177441394803292,-0.00429238429353931,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0284025026083261,0,0,0,0,0,0,0,0,0,0,0,0.0316764450519268,0,0.221348617674328,0.0712044267908952,0,0.0101623991917387,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.103483928954321,0,0,0,0,0,0,0,0,0,0,-0.0162273424873229,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0583893805514028,0,0,0,0,0,0,0,0.221776622126804,0,0,0,0.0333110955593182,0.0411801560654065,0.0533701250662169,0,0,0,0,0,0,0.0213631223431142,0,0.0460331939076646,0,0,0,0,0,0,0.0806852648085708,0,0,0,0,0,0,0,0,0,0.00702703163192572,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.383639691428451,0,-0.118969557676609,0,0,0,0,0.0482544633471867,0,0,0,0,0,-0.0318278678626506,0,0,0,0,0,0,0,0,-0.410573675797346,0,0,0,-0.286093300613027,0.513650070922155,0.112481758357976,0,0,0,0.214402245661562,0,0,0,0,0,0,0,-0.393198574963232,-0.0770773842854303,0,0,0,0,-0.0988010359853503,-0.00230565427169514,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.572474004552601,0,0,0,0,0,0,0,0,0,0,-0.268536359013064,0,0,0,0,0,0,0,0,0,0,0,-0.260485080497113,0,0,0,-0.144316437084691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.443591892043263,0,0.163561064912141,0,1.28081883260951,0,0,0,0
TED,0,0,0,0,0,0.423647263734258,0,0,0,0,0.0837533845794508,-0.274663959003692,0,0,0,0,0,0.0695068702212609,0.0323009454069389,0,0.191074286675213,0,0,0,0,0,0,0,0,0,-0.122662436975073,0,0,0,0.26985703400864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.939656208915808,-0.279906594358399,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0754418757795121,0,-0.0737692224991432,0,0,0,-0.00869476441147154,0,0,0,0,0,0,-0.0305323903912614,0,0.0313137354018093,0,0,0,0,0,0,0,-0.0209994350044702,0,0,0,0.0452442506174705,0.0439894844987029,0,0,0,0.0149484164934626,0,0,0,0,0,0,0,0,0,0,0,0,0.0384467142415468,0.0141519076586167,-0.00275702881906305,0,0.0722092421175216,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0758405674521681,0,-0.00118916125218091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298118889673312,0,-0.0122838251738036,0,0,0,0,0,0,0,0,-0.0716749995612182,0,0,-0.196623461594784,0,0,0,0.113933139191908,0.0450899059926294,-0.000956042646336896,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.011676356270433,0,0,0,0,0,0,0,0,0,0.0167362218578581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485013869743261,0,0.0180745941090592,0,0.0190156771141253,0,0,0,0,0,0,0,0,-0.0349579418615606,0,0,0.00805609454044107,0,0,0,-0.0255301491746712,0.00307698274929151,-0.0204306202285393,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0116865803484985,0,0,0,-0.0320965659100116,0,-0.00595630266655059,0,0,0,0,0,0,-0.013511943104239,0,0,0,0,0,-0.0133593548152074,0,0,0,0,0.0463319186701495,0,0,0.0375408719554506,0.0460153277116419,0.00285145709015292,0,0,0.0489030302619973,0,0,0.101081654678966,0,0,-0.0825918618621231,0,0,-0.0264140799018193,0,0,0,-0.0447225874621259,-0.0119925193530262,-0.00167072698025793,0,0.00647085767537309,0,0,0,0
CarbonVol_Guangdong,0,0,0.00234175551992253,0,0,0.00733173230008814,0,0,0,0,0,-0.00760446222959658,0.00428011598156335,0,0,0,0,0,0,0,0,0,0,-0.00688136076569002,0,0,0,0,0,0,0.00460800940271847,0,0.0179357514138025,0,-0.00171542812451754,0,0,0,0,0,0,0,0,-0.00498948093462224,0,0,0,0,0,0,0,-0.0011893048312515,-0.00595323669674616,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00137438322236712,0,0,0,-0.00727095705811218,0,0,0,0,0,0,0,0,0.00166784370754292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101968575728003,0,0,0,0,0,0,0,0,0,-0.00486990576874185,0,0,0,0,0,0,-0.00317357167081895,0.00820681373311534,-0.00483216359056646,0,0,0,0,0,0
