,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600027.SH,X600111.SH,X002271.SZ,X000786.SZ,X601992.SH,X000723.SZ,X002466.SZ,X600176.SH,X002460.SZ,X600516.SH,X600299.SH,X600489.SH,X000898.SZ,X600583.SH,X002353.SZ,X601158.SH,X000883.SZ,X600426.SH,X000709.SZ,X600612.SH,X600219.SH,X000629.SZ,X000792.SZ,X000027.SZ,X000553.SZ,X000630.SZ,X000825.SZ,X600315.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0641442506737852,0.0608660804732613,0,0,0,0,0,0,0,0,0,0.0703512058485926,0,0.0115269297310811,0,0,0,0,0.00556717746556035,-0.0101530651835549,0,0,0,0,0,0,0,0.11992613824693,0,0,0.0125296549858726,0,0,0,0,-0.00563946722858976,0,0,0,0,-0.0264586140557727,0,0,-0.0365033644872088,0,0,0,0,0.00416544109365771,0,0
X600028.SH,0.0343532413747963,0,0,0,0,0,0,0,0.0407305797836776,0,0,0,0,-0.00355432421739728,0,0,0,0,0.102168678910693,0.0537748229906032,0,0,0,0,0,0,0.0824370387101708,0,0,0,0,0,0,0,0.0249359720904296,0,0,0,0.0472494660210617,0,1.73472347597681e-18,0,0,-0.0253633303376367,0,0,0,0,-0.090334385946422,0,0,0,0.0145579961336697,0,0,0,0.015451285312215,0,0
X601088.SH,0,0,0,0.142270369635957,0,0.469604540098709,0,0,0.142819079532738,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00801600409065184,0.00540433484577296,0,0,-0.0287607198734126,0,0,-0.0786877728298109,0,0,0,0,0,-0.0807725999466938,0,0,0,0,-0.142893986347118,0,0,-0.0353797297921144,0.0846670836135158,0,0,0,0,0,0,-0.0358730589503822,0.0131103947163863,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0575109856240286,0,-0.0482387752478213,0,0.00932171297532372,0,0,0.0791886709446862,0,0,0,0,0,0,0,0,0.209284776756714,0,0,0.0381788716220101,0.0391110631205551,0,0,0.0443436396248376,0.0478661884235228,-0.184445130282516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266162827388672,0,0
X600309.SH,0,0,0,0,0,0,0,0.0047761766571678,-0.0524452100298304,0,0,0,0,0,0.0356233179477864,0,0,0,0,0,0.117145921348482,0,0,0.186611767174333,0,0,0.0164060988201403,0,0,0.121637405399515,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.055228717794626,0,0,0,0,0.031151497208809,0,0,-0.0361282558065044,0,0,0,0,-0.00950340459017354,0,0
X600019.SH,0,0,0.250980544492772,0,0,0,0,0,0.0322041988246861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647305975012348,0,0,0,0.091439492687459,0,0,0,0,0,0,0,0.0106298092604281,0,0,0,0,0,0,0,0,0,0,0.134442376749935,0,0,0,0,0,0,0,0,0,0,0.00700925904603223,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101333237402895,0,0,0.131043888827411,0,0,0,0,0,0.0364316065892402,0,0,-0.124319592737577,0.0703912523363539,0.024440446866101,0.0170736837631097,0,1.15268552868643,0,0,0,0,0,0,0,0,0,0,0.15564199024798,0,0,0,0,0,0,-0.03856319956915,0,-0.0433701975101975,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.095418493819976,0,0,0,0,-0.0142864212991306,0,0,0,0,0,0,0,0,0,0,0.0334611225545495,0.35671663785498,0,0.109276847426597,0,0,-0.143722665003523,0,0.207600978149186,0,0.0851058844674593,0,0,0,0.0730978859980064,0.0170315936705865,0,0,0,0,0,0,0,0.0151942567793068,0,0,0,-0.0775162762128578,0.103688198686144,0,-0.0736324870584715,0,0.011017797070788,0,0,0,0,0,0
X000708.SZ,0,0,0.0792629381081902,0,0,0,0.300165730636735,0,0,0.136367257783657,0,0.107929454878138,0,0,0.165123431952399,0,0,0,0,0,0.198243275835178,0,0,0,-0.0685239664100979,0,-0.108077730206338,0,0,0,0,0,0,0,0,0,0,0,-0.160279293843917,0,0.0471976635307274,0,0,0,0,0,0,0,0,0,0,-0.147752785765119,0.115147147231163,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.595740233635537,0,0,0.14683470938346,0,0,0,0,0,0,-0.193247117281421,0,0,-0.018972327343013,0,0,0,0.00936124195080625,0,0,0.00999192467043259,0.0913025280766554,0,0,0,-0.0815537440658102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209121234892625,0,0,0,0,0.0388635175115871,0,0
