,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X000786.SZ,X600176.SH,X600111.SH,X600010.SH,X601600.SH,X600426.SH,X000301.SZ,X002466.SZ,X601898.SH,X600011.SH,X600886.SH,X600352.SH,X600188.SH,X600219.SH,X600801.SH,X600489.SH,X601991.SH,X600803.SH,X600486.SH,X600795.SH,X002353.SZ,X600688.SH,X002080.SZ,X600299.SH,X601168.SH,X000932.SZ,X300037.SZ,X000830.SZ,X600027.SH,X000898.SZ,X600315.SH,X600516.SH,X000630.SZ,X000723.SZ,X601992.SH,X600157.SH,X000807.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0191057214211364,0,0.0945070631089279,0,0,0,0,0.0539441965481348,0,0,0,0,0,0,0,0.400568666384421,0,0,0.0284036000032566,0,0.0303034239781871,0,0,0,0,0,0,0,0,0,0.0411183157458447,0,0.0593619696429493,0,0,0,0,0,0,-0.00498440370932469,0,0,0,0,-0.025755925725734,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.147983750486955,0,0,0,0,0,0.0675323386523916,0,0,0,0,0,0.0646507018706826,0,0,0,0,0.109619556672787,0,0,0,0,0,0,0,0,0,0,0.0355726505045804,0,0,0.346768548432625,0,0,0,0,0.789081150153081,0,0,0,0,0,0,-0.00308010629738231,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365033645580257,0,0,0,0,0.0840486603506178,0,0,0,0,0,0,0,0,0,0,0.0460320998775046,0.0358499289839183,0,0.0468194791320259,0,0.295509965188834,0,0.067961785069586,0,-0.00969083918974309,-0.178028364442271,0,0,0,-0.170232590694638,0,-0.061111280436527,0,0,0,0,0,0.0605132408708384,-0.0828789787927178,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.186541107672091,0.328662442233052,0.156494867253792,0,0,0,0,0,0,0.0886101642698587,0,0.0166796001340067,-0.166178644967728,0,0,0,0,0,0,-0.135031988569098,0,0,0,0,0,0,0,0,0,0,-0.0466882914098478,0,0,0.208654453726618,0,0,0,0,0,0,0,0,0,0.126675453215639,0.0948447104449852,-0.0044972360115811,3.46944695195361e-18,0,0,0,0.000367831273531269,0,0
X600111.SH,0,0,0,0,0,0.334211931523691,0,0,0.332354948609004,0,0,0,0.0874990286811191,0,0,0,0,0,0.190427857286936,0.0718703026780207,0,0,0,0,0,0,0,0,0,0,-0.000708755528475225,0,0,0,0,0,0,0,-0.065241822877466,0,0,0,0,-0.197819416175724,0,0,0,-0.13411619414225,-0.0102984314778205,0.505887382873631,0,0,0.0269677427820261,0,0,0,-0.116164829407647,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.108931490123835,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.184442921679678,0,0,0,0,0.0117584156044721,0,0,0,0,0,0.0328108161052761,0.152159088860127,0,0,0,0,0,0,0,0,0,0.0126398875086747,0,0.160447624173725,0,-0.043071081520348,0.0527017840120028,0,0,0,0.021564791364188,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.209145586079679,0,0,0,0,0,0,0,0,0.02802155416579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261069636988352,0,0,0,0,0,0,0,0,0,0.0505364545545767,0.0914386262942859,0,0,0.272858045567847,0.0308459692113532,0,-0.0139603490213931,0,0,0,0,0,0,0
X600426.SH,0,0,0.078897556814096,0,0,0,0.0786163351921653,0,0,0,0,0.0485363600913145,0,0,0.177518790130219,0,0,0,0.0251777076887241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326640693515186,0,0,0,0,0.125992482659065,0,0,0,0,0,0,0,0,0,0,0,0,-0.0054308850542947,0,0,0,0.0072999420843954,0,0
X000301.SZ,0,0,0,0,0,0,-0.115018154671574,0.233667062526264,0,0,0,0,0.441954492040099,0,0.38994308009447,0,0,0,0,-0.15569640385004,0,0,-0.358195116763772,0,0,-0.0148745761288406,0,0,0,0.257867924022175,0,0,0.2686662635791,0,-0.210239897967239,0,0,0,-0.0713215115227471,0,0,-0.00706853722512412,-0.0346162070409176,0,0,-0.141711492254352,0,0,0,0,0,-0.142858293622472,0.118801750427469,0,0,0,0.116912873396808,0,0
X002466.SZ,0,0,0,0,0,-0.324451537574578,-0.0575624225438425,0.666512489579129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373084920456971,0,0,0,0,0.0510309573651969,0,0,0,0.165766267989157,0,0.242153205463198,0,0,0,0.0753703539830667,0.23774538619807,0.0839381254968367,0,0,0,0,-0.197389776845575,0,0
X601898.SH,0,0,0,0.453404751861161,0,0,0,-0.018611044818158,0,0.0351974746817389,0,0.0534877577895475,0,0,-0.076968196999307,0,0,0,0,0,0,0,0,0,0.0886964749414905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00858821084336998,0,0,0,0.210937113308705,0,0.184819500364181,0,0,0,0,0,-0.0129532595854598,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0347715630796688,0,0,0,0,0,0,0,0,0.0374926717825048,-0.010091047833658,0,0.0292656085265917,0,0,0,0,0,0,0,0,0.000347038438305929,0,0,0.0456656891284192,0,0,0,0,0,0.157189451029657,0,0,0,0,0,0.00557697140791389,0,0,0,0,0,0,0,0.0143119004676584,0,0,0,0,-0.0509918121692885,0,0
X600886.SH,0,0,0,0,0,-0.0224878746282931,0.0624744954601724,0.0321349503029037,0,0,0,0,0,0,0,0,0,0,-0.0104522453596209,0,0,0,0,0,0,0,0.161654936599803,0.107081384047019,0,0,0,0,0,0,0,0,0,0,0.0171773331672039,0,0,0,0,0,0,0,0,0,0,0,-0.000735994609565286,0.0343224495703425,-0.0310940152798734,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.000954871872654441,0,0.115273010220214,0,0.0192753481735538,0,0.131199244735353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297716539826648,0,0.0992078981944164,0,0,0,0.186031392089045,0,0,0,0,0,0.121799320007969,0,0,0,0,0,0,0,0,0,0.0338236051933538,0,-0.00905932691679424,0,0,0,0,1.73472347597681e-18,0,0
X600188.SH,0,0,0,0.381057632314558,0,0,0,0,0,0,0,0,0,0,0.000409032168226984,0,0.138155396622875,0,0,-0.0101051277081257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238762650453837,0.193834025461398,0,0,0,0,0,0.0844050766965386,0,0.0581524350295606,0,0,0,0,0.00709081811206125,0,0,0,-0.0460146881991498,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0759320761704284,-8.67361737988404e-19,0,0,0,0,-0.0771970316691387,0,0,0,0.104010804607894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359921075372743,0.0269884057758493,0,0,0,0,0.117569669731044,0,0,0,0,0,0.114765173977372,0,0,-0.0241261517833527,-0.027729787281471,0,0,0,0.0555336069981116,0,0
X600801.SH,0,0,0,0,0,0,0,-0.0141828351340501,0,0,0,0,0,0,0.0332078101061334,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.135917737547778,0,0,0,0,0,0,-0.0777975714989054,0,0,0,0.140177846164589,0.0322441269961964,0,0,0,0,0,0,0,0,0,0.0650109315928005,0,0,0,0,0.00218347044304271,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.615393730745416,0,0,0,0,0,1.73472347597681e-18,0,0,0.00756826552891469,0,0,0.038717378619293,0,0,0.050875975234916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845282960177982,0,0,0,0.101576365265761,0,0,0.00600376561929159,-0.0103553997391526,0,0,0,0,0,0
X601991.SH,0,0,-0.0659236167251937,0,0,0,-0.0352301872322355,0,0.0407633354163857,0,-0.0335710687691345,0.126003682729719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198196121790886,0,0,0,0.204787375736935,0,0,0.112552491474196,0,-0.0406474480456259,0,0,0,-0.0151096588091686,0,-0.00728006734830989,0,0,0,0,-0.0201498636190116,0,0
X600803.SH,0,0,0.033837469604423,0,0,0,0.0831013851104616,0,0,0,0,0,0.048160495636822,0,0.208100695252289,0,0,0.234048742495458,0.0110344294532068,0.236372230971761,0,0,0,0,-0.205807953520304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.027717937184857,0,0,0,0.00996969786771749,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.225246423264624,0,0.0217565411887623,0,0,0,0,0,0.117317241583445,0,-0.112161975084253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00109403536351467,0,0,-0.0485290971257542,0.0142616154203617,0,0,0,-0.0126986381518416,0,0
X600795.SH,0,0,0,0,0,0,-0.114886992814311,-0.0197036376704687,0,0,0,0.0306702184544784,-0.0191379848350724,0,0.0192126622405848,0,0,0,0,0.0241642848867301,0,0.371130561588506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456240283045472,0.0536881958128755,0,0,0,0,0,0,0,0,0,0,0.0332337161324207,0,0,0,-0.00283874617451544,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.334619445706379,0.0379835483116555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128696938434259,0,0,0,0,0,-0.0585240143754371,0,0,0,0,0,0,-0.0878291834700457,0,0,0,0,0,0,0,0,-0.052853205615582,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310160552615216,0,0,0,0.106117493439486,-0.0355721813629129,0,0,0,0,0.295825950202255,0,0,0,0,0,-0.0574979319376614,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263022160227703,0,0,0,0,0,0,0,-0.000187241891498057,-0.0153541274799791,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.11699589037336,0,0,0,0.0856108982821639,0,0.103151679841265,0,0,0,0,0,0,0.123440604388944,0,0,0,0,0,0,0,0.20301647990668,0,0,0,-0.261602513880079,0,0,0,0,0,0.144248617202363,-0.0428080545283876,0,0.227839752314641,0,0.00399113591734167,0,0,0,0,0,0.146395037829919,0,0,-0.046517466830526,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,-0.16089735377513,0,0,0,0,0.0121398253807873,0,0,0,0,0,0.149867293056127,0,0,0,0,0,-0.00241578758603404,0,0,0,0,-0.0774893789660038,0,0,0,0,0,0.112124204595517,0,0.0171914721637556,0,0,0,0,0,0,0,0,-0.0897573104981524,0,0,0,0.0283961737029198,-0.0373091058167788,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0.043043945630249,0.165743122428998,-0.0645747822351327,0,0,0.440010861322159,0,0.116244701646364,0,0,0,0,0,0,0,0,0,0,0.0826567018365627,0,0,0,0,0,0,0,0,0,-0.155088642944565,0,0,0,0,0,0,0,0.0481769383226312,0,0,0.0110280244189156,0,0.0986802659340523,0.21951707827916,0.0799493223128015,0,-0.0442756121204065,0,0,0,0,0.148918587098569,0,0
X000932.SZ,0,0,0,0,0,0.204295351622755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.022871288112951,0,0,0,0.104154647844767,0,0,0,0.00744644834219651,0,0,-0.0613125889903099,0.0379846819981935,0,0,0,0.327429772134121,0,0,0,0,0.00428046251452986,0,0,0,-0.0132444597115244,0,0,0,0.0116689008862657,0,0
X300037.SZ,0,-0.145004357668151,0,0,-0.107258479932662,0,0,0,0,-0.296188442013245,0,0.00201918287932103,0,0.165830364657571,0,0,0,0,0,0,0,0,-0.208553924412114,0,0,0,0,0,0,0,-0.0739812617860564,0,0,0,0,0.222018267675005,0,0,0,0,0,0,0,0.0642727511805193,0,0,0,0,0.0743906345780299,0,0,-0.0614267481057389,0.0512695511632521,0,0,0,0,0,0
X000830.SZ,0,0,0.415681781723881,0,0,0,0,0,-8.67361737988404e-19,0,0,0.172412788216084,0,0,0,0,0,0.112832829173998,0.115781820203923,0.0610316703589165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0958000407120641,0.153584423896562,0,0,0,-0.0325972039443778,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,-0.0364544687447308,0,0,0,-0.00104525778165197,0,0,0,0,0,-0.024755457198602,0,0,0,0,0.0580391877811214,0,0,0,0.19809826865204,0,0,0,-0.0149679337150449,0,0,0,0,0,0.00303481602935201,0,0,0,0,0.0968732313928439,0,0,0,0,0,0,0.00855491622116126,0.0117885938350319,0,0,0,0,0,0,0
X000898.SZ,0,0,0.150994076485467,0,0,0.199437484192156,0,0,-0.0585099883599968,0,0,0,0,0,0,0,0,0,-0.0978027446554672,0,0.0704440029096843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381610241169389,0,0,0.14643760149217,0.038496387713227,0,0,0,0,0,0.0719521993557599,0,0,0,0,0.0741563642067178,0,0.00529458308417083,0,0,0,0,0,0,0
X600315.SH,0,0,0.331701472001211,0,0,0.0457824002967959,-0.0481748497837164,-0.0454514534649239,0,0,0,0,0,-0.0856700468170095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269278089926569,0,0,-0.215869075108594,0,0.080793658578082,0,0,0,0,0,0,0,0,0.180003330572678,0,0.00226838613750968,0,0,0,-0.0527647136453914,0,0
X600516.SH,0,0,0,0,0,0,-0.0212619244842148,0.235210227675843,0,0,0,0,0,0,-0.0320288557297105,0,0,0,0,0.174906806666684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078320092561818,0.0980697767550349,0,0,0,-0.216089696074643,0,0,0,0,0,0.187184579098241,0,0,0.0472048279544106,0,0,0,0,-0.0634094301388064,0,0
X000630.SZ,0,0,0,0,0,0,0,0,-0.107195531078008,0,0,0.460044894448328,0,0,-0.0239812883085395,0,0.137158523607608,0,-0.0243409981997746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642651758529466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464518453279371,0,0,-0.00574968298367172,0,0,0,0,0.0674018843472081,0,0
X000723.SZ,0,0,0,0,0,0,0,0.0696183681982126,0,0,0,0,0,0,0,0,0,0,0,0.0932127122787821,0.285703271066514,0,0,0,0,0,-0.121389455187045,0,0,0,0,0,0,0,0,0,0.23805855317802,0,0.130318255699774,0,0,0,0,0,0,0,0,0,0,0.0425176078734617,0.332631280744129,0.00901429635158755,-0.0624420131217399,0,0,0,0.0707573152358438,0,0
X601992.SH,0,0,-0.0107006803190446,0,0,0,0,0.0212394289242173,0,0,0,0,0,0,0.0404703880572287,0.0809644815499045,0,0,0,0,0,0,0,0,0,-0.0151453490610812,0.137738248258426,0.0531233084327874,0,0,-0.112759969479915,0,0,0,0,0,0,0,0.0147802878235653,0,0,0,-0.0499211866923355,0,0,0,0,0,0,0,0,-0.0211623346777402,0.0192383499215438,0,0,0,0,0,0
X600157.SH,0,0,-0.0571619461205422,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.142157976087285,0,0,0,0.175612033977949,0,0,0,-0.04269525286588,0,0,-0.0797707444767951,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.144449333417179,0,0,0,0,0,0.0116165110002379,0,0,0.0523439175565497,0,0,0,-0.0478778473503561,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0798855433929086,0,0,0,0.796398786111859,0,0,-0.0422483325016664,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0203297839737059,0,0,0,0.0610359137438496,0,0,0.0476380904346604,0,0,0,0.0306277413914034,0,0.0181517526868702,-0.0451397034672197,-0.238022867858761,0,0,0.13628169104634,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227536843324234,0,0,0,0,0.0223269578172458,0,0,0,0,0,0,0,0,0,0,0.0411312946221853,0,0,0,0.110125938601769,0,0.0789350371771538,0,0,0,0,-0.0758088503939364,0.0172320455511739,0,0,0.258245232821035,0,0.117042759579789,0.00470057033850394,0,0,-0.0170014635359509,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.014649506794531,0,0,0,0,0,0,0,0,0,0,-0.0911892341242819,0,0,0,0,-0.379450493902962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382555864443387,0,0,0.00747072015850716,0,0,-0.0249366368677319,0,0,0,0,-0.00655249120847502,0,0
Slope,0,0,0,0,0,0,0,0,0.0632635722086318,0.0825380718375702,0,0,0,0,0.320381624528518,0,0,0,0,0.0391784753624449,-0.221238513642663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3078905052135,0,0,0,0.716196278619292,0,0
TED,0,0,0,0,0,0,0,-0.0440785409131288,0,0,0,0,0,0,0,0.196563549171863,0,0,0.0369276554575784,0,0.31925035201048,0,0,0,0,0,0,0,0,-0.0918792184846852,0,0,0,0,0,0,0,0,0,0.1702259405225,0,0,0,0,0,-0.463357767749502,0,0,0,0,-0.641699251910384,0.723206363350235,0,0,0,0,-0.384899757388279,0,0
RealEstate_excess,0,0,0,0,0,-0.0560818867401496,0,0.0488152228454735,0.0155175960278197,0,0,0,0,-0.0146612046034512,0,0.0615245785846197,0,0,-0.127132010584768,0,0,0,0,0,0,0,0,0.10674790674011,0,0,-0.000746825088400821,0,0,0,0,0,0,-0.0203984081850861,0,0,0,0,0,0,0,0,0,0,0,0.00808758245073648,-0.13831828140083,0.00845662703668306,-2.16840434497101e-19,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.0422259508507893,-0.0169957213059502,-0.0351303378394932,-0.00556474683037865,0,0,0,0,0,-0.0218992212696085,0,0,0,0.00865002975645632,-0.00140082480627512,0,0,0,-0.0699563565387289,-0.0317680231382768,0,0,0,0,0,0,0,0,0,0,0.0224077815613041,0,0,0,-0.0799905537387879,-0.0141373561808284,0,0,0,0,0,0,-0.0238107313796862,0,-0.0800547496041848,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.000393158769279803,-0.00059533235001719,0,0,0,-0.00161787087174648,0,-0.000718372531156187,0,0,0,-0.000165719865892077,-0.000304708622681963,0,0,0,0,0,5.23171473201395e-05,0,0,0,0,0,0,-0.00134311996863319,0,0.000911952809616814,0,0,0,0.000546261124522195,0,0,0,0,0,0,0.000172646964425657,0,0,0.000636558181428643,0,0.00141591132755936,-0.000258464628321091,0,0,0,0,-0.00146693292118244,0,0
CarbonVol_Shenzhen,0,0,0.256933793087351,-0.619524010893658,0,0,0,0,0,0,0,0,0,0,-0.235360720566469,0,0,0,0,-0.0405389453591352,0,-0.0420285079917161,0,0,-0.301006859703717,0,0,0,0,0,0,0,0,0,0,0,0.563112285509185,0.0610106785398103,0.321171540948559,0.647620248024034,0,0,0,0,0,0,0,0,0,0,0,0.719091662981336,-0.57026432589896,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00114616552530371,-0.00162942352521879,0,0,0,-0.00198997109364679,-0.000394950394666836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000901639254272192,0,0,0,0,0,0,0,0,0,0.0105314055213369,0.000842807818568712,-0.000961909323116643,0,0,0,0,-0.00452800600825096,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171830380238743,0,0,0,0,0,0,0
