,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600886.SH,X600111.SH,X600489.SH,X601992.SH,X600309.SH,X600623.SH,X600660.SH,X300072.SZ,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X000709.SZ,X600583.SH,X000408.SZ,X000983.SZ,X000898.SZ,X000723.SZ,X000883.SZ,X600352.SH,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X000630.SZ,X000012.SZ,X601699.SH,X002460.SZ,X000060.SZ,X600021.SH,X002407.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0523973292839136,0,0,0,0,0.0205242926397828,0,0,0,0,0,0.00800902229763235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021144117166282,0,0,0,0,0,0,0.109374370322092,0,0,0.00290841185725235,0.00376498331978625,0,0,0,0,-0.00815318799700876,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0814182541525445,0.0166947905096559,-0.0252397904277321,0,0,0,0,0,0,0,0,-0.012620433430169,0,0,0.0022116762284054,0,0,0,0,0,0,0.0313003156558227,0,0,0.0588176209600754,0.0630605044015678,0,0,0,0,0.0179624186312837,0,0,0,0,0,0,0.010843774451022,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.180604275032434,0,0.101736700239258,0,0,0,0,0,0,0.0449492955809517,0,0.0403074256646271,0,0,0,0.0676965981004149,0,0,0,0,0.00144372111163447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954889943206593,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0100530238239708,0,0,0,0,0.0936257831585907,0,0,0,0,0.183622156841201,0.0281880983982373,0,0,0,0,0,0.0877169010905412,-0.0229732268021414,0,0,0,0,0,0,0,0,0,0.138524976839237,0,0,0,0,0.150794290424536,0,0,0,-0.128386212628572,0.0629206343287162,0,0,0,0.0261699478412307,0,0,0,0,-0.0198131312017086,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.143252526500764,0,0,0.00118105583071611,0,0,0,0,0,0,0,0.473012510362662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028229420569323,0,0,0,0,0,-0.0651992203439297,0,0,-0.0625894877691264,0,0,0.136192712461133,0,0,0,0,0,0,-0.00776906561368463,0,0,0,0,0,-0.123197159055911,0
X600585.SH,0,0,0,0,0.06681028188377,0,0,0,0,0.118881159708625,0,0,0,0,0,0,0,0,0,0.0260624285678532,0,0,0.114094704358067,0,-0.0250578819538723,-0.000309798704220793,0,0,0,-0.0698485232052798,0,0,0,0,0.0644823137208212,0,0,0.165347239744887,0.031888335410082,0,0,0.0249502162641481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.0266350225185916,0,0,0,0,0,0,0,0.0781608200667744,-0.0207631884630998,0,0,0,0,0,0,0,0,0,0,0,0,0.0181962645928981,0,0,0,-0.0401707123012553,0.0140597868456366,0,0,0,0,0.126977706726985,0,0,0,0,0,0,0,0,-0.0464464595325862,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701030158592526,0,0.0139250712084473,0,0,0,0,0,0,0,0,0.0789347768708319,0,0,0,0.0988235242986349,0.110383719913263,0,0,-2.16840434497101e-19,0,0,0,0.263166996280265,0,0,0,0,0,-0.0201665044684057,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,-0.043183147289428,0,0,0,0,0,0,0,0,-0.0354657074129437,0,0,0.188133042730895,0,0,0,0,0,0,0.0343180540340285,0,0,0,0.126674699920437,0,0,0,0,0,0,0,0,0.145884100599307,0,0,0.0887294785005071,0.023706928796223,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.400150738474272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334461937797664,0,0,0.0516286667078225,0,0,0,0,0,0,0,0,0,0,0.548240858318468,0,0,0,0,0,0,0,0,0,0,0.0920741694503061,0,-0.0526332361566233,0.0365644880960946,0,0,0,0.0217676353223865,0.136069873898547,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0684968558321618,0.631520473347804,0,0,0.229603326918934,0,-0.12271501207744,0,0,0,0,0,0,0,0,-0.20067039288164,0,0,0,0,0,0,0,-0.0246715025493951,0,0,0.102582180677013,-5.42101086242752e-20,0,0,0,0.0387437580266011,0,0.106977858570433,0,0,0,0,0.0509578188065553,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0449417765687972,-0.0117503327169088,0,0,0,0,0,0,0,0,0,0,0,0.00902681126914537,0,0,0,0,0,0,0,0,0,0.00354237558711411,0.0221254041948583,0,0,0,0,0,0,0,0.0459647090365371,0.096169980602315,0,0,0,0,0,0,0,0,-0.00800376776884387,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.122436968840019,0,0,0.040022384798256,0,0,0,0,0.0490140917634912,0,0,0,0,0,0.0838983329975505,0,0,0.10277684876914,0,0,0,0,0.0526546591934404,0,0,0,0,0,0,0,0,0.0478615600662624,0,0,0,0,0,0.0617574927975505,0,0,0.218295572599456,0,0,0,-0.0385295292527315,-0.0351426624013506,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0193953841393659,0,0,0,0.00648835381113684,0,-0.0367833891809613,0,0,0,0,0,0,0,0,0,0,0,-0.00770525046987648,0,0.029854231524881,0,0,0,0,0,0,0.0289118929974627,0,0.0155598777871058,0,0,0,0,0.0272792291429491,0.0765014102220141,0.113451460980342,0,0.0410785815942123,0,0,0.0607386274142049,0,0,0,0,0,-0.0154530258902262,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0273634991980568,0,0.0730234850139751,0,-1.73472347597681e-18,0,0.0428726659190919,-0.0365156390621293,0,0,0,0,0,0,0.258671240561479,0,0,0,0.00981667368625141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712879315406222,0,0,0,0.0182462806957578,0,0,0,0,0,0,0.0435267176325183,-0.00782421611485103,0,0.025779052552098,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168264254203516,0.103069538355728,0,0,0,0,0,0,0,0.00851983792967494,0,0,0,0,0,0.222024088563503,0,0,0,0,0.0410519286712987,0,0,0,0,0.287945244702743,0,0,0,0.0872589341630855,0,-0.00863111402687519,0,0.0629980788111906,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0404591253385634,0.0371174144092653,0,0,0.0556265569743963,0,0,0,0,0,0.00573081688931872,0,0,0,0.00878637589933593,0,0,0,0,0.0293052731090384,0,0.0582943684267205,0,0,0.0781138635325449,0,0,0,0,0,0.00844798416648686,0,0,0,0,0,0.0874873403397448,0.2149375321091,0,0.041004286503073,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0716817267314391,0,0,-0.0208226749982415,0,0,0,0.347319655465018,0,0,0,-0.0106756126932714,-0.0339251191711567,0,0,-0.0512576944202023,0,0.069747478426286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739173374211524,0,0,0,0.0798860142608979,0,0,0,0,0,0,0,0,-0.00233700559679044,0.0152468549190288,0,0,0,0.0718349485683348,0,0
X600111.SH,0,0,0,0,1.12572512572864,-0.0951519712240377,0,0,0,0,0.0967705145888382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16561399940796,0,0,0.118416703326576,0,0,0,0,0,0,0,0,0,0.0871459997201789,0.101645619670661,0,-0.118474369074521,0,-0.0463139404735409,0,0,0,0.0197923355168121,0.133842489462728,0,0,0,-0.0340597154817777,-0.0102935334464966,0,0,0,0,0,0
X600489.SH,0,0,-0.0857648295204467,0,0,0,0,-0.208772386416583,0,0,0.726682205052038,0,0,0,0,0.260343133247684,0,0,-0.0106235078359307,0,0,0,0,0,0,0,-0.0845407903611591,0,0,0,0,0,-0.036943840928516,0.122871246541898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024382336559965,0.226323920449714,0,0,0,0.117200650937782,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.121085237410443,0,0,0,0,0,0.124539698020859,0,0,0,-0.202622307306163,0,0.0247991249249509,0.0743658938746114,0,0,0,0,0.0312744178126476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166458471322658,0.0602831717321836,0,0,0.00350068547652918,-0.00778116728151613,0,0,0,0,-0.0469932235353727,0.0414225082559456,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.0181568018379366,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0346200818713696,0.4390670350702,0,0,0,0,0,0,0.107472634033142,0,0,0.0117697837889152,0,0,0.0158282728525441,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0242532097598061,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,-0.0379257702773831,0,0,0,0,0,0,0,0,0,0.0605692558154417,0.046059018630835,0,0,0.0158803655974326,0,0,0.143684506602446,0,0,0,0,0.308829502479998,-2.16840434497101e-19,0,0,0,0,0.150986582013341,0,0,0.141259064540146,0,0,0,0,0.171194286196792,0,0.266030096208355,0,0,-0.00859848730174896,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330893197060568,0,0.0632163437089137,-0.0672958903349148,0,0.149465653659037,0,0,0.116166799894981,0,0,0,0,0,0,0,0,0.0418807153932091,0,0,0,0,0.0180431275491399,0,0,0.0306496292974939,0,0,0.0531283816005951,0,0,0,-0.0361120592146951,0,0,0.000821075610369566,0.117764543854338,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,-0.0557929506515956,0,0,0,-0.22462742212077,0,0,0,0,0,0.288917150446206,-0.140567104511,0,0.19848822672764,0,0,0,0,0,0,0,0,0.126267678763111,0,0,0.186181923326312,0,0,0.0169726223461151,0,0,0.127939522711251,0,0,0,0.123568939539923,0,0,0,-0.0446394360774718,0,1.73472347597681e-18,0.149222386436596,-0.0284078731870113,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0804723449758377,0,0,0,0,0,0,0,0,0,-0.0793147522128707,0,0,0,0,0,0,0,0,0,0.0303642736491587,0,0.188045872247627,0.208996052486699,0,0,0,0,0,-0.00463379065854868,0,0,-0.0467451039326771,0,0,0.129587525807219,0,-0.0307669779035723,0.0949403128397944,0,0,0,0.00628498868887711,0.0394621988621453,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.122327249417697,0,0,0,0,0,0,0,0,0.023733822940329,0,0,0,0,-0.063382837104979,0.125484677443518,0,0.136196240978382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269688806724455,0.747067255261546,0,0,0.0109194543331516,0,0.00668229996699563,-0.165634579491328,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316939140361813,0,0,0,0.12451766684701,0,0,0,0,0.0162277518124961,0.083380923259508,0,0,0,0,0,0,0,0,0,0.19414978518926,0,0,0,0.143140828560592,0,0.201494356715919,0.170893770037639,0,0.066051353048042,0,0.0483630658453849,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345730066314654,0,0,0.0909997046829814,-1.73472347597681e-18,0,0.0173398442006068,0,0,0.0850116267883795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967800007834938,0.0253294105879847,0,0.137374795122387,0.0480748462484429,0,0,0.203409244904733,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.13770739795889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284165630490289,0,0,0.342066033484468,0,0,0,0.233175404863116,0,0.00398143303653823,0,0.457138021774397,0,0,0,0,0,0,-0.0137324162110541,0,0.260634188035,0,0,0,0,0,0,0.0375218877939238,0,-0.479959101303052,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0324531594847144,0,0,0,0,0,0,0,0,0,0,0,0,0.0743881413889982,0,0.0423624336915174,0,0,0,0,-0.0341290063183112,0,0,0,0.187825153356759,0,0,0,0,0,0,0,0,0.0341997330161327,0,0,0.15383250020807,0.0147448289326225,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.160156756563983,0,0,0,0,0,0,0,0,0,0,0,0,0.0828323230735242,0,0,0,0,0,0,0,0.0484953882461083,0,0,0.0455085537273641,0,0,0,0,0,0,0,0,0.113706363098674,0,0,0,0,0.0508838024853283,0,0,0,0,0.0125052276445762,0.0444449763502987,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.265538750038698,0.00782190294835956,0,0,0,0,0,0.458007366685167,0,0,0,0,-0.049504226924779,0,0,0,0,0,0,-0.00623163288491156,0,0.0424231552131558,0,0,0,0,0,0.272540313456532,0,0,0.1175280955872,0,0.162466443424454,0,0,0.0564488836410794,0.220456945040517,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.427999650545558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108911297012234,0,0.0678372697432238,0,0.171450743954053,0,0,0,0,0,0,0,0.0357221253921047,0,0,0,0.0614935439587437,0.0813233356055972,0,0,0.123577080622288,0,0,0,0,0,0.00379628630102516,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.177621652348709,0,0.173538949054232,0,0,0,0,0,0,0,0,0.0389992343449332,0,0,0,0,0,0.0217540816691655,0,0,0,0,0,0,0,0.0980269051207322,0,0,0.00975159633927059,-0.0401114442994485,0,0,0,0,0,0,0,0,0,0.0623559666207674,0,0,0.0221604831223229,0,0.0108493974291518,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108967493329238,0.105368705395034,0,0,-0.0253836391333151,0,0,0,0,0,-0.0376501890589825,0,0,0,0,0,0,0,0,0,0.0535584927019442,0,0,0,-0.0101172765086412,0,0,0.0229403435271372,0,0,0,0,0,-0.043911267839138,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0533739724785404,0,0,0.0049461603900065,0,0,0,0,0,0,0,-0.00734240848585066,0,0,0,0,0,0.0309816885706118,0,0,0,0,0.0593187663079948,0,0,0,0,0,0,0,0,0,0,0,0.0013049174922144,0,0,0,0,0,0.0257838256843004,0.197194815724771,-0.0110440958991482,0,-0.0426032637625049,0.0325225594306972,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.141497577346249,-0.031467846654648,0,0,0,0,0,0,0,0,0,0,0.0281672329785708,0.0538046227616545,0,0.0191690333948214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865647121946738,0,0,0.220354892835978,0.0231020442209199,0,0,0,0.0387136378149142,0.0883320020185939,0,0,0,-0.00866184407947092,0.0319501647372381,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,-0.0219674721011013,0,0,0,0,0,0,0,0,0.512494179355583,0,0,0,0,0,0,0,-8.67361737988404e-19,0.227254380225615,0,0,0,0,0,0,0,0.0127323637492135,0,0,0,0,0,0,0,0,0,0,0.115099585768075,0.326744391632252,0,0.197984225008761,0,1.73472347597681e-18,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0351412639214241,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.161879170079337,0,0,0,0.0955494893410698,0,0,0,0,0.0194992002375238,0,0,0,0,0,0,0,0,0.0120962161104057,0,0.00828117171725331,0.0311566416906042,0.154236020012337,0,0,0.000780345308389639,0,0,0,0,0,-0.000462258186465611,0.00418233918279547,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.0605525083226461,0,0,0,0.0717290000743817,0,0,0,0,0,0,0,0,0,0,0,0.0584334627280461,0,0,0,0.0471526774055125,0.1549854508515,0,0.0546474483662644,0.031273902953902,0.0105406432348757,0,0,0,0.0828030869850125,0,0,0,0.0679807921985882,0.00193868829896481,0,0,0,0.0605865424253971,0,0,0,0,0,0,0,0,0,0.00817819060895948,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0177446462595114,0,0,0.0186202445053828,0,0,0,0,0,0,0,0,0,0,0,0,0.110033805675709,0.235434418555992,0,0,0.114699061616934,0.170126015431559,-0.0485727798425737,0,0,0,0,0,0,0,0,0,0,0,0,0.115987155032352,0,0,0,0.0112721240884686,0,0,0,0,-0.0319711363135812,0.160519958624324,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.216005985115563,0,0.0345919007341187,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407619142403728,0,0,0.117345950242985,0,0,0,0,0,0,0.152152735339264,0,0,0,0,0,0,0,0,0,0.153592115609548,0.119344028327629,0,0,0,0,0,0.00778914050241475,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442311055028446,0,0,0,0,0,0,0,0,0,0,0,0.0198983717248101,0,0,0,0,0,0.0055207895849004,0,0,0,0,0.079026621893143,0,0,0,0,0,0,0.109777246322618,0,0,0,0,0,0.0413649563894806,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.158878533842663,0,0,0,0.144402946429518,0,0.0634677236016497,0,0,0.0492684192385495,0,0,0,0,0,0,0,0,0,0,0.137203689782723,0,0,0.117518921513092,0,0,0,0.143455868245888,0,0,0,0,0,0,-0.0464487619272362,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.265003092467945,0.0977362754041263,0,-0.00547351909455924,0,0,0,0,0,0,0,0.0251435319951578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00989499970239759,0.234388192611207,0,0,0,0,0,0,0,0,0.0729095420783134,0,0,0,0,0.115804016539635,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113294751245701,0,0,0,0,0.54573138803874,0.17103966345946,0.0480874981518138,-0.208173124055317,0,0,0.186768219729809,0,0,0,0,0,0.0357400728383949,0,0,0.0044547781151059,0.0419430040942192,0,0,0,0,0,0,0.31371552538317,0,0.0425226041293797,0,0,0,0,0,0.139577657333847,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.153056795112778,0,0,0,0,0,0.408063153118056,0,0,0.112146629114746,0,0.0867652852150795,0,0,0,0,0,0,0.0257697883998615,0,0.0229337430534906,0,0,0.0572903931297119,0,0,0,0,0,0.0907162786181095,0,0,0,0,0,0.146648005966304,0,0,0,0,-0.012162075425168,0,0.0548946659662764,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.0787206587366335,0,0,0,0,0,0,0,0.041675070199123,0,0,-0.00829056621718015,-0.0649405473122718,-0.0237019383725952,0,0,0,0.127059667835138,0,0,0,0,0,0,0,0,0,0,0,0.0889691344170236,0.218231393123816,0,0,0,0.0988318675637382,0,0,0,0,0.0604254014357856,0,0,0,0,0.0223555805107706,0.0693677202288145,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,-0.0283888381951428,0.0887055000698275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929069950267292,0.431623807333323,0.0048953419710785,0,0.0625997643349556,0,0,0.184196403221439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198680032499703,0,0,0,0,-0.0282724877233326,0.00940850643536116,0,0,0,0.0335271115442505,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0176798480141834,0,0.0294131506788132,0,0,0,0,0,0,0,0,-0.0272777652318018,0,0,0,-0.0609802615602941,-0.0164267858188478,0,0,0,0,-0.00901491417556642,0.0364544581009487,0,0,0,0,0,0,0,0,0.0351552435810229,0,0,0,0,0,0,0,-0.0342375737707156,0,0,0,0,0,-0.00948891052442707,-0.0676994339928754,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12073505495819,-0.314171369716626,0,0,0,0,0,0,0,0,0,0.0134675101132985,0,0,0,0,0,0,0,-0.376680783707887,0.255325560133201,0,0,-0.326243918645128,0,0,0,0,0,0,0,0.110086838817991,0,0,0.263117804715405,0,0,0,-2.18441200453013,0,0
TED,0,0,0,0,0,0,0,0,0,0.0170719070905458,0,0,0,0,0,0,0,0,-0.0399187524802197,0.0861572704274681,0,-0.0347721879323244,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447220555814186,0,0.0278328142723327,0,0,0,0.113082188505471,0,0,0,0,-0.0857907812192061,0.0203834664110767,0,0,0,0.273742355326868,0,0,0,0,0.275494454617138,0,0
RealEstate_excess,0,0,0,0,-7.82405592028509e-05,0,0,0,0,0,0,-0.0863828343100747,0,0,-0.174187633014942,0,0,-0.0380591065735069,0,0,0,0,0.102043981712488,0,0,0.0362376771937125,0,-0.0769678528230781,0,-0.01187767885006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08338245115143,0,0,0.0428909217835481,0.0204671915477138,0,0.362063511697747,0,0,0,0
