,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X600027.SH,X002466.SZ,X601992.SH,X000898.SZ,X600111.SH,X600516.SH,X600176.SH,X002460.SZ,X000709.SZ,X600352.SH,X000629.SZ,X600808.SH,X600489.SH,X600219.SH,X000825.SZ,X000786.SZ,X600299.SH,X601158.SH,X600801.SH,X002271.SZ,X000553.SZ,X600157.SH,X000883.SZ,X600583.SH,X002470.SZ,X002110.SZ,X000027.SZ,X000630.SZ,X600985.SH,X601699.SH,X600339.SH,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0.113510972662752,0,0,0.143639712909992,0,0,0,0,0.0687631284678614,0,0,-0.0352537822988302,0,0.106926977822941,0,0.119018030626759,0,0,0,0.00989350054717443,0,0,0,0,0,0,0,0,0.0165087400270218,0,-0.00687893022376786,0,0.0113004381832481,0,0,0,0,0,0,0,0,0,-0.0112937249395247,0.0366501892241329,0,0,0,0.0492537399848723,0,0
X600660.SH,0,0.164737632068894,0,0,0,0.0928859559286309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918602674384457,0,0,0,0,0,0,0,0,0,0.263809118113052,0,-0.00428757460272875,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416989255066004,0,0,0,-0.020353440111872,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063502013086436,0.0411320133043801,0,0,0.150343343375965,0,0.0119015315529183,3.46944695195361e-18,0,0,0.0243800064627941,0,0,0,0.00731785461617509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680392591228303,0,0,-0.0695697373946442,0,-0.00393506462525737,0.0110713009787948,0,0,0,-0.0176714730492077,0,0
X600688.SH,0,0,0,0,0.0960365662273259,0,0.0362928768638609,0,0,0,0,0,0,0,0,0,0,0,0,0.0243681091764654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319862914792387,0,0,0.118893142595222,0,0,0,0,0,0.00845780660195416,0,0,0,0.0329506722968241,0,0,0,0.0726779629851747,0,0
X600886.SH,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0302854415166474,0.0667876525121266,0.131371425257194,0,0,0,0.0309501132321948,0,0,0.208856048344808,0,0,0,0,0,0,0,0,0,0,-0.174060516419885,0,0,0.303512321227353,0,0,0,0,0,0,0,0,0,0.0164684443196794,-0.0575806613929569,0,0,0,-0.0641832010662969,0,0
X600362.SH,0,0,0,0,0,0.0369916815325632,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.0566593580781523,0,0,0.202316836021328,0.027662964033235,0.0160702408321665,0,0,0,0.00204826295747744,0,0,0,0,0,0,0,0,0,0,0.0279590669103753,0,0,0,0.0667578350294078,0,0,0,0,0.121536999954205,0,0,0.000615950928388203,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.290444565938387,0,0,0,0,0,0,0,0.0906903824540568,0,0,0,0,0,0,0,0,0,0,0.0272640603161065,0,0,-0.00163244962729236,0,0,0,0,0,0,0,0,0,0,0,0,0.164495721649757,0,0,0,0,-0.0188353963982914,0,0,0,0,0.00345445832685668,0.0353002501992107,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0628907678358622,0,0,0,0,0,0,0,0,0,0.137418702210664,0,0,0,0.0664966274041201,0,0,0,0,0.0673766879180625,0,0,0,0,0,0,0.0228638573024368,0,0,0,0,0,0.0287580738619842,0,0.00887798312253296,0,0,0.0247207893505213,0.178200650695897,0,0,0,0,0,0,0,0,-0.0112065622386839,0,0,0,0.009487145079123,0,0
X600027.SH,0,0,0,0,0,0,0.339464313230454,0,0.0968484339652789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126202077165263,0,0,0,-0.201726671481004,0,0,0.561591810678882,0,0,0,0,0,-0.0531346473867898,0,0,0,-0.050756978123396,0,0,0,0,0.00255854440410139,-0.0316811933820829,0,0,0,-0.122041911468032,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.100418096936834,0,-0.0644659492880576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965529762777561,0,0,0,0,0,0,0,0.016343117266147,0,0,0,0.0277033334306482,0,0,0,0,0,0,-0.126648758280899,0,0,0,0,0,0,0.0210735828494678,0.0187856955232011,0,0,0,0,-0.0180277711578877,0
X601992.SH,0,0,0.0344473826540847,0,0.188352300418911,0,0,0,0,0.0721407270896385,0,0,0,0,0,0,0,0,0,0,0,0.0308643518400619,0.0250602658351883,0,0,0,0,0,0,0,0,0,0,0.223018653319333,0,0,0.263940065286705,0.0108702898999578,0,-0.08180216991415,0,0,0,0,0.0407875243546063,0,0,0,0,0.26147200917968,0,0.0649161138392077,-0.0127471529469442,0,0,0,0.0424414658704807,0,0
X000898.SZ,0,0,0,0,0.422617410098959,0,0.0180093385198884,0,0,0,0,0,0,0,0,0,0,0,0.0709204559573629,0.009241998768251,0.126546877526689,0,0,0,0,0,0,0.00745445323397313,0,0,0,0,0,0.0847447086019302,0,0,0,0,0,-0.0347270662462503,0,0,0,0,0,0,0,0,0,0,0,-0.012863997293141,0,0,0,0,0.0516014054134372,0,0
X600111.SH,0,0,0,0,0,0,0,0.0554417547264503,0.033372064165362,0,0,0,0,0,0,0,0,0,0,0,0.0216826064178867,0,0,0.132294642127183,0,0.202190323613783,0,0,0.0291682372756921,0,0,0,0,0,0,0,0,0,0,-0.0249069807937259,0,0,0.0882706082210916,0.097997432433785,0,0.287057946553708,0.0534535161115864,0,0,0,0,0,0.00274008925237467,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.159667038566504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096681647254424,0,0.124623196920591,0.284094696094318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247377084066786,0,0,0.0599031782387611,0.135418221698111,0,0,0.0645241721821322,0,0.147974788338818,0,0,0,0.0117213921124547,0,0,0,0,0,0
X600176.SH,0,0,0.0373849875248614,0.00967934747909566,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.130471656823509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211795280941572,0,0,0,0,0,0,0,0,0,0.104524900230849,0,0,0,0,0,0,0,0.00508625817212926,0.0221174636164719,0,0,0,0.00606778956722509,0,0
X002460.SZ,0,0,0,0,0,-0.109277554289987,0,0,0,0,0,0,0,0,0,0,0.0152298218439133,0,0,0.75099216343098,0.134217540889623,0,0,0,0,0,0,0,0.0461757093738363,0,0.356004411570036,0,0,0,0,0,0,0,0,0.0136408081725718,0,0,0,0,0,0,0,0,0,0.184852961446184,0,-0.0313222531288576,0,0,0,0,0.00452701540219768,0,0
X000709.SZ,0,0,0,0,0,0.0435548395992475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801757131885547,0.085877478438345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320719380127835,0,0,0,0,0,0,0,-0.00346866261815301,0.0113445067793519,0,0,0,0.0556099952274929,0,0
X600352.SH,0,0,0,0,0,0.018174260504355,0,0,0,0,0,0.0785710962112958,0,0,0,0,0,0,0,0,0.0639513136289751,0,0,0.113996994944473,0,0,0,0,0,0,0,0,0,0,0,0,0.390689192082809,0.163534325771893,0,-0.0123666520203803,0,0,0,0,0,0,0.0469830492397271,0,0,0,0,0.0220693815701578,-0.0615728761591322,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520669873372602,0.219276848843919,0.07212941740755,0,0,0,0,0.294930137384773,0,0,0,0,0,0,0,0,0.0212079516007753,0,0,0,0.148658905640533,0,0,0.253744517197572,0,0.0604041695250029,0,0,0,0.0311911020301093,0,0,0,0,0,0
X600808.SH,0,0,0,0.0586363224811062,0,0.152899722532153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109216547876819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3716145992307e-05,0,0,0,0.254272758159625,0,0,0,0,0,0,0,0.0019652438158219,-0.0201062882340949,0,0,0,0.101808865040116,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.603816081034927,0,0,0,0,0,0,0,0,0,0,-0.0509165182236279,0,0,0,0.069128859386613,0,0.202612999792988,0,0,0.156670312274178,0,0,0,0,0,0,0,0,-0.0955121903008722,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131688950257094,-0.0143170971825257,0,0,0,0.0118985537735036,0,0
X600219.SH,0,0,0,0,0,0,0,0.176201905070742,0,0.0585085603910115,0,0,0,0,0,0,0,0,0,0,0,0,0.0950489925629372,0,0,0,0,-0.0227956518507182,0,0,0,0,0,0,0,0,0,0.0130253653035522,0,-0.0166931007726581,0,0,0.0954305713632062,0,0,0,0,0,0,-0.0096505012782169,0,-0.0209217151278339,0.0204917055901982,0,0,0,0.0652952860091165,0,0
X000825.SZ,0,0,0,0,0,0.0261749329653537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299193920598327,0,0.037482263406418,0.0197991576822589,0,0.0825424766138945,0,0,0,0,0,0,0,0.00697970029815991,0,0,0,0.00150405348555407,0,0,0,0,0,0.272115906173836,0,0,0,0.207837039004547,0.012541886618666,0,0,0.00534195868842229,0,0,0,0,0,0,0
X000786.SZ,0,0.0599096150949256,0,0.264351355682833,0,0,0,0,-0.0482930940181199,0,0,0,0,0,0,0,0,-0.0187637530683708,0,0,0,0,0,0,0.293309067842888,0,0,0,-0.0271809559131613,0,0,0,0,0,0,0,0,0.29324832119193,0.0991350442849402,0.0136658523643459,0,0.0967757487772136,0,0,0,0,0,0,0,-0.0198380528765196,0,-0.0108550265222777,0.0177963250569264,0,0,0,-0.0214685002905302,0,0
X600299.SH,0,0,0.0617241353600233,0,0,0.124649556254423,0.112791687197752,0,0.0583494168043717,0,0,0,0,0,0,0,0,0,0.17860749894662,0,0,0,0,0,0.0464469739355938,0.261681713072812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248936014733116,0.00367397390292799,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0563183480011956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648258642372085,0.018241761851306,0,0,0,0,0,0,0.0716807210885022,0.0469848624094903,0,0,0,0,0,0,0,0,0,0,0.00355108863296002,0,0,0,0,0,0,0.00162797020235522,0,0.0197642836549403,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.288181520579551,0,0.0504204393220131,0.00823859709290179,0,0,0,0,0,0,0,0,0,0,0,0.182241832708054,0,0,0,0,0,0,0,0,0,-0.175281251043561,0,0,0,0,0,0,0,0,0.201063104035539,0,0.0165755348739521,0,0,0.112481123919969,0,0,0,0.00387432980138668,0,0,0,0,0.0105352932964199,-0.00303261146953019,0,0,0,0.0326672029445048,0,0
X002271.SZ,0,0.168540297034489,0,0,0,0,0,0,0,0,0,0.173499519084231,0,0,0,0,0,0.154150185421938,0,0,0.138857372535469,0,0,0,0,0,0,0.0891766679660568,0,0,0,0,0,0.261187824087549,0,0,0,0,0,-0.0121758586230331,0,0,0.0550958240971781,0,0,0,0.086930878894652,0,0,0,0,0.0333593288612726,0,0,0,0,-0.0240271497051609,0,0
X000553.SZ,0,0,0,0,0,0.0789613896633171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120776863498179,0.11892016319526,0,0.0305724116226883,0,0,0,0,0,0,0,0.112563876335788,0.0155085738787373,0,0,0,0,-0.0271473346273181,0,0,0,0,0,0,0,0,0.0459679278594455,0,0,-0.0217634895832233,0,0,0,0,0.0195774083966701,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.67107838912469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618662896596054,0,0,1.04468931312245,0,0,0,0,0,-0.182157716847174,0,0,0,-1.15446687486433,0,0,0,0,0.195959881043413,0.403069229079693,-0.146737187014306,0,-0.0255406240483541,-0.0477691753559834,0.126784097476374,0,0,0,-0.280309855237739,0,0
X000883.SZ,0,0,0,0,0,0,0,0,-0.048605678966025,0,0,0,0,0,0.0472587253815368,0,0,0,0,0,0,0,0,0,0,0.102295908732924,0,0.143346336750168,0,0,0,0,0,0.0186503444197298,0,0,0,0,0,0,0,0.0422318845598306,0,0,0,0,0,0,0,0,-0.0199436170487233,0.0069948407171588,0.0374752287258501,0,0,0,0.0757583572982977,0,0
X600583.SH,0,0,0,0,0.0580469838601873,0.00385254617759164,0,0,0,0,0,0,0,0,0.00503728103734923,0,0.0363573076184339,0,0.0180793984908896,0,0.056128776600287,0,0,0,0.129469239692918,0,0,0,0.0663209167783998,0,0,0,0,0.0339828137543438,0,0,0,0,-0.0529800118783638,0,0,0,0,0,0,0,0,0,0.435976479956972,0,0,-0.0308591048742494,0.0454101740926794,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603989042903759,0,0,0,0,0.0099240275562139,0,0,0.178301197568463,0,0,0,0,0,0.14674678596702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940385538014264,0,0,0,0,0,0,0,-0.0111403353685296,-0.0726965842576485,0,0,0,0.140576959170312,0,0
X002110.SZ,0,0,0,0,0,0,0.0113367690893566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239842393154752,0,0,0,0,0.392307266773012,0,0,0.270898726627494,0,0,0,0,0,0,0.0487377641555643,0,0,0,0,0,-0.0666073430243713,0.103684641902305,0,0.328230375462979,0,0,-0.00867637993628144,0.00268641307872601,0,0,0,0.0529813095212406,0,0
X000027.SZ,0,0,0.0540910782107698,0.0135759031198936,0,0.0144653295130972,0.100808029820415,0.0214820588259889,0,0,0,0,0,0,0,0,0,0,0,0,0.148615643907949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879033481269489,0,0,0,0.0480454154416244,0,0,0,0,0,0,0.0428112242008942,0,0,0.0164996020245693,0,0,0,0,0.100644597473014,0,0
X000630.SZ,0,0,0,0,0,0.0274583180955418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00646283026455619,0,0,0.0964497806435834,0,0,0.129791301867028,0,0,0.146628694158941,0,0,0,0,0,0.0437403194076811,0,0,0,0,0.00482441870512112,0,0,0,0,0,0,0.0806218836080338,0,0,0,0,-0.00339156149224733,0.00860336752221354,0,0,0,0.0196820544051098,0,0
X600985.SH,0,0,0,0,0,0.33086396509002,0,0,0,0,0,0,0,0,0,0,0,0,0.0453082452374947,0.0424227116887188,0.310422985924427,0,0,0,0,0,0,0.0133477037531827,0,0,0,0,0,0,0.0170222887038999,0,0,0,0.0362997143241492,0.0578191663673543,0,0,0,0,0,0,0,0,0.00622260041899378,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.0851181536300055,0,0,0,0.0673929242931381,0,0,0,0,0.0228148616801369,0,0,0.30136957650283,0,0.0843677187354058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-4.33680868994202e-19,0,0,0,0,0.000898241521246767,0.0443454906071494,0,0,0,0.0382570983977547,0,0
X600339.SH,0,0.0496962485941143,0,0,0,0.0155133343916147,0,0,0,0.078894030337118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00846390966347594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231366378681689,0.058525557497431,0,0,0.0268196587152329,0,0,0,0,-0.0436834528000187,0.0663602204184414,0,0,0,0.104881926920263,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110410786998044,0,0,0,0,0,0.0946993784704684,0,0,0,0,0.124823617564963,0,0,0,0,0,0,0,0,0.0561246385770734,0,0,0,0.0789137745566827,0,0,0,0,0.203393332040674,0.0677347944060097,0,0.0219606336424271,0,0,0,-0.0963634421912429,0,0.00822100449572967,0,0,0,0.0268916657312975,0,0
Change_TY3M,0,0.10093931374059,0,0,0,0,0,0,0,0,0,0.0186813113126889,0,0,0,0,0.197713431746614,0,0.133995199707473,-0.0975642924540502,0.0125561161714869,0,0,0.0416614425457166,-0.0378147994697536,0,0,0,0,0,0,0,0,0,0,0,0.103213642593932,-0.523684031405617,0,-0.0440788507943608,0,0,0,0,0,0,0,0,0,0.128134719109325,0,0.0584030424289363,-0.148782157982454,0,0.389322336263888,0,-0.111051204311228,0,0
Slope,0,0.317452062211318,0,0,0,0.0473158698499902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771839568374727,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.344624142463195,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.417319889468097,0.740724862359261,0,0.764844651110743,0,0,0,-2.45904939895553,-5.84409142787991,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194859938930162,0,0,0,0,0,0,-0.0154292397380788,0,0.0915806504561182,0,0,-0.140795263602913,0.423654522991588,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.621841197350825,0.125656986810891,0,0,0,0,0.567820672300582,0,-0.399625323600479,0.470942585769338,0,0,0,0,-0.325573305734773,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159644116948918,0,0.0563331118655183,0,-0.0976505005478311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00855121829758738,0,0,0,0,0,0.00237372984811935,0,0,0,-0.0746088034818672,0.107405643011547,0,0.0910729097155115,-0.00372213331231903,0.0106076343879736,0,0,0,0.0705724168853302,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0884349955884713,0,0,0,-0.053309730874285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447863478810571,0,0,0,0,0,0,0,0,0,0.0663474119525658,0.0892584898806683,0,0,0,0,0,0.0792506533385796,-0.030346177641583,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00100879178240395,0,0,0,0,0,0,-0.00276890601499142,0,0,0,0,0,-0.0017682997009637,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0.000738980813386804,0,-0.00152869891747219,0,0,0,0,0,0,0,0,0,0,0,-0.0011635035357942,-0.00211378170411781,0,0,0,0,0.103982156600111,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.273372789893323,0,0,0,0,0,0,0,0,0,0,-0.262585828720056,0.0119368820387876,0,0,0,-0.00321998003172778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00575131050571048,0,0,0,0,0.216695637217434,0,0,0,0,0,0,-0.305852737824023,0.18982323663304,0,0,0,0,-2.20344120302015,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00315546275411641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217727516778403,0.0182811458847353,0,0,0,-0.324367391168589,0,0
CarbonVol_Hubei,0,0.00449095926016656,0,0,0,0.00210579756207908,-0.00565708022791159,0,0,0,0,0,0,0,0,0,0,0,-0.00362551643428965,0.0116157064150916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000794014925577164,0,0,0,0,0,0,0,0,0.00713244341174311,0,0,0.000899712194355137,0.000328821043366786,0,0,0,0.0477217694992685,0,0
