,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600688.SH,X600362.SH,X300072.SZ,X601992.SH,X600795.SH,X002460.SZ,X600660.SH,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000786.SZ,X600339.SH,X000959.SZ,X002271.SZ,X600489.SH,X000723.SZ,X600219.SH,X000408.SZ,X600808.SH,X000553.SZ,X600176.SH,X000807.SZ,X600549.SH,X601158.SH,X600352.SH,X000630.SZ,X000883.SZ,X000983.SZ,X002092.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0298446356297195,0,0,0,0,0.041874313386471,0.0394129186951311,0.0101155587773486,0,0,0.000199477639876272,0,0,0,0,0.0437256737387205,0,-0.00768539451021317,0,0,0,0,0,-0.00644269388698819,0,0,0,0,0,0,0.0147151943482674,-0.0472260580215669,0.0243508395761166,0,0,0,0,0,0,0,0,-0.0133133075104681,0,0,-0.0156079299907617,0.0197608266198056,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.146418730182241,0,0,0,0,0,0,0,0,0,0,0,0.00340686540305825,0,0.0610741413546377,0,0.0316387581083174,0.0229860700644906,0,-0.0421186907498886,0,0,0,0,0,-0.0452550402598926,-0.0603879711575002,-0.0512068747172262,0,0,0,-0.0071420024239002,0,0,-0.00213708661805092,0,0,0,0,0,0,0,0,0,0,0,-0.0077033873173954,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0623256202158809,-0.0273674529007401,0,0,0,0,0,0,0,0.484048487043951,-0.0248999547882506,0,0,0,0,0.130153199392202,0,0.055411494745365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0113062150574228,-0.047252463523398,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.105558317596061,0,0.275167734042284,-0.00607284047140556,0,0,0.105209021204737,0,0,0,0,0,0,0,0.00189693602450738,0,0,0.093821812409765,0,0,0,0,0,0,0,0.0156143116985848,0,0,0,-0.0285224823589456,0.301546722596666,0,0,0,0,0,0,0,0,0,0,0,-0.0367918796792692,0,-0.0190581652261669,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0747996431944058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136877329317025,0,-0.0985934243391176,0,0,-0.103364435565842,0,0,0.117165915402513,0,0,0,0,0,0,0,0,0,0,0.113826412677635,-0.00135976915898045,0,0,0,0,0,0,0,-0.0895087181249695,0,0.00172216748643063,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0265096904710953,0,0,0,0,0,0.0964782296332887,0,0,0,0,0,0,0,0,0.206700728096019,0,0,0.0331891139556204,0.0245396999187404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189311721950312,0,0,0,0,0.0565026167140454,0.152451656943815,0,0,-0.0373997492009212,0.0325183838645857,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.386159905962348,0,0.0832985349827209,0,0.0783628421382127,0.0809925436090252,0,0,0,0,0,0,0,0.00365036889421037,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.102219759094122,0,0,0.0905646030007359,0,0,0,0,0,0.0705405126539657,0,0,0,-0.0383149733603548,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.390202637873232,0,0,0,0,-0.0672883324173975,0.0471870813048965,0,0,0,0,-3.46944695195361e-18,0.221936145062365,0,0,0.206581502709851,-6.93889390390723e-18,0,0.0989045752883779,0,0,-0.00348207709919325,0,0,-0.15548421889255,0,0,0,0,0,0,0,0,0,0,-0.102203047988952,0,0,0,0,0,0,0.120582251126742,0,0,0,0.0758439845205137,0.00830221639334035,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853589268121312,0,0.0382379814258709,0,0,-0.029967815995115,0,0,0.00418651119013199,0,0,0,0.00423928113397743,0,0,0,0,-0.0344900182515954,0,0,0,0,0,0,0,0.0278389040655954,0,0,0,0.033826267886261,0.139971917665257,0,-0.024932018449883,0.0158858652807136,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.11171914323953,0,0,0,0,0,0.0772375290909395,0,0,0,0,0,0,0,0,0,0,0,0.145801019655504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220409101675814,0,0,0,0,0.0644420155569814,0,0,0,0,0.00777264627772625,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143666620089568,0.574319180788035,0,0,0,0,0,0,0.0476871932268008,0,0,0.029419429014773,0,0,0,0,0,0,0,0,0,0.0720469021589127,0,0,0,0,0.105398462974096,0,0,0,0,0,-0.0252781803558104,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0786071486853907,0,0,0,0,0,0,0,0,0,0.00526041240671476,0,0,-0.107811452763861,0,-0.0713445849327454,0.0286712694581863,0,0,-0.0755275746130628,0,0,0,0,0,0,-0.155486190858772,0,0,0,0.1063541766857,0,0,0,0,0,0,0,0.276055774985979,0,-0.050534789411307,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0391097927629643,0,0,0,0,0,0,0,0,0,0,0,0.386724796133287,0,0,0.0646037223628306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125875294839868,0,0,0,0.409206383769477,0,0.040254294123988,0,0,0,-0.029917213170459,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.0567991753625537,-0.248597510974928,0,0,-0.0721567640553921,0,0,0,0,0,0,0,0,0,0,0.223740592268659,0,-0.0122640526182354,0,0,0,0,0,0.0756075059488845,-0.582465080281388,-0.0524189510913394,0,0,0,0,0,0,0,0,-0.223846840633003,0,0,0,0.274479275888401,0,0,0,0,0,0.04884130413721,0.0606552528484333,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,-0.0383531165700497,0.0372457793943902,0,0,0,0,0,0.16779865783557,0,0,-0.0788436083293692,0,0,0,0,0.0958233619730494,0,0.054791929143619,0,0,0,0,0,0,0,0,0,0.0112792873582179,0,0,0,0,0.575252818001117,0.112842669980478,0,0,0,0,0,0,0,0,0.0516690353644361,0,0,-0.0272812357385196,0,0,0,0,0,0
X600795.SH,0,0,-0.0735342956979321,0,0,0,0,0,0,0,-0.0518276482519833,0,-0.300093507016446,0,0,0,-0.0525425248683076,0,0,0,0,-0.0173152962877372,0,0,0.0902594327142191,0,0,0,0,0,0,0,0.0166736929054807,0,0.0294860353874065,0,0,0.0810926565904438,0,0,0.122149823590829,0,0,0,0,0,0.0379228735099701,0,0,0,-0.00708670047025288,-0.0429494318831913,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.654135631976622,0,0,0.0544198368649867,0,0,0,0,0,0,-0.0661911083955167,0,0,0,0,0,0.0532790418003135,0,0,0,0,0,0,0,0,0,0.0328188259711782,0,0,0,-0.0295456868784155,0,0,0.398023703478372,0,0,0,-0.103687875584183,0,-0.330795670043659,0,-0.00870133585939337,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.126525851086385,0,0.099545396587442,0.0706436984473926,0,0,0,0,0,0.0905812735895751,0,0,0.0675328550364787,0,0,0,0,-0.151183581364598,0,0.0321965986222009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218305856545873,0,0,0,0,0,0,0,0,0,-0.0898226303567909,0.0725650909949143,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.03431655911806,0,0,0.0352956863662802,0.0426556397414557,0,0.167671458560485,0,0,0,0.0809375995718408,0,0,0,0,0,0,-0.0264901758108956,0,0,0,0,0,-0.0486176023049772,0,0,0,0,0,0,0,0,0,0,0.0658823584685536,-1.73472347597681e-18,0,0,0,0,0.377198560525528,0.123673929420095,0,0,-0.0349068173188669,0.0494187896648743,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0937591020713189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778129589589584,0,0.0367267154025301,0,0,0,0.0531777329528567,0,0,0,0,0,0,0,0,0.121837674354572,0,0,0,0,0,0,0,0.0910786494262167,0.239191777157888,0,-0.0227920458103992,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0101522178274029,0,0,0.0534676915640978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00936419022102311,0,0,0,0,0,0,0,0,0,0,-0.0698098279946553,0.623462037045051,0,0,0.0654119733921526,0,0,0,0,0.00123552071774068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.282567911044304,0,0,0,0,0,0,0.144741196553005,0,0,0,0,0,0,0,0,0,0.0530527422798309,0,0,0,0,0,0.134429258714976,0,0,0,0.132088325526951,0,0,0.182737870594543,0,0,0,0,0.617377881394879,0,0,0,0,0.280348838326603,0,0,0,0,-0.0105659811823882,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544537464960998,0,0,0,0,0,0,0,0,0,0,0,0.0852417664874445,0.0187034863844306,-0.0789382254297605,-0.0416951117016598,0.0119446162246326,0,0,0,0,0,0,0,0,0,0,0,0,-0.100396994165931,-0.0320751940324996,0.0358120383572142,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-0.292665502224653,0.40948630725243,0,0,0.183423231370532,0,0,0,0.353733753865889,0,0,0.383227367719009,0,0,0,0.198264260387102,0,0,0,0,3.46944695195361e-18,0,0,0.127767830383743,0,0,0,0,0,0,0,0,0,0,0.263397570697607,0,0,0,0,0,-0.161553311101828,0,0,0,-0.0158356575364395,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.301640109372606,0,0,0,0,0,0,0.0434124244752235,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0341024361806676,0,0,-0.0223596201510253,0,0,0.00418438950351392,0,0,-0.0755570117038451,0,0.191257744710449,0,0,0.157828656864718,0,-8.67361737988404e-19,0.366405297241135,0,0,0.0068980357123337,0.0358852066642433,0,0,0,0,0,0,0,0,-0.0467310841200623,0.00929843306564667,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.071258370531427,0,0,0,0,0,0,0.0189828810828328,0,0,0,0,0,0,0,0,0.0226091538375363,0,0,0,0,0.0431290824571353,0,0,0,0,0.306827425186514,0,0,0,0,0,0.0252402539031428,0.0997947026999551,0,0,0.138468676348225,0,0,0,0,0,0.134254204836932,0,0,-0.0148456548891888,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137624722322045,0,0.163178446961602,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.106298563792669,0,0.150829646065386,0,0,0,0,0,0.263785435211589,0,0,0,0,0,0,0,0,0,0,0,0,0.0418141239374488,0.11707204666691,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0563757368946798,0,0,0,0,0,0,0,0,0.0220418732386286,0,-0.0224380067354514,0.0693967644242173,0.017556061787099,0.0760315939020795,0,0,0,0,0.0706285518464662,0,0,0,0,0,0.10334159550223,0,0,0,0.0232785475331811,0,0,0,0,0,0,0,0,0,0.0179870310322956,0,0,0,0,0,0
X600027.SH,0,0,-0.0122109402291127,0,0,0,0,0,0,0,0.0801632658125601,0,0,0,0,0,0,0,0,0,-0.0324686880945007,0,0,-0.0371346333005717,0.0952208355947618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140380456573917,0,0,0,0,0,0,0,0.144659764532796,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.20447570890608,0.254259965323055,0,0,-0.0139266999093609,0,0,-0.0080104611221327,0,0,0,0.0151253675483329,0,0.213684649224558,0,0,0,0,0,0,0,0,0,0.150762945130587,0,0,0,0,0.00461748957688916,0,0,0,0,0,0,0,0,0,0,-0.0267045794100305,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824462735274984,0,-0.0449881136177571,0,0,0,0,0.229762786904295,0,0,0.0454866616069391,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.059732283466936,0,-0.0436500115487896,0.00356138798722732,0,0,0,0,0,0,0,0,-0.0752678200483472,0.0407306706284372,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841835987597231,0,0,0,0,0,0,0,0,0.00539606984817613,0.0528205777854687,0.029875640314505,0.0978769995503076,0,0,0,0,0,0,0,0.160672505509216,0,0,0.115363298762043,0,0,0,0.0511111451487499,0,0,0,0,0,0.0220442371960945,0.166889619437634,0,0,0.0238711717447709,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0772517598095613,0,0.0286366971460157,0,0,0,0,0,0,0,0,0,-0.0816007349422185,0,0,0,0,0.0424609763095443,0,-0.0346651742937607,0,0,-0.00420320485107383,0,0,0,-0.104274953494443,0,0,0,0,0,0,-0.136168182278078,0,0,0,0.131075720906384,0,0,0,0,4.33680868994202e-19,-0.0460542295511099,0,0.204898523318526,0,0.0140087917879552,0.185630971491029,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.00442155051811382,0,0,0,0,0,0,0,0,0,0,0,0,0.220945063214255,0,0,-0.0360717591557665,0,0,0,0,0,0.0309903368448543,0,0,0,0,0,0,0,0,0,0,0,0.0275570837259873,0,0,0,0,0.0691285910738215,0.0604642659013638,0.0785858042559188,0,-0.0111289474316736,0,0,0,0,0,0,0
X000723.SZ,0,0,-0.174961403408833,0,0,0,0.0206173803393859,0,0,0.239768618616043,0,0,0,0,0,0,-0.0272315164920327,0,0,0,0,0,-0.0276051068991343,0,0,0.0167676513213205,-0.0279466349558391,0,0,0.200812023746965,0,0,-0.0865640237900976,0,0,0,-0.120508879369247,0,0.0495713980212082,0,-0.061686939490424,0,0,0,0,0,0.0444945684080733,0,0,0,0.00550008059784696,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0135111253437931,0,0.171315727975592,0,0,0,0,0,0.0612859801639371,0,0,0,0,0,0,0,0,0.051943191671172,0,0,0.0507547052733669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526698185669922,0.121066985887985,0,0,0,0,0.0105524287334127,0,0,0,0,-0.00144330793399932,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.242841565687941,0,0,0,0.160724644915528,0,0,0,0,0,0.082875589036996,0,0,0,0.753280824927466,0.055119764669932,0,0.189994530726377,0,0,0.19760474276945,0,0,0,0,0,0,0,-0.302222528662436,0.286794386953459,0,0,0,-0.298272857280801,0,0,0,0,0,0,0,0,0,0,0.0679564652225958,0,-0.0532324942622268,0,0,0,0,0
