,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600362.SH,X600188.SH,X600886.SH,X600352.SH,X600795.SH,X600111.SH,X000723.SZ,X600801.SH,X601992.SH,X600027.SH,X000898.SZ,X600489.SH,X002271.SZ,X600176.SH,X600516.SH,X000709.SZ,X002460.SZ,X000786.SZ,X000629.SZ,X002466.SZ,X000883.SZ,X600299.SH,X600219.SH,X601158.SH,X600808.SH,X000553.SZ,X000630.SZ,X600583.SH,X600985.SH,X000027.SZ,X600426.SH,X601699.SH,X000401.SZ,X600339.SH,X600612.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115094290873271,0,0,-0.00684237751586392,0,0,0,0,0,0,0,0,0,0,0,0.0284083252307299,0.0351559047515009,0,0.0411965788684267,0,0,0,0,0,0.105128518635681,0.0731717103356636,0,0,0,0,0,0,0.0332633190700371,0,-0.00075528660246335,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000808855208400492,0,0,0,0,-2.71050543121376e-20,0,0.0117517265626276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266958808420869,0,0,0,0.0659353625348383,0,0.0242259260455405,0,0,0.161925429941311,0.0024301139621419,0,0.0464308198201616,0,0,0,-0.00631292750757239,-0.00771931868958512,0,0,0,0.00327929029299151,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492936931703221,0.0433590458654005,0.10378256777549,0,0,0,0,0,0,0.028893461756785,0,0,0,0,0,0,0,0,0,0,0,0,0.0749955366703729,0,0,0,0,0.0275098663092574,0,0,0,0,0,-0.0335114107653134,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.156211268405689,0,0,0,0,0,0,0,0,0,0.00932402931667023,0.0530795823835097,0.0117447000081864,0,0,0.0181718354489742,0.344052223848687,0,0,0,0,0,0,0,0,0,0,0.0331984778061835,0,0,-0.0344055760603481,0,0,0,0,0,0,0,0,0,0,0.0723568574327896,0,0,0,0,-0.0248292982541735,0.0110493280411353,0,0,0,0.00362681861958465,0,0
X600019.SH,0,0,0,0,0,0.0430168844947561,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00941964284729209,0.0623476254362393,0.192105632748473,0,0,0,0,0,0,0.00607509757126888,0,0,0,0,0,0,0.0836772925666672,0,0,0,0,0,0,0.0710040581192105,0,0,0,0,0.0417771560968035,0,0,0,-0.0204821734623183,0,0,0,0,0.00178923210082287,0,0
X600309.SH,0,0,0,0.260282538649283,0,0,0.0156788477555953,0,0,0,0,0,0,0,0,0,0,0.276658896776414,0,0.0222189255626526,0,0,0,0,0,0,0,0,0.235376729320985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306040118975423,0,0,0,0,0,0,0,0.0695249801218222,0,0
X600011.SH,0,0,0,0,0,0.11480858335423,0,0.0376892380715514,0.15307976797673,0,0,0,0,0,0,0,0,0.0462217115211084,0,0,0.0374651630665182,0.0944725069424996,0,0.150813979323656,0,0,-0.0908909339055738,0,0,0,0,0,0,0,0,0,0,0,0,-0.141871619130581,0,0,0,0,0,0,0,0.0377438716069058,0,0,0,0,0,0,-0.0840497873672239,0,-0.0130943692475652,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.150025133205963,0,0,0,0,0,0,0,0.0143827975550178,-0.0909021146891261,0,0,0,0.785108530730898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086833910377218,0,0,0,0,0,0,0,0,0,0,0,0,0.0758537507526541,0,0,0,-0.00449214276195109,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41187329548675,0,0,0.0394903712701289,0,0,0,0.0807639101704147,0,0,0,0,0,0,0,0,0.0796006593516539,0,0,0,0,0.0665647923052028,0,0,0,0,0,0,0,0,0,0,0,0.00661038031002571,0,0,0,-0.00380620665993122,-0.0173455343684224,0,0,0,-0.0304961309496432,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.171547917340261,0,0,0,0,0,0.337659869239777,0,0,0,0,0,0.021520266953971,0.00351565124511559,0,0,0,0,0,0,0.0128520266308657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544128190248913,0,0.188524866450714,0,0,0,0,0,0,-0.0194541193799873,0,0,0,0,-0.0269099484410842,0,0
