,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X600019.SH,X000792.SZ,X002466.SZ,X600011.SH,X601898.SH,X000301.SZ,X600111.SH,X000708.SZ,X600660.SH,X601600.SH,X002271.SZ,X600010.SH,X000877.SZ,X600547.SH,X600886.SH,X600426.SH,X600362.SH,X600795.SH,X000983.SZ,X601699.SH,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X600995.SH,X000807.SZ,X000629.SZ,X600160.SH,X600378.SH,X000408.SZ,X600219.SH,X000933.SZ,X000723.SZ,X600096.SH,X600489.SH,X000831.SZ,X002080.SZ,X600348.SH,X000932.SZ,X600801.SH,X000630.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.127498474978373,0.629989878090357,0,0.000812777227114292,-0.0582798092382587,1.73472347597681e-18,-0.111820651412969,-0.0165116642506014,0.154704133745032,0,0,0,0,-0.0231631061579116,0,0,0,0,0,0,0,0,0,-0.0229445943421553,0.0390184700882473,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.154083498262838,0,0,0,0,0,0,0.0242757730004002,0,0,0,0.0969915993989843,0,0,0,0,0,0,0,0,0.146749567293747,0.0990248068567506,0,0.0442152764245089,0,0.0543629897091045,0,0,0,0.0905160064455406,0,0,0,0,0.0131025299541541,0,0,0,0.101760885058297,0,0.0285438832489522,0,0,0,0,0,0.00231008686513075,-0.00838619543667555,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976039920460567,0,0.0822344597700103,0.251714571894955,0,0,0,0,0,0,0,0,0.0947378048963832,0,0.00870301976157361,0.0161663035983067,0,0,0,0.446575244741683,0,0,0,0.197736710170019,0,0,0,0,-0.378352326835237,0.0685100586236283,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.110079068091253,0,0,0.0993303347879568,0,0,0,0.279293616108445,0.0437243434224203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115348821975482,0,0,0,0,0,0,0.0221511669005393,0,0.213903710627291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.11676722838103,0,0,0,0,0,0,0,0.0847119173439517,0,0,0,0,0,0,0.111412588881365,0,0,0,0,0,7.70617504371842e-05,0,0,0,-0.0437154706184335,0,0.0172978732231397,0,0,0.0428141875860887,0,0.0107695644664194,0,0,0.0949745019036124,0,0,0,0,0,0,0,0,0,0,0,-0.0178139465759337,0.0215639507009464,0,0,0,0,0,0
X600660.SH,0,0,0,0.0923477620066483,0,0,0,0,0,0,0,0,0,0.0623523445041772,0,0,0,-0.0397853762070995,0,0,0.0661003501784772,0,0.145477443826233,0,0,0,-0.0530171543668481,0,0.0855710616719939,0,0,0,0,0.161273921078978,0,0,0,-0.0617113186057752,0,0.0585331308097528,0,0.0195327288839692,0,0.0146037390186139,0,0,0,0,0,0,0.0437947989384179,-0.0336089016350617,0.00772137689918052,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871380011518474,0,0.197101643968406,0,0,0,0.250347704490385,0,0.0982564157165063,0,0,0,0.0338617511627764,0,0,0,0.170392884231916,0.0237441970079251,0,-0.0729551237247588,0,0,0.0258719231309856,0,0,0,0.0874645492677665,0,0,0,0,0,0,0,0,-0.00740823462520695,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.111600588090437,0,0,0.105589429656496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243385401998571,0,0,0,-0.0208616436854568,0,0.832261610279818,0,0,0.0353719370225418,-0.00630699532763698,-0.0948537810487499,0,0,0,0,0,0,0,0,0,0,0,0.119178914944022,0,0,-0.0114427087171352,-0.00869492362463866,0,0,0,0,0,0
X600010.SH,0,0,0,0.0604974055372305,0,0,0,0.283343450874953,0,0,0,0,0.0241745146824532,0,0,0,0,0.0927488081466855,0,0,0,0,0,0,0,0,0,0,-0.0392439347743794,0,0,0,0,0,0,0,0,0,0,0,0.161154520942656,0,0,0,0,0,0.07066114137369,0,0,0,0,-0.00145533022358373,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.203270198842056,0,0,0,0,0,0,0,0,0,0,0,0,0.0654051998416116,0.0375922955279445,0,0.0215338597876983,0,0,0,0,0,0,0,0,0.0384868404732722,0,0.219144577797827,0,0,0.135425467308233,0,0,0,0,0,0,0,0,0,0.151343770871239,0,0.245934534240367,0,0,0,0,0.00944576998655196,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.224637591058487,0,0,0,0,0.0318758300387251,0.0305750074724106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998491173715177,0,0,0.654327063622371,0,0.00760704582467534,0.0857953159104236,0,0,0.0502704240278876,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0390494027242437,0,0,0,-0.00808640843442932,0.130323252846193,0,0,0,0,-0.223310780028103,0,-0.0250403877814354,0,0,0,0,0,0,0,0,0,0,0,0,0.154992253088044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251480696859981,0,0,-0.0363271355748818,0.0158760701384908,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.039788478826852,0,0,0,-0.24895426564368,0,0,0.0823102086378581,0,0,0,0,0,0,0,0.144817242599832,0,0,0,0,0,0,-0.0105811160659772,0,0,0,-0.0764648304481654,0.24314281993396,0,-0.0532329116124219,-0.0932411551043497,0,0,0,0,0,0,0,0,0,0,0.0173040293622594,-0.00424743380019611,-0.22116456444571,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779503053383445,0,0,0.134828879602792,0,0,0,0.168417948286541,0,0,0,0,0,0,0,0.0592765559773246,0,0,0.00382470593596082,0,0.193366680595214,0.0330504587220471,0,0,0,0,1.0842021724855e-19,0.0858029426549134,-0.0148390993616698,0,0,0,0,0,0,0.0661165647095305,0,0,-0.0166571729501568,0.00906780638524771,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.144826885412117,0,0.033450072091794,0,0,0,0,0,0,0,0,0,0,0,0,0.306051065163627,0,0,0.126974028509203,0.260552191272716,0,0,0,0,0,0,0.091412912496143,0.248592214290801,0,0,0,-0.293759468833992,0,0,0,0,0,0,-0.0128766053974619,0,0,0,-0.00517002907117107,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.0174034434429343,0,0,0.18524982546514,0.105094488678089,0,0,0,0,0,0,0.0703753808833581,0,0,0,0,0,0,0,0,0.297253945817478,0,0.0289102440486144,0,0,0,0,0.146965984826956,0,0,0,0,0,0.34681511348884,0,0,0,-0.0505551174299254,0,0,0,0,0,0,0,0.170986320272188,-0.125156250079549,0,0,0,0,0,0
X601699.SH,0,0,0,-0.0126167718699658,0,0.52535645777132,0,0,-0.0810269296063956,0,0,0,0,0,0,0,0,0.112348518297712,0,0,0,0,0,0,0,0.0665120927813272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125977144135816,-0.194929537993979,0.224344876897142,0,0,0.00235500884998654,0,4.33680868994202e-19,0.0156013493599247,-0.0175875012810101,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.00828175738673723,0,0,0.0695946169576385,0,0,-0.0922098579733364,0,0,0,0,0,0,0.0294062997585532,0,0.0502095981285707,0,0,0,0,0,0,0,0,0,0,0,0.103798271127095,0,0,0.065443720010454,0,0,0,0,0.106122473967493,0,0,0,0,0.263452270471645,0,0,0,0,0,0,0,-0.00826908152491634,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0.131098241016754,0,0,0,0,0.364542706827403,0,0,0,0,0.0234994792781744,0,0,0,0,0.192155989293756,0,0,0,0,0,0,0,0,0,0,-0.00157933692093386,0,0,0,0,0,0,0,0,0,0,0,-0.0175914684314167,0,0,0,0,0,0,0,0.0198436671260114,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.510958303633989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341190267800046,0,0.0564940162844841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0670369639152059,0.0165380203355172,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.216865830818128,0,0,0.016953924568506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387229960103782,0,0,0.0979696847636116,0,0,0,0,0,0,0,0,0,0,0.224329855453912,0,0,0,0,0,0,-0.019210873596073,0.0349356106889698,0.0050534055674055,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,-0.0153913941505067,0,0,0,0,0,0,0.131586613787097,0.170107843296394,0,0.211371748928477,0,0,0,0,0,0,0,0,0.133651356192891,-0.0918414299963896,0,0,0,1.73472347597681e-18,0,0,0.0571249085196065,0,0,0,0,0,0,0,-0.0148999640078898,0,0,0,0,0,0.0258889226751976,-0.00627236181793725,0,-0.192953674384738,0,0,0,0,0
X600995.SH,0,0,0,-0.00300991688012509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000693144841767669,0,0,0.0563379181919395,0.229443058504834,0,0,0,0.0494997267480521,0.153251187169848,0,0,0,0,0,0.0846429556932024,0,0.0581699136906044,0.0855120267983503,0,-0.100869074164933,0,0,0,0,-0.0247191348664401,0.0213702010769567,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,-0.0512316930277166,0,0,0,0,0,0.0980792374835626,0,0,0,0.401944576877423,0.0155911819006141,0,0,0,0,0,0.0501530353276419,0,0.12178554467319,0,0,0,0,0,0,0,0,0,0.0451852571914652,0,0,0,0.249861726531128,0,0,0,0,0,0,0,0,0,0,-0.0427335856426921,0.00447760278253865,-0.00903958927318153,0,0,0,0,0,0
X000629.SZ,0,0,0,-0.177172279087268,0,0,0,0,0,0,0,0,0.196891823701486,0.361110306644523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805860493840468,0.0470002111370539,0,0,0,0,0,0,0,0,0,0,0,0.221879912161698,0,0.0155743508059726,0,0,0,0.0533861507917047,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,1.73472347597681e-18,0,0,-0.192971280459027,0,0.277484479207635,-0.0614943698002932,0,0.145681619586416,0,0,0,-0.0806934095712112,0,0,0,0.0278779026636099,0,0,0,0,0,0,0,0,0,-0.0474932239457904,0,0.349726975083805,0,0.0319389804014099,0,0,0,0,0,0,0,0,-0.146607883622654,0.222414918988196,0,0,0,0,0,0,-0.0660902177382461,0.0161181712513829,0,0,0,0,0,0
X600378.SH,0,0,0,-0.226955809275749,0,0,0,0,0,0.0888388978583761,-1.73472347597681e-18,0,0,0,0.550833904488312,0,0,0,0,0,0,0,-0.0181286614953399,0,0,-0.426877844450674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379513254830198,0,-0.146764534862558,0,0,0,0,0,0,0.237717365215419,0.109687235029083,-0.0566645534001829,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.0976417986468387,0,0,0.129284071847478,0,0,0.0196416594628084,0,0,0,0,0,0,0,0,0,0,0,0.103787026833082,0.103189699746461,0,0,0,0.0657339308134535,0,-0.00868013413374209,0.048310746989056,0.0512592379643786,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.00733692101281106,0.0326240994301385,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0353431323647516,0,0,0.0864723811877856,0,0,0,-0.00733124277804098,-8.67361737988404e-19,0.192311227504808,0,0.132074105404885,0,0,0,0,0,0,0.146026597916337,0,0,0,0,0,0,0,0,0,0.160777127707408,0,0,0,0,0,0.0383228327961555,0,0,0,0.114134390682034,-0.0980856537628238,0,0,0,0,0,0,0.000309237633899126,0.014014941512232,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,-0.0394088236584661,0.247746854983524,0,0,0,0,0,0,0,0,0.0843226395353009,0,0.101510549700514,0,0,0,0,0.0361213799437809,0,0,0,0,0,0.237008253466923,0,0,0,0,0,0,0,0,0,0,0,0.299986175617715,0,0,0,0,0,0,0.0226627899153717,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0622634869664627,0,0,0,0,0,0,0,0,0,0,0.0784980981618921,0,0.00463507217375061,0,0,0,0,0,0.0650633438155665,0,0.0996864282483563,0.0433888884946912,0,0,0,0,0,0,0,0,0.177673543039292,0,0,0,0.039771998627167,0.0399272025875845,0,0,0.0293924422530442,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.0914637992411131,0,0,0,0,0,0,0.0954220180259572,0,0,0,0,0.0717121603716004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1954463944451,0,0,0,0.0154278864830768,0,0,0.0699625153051587,0,0,0,0,0,0.387116950883529,0,0,0,0,-0.0545208315227481,0.0813425375796046,-0.0449344461308453,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.000294256058209793,0.0936149675652462,0,0,0,0,0,0.0120253559150267,0.472074196478843,0,0,0,0,0,0,0,-0.0301669941795129,0,0,0,0,0.103877308062884,0,-0.0160879496142652,0.026526045495047,0.056986064106106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00882321397534912,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.309919443481271,0,0.0636240215315707,0,0,0,0,-0.00753346692134107,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0946627282013827,0,0.0285856480946325,0.0828879423363878,0,0,-0.0444084574178642,-0.332540222182489,0,0.194863946817202,0,0,0,0,0.0378100971707031,0,0,0,0,0,0.186935725291264,0.0540096206818285,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,-0.0310680678309733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0769408170763491,0.323904629844307,0,0,0.0735464855391426,0,0.131026337439654,0.0994698436293117,0,0.0220494346468073,0.0166077480908209,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0909272135375468,0,0,0,0,-0.124491553049439,0.016613522372901,-0.0132171519044557,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0.0601361413712437,0,0,0,0.16833553905001,0,0,0,0,0,0,0,0,0,0,0,0,0.214984606769828,0,0,0,0,0,-0.0215989731203015,0,0,0,0,0,0,0,0.0202281720106578,0,0.3718187553179,0,0,0,0,0,0,0,0,0,0,0.0615622934769394,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,-0.132523068239093,0,0,0,0,0,0,0.0643452353504423,0,0,0.00982245317673818,0,0,0,0,0,0,0,0,0,0,0.156546568438187,0.123469793949908,0,0,0,-0.0611020195286675,-0.0191353906952366,0,0,0,0,0,0,0.094885942778567,0,0,0,0.0884469693556463,0,0,0,0.00510148000924498,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.248717145414582,0.191063314909018,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.163581300806665,0,0,0,0,0,0,0,0,0,0.0091624781359678,0,0,0,0,0.0138486219401837,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0437149607437239,0.28519557219784,0,0,0,0,-0.0204762020124123,0,0,0,0,0,0,0
X000630.SZ,0,0,0,-0.0744873276677081,0,0,-0.00158214163510959,0.320783768086581,0,0,0,0,0,0,0,0,0.233314355040478,0.162934641591991,0,0,0.104799884071225,0,0,0.247134156200129,0,0,0.116450738556657,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0789267318276708,-0.153689169258364,0,0,0,0,0,-0.0858041415360983,0,0,0,0,0,0,0.113322633524297,0.105069517620163,-0.0642888650783692,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0385196393168698,0,0.142561475770972,0,-0.0684695232585009,0.0147188886422997,8.67361737988404e-19,0,0,0,-0.125991127576974,0,0,0,0.119416215448568,0,0,0,0,0,0,0,0,0,0,0.0225042237948212,0,0,0,0.0864694317516693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0178350106438245,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0223915885185144,0,0,0,-0.0733810015885057,0,0,-0.580592573917672,0,0,-0.0103357542607154,0,0,0,-0.0876084067790834,0,0,0,0,0,0,0,0,0,0,-0.111587716930896,0,0,0,0,0,0,0,0,-0.113373017219686,0,0,0,0.298877887712652,0,0,0.00921996756590951,-0.0298884587483966,-0.268457348840014,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.0736584464510523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.460820920015648,0,-0.323167921332518,0,-0.261527470958999,0,0,0,0,-0.360911271960903,0,0,0,0,0.304011556654604,-0.362845709815613,0,0,-0.112351764628479,0,0,0,0,0.933833172579146,0,1.06806505428585,0,0,0,0,0,0
TED,0,0,0,0,0,-0.0790468595885978,0,0,0,0,0,0,0.427591053257387,0,0,0,0,0.931055971455402,0,0,0,0,0,0,0,0,-0.239241945138985,0,0,0.671724150405117,0,0,0,-0.0947168234561737,0,0,-0.537242650380356,1.10942740910655,0,-0.731820902260922,0,0,0,0,0,0,0,0,0,0,-0.450788926967326,1.42695225284493,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138895504140112,0,0.135260202427397,0,0,0,0,0,0.0755300947610064,0,0,0,0.000675776632624367,-0.0817621717888132,-0.0582525595495429,0,-0.00635194094689614,0,0,0,0,0,0,0,-0.0497719946086431,0,0,0,0,0,0.00346959082290427,-0.0645168791437261,0,0,0.0123253362897019,0.00426169875511936,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0708714305401036,0,0,0,0.0872371056946549,0.0476362464541297,0,-0.0192491418366501,0,0,0,0,0,0,0,0,0,-0.00355336957542323,0,0,0.0284929048922901,0,0,0,0,0,0,-0.172387661811738,0,0,0.070697449724532,0.00222515640930124,0,0,0,0,0,0,0,0.00302550207589396,0,0,0.049370108279878,0,0,0,0.0189063280460831,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.0227595348678738,0,0,0,0,0,0,0,0,0,-0.00688184043095986,0,0,0,0,0,-0.0059427019356323,0,0,0,0.00527156845118772,0,0,0,0,-0.000937783011322192,-0.00845205136651669,0,0,0,-2.16840434497101e-19,0,0.00396469180576099,0,0.00465963182399938,0,0,0,0,0,0,-0.0125044022277354,0.00176496821518402,-0.00810762744540146,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.00215493758424136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0054732518796971,0,0,0,-0.00375573384279117,0,0,0,0,-0.00955953914415672,0,0,-0.00532058006121605,0,1.0842021724855e-19,0,-0.00327865968284545,0,0.00705478044578973,0,0,0,0,0,0,0,0.00454689668821186,6.23490709401703e-05,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00188972611099726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00397778776495343,0,0,0,0,0,-0.0019134984396201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477698523147495,-0.0126808951779371,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163146779823354,0,0,-0.010920240048728,0,0,0,0,0,-0.00569332183265162,0,-0.00595705051096787,-0.0079008869200739,0,0,0,0,0,0,0,-0.0115106305275364,0,0,-0.00953742170158904,-0.00287584922717947,0,0,-0.0124282027281118,0,0,0,0,0,0,-0.00322257676320167,0.0223522489419215,-0.00133840882343149,0,0,0,0,0
