,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X600801.SH,X600886.SH,X601898.SH,X000792.SZ,X600660.SH,X600010.SH,X601600.SH,X600362.SH,X000786.SZ,X600688.SH,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X600027.SH,X601992.SH,X600111.SH,X600299.SH,X600176.SH,X600489.SH,X002075.SZ,X000723.SZ,X000401.SZ,X600426.SH,X601158.SH,X600126.SH,X600219.SH,X000898.SZ,X000932.SZ,X000883.SZ,X600486.SH,X000553.SZ,X600529.SH,X002466.SZ,X002353.SZ,X600516.SH,X600315.SH,X000709.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0120179431561176,0.13959968201447,0,0.00722099443574042,0,0,0,0,0,0,0.00100350626377651,0,0,0.0283625208434175,0,0,0,0,0,0.121355654546316,0,0,0,0,0.056935169839227,0,0,0,0,0,0.173170315294293,0,0,0,0,0,0,0.049901302730193,0,0,0,0,0,0,0.000218403584638551,0,0,0,0,0,0,0
X600028.SH,0.202645898980629,0,0,0,0,0,0,0,0.113067075962749,0,0,0,0,0,0,0,0,0,0,0,0.0102130004663291,0,0,0,0,0,0,0,0.0745653598967547,0,0.00420624039718918,0,0,0,0,0,0,0,0,0,0,0,0.0959745498476942,0,0,0,0,0,0,0,0,0.0123842919663467,0.00849044020537848,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.494099333000506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215300943879032,0,0,0,0,0,0,0,0,0,0.0733156704423458,0,0.0197667113652209,0,0,0,0,0,0,-0.00577138054236586,0,0.0165725378268767,0,0,0,0,0,0
X601088.SH,0,0.0661087645919168,0.249390469649469,0,0,0,0,0,0.261969811207678,-0.0698927355481611,0,0,0,0,0,0,0,0,0.0301414574887334,0,0,0,0,0,0,0,0.0745172496772655,0,0,0,0,-0.0860946285101262,0.0216682006572894,0,-0.00942620130544753,0,0,0,0,0,0,0,0,0,0.0418980088986575,0,0,0,0,0.178022875229104,0,-0.0072485932019259,0.0187476023698292,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0153592463928871,0.0390202105779967,0,0,0,0,0,0,0.018996884973025,0,0,0,0,0,0,0,0,0,0.10078020524261,0.0675161555769976,0,0,0.0473461416983544,0,0,0,0,0,0,0,0,0,0,0,0.0756269956853945,0.131613014559274,0,0,0,0,0,0.0237142885942818,0.0163269909799713,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334563160906109,0,0,0,0,0,0,0,0,0,0,0.465940098397555,0.00860412948861284,0,0,0,0,0.0361721836237696,0,0,0,0,0,0.0949055808389758,-0.0469251357872496,0,-0.0165953924138821,0,0,0,0.0988757189778264,0,0.0403546588478465,0.0380773328561845,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0425948715325279,0,0,0,0,0,0,0,0.245607944413283,0.0160623232470808,0.0591538942989699,0.0911014484116527,0,0,0,0.11790474126664,0,0,0,0,0,0,0,0,0,0,0.00982060198386891,0,0,0,0,0,0,0,0.0222882902638324,0,0,0.0261266977343277,0,0,0,0.015767367773924,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.054344980255897,3.46944695195361e-18,0,0,0,0.125445853066953,0,0,0,0,0,0.0661395122466761,0,0,0,0,0,0,0,0,0.208569954895057,0.0242340692193973,0.0449267731566416,0,0,0,0,0.140610339796387,0,0,0,0,0.194521798624497,0,0,0.0204432804582912,0,0,0,0,0,0,0.00132386291126428,-0.0333634569806001,0,0,0,0,0,0
X600011.SH,0,0,0,0.0193247815059307,0,0,0.154059108425548,0,0,0,0,0,0,0,0,0.00209966476456887,0,0,0,0,0.00496440736346347,0,0,0,0,0.370213152757743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155260000048264,0,-0.0544731230795579,0,0,0.0575234782841774,0,0.171456659384842,0,0,0.0173989300657761,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.0364793535335559,0,0,0,0,0,0,0,0,0.0539961736958323,-0.0466363264658816,0.317690256665835,0,0,0.0687564690209621,0,0,0,0.00321920112504069,0,0,-0.0886393888560958,0,0,0.105881636090031,0,0.0944391530716033,0,0,0,0,0,0,0,0,0,0,0.127933265580705,0,0,0,8.67361737988404e-19,0.0163612404727341,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.212798179598343,0,0,0,0,0,0,0,0,0,0,0.32363056878052,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0717986478873148,0,0,0,-0.0816114006513181,0,0,0,0,0,0,0.409540359912169,0.214111299633021,0.0158867887262216,0,0,0,0,0,-0.00806188226648091,-0.0145301978719173,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0.0529929383797448,3.46944695195361e-18,0,0,0,0,0,0,0,0.0481385788473902,0.0431256281934264,0,0,0,0,0,0,0,0,0,0,0,0.0875930029763834,0.0785727592441384,0.469738976398144,0,0,-1.73472347597681e-18,0,0,0,0,0.00292288647085469,0,0,0.0232338951185596,0,0,0,0,0,0,0.0184809690425902,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0830068416201897,0,0,0,0,0,0.0880741557483601,0,0,0,0,0,0,0,0,0,0.0156517278972133,0,0,0,0,0.196073881764194,0,0.0372750275427616,0,0,0,0.00493334827549623,0,0,0,0,-0.063688095028423,0,0,0,0,0,0,0,0,0,0,0,0,0.12308164068116,0,-0.00216506795018978,0.00326766687351748,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664093906632982,0.0380549016069011,0,0,0,0,0,0,0.099217677888421,0.168391048640026,0.171178279919092,0.0119825581830262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318519764344309,0,0.0165163070651052,0.025097339233872,0,0,0,0.00440858292537151,-0.00655613514274439,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253550808879277,0,0,0,0,0,0.154001879941207,0,0,0,0,0,0,0.0847646229086399,0,0,0,0,0,0,0,0,0,0,0,0.0889056762194338,0.0587751127842549,0,0,-0.0128561893895622,0,0,0,-0.00723482581874066,0,0,0.0981257764194489,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0776934287180149,0,0,0,0.170429674104164,0,0,0,0.0151750815504492,0,0,0,0,0,0.107286461853789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0741268803370296,0.0471925042985587,0,0.132863264993116,0,0,0,0.0104013082927661,0.00419830090584953,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0124409925267206,0,0,0,0,0,0,0,0.114719922734717,0,0,0,0.0684780723947373,0,0,0,-1.73472347597681e-18,0.207931282796043,0,0.104433751751554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499329361055784,0,0,0,0,0,0,-0.0104783885562159,-0.0188605517400635,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16508080659443,0,0,0.0948840655155039,0,0,0,0,0,0.14042490031156,0,0.0658534090752245,0,0,0,0,0,0,0,0,0,0.255542515716729,0,0,0,0,0.00101020222052041,0,0.0432314080421094,0,-1.73472347597681e-18,0,0,0,0,0,-0.00506899972814282,0,0,0,0,0,0
X600362.SH,0,0,0,0.235856920409488,0,0,0.0563666123426928,0,0.198100530775763,0,0,0,0,0,0.019801360285928,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.168448043767305,0,0,0,0.0637530263148666,0,0,0,0,0,0,0,0,0.149139230696367,0,0,0,0,0,0,0.082869230033383,0,0,0,0,0,0,0.0088112713080258,0.0150668561002306,0,0,0,0,0,0
X000786.SZ,0,0,0.210915531029961,0,0,0,0,0,0,0.263141279676274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397494130077618,0,0,0.0912340623200749,0,0,0,0,0,0,0.153560707348307,0,0,0,0,0,0.0873379592332057,0,0.0274205897390349,0,0,0,0,0,0,-0.00353753264166324,0.0202510717291208,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0536551300919623,0,0.131116886193283,0,0.150597962053577,0,0,0,0,0.279566253044313,0,0,0,0,0,0,0,0,0,0.0731168977218569,0,0,0,0,0,0,0,0,0,0,0,-0.201472914952479,0,0,0,0,0.0128034248924652,0.252347382640504,-3.46944695195361e-18,0.0356214386261997,0.0940229987154335,0,0,0,0,0,0.0456274774933101,0.0526685977079867,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.0689739658832799,0,0,0.071444171308228,0,0,0,0,0.0660982511348522,0,0,0,0,0,0.275576918020069,0,0,0,0.088431923211277,0,0,0,0,0.132108224658547,0,0,0,0.0163139664906181,0,0,0,0,0,0,0,0,0,0.0493779191066948,0,0,0,0.00358382040998584,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0114021036695613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158962154790044,0,0,0,0,-3.46944695195361e-18,0,0,0.00272546833681547,0,0,0,0,0,0,0,0.179124827653304,0.0923393818082177,0,0,0,0,0,0,0.035228138653681,0,0,0,0.0021086842628803,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.032762930480267,0,0,0,0,0,0,0,0,0,0,0,0,0.0054288610723863,0,0.196903757477719,0.205231502133133,0,0,0,0,0.0530793898143378,0.0665336003618941,0,0,0,0,0.0257077888426892,0,0,0,0,0,0,0,0,0,0.277477968411108,0.0210924275490677,0,0,0,0.00406740440075075,0.0093719720025187,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0880457368148307,0,0,0,0,0,0,0,0,0.00673963492853823,0,0,0,0,0,0,0,0.291770285428649,0,0,0,0.035564403123135,0.0225776517882286,0.0399571724917021,0,0,0.0132331960553368,0,0,0,0,0,0,0,0,0,0,0.0347910299881896,0,0,0,0.030749015995514,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.297497911779666,0,0.184283316938302,0,0.00205459562192699,0,0,0,0,0,0,0.31644244831861,0.0239858112109502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813978813567565,0,0,0,0.00838993968755671,0,0,0,0,0,0,-0.0186139760385302,0.00577595325274247,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195155423517628,0,0,0,0,0.0531108985614595,0,0,0,0.039197344342275,0,0,0.000493753318170253,-6.93889390390723e-18,0.276897598705433,0,0,0,0,0,0,0,0,0.0252063834402101,0,0,0,0.236521799328884,0.0934655989366937,0,0,0,0.00771763711663027,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0881500612902243,0,0,0,0,0,0,0.173918358767185,0.0246196566149693,0,0,0,0,0,0.177146413100179,0,0,0,0.105817796123791,0,0,0,0,0,0,0,0,0.00129097183016092,0,0,0,0,0.120381219828136,0,0.0065924047981102,0,0.112000158358521,0,0,0,0,0.0146308213115055,-0.0071885093614126,0,0,0,0,0,0
X600299.SH,0,0,-0.0828662382433112,0,0,-0.084279310729629,0,0.0652017821065315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44300508330026,0,0,0.206654565334154,0,0,0,0,0,0,-0.0187839447672206,0,0,0,0,0.0368536628060701,0,0,0,0,0,0.0884708894103185,0,0.0273660683651794,0.0491657758614181,0,0.0940861687415933,0,0,0,-0.0148001279072075,0.0317627564276295,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.159067608746125,0,0,0.00827768898366882,0,0,0,0.143758353631187,0,0,0,0,0,0,0,0,0,0,0,0,0.162758600011716,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.148066358289142,0,0,0,0,0,0,0,0,0,0.0512480034802145,0.121706812525179,0,0,0,0,0,0.0110450381929148,0.00728119089255035,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.333669945221153,0,0.00837380643196341,0,0.0934152347864295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18556798136818,0,0,0,0,0,0,0,0,0.0481746305006602,0,0,0,0.0231258153538995,0,0,0,0,0,0.00562603629387329,0,0.0767719520359973,0,0,0.0252189420395826,0,0.0476828276467528,0,-0.0089159419233366,0.00595362087102788,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.230960910119949,0,0,0,0,0.130961044334896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144982456711934,0,0.456473664233102,0,0,0.00983562577883869,0,-0.0561947998797105,0,0.00988479980680967,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.160086768040603,0.0315388655703221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152634123015926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12090687613005,0.20121757892771,0.101804383678372,0.550828888899839,0,0,0,0,-0.0150082998461292,-0.0421646066466217,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.742315488426042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637132967414212,0,0,0,0,0.0366486764444527,0,0,0,0,0.0225914040256429,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0181645411414114,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.0700197060091321,0,0.00722794247555447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399813350235512,0,0.115786661245437,0.194779688985281,0,0,0,0,0,0,0,0,0,0,0,0.0834415490836497,0.0529201779934903,0.0391359571634805,0.0571157190667822,0,0,0,0,0,0,0,0,0,0,0
