,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X601992.SH,X600299.SH,X600352.SH,X601158.SH,X000027.SZ,X002466.SZ,X600583.SH,X000539.SZ,X600623.SH,X600309.SH,X000630.SZ,X600098.SH,X000792.SZ,X600660.SH,X000883.SZ,X600021.SH,X000709.SZ,X000898.SZ,X600160.SH,X002470.SZ,X600863.SH,X600578.SH,X300072.SZ,X600315.SH,X000060.SZ,X600489.SH,X600547.SH,X601918.SH,X000629.SZ,X600022.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.550966575341779,0,0,0,0,0,0.130381891855093,0,0,0,0,0,0,0,0,0,0,0,0.0297197772487784,0,0,0.00583905473621519,0,0.0347498073708565,0,0,0,0,0,0.0269709862810066,0,0,0,0,0,0.00962664396831891,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0082748429831042,0,0,0,0,0,0,0
X600028.SH,0.536962086110207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159369886306767,0,0.022243705750884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766321366324164,0.0357504208937097,0,0,0,0,0,0,-0.00097574645946829,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.538204468308303,0,0,0.242017823554459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413339896937573,0.0101025693375169,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,-0.00556699620333991,0,0,0.05002148084045,0,0,0,0
X600011.SH,0,0,0.0698609905090514,0,0,0,0,0,0,0,0.482225575930635,0,0.0563791390639545,0,0,0,0,0,0.150849342780242,0,0,0,0,0,0,0,0,0,0,0,0.0441802305028527,0,0.141509593822766,0,0,0,0,0.0660285560483505,0,0,0,0,0,-0.0368753491596104,0,-0.083716634634363,0,0,0,0,-0.00499749007656169,0.0069432856200477,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0363090931065325,0,0,0,0.242597994503962,0,0.28608153767303,0,0,0,0,0,0.144660236467595,0,0,0,0,0,0,0,0,0,0,0,0.0385962484805494,0,0,0,0,0,0,0.0724167189915876,0,0,0.0380783946503271,0,0,0.0203672907191403,0,-0.0196518714561094,0,0,0,0,0,0,0
X600019.SH,0,0,0,0.0209493174666412,0,0,0,0,0,0,0,0,0,0,0.10086523239527,0,0,0.133990375480019,0.0225066661712587,0,0,0,3.46944695195361e-18,0.0490110938397446,0.139641627391121,0,0,0,0,0,0,0,0,0,0,0,0,0.0219451679641773,0.0543406205883676,0,0,0,0,0.0523778965135905,0,0,0,0,0,0,-0.0191194572154746,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342878270069729,0,0.00508917862977625,0.012900048864005,0,8.67361737988404e-19,0,0,0.159833508222083,0,0.00854171180172395,0.112182581534137,0,0,0,0,0,0,0,0,0,0,0,0.0421592341483155,0,0,0,0,0,0.123010935899004,0,0,0,0,0,0,0,-0.0325790271719814,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.371457117278568,0,0,0,0,0.106956553782901,0,0,0,0,0,0,0.0819320961823649,0.0966232784468252,0,0,0,0,0,0,0,0,0,0,0.289032736253298,0,0,0.0101737707356532,0,0,0,0,0,0,0,0,0.046679324222776,0,0,0,0,-0.0194824215058298,0.00768966218053766,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205104203760477,0,0,0,0,0,0,0.204682751352728,0,0,0,0,0,0,0.152217086678756,0.100143847405043,0,0,0.019243393568732,0.0374352373164509,0.0151352732979614,0,0,0,0.0175491860703339,0,0,0,0,0,0,0,-0.0218471530181728,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.138915663480892,0,0,0,0,0,0,0.234469394709018,0,0,0,0,0.0310510296575888,0,0.0855819950242738,0.00496447843439641,0,0,0,0,0,0,0,0,0,0,0.0132436346114826,0,0,0,0,0,0,0,0,0.0263377751635762,0.311655608750516,0,0,0,0,0.00775782135200442,0,-0.0197445327326442,0,0,0,0,0,0,0
X601991.SH,0,0,0.0565224883728895,0.333541657622297,0.065405741256979,0,0.0255995120946126,0.0673358357522643,0,0,0,0.0579795923826463,0,0,0,0,0,0.144178564791284,0,-0.0106771192625177,0,0,0,0,0,0,0,0,0,0,0.0335810086493886,0,0.117173868810774,0,0,0,0.00617643300550263,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000387415995358246,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063653268465987,0.146406158594845,0,0,0,0.160014588622131,0.0965364230888281,0.0690919013107539,0,0.225065358002844,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.262150360233089,-0.024678180492999,0,0.0237277797158889,0,0,0,0,0,0,0,0,0,0.0399436993154429,0,-0.00906835787187131,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.258980711067583,0,0,0,0,0,0,0,0.270593727655582,0,0,0,0,0,0,0.0305120100190159,0,0,0,0,0,0,0,0,0.0170588585409959,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0439626767615033,0,0.181060463349247,0,0,0,0,0,0,0,0,0,0.0576920459344742,0,-0.0195324458638815,0,0.0170971776546452,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.348377421557392,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186873061433046,0.186776569483057,0,0.0662477501044842,0,0,-0.0130823064234065,0.147902356170251,0,0,0.203335982382328,0,0,0,-0.379121261509696,0,0,0,0,0,0,-0.0678420046411356,0,0,0,0,0,0,0,0,-0.149911642133548,-0.0532795307057247,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.214265974257911,0,0.267901276231102,0,0,0,0,0,0,0,0,0,0.0138641937741804,0,0.0489940495076858,0.177326698767317,0,0,0,0.0570427330446673,0,0,0,0,0,0,0.0624296236097473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337568035360544,-0.070671197424687,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.212478836857412,0,0,0,0,0,0,0,0,0,0,0,0.13629802546338,0,0,0.0551653151360241,0,0.0861466573676047,0,0,0,0,0,0,0,0,0.0299071148995846,0,0,0,0,0,-0.0323244754638879,0.0428518883956244,0,0,0,0,0.222290461201418,0,0,0.113661025764648,0,0,0,0,0.00974622283262574,4.33680868994202e-19,-0.122631757870053,0,0,0,0,0
X600362.SH,0,0,0.00113098113044515,0,0,0,0,0,0,0,0,0.193547204960327,0,0.00563784228627233,0,0,0,0,0.0620667224447816,0,0,0.0638426387849663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148539816216695,0.169195712373039,0.180214238480549,0,0,0,0,0,-0.0121019025617131,0.0426917415754221,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.394915174196133,0,0,0.0342138244043488,0,0,0,0,0,0,0,0,0.163640567554168,0,0,0,0,0,0.0121799317055448,0,0,0,0,0,0.0454302375803684,0,0.000590141439081756,0,0.11489348851475,0,0,0,0.0890076160471261,0,0,0,0,0,0.138838043919836,0,0,0,0,0,0,0,0.00742584550053838,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.0871857153111234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27311609423202,0,0,0,0,0.172406443223243,0.0466513260028141,0,0,0,0.0767809698890142,0,0,0.148486731099029,0,0.0838693521744213,0,0,0,0,0.0399328103875534,0,0,0.0532729396150737,0,0.0729545469273145,0,0,0,0,0,0,0,-0.0370066596540021,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624639662805517,0,0,0,0.0768341526052915,0,0,0,0,0,0,0.392226652004942,0,0,0.218329626278544,0,0,0,0,-0.00658604439363232,0.148368881046216,0,0,0,0,0,0,0,0.0218103786275862,0.0330332060861788,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390675140521211,0,0,0.0819875021248755,0,0,0,0,0,0.09968373030163,0,0.0656755236442077,0,0,0,0.213757146793155,0.0129873140864664,0,0,0,0,0,-8.67361737988404e-19,0.017529762697317,0,0,0,0,0,0,0,0,0,0,0.163626465722838,0,-0.0212727349744654,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.168918620559752,0,0,0,0,0,0,0,0,0,0,0.107518537089981,0,0,0,0.357520168584338,0,0,0,0,0,0,0.172328672904066,-0.134873917652951,0,0,0,0,0,0,0,0,0.257513611386799,0,0,0,0,0,0,0,0,0,0,0.0585053425384947,-0.0670696172644663,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.327097724099838,0,0,0,0,0,0,0,0,0,0,0.0130270091975432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178925135467839,0,0,0,0,0,0,0,0,0.0587718877527994,0,0,0.221722785011423,0,-0.0295574381614475,0.0100666085710037,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105812214923011,0,0,0,0.238500170744757,0,0,0,0.236905834285973,0,0,0.135293359044707,0,0,0.0111216773957309,0,0,0,0.688765332047873,0,-0.328810702532711,0,0,0,0,0.237311661548204,0,0,0.00874435820733732,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0.0092444313782235,0,0,0,0,0.106445412357728,0.190825953499206,0.112594560349073,0,0,0,0.0895450848161657,0,0,0,0.167313502769793,0,0,0,0,0,0,0,0,0,0.0657568459568568,0.018766860642604,0,0,0,0,0,0,0,0,0,0,0,0,0.000996296457129741,0,0,0.0168931061221622,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45814970275082,0,0,0,0,0,0.0417845414399318,0,0,0,0,0,0,0,0,0,0.0127928876971738,0,0,0.127532474420889,0,0,0,0,0,0.0171310657555364,0,0,0,0,0,0.0358800411183196,0,-0.0478226960646816,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329028950624129,0,0,0,0.0924437550733196,0,0,0,0,0,0.064922586327852,0,0,0,0,0,0,0.106568521084618,0,0,0,0.113872677064796,0,0.31931593313568,0,0,0.263868240263877,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.245892666260729,0,0,0,0,0,0,0,0.0912549033454739,0.141041068141179,0,0,-2.16840434497101e-19,-0.0410307414386988,0,0,0,0,0,0,0.0286388787980711,0,0,0,0,0,0,0.158488046809906,0,0,0,0,0.000785245228210534,0,0,0,0,0,0.139979474977854,0,-0.00996442738468766,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138838072032582,0,0,-0.193710848437315,0.0980646845163475,-0.0322517195608561,0.0582569155109683,0,0.0373207509346288,0,0,-0.033493641336529,0,0,0,0,0,0,0.0233531205185528,0,0,0,0,-0.0526909390735963,0,0,0,0,0,-0.00578711691499425,0,0,0.0933351882598653,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0.0635331030712518,0,0,0.00547330485708756,0,0,0.0130075269265695,0,0.166819643457073,0,0.0960679391980535,0,0,0,0,0.406908421154161,0,0,0,0,0,0,0,0,0,0.0242912655117283,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0767829020883369,0,0,0.0068591024801888,0,0,0.00024393146955349,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0503707482282321,0.13643770354333,0,0.0494071964943975,0,0.169984370649562,0,0.0534667215680263,0,0,0,0,0,0.0914498640980185,0,0,0.131026025276777,0.0671482123607071,0,0,0,0,0,0,0,0,-0.132293692121547,0.195506175112119,0,0,0,0,0.0806029691669352,0,0,0,0,0,0,0,0,0.0642209516046057,0,0,0,0,0,0
X600660.SH,0,0,0,0.307490272047192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115788176022025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247199819688088,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312954765716494,0.00896507092113357,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0972193947636971,0,0,0,0,0,0,0,0.0274583417947965,0,0,0,0,0,0.36890186450926,0,0.0275862265391947,0,0,0.0123908637702513,0.01223792096098,0,0.0139111195772769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201315649088214,0,6.93889390390723e-18,0,0,0,0,0,0.142330933679098,0,-0.0147973506814709,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.0224716795481267,0,0,0,0,0,0,0.0524450728878755,0,0,0,0,0,0,0,0.0266984413013651,0.106192224697735,0,0,0.110362327401537,0,0,0.175123036914074,0,0,0,0,0.0967173187302922,0,0.100452427040406,0,0,0,0,0,0.0759679655869168,0,0,0.100480092649549,0,0,0,0,-0.00421658779135747,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691541602763242,0,0,0,-0.0168500837256435,0,0,0,0.00417055407954264,0,0,-0.0423984719605046,0,-0.0388838131444533,0,0,0,0,0,0,0,0.153928005614812,0,0,-0.217103994494841,0,0,0.341580469267136,0,0,-0.0300904015698903,0,0.306414392805352,0,0,-0.122582514653641,0.106608144287789,0.0126826817814277,0,0,0,0,0
X000898.SZ,0,0,0,0,0.103594934689122,0,0,0.256408266534882,0,0,0,0.0668341528838185,0,0,0.0289469178937559,0,0,0.115233966458061,0,0,0,0,0.0639406042533172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0212785614518453,0,0,0,0,-0.0534574447746151,0,0,0,0,0,0,0
X600160.SH,0,0,0,-0.229919400439171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745397465389071,0,0,0.15534473895983,0,0,0,0.0684848757651504,0,0.0116699563588705,0,0,0,0,0,0.405953987574733,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00730243093751037,0.0132557289436716,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0.183951929055739,0,0,0,0,0,0,0.0579971195119076,0,0,0,0,0,0,0,0,0.316967831449017,0,0,0.187302699472278,0,0,0,0,0,0,0,0,0,0.0130078854225035,0,0,0,0,0,0,0,0,0,0,0.0116119750185965,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.139184222572174,0,0,0,0,0,0,0.114725756814302,0,0.0452439653368496,0,0,0.0437433671053126,0,0,0.0240051024293941,0,0,0,0,0,0.372002462845652,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0082330324476513,0,0,0.114194024288536,0,0.00343060707474991,0.00325737587454195,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.276597320269333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677827463573019,0,0,0,0.101154672093556,0,0,0.0772896984568496,0,0,0,0,0,0,0.0038063490530494,0.00309855547652026,0.0700287974143699,0,0,0,0,0,0,0.0376836669169877,0,0,0,0,-0.0437978193310962,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602160666838814,0,0,0,0,0,0,0.119051772439523,0,0,0,0.365028127732425,0,0.0481973733605038,0.159845035103531,0,0,0,0,0,0,0,0,0,0,0,0,-0.039216192538605,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0615256686838862,0,-0.0363767334265265,0,0.00733694918263196,0,0.071565289552939,0.097158672451579,0,0,0,0,0,0,0,0,0,0,0.0540017727858876,0.049625823087892,0,0,0,0.055988219388174,0,0.0508016432655549,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0033723530740278,-0.00608572979824939,-0.000860573534314846,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353210791122181,0,0,0,0,0,0.137042806509617,0,0,0,0,0,0,0,0,0,0,0.15021468447223,0,0,0,0,0,0,0,0,0,0,0.167398878573291,0,0.0550929684163332,0,0,1.0842021724855e-19,0.00592220128148637,0,0,0,0,0,0
