,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X600010.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600188.SH,X600886.SH,X600362.SH,X600111.SH,X600027.SH,X600688.SH,X600583.SH,X601992.SH,X600309.SH,X600352.SH,X000792.SZ,X000709.SZ,X601158.SH,X000898.SZ,X600157.SH,X600660.SH,X600547.SH,X600489.SH,X002353.SZ,X600008.SH,X000027.SZ,X000539.SZ,X000629.SZ,X600021.SH,X600808.SH,X000831.SZ,X000630.SZ,X000825.SZ,X600549.SH,X600219.SH,X600578.SH,X600307.SH,X002470.SZ,X600315.SH,X000060.SZ,X601699.SH,X600098.SH,X002075.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,-0.0201645678612015,0,0,0.33717634434794,0,0,0,0,0,0.169607570636493,0,0.0657357081498795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185534201623494,0,0,0,0,0,0.0859968589316316,0,0,0.064905168394966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0.133393400754461,0,0,0,0,0.00923402567923691,0,0,0,0,0,0,0.206987276998657,0,0,0,0,0,0,0,0,0.146308218919828,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.00247448935942666,0,0.25061747671092,0,0,0,0,0.146469276291931,0,0,0.0279831329100788,0,0,0,0,0,0.0274375503344368,0,0,0,0,0,0
X600886.SH,0.149364869396101,0,0.199684385164761,0,0,0,0,0,0,0.0796382958434487,0.0736378537576936,0,0,0,0,0,0,0,0.067034724941086,0.0532862495624282,0,0,0.127127009554034,0,-2.77555756156289e-17,0,0,-0.0628558143823389,0,0,0,0,0,0,0.056842270831316,0,0,0,0,0,0.0428942450973479,0,0,0,0,0,0,0.13615231056529,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0.0515465436573129,0,0,0,0,0.153648428576479,0,0,0.00808944447169586,0,0,0,0,0,0,0.1084399242126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.144986288591356,0,0.052152491549603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0.0352101258174836,0,0,0,0,0,0,0,0,0.216219270000529,0.0624851143387433,0,0,0,0,0,0,0,0.0414809128311086,0,0,0,0,0,0,0,0,0.0780267417051857,0,0,0,0,0,0,0.0547032326519661,0,0.121753450899925,0,0,0.14214983059773,0,0,0,0,0,0,0,0,0.0257205245115911,0,0,0.0745446734286596,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.53625617840327,0.0330592921483888,0.124780505807493,0,0,0,0,0,0.0705667323512012,0,0,0,0,0,0,0.0397997113282771,0,0,0,0,0,0,0,0,0,0,0.0187617344974053,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.107272665178568,0,0.0489756798218599,0,0,0,0,0,0,0
X600688.SH,0.0753483035564882,0,0,0.147134803091014,0,0,0,0,0,-0.117672738344689,0,0,0.129187328594512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136428825338794,0,0,0,0,0,0,0,0.493827636057477,0,-0.0475340149072407,0,0,0,0.0631592440335793,0,-0.0657762821599399,-0.0194638562711442,0,0,0,0,0,0
X600583.SH,0,0,0,0.118100025177561,0,0,0.165016439807784,0.0722906741324405,0,0.16817294773551,0.0779164877471434,0,0,0,0,0,0.0407001129963841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173970230511916,0,0,0,0,0,0,0,0,0,0.0785350973674466,0.102359542130414,0,0,0,0,0,0,0,0,0,0.00558886737448599,0,0,0,0,0,0
X601992.SH,0.0319453542372075,0,0.0575290884613525,0,0,0.180850063282262,0,0,0,0,-0.0268786230559884,0,0,0,0,0,0,0.118839187258636,0,-0.000936784987338666,0.0943274607087283,0,0,0,0.217260657211033,0,0,0.0329109408829676,0,0,0,0,0,0,0,0,0.0768749408986796,0,0,0,0,0,0,0,0,0.0188464660723686,0,0,0,0,0,0.0559228995035573,0,0,0,-0.0378168472551163,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0730953351746933,0,0,0,0,0,0.230253589827599,0,0,0,0,0,0.0104119815991732,0,0,0,0,0,0,0.19051272476723,0,0,0,0,0,0,0.117568028310063,0,0,0,0.0841308464260622,0,0,0,0,0.00133709361385629,0.0834109952378411,0,0,0,0.0188905172790907,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,-0.0179474627132482,0,0,0,0,0,0.164358830835006,0,0,0.0307803544529109,0,0,0,0,0,0,0.198007594535614,0,0,0,0,0,0.0963842926445091,0,0.259622904751849,0,0,0,0,-0.191732568139523,-0.0528268620449377,0,0,0,0,0,0,0,0.157051128562182,0.0978570921726831,0,0,0,0,0,0.16784378987288,-0.017212552070731,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.166116326313196,0,0,0,0,0.0155146938099671,0,0,0,0,0.0144378397700557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.193814067526887,0.0575230161064231,0,0,0,0,0,0.0351702011741436,0,0,0,0,0.0560194916060219,0,0,0,0,-0.0392527278203296,-0.0336638295586745,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313164872083586,0,0,0,0,0,0.0846081107133276,0,0,0.500412626612673,0,0,0,0,0,0.00561209239504612,0,0,0.0614516841848167,0,0.0499506433741916,0,0,0,0,0,0.160020199835446,0,0,0,0,-1.0842021724855e-19,0,0.0799035830448135,0,0.0110111292792645,0,0,0,0,0,0,0
X601158.SH,0,0,0,-0.123075474217375,0,0,0.0301863709214528,0,0,0,0.0765081857255235,0,0,0,0,0.0876003934975204,0,0,0,0,0,0,0,0,0,0.0884524565198662,0.152937198085931,-0.047626556299812,0,0,0.39374343420419,0,0,0,0,0,0,0,0,0,0,0.0742347522350892,0,0.0339730546886808,0,0,0,0,0.13990860660425,0,0.0108435321387568,-0.0142469990603456,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0963417398348814,0.145270075076713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185217023305742,0,0,0,0,0.0139517512907682,0,0,0,0,0,0,0,0.116818741957418,0,0,0.322724256231751,0,0,0,0,0,0,0.0686726462598604,0,0,0,0,-0.0392721855638487,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0461218180165823,0,0,0,0,0,0,0,0,0,0,0.102773444980053,0,0,0,0,0,0,0,0,0,0,0,0,0.0791704814201076,0.113670959882739,0,0,0,0.0233427880523923,0,0,0,0,0.109618606356121,0,0,0,0,0,0,0,0,0,0.00802121546997663,0,0,0,0,-0.0674734845140623,0,0
X600660.SH,0.0320364255571105,0,0,0,0,0.149916802438821,0,0,0,0,0,1.73472347597681e-18,0.146522144147253,0,0,0,0.0343782707287966,0,0,0,0,0,0,0,0,0,0,0,0,0.0696323588578346,0,0,0,0,0.0501839462219271,0.109017958158554,0,0,0,0,0.0303729825684364,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.047716726220901,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0813837429303962,0,0,0,0,0,-0.037309844621625,0,-0.0614352969023812,0.0359241469141591,0,0,0.0418027416114585,0,0,0,0,0.00175708883954593,0,0,0,0,0.860932348160129,0.0153114717028306,0,0,0,0,0.0174086128408546,0,0,0,0,0,0,0.0535752560801087,0,0,0,0,0,0,0,0,0,0.0153006095958796,0,0,0,0,0,0
X600489.SH,0,0.0150037843305168,0,0,0,-3.46944695195361e-18,0,0,0,0.127976581261065,0,0,0,0.112730795378085,0,0,0,0,0,0,0,0,0.100020468229987,0,0.0124400366163631,0,0,0.481467463906046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303159103760272,-0.0274168431527807,0,0.126282849201475,0.0135331024909818,0,0,0,0,-0.0112486371329439,0,0,0,0.204447596705833,0,0,0,0.06070855756234,0,0.0998248676800131,0,0,0,0,0,0,0.0667703650181632,0,0,0,0,-0.0439177523717086,0,0.00206609014242435,0,-0.0987841505511426,0,0,0,0,0
X600008.SH,0,0.0690908416694996,0,0,0,0,0.054659977249096,0,0,-0.0277678366462413,0,0,0,0,0,0,0.0944475249050221,-0.100053398845609,0,0,0,0,0,0.504330943072875,0,0.198531018907301,0.113194827710077,0,0,0,0,0,0,0,0,0.052620910848873,-0.130310480281361,0,0,0,0.10461379726041,0,0.0408014592564379,0,0,0,0,0,0,0,-0.00222965180615104,-0.0266720179202182,0,0.0234563662841845,0,0,0,0
X000027.SZ,0,0,0.0878681706397892,0,0,0,0,0.03252883154572,0,0,0.203260254913859,0,0,0,0,0.0226461667485515,0,0,0,0.121133246631673,0,0,0,0,0.0421776667261713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152023843226661,0,0,0,0,0,0,0,0,0.0514518469205121,0,0,0,0.00786372473809668,0,0,0,0,0,0
X000539.SZ,0,0.111720164439179,0,0,0,0.00819994305634378,0,0,0,0,0,0.0621119179105455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23767890724518,0,0,0.103923287783487,0.244335079953819,0,0,0,0,0.0142744139896989,0.0742584477366753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0482945165037746,0,0.00124218143207167,0.114954354651383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419739520925634,0,0,0,0,0,0,0,0,0,0.104496694263143,0,0,0,0,0,0.0226407465042019,0.0406617964312562,0.0809037049172613,0,0,0,0,0,0,0,0,0.00724048201638012,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,-0.0327644981024704,0,0,0,0,0.436795321611915,0,0,0,0,0,0,-0.129467896527411,0,0,0,0.214108760204732,0,0,0,0,0,0.224266523783816,0,0,0.00443860012482217,0,0.367891964911605,0,0,0,-0.0464013621326494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00698533209848401,-0.00430133499307471,0,0.382493057802972,0,0.0405523002275947,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,-0.0750308720887418,0.0191536976186305,0,0,0,0,0,0,0,0,-0.035763167360269,0,0.223699610794437,0,0.0508155946899588,0,0,0,0,0,0,0,0.581363506239174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178553755510001,0,0,0,0,-0.133453725866357,0,0
X000831.SZ,0.127864566430887,0,0,0,0,0,0.0444447229688821,0,0,0,0,0,0,0,0.233911901154153,0,0,0,0,0.036808037306257,0,0.0360468155860623,0,0,0,0,0,0,0,0,0,0,0,0,0.109702596520117,0,0,0,0,0,0.0202187629158916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462334061560539,0.359901035430738,0,0,0,0,0,0,0,0,0,0,0,0,0.137022154288388,0,0,0,0,0,0,0,0,0.114658100266392,0,0,0,0,0,0,-0.00837252142936101,0,0.131043709889483,0,0,0,0,0,0.0887146550969963,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.199268080628844,0.0308283359254814,0,0,0.0414875724826423,0,0,0,0,0,0,0,0,0,0.133969686382881,0,0.204062346696085,0,0,0,0,0,0,0.0581068032842407,0,0,0,0,0,0,0,0,0.0610036175051068,0,0.124815222060324,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0264100417501664,0,0,0,0,0.00237620705316671,0,0.0830678919163431,0,0,0,-0.0559655228515485,0,0,0,0,0,0.0293087497153626,0,0,0,0,0,0,0,0,0,0.0375198301458453,0.0267604793147049,0,0.0383131182380278,0,0,0,0.0683687713361735,0.235427061649697,0.126687504651924,0,0,0,0,0,0.117461723807715,0,-0.0313738586371568,-0.0482442761611683,0,0,0,0,0,0
X600219.SH,0.0368261450782295,0,0,0,0,0,0,0,0,0,0,0,0.366689118354628,0,0,0,0,0.000761897063425318,0,0,0,0,0,0.166438687500383,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.124660249324843,0,0.0659414492641189,0,0,0,0,0,0,0,0,-0.0178234498422312,0.0224431745005553,0.275917829504246,0,0,0,0,0
X600578.SH,0,0,0,0,0.0289678951504369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245793647752908,0,0,0.13238889491407,0.0741328793792577,0,0,0,-0.0273860708811726,0,0,0.0554619344424709,0,3.46944695195361e-18,0.108388042003082,0.0200600898843844,0.145511006644266,0,0,0,0,0.00549184072763087,0,0,0,0,0,0,0,0,0,0,0.036598032435215,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0.213140482143984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140110598242443,0,0.0175253256446193,0,0,0,0,0,0.0819371803439368,0,0,0,0,0.0352394188663776,0,0,0.394623143787854,0,0,0,0,0,0,0,0,0,0.0228504710241939,0,0,0.0179367612526027,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.216813805966352,0,0,0,0,-0.0293670115406903,0,0,0,-0.0589944723044521,0,0,0,0,0,0,0,0,0,0,0,0.195001746237951,0.0770778906622398,0,0,0,0,0,0,0,0,0,0,0.146199547706256,0,0,0.0635033499942279,0,-0.00485930094957265,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.0406819077163928,0.0339972762093129,0,0,0,0,0.188918074148077,4.33680868994202e-19,0,0,0,0,0,0,0.0326170255086661,0.0309245052577456,0,0,0,0,0,0.0740382131853358,0,0,0.0227692476706621,0,0,0,0,0,0,0,0,0,0,-0.00917723646068158,0,0,0.0989826658868962,0,0,0,0.104819702521548,0,0,0.0221307154833511,0.00521616181018221,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0.022578855760679,0,0,0,0,0.142883274713042,0,0,0,0,0,0,0,0,0,0,0,0,0.211673859022501,0,0,0,0,0,0.0410803798909934,0,0,0.114687301094101,0,0,0,0,0,0,0.0490443925190571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0.0578708650189952,0,0,0.0264053702535194,0.101762434544878,0.257091488686018,0,0,0,0,0.0400200542615622,0,0,0,0.0545810506116915,0,0,0.119140747279668,0,0,0,0,0.0754217122975736,0,0,0,0,0,0,0,0,0,0,0.04442465530377,0,0,0,0,0,0.0121641368508075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0.0104436692602631,0,0,0,0,0,0,0.0369946815427129,0,0.0664544405791864,0,0,0,0,0,0,0.154888252271553,0,0,0,0,0,0,0,0,0,0,0,0.256970089825647,0,0,0,0,0,0,0.159761668978101,0.0471247716130911,0.0311422614426322,0,0,0,0,0,0,0,0,0,-0.0590726696007461,0,0,0,0,0,0,0
X002075.SZ,0,0,0,-0.133173054184488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21024692434927,0,0,0,0,0.246032579519256,0,0,0.0278651107240337,0.0199871765556755,0,0,0,-0.0288421875312708,0,0,0,0,0,-0.107634034018393,0,0.367962014271257,0,0,0,0,0,0,0,0,0,0.0589481339675735,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.010653861627198,0,0,0,0,0,0,0,0,0.0526527481375694,0,0.0305180381741291,0,0,0,0,0,0,0,0,0,-0.0315525577864517,-0.0451807201755953,0,0,0,0,0,-0.0605355655648193,0.0667084150337379,0.0338285297827859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023602090928765,0,0,0,0,0,0,0
Slope,0,0,0,0.142668374312751,0,-0.49904970195403,0.188065935281034,0,0,0,-0.498802550827624,0,0,0,0,0,0,0,0,0,-0.0491778912684956,0,0,0,0,-0.156087070186125,0.223337833515113,0,0,0,0,0,0,0,0.114956628108938,-0.310504811357548,0.063733347039414,0,0,0,0,0,0,0.147135678182615,0,0.0509822414239169,0,0,0.225354488169765,0,0,0,0,0,0,-0.888676607513426,0,0
TED,0,0,0,0,0,0,0.711413962451312,0,0,0,0,0,0,0.906689447564369,0,0,0,0,0.0055081750659905,-0.172257278580195,0,0,0,0,0,0,-0.530491214767785,0,0,0.146373038180016,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,-0.166000593541879,0,0.833658508643688,0,0,0,0,-0.810478923988049,0,0
RealEstate_excess,0,0,0,0,0,0,-0.139190515926742,0,0,0,0,-0.153944639603824,-0.0357193673805535,0,0,0,0,0.18871579007104,0,0.0400182486642258,0,0,0,0,0,0.242816077121108,0,0,0,0,0.0474109073462703,0,0,0,0.0188399431517315,0.0912874490130075,0,0,0,0,0,0,0,0,-0.303683374887555,0,0,-0.187011155707736,0.125082917168748,0,0,0.00489724062056649,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.00400429560832708,0.0657586982898606,0,0,0,0,0,0,-0.00370360254696711,0,0,0,0,0,0,0,0,0,0,-0.278953129244458,0,0,0,0,0,0,-0.147063193846848,0,-0.0567033790595831,0,0,0,0,0,0,0,0,0,0,0,0.00462114881399228,8.67361737988404e-19,-0.0820453139530772,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000153888705784678,0,0,0,0,0,0,0,-0.000508397207085328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444717896399028,0,0.00530140014103852,-0.00163615860735956,0,0,0,-0.0648775283479262,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00700739608353369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260301010083504,0.0231986576291322,0,0,0,0,0,0
CarbonVol_Guangdong,0.00389671317136847,0,0,0,0,0,0,0,0,0,0,0,0.00846635492252386,0,0,0,0.0132522811385281,-0.0214998713557581,0,0,-0.0034073996135022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201877735065503,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123903283980178,0,-0.0232473412368805,0,0,0,0,0.118948328289022,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
