,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600010.SH,X600362.SH,X600111.SH,X000786.SZ,X600176.SH,X601600.SH,X601898.SH,X600011.SH,X000301.SZ,X600426.SH,X600188.SH,X600886.SH,X002466.SZ,X600352.SH,X600801.SH,X600219.SH,X601991.SH,X600489.SH,X600795.SH,X000932.SZ,X600803.SH,X002353.SZ,X600688.SH,X600486.SH,X002080.SZ,X000898.SZ,X601168.SH,X600299.SH,X600516.SH,X600295.SH,X000807.SZ,X600027.SH,X000723.SZ,X300037.SZ,X600157.SH,X600315.SH,X601992.SH,X000630.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.060033746278034,0,0,0,0,0,0,0,-0.0272894824410051,0,0,0.00790618155301016,0.0119452176774767,0,0,0.0697260833411345,0,0,0,0.0556099941298996,0,0,0,0,0,7.72039628637931e-05,0,0,0,0,0,0.0543007008071239,0,0,0,0,0.0446629078787886,0,0,-0.00156347676223051,0,0,0,0,0,0,0,0,0,0,-0.00184030398072083,-0.00367818826142375,0,0,0,0,0,0
X600028.SH,0,0,0,0.0172985570456948,0,0,0.0711122930125392,0,0,0,0,0,0,0.00439734904575771,0,0,0.0419080437829411,0,0,0,0.0355967922481312,0,0,0.0293482781123931,0,0,0.0439918590370281,0,0,0,0,0,0,0,0,0,0.0502359239579732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158607085614981,-0.00935447921715323,0,0,0,0.0660257345849441,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.000291767473563701,0,0,0,0,0,0,0,0,0.378924392727828,0,0,-0.105546255560565,0.240748785813974,0,0.0404692811469085,0,0,0.059087465707599,0,0,0,-2.16840434497101e-19,0,-0.0549126516914676,0,0,0,0,0.124859267358242,0,0.0371713366456047,0.0667208139682219,0,0,-0.018575330754061,-0.0999418719229327,0,0,0,0,0,0,0,-0.0102514015268377,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.27871123648139,0,0,0,0,0,0,0,0,0,0,0,0.133329928658814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146259828252003,0,0,0.1034033008745,0,0,0,0,0,0.169117275573037,0,0,0.138948180570976,0,0,-0.0380394309832717,0,0,-0.0294590410243237,0,0,0,0.167884442672803,0,0
X600585.SH,0,0,0,0.0597181581997647,0,0,0,0,0.00350583301405152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131519155514555,0,0,-0.0324515808160298,0,0,0,0,0,0,0,0,0.10120814272863,0,0,-0.0533132037522247,0,0,0,-0.104496861823589,0,0,0,0,0.0786628069534193,-0.0349417303594631,0,-1.35525271560688e-20,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0634973820407036,0,0,0,0,0,0.172265046355881,0,0,0,0.055078622978128,0,0,0,0,0,0,0,0,0,0,0,0,0.517784919203145,0.0532366887506106,0,0,0,0.0664758084890389,0.0774277939899097,-0.0857931059084475,0,0,0.144699937639207,0,0,0,0,0,0.0742011123835017,0,0,0,-0.109177208747839,-0.0184290106566031,0,0,0,0,0.0827074786136892,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535002848747243,-0.594685912859726,-0.0278494711302164,0,0,0,0,0,0,0,0,-0.0346682723236346,0,0,0,-0.108048282322169,0,0,0,0,0,0,0,0.100657503477246,0.135199566293821,0,0,-0.232840519669417,-0.116291356136931,0,0,-0.144730425618988,0,0,0,0,0,0,-0.0331846450146734,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0235828181008777,0,0.295828027330519,0,0,0,0,0,0.0504850156644769,0.483893897628396,0,0,0,0.14014916554488,0.043627538623084,0,0,0.056214972701329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479605998294414,0,0,0,-0.0830547490912604,0,0.146842748994258,0,0,0,0,0,0,0,0,0.0117998518888408,0,0,0,-0.0957271454792485,0,0
X600660.SH,0,0,0,0,0,0,0,0.10937865145842,0,0.192788024158529,0,0,0.0195445212966123,0,0,0,0,0,0,0.0677938971944195,0,0,0,0,0,0,0.0835382241736858,0,-0.173901299341949,0,0,0.116031250762912,0,0,0,0.0126704241041119,0,0,0,0,-0.00872579875649955,0,0,-0.0066573276846685,0.140770060780561,0,0,0,0,0,0,-0.0208504692539622,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0495630874181965,0,-0.250122770874898,0,0,0.17105241272209,0,0,0,0,0,0.0950988501899445,0.144344924145165,0,0,0,0,0,0,0,0,0,0,0.140837311871312,0,0,0,0,0,0,0,0.0435033488575695,0,0,0.0363154198519962,0,0,0,0.0373955614085109,0,0,0,0,0,0,0,0,0,0,-0.0446780574118548,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115057788870857,0,0,0,0,0,0,0,0,0,0.0534246825335997,0,0,0,0,0.273446522067129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473603573439241,0,0.133252871950023,0,0,-0.00646283609784188,0,0,0,0,-0.0343594557187264,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.262359757474707,0,0,2.16840434497101e-19,0.0574670014756036,0.0859594169580203,0,0,0,0,0.12947168778991,0,0,0,0,0,0,0.0563453436106864,0,0,0,0.10174368384637,0,0,0,0,0,0,0,0,0,0,0,0,0.0966994525389968,0,0,0,0,0,0,0,-0.00534207719039579,8.67361737988404e-19,0,0,0,-0.0269227649375036,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0420289248389713,0,0,0,0,0.0545386408362834,0,0,0,0.294233121390094,0,0,0,0,0,0,0,0,0.235189957961873,0.138715612844776,0,0,0,0,0.100332338659242,0,0,0,0,0.240132238601434,0,0,0,0,0,0,0,0,0,0,0.232199512564909,0,0,0,0.00241768712626562,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.33830863431132,0,0.0838855650890393,0.127905058412221,0,0,0.565807170868535,0,0,0,0,0,0,0,0.248993837244722,0,0,0,0.161839526124071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142006228662038,0,0,0,0,-0.0973360206281909,0,0,0,0,0,-0.0310017191676733,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175817976494189,0,0.0746474683553357,0,0,0,0,0,0,0,0,0,0,0,0.108925285479697,0.111720702393843,0,0,0.350282666006426,0,0.09347176767068,0,-0.0466545450946805,0,0,0,0,0,0,0,0,0,0,0,0.0165874310912469,-0.023920848688996,0,0,0,0.02186541616347,0,0
X600176.SH,0,0,0,0,0,0,0.189472512609234,0.365567539344339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104203829228178,-0.0120674923382041,0,0,0,0,0,0,0,0,0,-0.0622699946120331,0,0,0.0843628914793728,0,0,0,0,0,0,0,0,0,0,-0.0288400476348937,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.138798068625433,0,0,0,0,0.0935597052824258,0,0,0,0,0,0.0069069887218457,0,0,0.0267723369170812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259246892504604,0,0.087907029758444,0,0,0,0,0.139717946795686,0,0,-0.0151653105433149,0,0,0,0,0,0,0
X601898.SH,0,0,0.470671966338937,0,0,0,0,0,0,0,0,0,0.0774553182835429,0,0,0,0,0,0,-0.0132023608295203,0,0.275168872416979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794755908617197,0,0,0,0.0496620240181249,0,0,0,0,0,0,0,-0.0191139416703028,-0.00508300062057852,0,0,0,0,0,0
X600011.SH,0,0,0,-0.00156046198574141,0,0,0,0,0,0,0,0,0,0.00531060149511155,0,-0.0102639860085198,0,0,0,0,0,0.0809513903983919,0,0.0575557124381923,0,0,0,0,0,0,0.146424028100969,0,0,0,0,0,0,0,0,0,0,0.0147287978737607,0,0,0,0,0,0,0,0.012925061165698,0,0.0119649155005844,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,-0.165650630416632,0.0933574659033096,0,0,0,0,0,0.217015581504559,0.27571951964451,0,0,0,0,0,0,0,0,-0.277323922348304,0,0,0,0,-0.359967334085596,0,0,0.580558317921733,0,0,0,0,0,0.38930755364469,0,0,0,0,0,0,-0.161606721387608,0,0,0,0,-0.0221711359848243,0,-0.0739871221859986,0.0702485984954411,0,0,0,0.0332099482226124,0,0
X600426.SH,0,0,0,0.0393535588589119,0,0,0.0307553894438911,0,0,0,0,0,0.191667902524544,0,0,0,0,0,0,0.0403609119112827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340920212699684,0.220440339382199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00578498037285805,-0.0215212877250905,0,0,0,0,0.11536109552403,0,0
X600188.SH,0,0,0.602310777999896,0,0,0,0,0,0,0,0,0,0,0.0220772473670554,0,0,0.0362910224169764,0,0,0,0,0,0,-0.0737679645152658,0,0,0,0,0,0,0,0,0,0.0493698820781079,0,0,0,0,0,-0.0197615154134383,0.0549151497557629,0.00427009300078091,0,0.158297307475292,0,0,0,0,0,0,0,0,0.0181386096762995,0,0,0,-0.0821760191535992,0,0
X600886.SH,0,0,0,0,0,-0.0451753647508474,0.113389168086498,0.0226120200016316,0,0.0387344054569107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085412777568691,0,0,0,0,0,0,0,0,0,0,0,0.00476767411913376,0.0536818745145456,0,0,0,0,0,0,0,0.131469132514861,0,0.0200111884035591,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.24080158419734,0,0.410622002785066,0,0,0,0,0,0.29981505595342,0,0,0,0,0,0,0.0445813507412373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456330509969953,0,0,0,0.243171563686951,0,0,0,0,0,-0.105697804696511,0.0856263772413238,0.0270302518561325,0,0,0,0,0,0,0
