,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X601898.SH,X600019.SH,X600795.SH,X601600.SH,X600688.SH,X600585.SH,X600886.SH,X601991.SH,X600027.SH,X600157.SH,X600362.SH,X600583.SH,X000709.SZ,X600188.SH,X600111.SH,X000539.SZ,X000027.SZ,X601992.SH,X601158.SH,X002075.SZ,X000898.SZ,X000883.SZ,X600309.SH,X600021.SH,X000629.SZ,X600863.SH,X600352.SH,X000792.SZ,X600307.SH,X000060.SZ,X601918.SH,X002353.SZ,X600808.SH,X600022.SH,X000825.SZ,X600098.SH,X600578.SH,X600489.SH,X600008.SH,X600547.SH,X000878.SZ,X600660.SH,X002470.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.584433355259158,0,0,0,0,0,0.00900354239521971,0,1.73472347597681e-18,0,0,0,0,0,0,0.0856306653128242,0,0.036752028880867,0,0,0.0137538505069953,0,0,0,0,0,0.0628469025219886,0,0,0,0,0,0,0,0.0858893614466706,0,0,0,0,0,0,0,0.00846332274681253,0,0,0,0,0,0,0.00137950214284729,-0.012146092652806,0,0,0,0,0,0
X600028.SH,0.457686194069429,0,0,0.0171239177356569,0,0.117734352103848,0,0,0.0262835676461361,0,0,0,0,0,0,0,0,0.017184075728368,0,0,0,0,0,0,0,0.00923803836287264,0,0,0,0,0,0,0,0,0,0.0732846254767627,0,0,0,0,0,0,0,0.0841821889721771,0,0,0,0,0,0,-0.00289562301761645,0.0143626017633931,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.198264089306017,0,0,0.0333639443611802,0,0.0128503842307195,0,0,0,0.0833579960107757,0,0,0,0,0,0,0,0,0,0,0.141758628957489,0,0,0,0,0,0.0810883859812797,0,0,0,0.0207504988152748,0,0,0,0,0.02576341303985,0,0,0,0,0,0,0,0,0,-0.0194558324980202,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.133412274577007,0,0.0273701178394107,0,0,0,0.03594194728867,0.113169115563384,0.040727751765199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856506662578225,0,0,0,0,0.023681866961089,0,0,0,0,0,0.387969125827777,0,0,0,0,0,0,0,0,-0.0085477539571866,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0614730742049853,0,0,0,0,0.0982817663019069,0.0538771676577841,0,0,0,0,0,0,0.112437326709082,0,0,0,0,0,0,0,0,0.122399178695237,0,0,0,0.116778791918929,0,0,0.0898090671887024,0.0669057874937147,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216354083032053,0,0,0,0,0,0
X601898.SH,0,0,0.0421301795936255,0,0,0,0.0436707410540568,0,0.102519749647244,0,0,0,0.230539561827863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215190679554661,0,0.175947786702127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447946190878593,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0943189680081286,0,0,0,0,0,0,0,0,0.0303391542409498,0,0,0.138685018497001,0,0,0,0,0.0502656602411742,0,0,0.161776475265116,0,0,0.018267536392725,0,0.00252756749131489,0,0,0,0.0683363771092089,0.0720922010197518,0,0.0601000956582711,0.106118988551909,0,0,0,0,0,0,0,0,0,0,0,-0.00414668177522797,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.131790077678699,0,0,0.0306625922562472,0.142944704420987,0,0,0,0.0593968992429048,0,0,0,0,0,0,0,0,0,0,0,0.0861977516130534,0,0.225845959869495,0,0,0,0,-1.73472347597681e-18,0,0,0.0483883130283815,0,0,0.18615690412547,0,0,0,0,0,0,0,0,0.00222732615416875,0.0182151612338358,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0570063992810855,0,0,0,0.0450057103129453,0,0,0,0,0.11625156715317,0,0,0,0,0,0,0,0.130307275976654,0,0,0.0148609240446524,0,0,0,0,0,0,0,0,0.112826851709418,0,0,0.241538459611488,0,0,0,0,0,0,0,0,0,0,0,0,-0.000614568854009869,0.0112094153324088,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.071908585293553,0,0,0,0,0,0,0,0,0.0177494540707092,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698366500906549,0,0,0,0,0,0.138030948967664,0.419892035158841,0,0,0,0,0,0,0,0,0.0776165786350478,0,0,0,0,0,-0.0276831540045152,0,0,0,0,0,0,0
