,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X601991.SH,X600801.SH,X600795.SH,X600352.SH,X600688.SH,X000786.SZ,X002460.SZ,X600027.SH,X600111.SH,X002271.SZ,X601992.SH,X002466.SZ,X000723.SZ,X600176.SH,X600583.SH,X600516.SH,X002353.SZ,X000898.SZ,X600299.SH,X600489.SH,X600426.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X600612.SH,X000629.SZ,X000027.SZ,X000553.SZ,X000792.SZ,X000825.SZ,X000630.SZ,X000539.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,-0.150071709031538,0,0.138359868739721,0.184028630619807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413379996128283,-0.0340516573138351,0.196010810040146,0,-0.167198848408413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214633144205857,-0.022426419757392,0,0,0,-0.0544021825119594,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.114416825732901,0,0.0499819981176698,0,0,0,0,0,0,0.0332193419894403,0,0,0,0,0,0,0,0,0,0.0772559587070372,0.0600158190643005,0.18869026332285,0,0,-0.0019148066478034,0,-0.0131249276980811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132079685239684,0.0681229159021182,0,0,0,0.186259570016216,0,0
X601600.SH,0,0,0,0.0829632036188244,0.0561236245195369,0,0.00627461393867178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182619686050747,0,0,0,0.0618660069347962,0,0,0.137460660736028,0,0,0,0.0412237008877672,0,0,0,0,0,0,0,0,0,0,0.0863127683049064,0,0,0,0,0.0734809828491415,0,0,0.0231522050500506,0,0,0,0,0.0347958279770735,0,0
X600660.SH,0,0,0,0,0.126838983443059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115222052733084,0,0,0.335024522995001,0.00813432555414497,0.00181660623694482,0,0,0,-0.0464976060605731,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,-0.0331879349881394,0,0,0,0,0,0,0,0,0,0,-0.0052714866897052,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0610093388245056,0,-0.0100131804290095,0,0,0,0,0,0,0,0,0,0,0,0.0143574783079372,0,0.0495486940829484,0,0.158200667268983,0.0127310303069087,0.0579968641800673,0.0652891163125926,0,0.0997416532316672,0.00868904317171078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00443213602263398,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.213215751622649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021814846499906,0,0,0.0858732384591389,0,0,0,0,0,0,0,0.0723177094599896,0,0,0,0,0,0,0,-5.42101086242752e-20,0.00070626568589344,0,0,0.0795356477221396,0,0,0,0.0922368302979597,0.00653838944955282,0,0,0,0,0.0551739569306148,0,0
X601991.SH,0,0,0,0.0408370267532111,0,0,0,0,0.0539447602186664,0,0,0.0737874217946886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319305783405199,0,0.021499250359883,0.0713230985548443,0,0.0619651161841942,0.0551762661801249,0,0.0490607419710285,0,0.120453635025514,0,0,0,0,0,0.0554342016809811,0,0,0.0103631425094468,0.0824288200383998,0,0,0,0,-0.0219495049746929,0.0441352734850887,0,0,0,0.0504775310174234,0,0
X600801.SH,0,0,0.331706915281368,0,0,0,4.33680868994202e-19,0,0,0,0.0696799714223819,-0.141221545604276,0,0,0,0,0,0,0,0,0,0,0,0,-0.01246092441373,0,0,0,-3.46944695195361e-18,0.187826383352118,0,0.0955420018428329,0,0,0.022964408276102,0,0,0,0,0,0,0,0,0,0,-0.0142416528952624,0,0,0,0,0,0.00835837619279489,0,0,0,0,0.0311511983255425,0,0
X600795.SH,0.0434226264948154,0,0,0,0,0,-0.0441329945492146,0,0,0,0.0911989295515981,0,0,0,0,0,0,0,0,0,0,0.0615645091151375,0.0732712975578886,0,0,0,0,0,0.028571492301411,0,0.0547559548014554,0.0853556489913786,0,0,-0.0133883882816258,0,0,0,0,0,0,0,0,0,0,-0.00933795851896655,0,0,0,0,0,0.0190764486018817,-0.0326370691241422,0,0,0,-0.0238100580383292,0,0
X600352.SH,0,0,0,0,0,0,0.0808755889261412,0,0.000118591146005742,0.0709641127441515,-0.088077331346789,0,0,0,0,0,0,0,0,0,0,0,0.115449069838758,0,0,0.061234636308252,0,0,0.375322402470472,0,0,0,0.0206002272642455,0,0.000427531333950495,0.0273498008188353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840695675696579,0.0402128372670262,0,0,0,0,-0.00095125966449401,0,0
X600688.SH,0,0,0,0,0,0,-0.035953722478257,0,-0.0164024588035991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055654433299321,0,0,0.130750778251431,0.0396894948995706,0.0304435665543639,0,0.0119789297115798,0.0740350179472776,0,0,0.0811934612939844,0,0,0,0,0,0,0,0.0209306403008144,0,0,0,0,0,0,0.019698001690441,0.0195109248507096,0,0,0,0.040854411494401,0,0
X000786.SZ,0,0,0,0.443033933286564,0.13413490254958,0,0,-0.124053630106896,0,0,-0.0533973311794035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222546490943312,0,0,0,-0.0377520030611447,0.0396973962737965,0,-0.170508900652056,0,0,0,0,0,0,0,-0.0486198332120605,-0.0354566009247567,0,0.0638098482235229,0,0,0,0,0,-0.00818952600441517,0,0,0,0,-0.0210217118927155,0,0
X002460.SZ,0,0,0,0,0,0,0.0765710960852472,-0.0586053948025513,0,0.142700507828155,-0.111425340172345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388457178746243,0,0,0.397386765992391,0.00473368933260417,0,0,0.17290121043613,0.17787821876914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019820890972501,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.393289726567379,0.00138476819601359,0,0,0,0,0.0804706437353821,0,0.0488778035702081,0,0,0,0.101560443937433,0,0,0,0,0,0,0,-0.0125723401910732,0.0254167427699495,-0.0413386685987252,0,0,0,0,0,0,0,0,0,0,0,0.164342795156764,0.0603192896225071,0,0,0.0618467470079629,0,0,0,0,0,-0.012295868048801,-0.0267118612570427,0,0,0,-0.038029273768638,0,0
X600111.SH,0,0,0,0,0,0,0.0244595032623813,0,0,-0.116853977323849,0,0,0,0,0.055897431583204,0,0,0,0,0,0,0,0.220417903550827,0,0,0,0,0,0.155244919663196,0,0,0.00530778030514083,0,0,-0.00265592432485309,0,0,0,0,0,0,0,-0.0447762833595069,0,0,-0.010364715536358,0,0,0,0,0,0,-0.0515362750785326,0,0,0,-0.0690884183197265,0,0
X002271.SZ,0,0,0,0.10224965932789,0,0,0.0226241779259465,0,0,0,0,0,0,0,0,0.207755360649733,0,0.101922861830118,0,0.0275711561931239,-0.0583744488834408,0.105337774681836,0,0,0.137260331688908,0,0.137990145270982,-0.0150853154506561,0,0.0595036835562838,0,0,0,0,0,0,0,0,0,0,0,0,-0.403048766171612,0,0,0,0,0,0,0,0,0.0127193018514642,-0.00701518175602012,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0246627022690228,0,0,0,0.0281009048635018,0.0869573852242073,0.31357239767295,0,0,0.0896421630970367,0,0.0443466894511844,0,0,0,0,0,0,0,0.126291959560728,0,0,0.0342782817049541,0,0,0.0144333884262746,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345112294005784,0,0,0.102222035832165,0,0,-0.020145246031584,0.0101426835261816,0,0,0,0.011117364104668,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.164951882018438,0,0,0,0,0,0,0,0,0,0,0,0.788487413773004,0,0.0973225977893394,0,0,0,0.000379060576521421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35531965551752,0.158695194539193,0,0,0,-0.115244020048131,-0.024946733888922,0,0,0,0,0.0509445849356759,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614137927869284,0,0,0,0,0,0.128591016865564,0,0.469408625673657,0.0945750804970102,0.397429828077481,0.086501323751495,0.423168724887771,0.278973012755777,0,-0.194749296389472,0,0,0,0,0.444201801483264,0,0,0,-0.0841625140206505,0,0,0,0,0,0.00201445277144255,0.00803205397322462,0,0,0,-0.0551471022504435,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.00466128712891182,0.045957086161204,0,0,0,0,0,0.234474711083305,0,0,0,0.0318472416476038,0.0945821111208189,0,0,0,0,0,0.0385613495142349,0,0,0.0602640705540151,0,0.168532767490783,0,0,0,0,0,0,0,-0.0570894656642036,0,0,0,0.125912680617585,0,0,0,0,0,0.034020663905371,0.00477493495158949,0,0,0,0,0,0
X600583.SH,0,0,0.183623011974718,0,0,0.20578363326257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198039113672879,0,0,0,0,0.324354794840975,0,0,0,0.0908406741922839,0,0,0,0,0,0,0,0,0.0167985489651697,0,0,0,0,0,-0.00757833367337449,-0.000546780766249611,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.171866551194849,0,0,0,0,0,0,0.200437960312662,0,0,0,0,0.177145536681448,0,0.161907632209481,0.121314768716299,0.064909344670643,0,0.0559233449283536,0.0694106674253559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806714825556055,0,0,0,0.112006665602175,0,-0.0304588287984276,0,0,0,0,-0.0786714133951543,0,0
X002353.SZ,0,0,0,0,0,0,0,0,-0.185192759441151,0,0,0,0,0,0,0,0,0,0,0.388702390019178,0,0,0,0.0784225998120276,-0.118882375433299,0,0,0,0,0,0.211672311349456,0.0280504755699017,0,0,0,0,0.13605730608493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246124464948846,-0.00083966740243139,0,0,0,0,0,0
X000898.SZ,0,0,0,0.154607804732269,0,0,0,0,0.0136076802160867,0,0,0,0,0,0,0,0,0.0309075188344624,0,0,0,0,0,0,0,0.0569564354468063,0,-0.114055565380047,0.218056597103755,0,0,0,0,0,0,0,0,0.0306235279087984,0,0,0,-0.0892150646983805,0,0,0,0,0.22236206510111,0,0,0,0,0.0379901670325161,-0.0295147196469898,0,0,0,0.0240288297417155,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,-0.174309353476476,0,0,0,0,0,6.93889390390723e-18,0,0.141274432060953,0,0,-0.0329026123093816,0,0,0,0,0,0.0246103771570265,0.11646161371331,-0.146954714716695,0.256139196246918,0,0,0,0,0,0,0,0,0,0,0,0,0.0872391414619283,0,0,0,0.158373806702742,0,0,0.0322806681167894,-0.0474649167397311,0,0,0,-0.0444835954632357,0,0
X600489.SH,0,0,0,0,0,0,0.239094242199874,0,5.11446726050148e-05,0,0,0.0969072714655815,0,0,0,0,0.10069354261747,0,0,0,0,0.0301299650506812,0,0,0,0,0,0.13234072556952,0.116171345851578,0,-2.16840434497101e-19,0,0,0,0.0386227571965287,0,0.167610878186514,0,0,0,0,0.160071141121558,0,0,0,0,0,0,0,0,0,0,0.0370434485349775,0,0,0,0.0818113342304449,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511919320129433,0.228275155655607,0.173963529510551,0,0,0,0,0,0,0.0237823610397821,0,0.151969167927184,0,0.173152730280879,0,0,0,0,0,0,0,0,-0.13364064041836,0,0,0,-0.140770216853931,0,0,0,0,0,0,0.0467094966702832,0,0,0,0.0243722253544161,0,0
X000883.SZ,0,0,0,0.0629593632539278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255249951304374,0,0,0,0,0,0.0468574271559883,0,0,0,0.089567710587722,0,-0.0784212604806913,0,0,0.0610189882698163,0.183045267985004,0,0,0,0,0,0,0,0,0,0,0,-0.0373201062686734,0,0,0,0,0,-0.0156205493960372,-0.0314332959337564,0,0,0,-0.00284113416794976,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.0290624819954164,0.112970973504965,0,0,0,0,0,0.0233261374237058,0,0,0,0,0,0.00229398957247848,0,0,0.0192793815336859,0.021206769141592,8.67361737988404e-19,0.0151743912580277,0,0.0790919124427453,0.0272585876736919,0.209076854634291,0,0,0,0,0,0,0,0,0,0,0,0,0.0448311819524637,0,0,0,0,0.0123576827298544,0.010047742948688,0,0,0,0.0487848703999144,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.144111562870507,0.0576682380116982,0.0561758014372718,0,0,0,0.012458498502917,0,-0.0171105217905938,0,0,0,-0.0474267493447474,0,0,0,-0.0254476273243264,0,0,0,-0.0517386287448818,0.0891420292039884,0,0,0,-0.0567469795998971,0,0,0,0,0,0,0.178897869821624,0,0,0,0,0,0,0,-0.0103636790361263,0,0,0,0,0.0315118965323697,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.12201314544397,0,0,0,0.0335827589199279,0,0,0,0,0.0282429491413237,0.0284776301405816,0,0,0,0.0624881104926165,0,0.120152396117118,-1.73472347597681e-18,0,0,0.015408220923547,0,0.0682967533657984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000168603867714303,-4.33680868994202e-19,0,0,0,-0.0108609625828728,0,0
X600612.SH,0,0,0,0,0.0649537950740324,0,0.537196647641511,0,0.0351293526339692,0,0,0,0,0,0,0,0,0.0327717922631758,0,0,0,0.150263371275138,0,0.157405209804926,0,0,0,-0.0159819136111783,0,0,0,0,0.0575871860570326,0,0,0,0,0,0,0,0,0,-0.0304138402939168,0,0,0,0,0,0,0,0,0.0382736488322202,0.0182359759956177,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0510472585618075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310268862701151,-0.0607743307686884,0,0.180839808783584,0,0,0,0,0,0,0,0,0,0,0.0488700014690425,0,0,0,0,-0.0684131840475158,-0.0266358834070867,-0.0103240952853898,0,0,0,-2.16840434497101e-19,0,0
X000027.SZ,0,0,0,0.00450974925018909,0,0,0.0768750204243964,0,0.00984697021778558,0,0.199560718135644,0,0.0541002901749005,0,0,0,0,0.0225342810762365,0,0,0,0,0,0,0,0,0.0997407113759002,-0.0213494758559668,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00320922758640057,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,-0.0682695648847871,0.105802379580731,-0.0210274009608764,0.0545684918046308,0,0,0,0,0,0,0,0.105409602591988,0,0,0,0,0,0,0,0,0,0,0.0724303437330613,0,0.0552505567022453,0.0237992351428858,0.00873669144957559,0,0.113501017640143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187954225498123,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.176786060992646,0,0,0,0.0726346154973225,0,0,0,0,0,0,0,0,0,0,0.145721500094259,0,0,0,0,0,0.075381029991898,-0.0824505358727183,0,0.296228848425987,-0.0830315543784114,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.20149981841536,0,0,0,0,0,0,0,-0.370880222923377,-0.100677968387353,0,0,0,0,0.0168557769396379,0,0
X000825.SZ,0,0,0,0,0,0,0.0143238408335288,0,0.0297816387192807,0,0,0,0,0,0,0.0704806232399017,0,0.109854706958987,0,0,0,-0.0387630647307145,0,0,0,0.0198654542618061,0,0,0.0886887788775759,0,0,0.087888759075417,0,0.134265982639548,0.0329234850688222,0,0,0,0,0,0,-0.071487217621188,0,0,0,0,0,0,0,0,0,0.0471432884807492,-0.0398083634368033,0,0,0,-0.0471437833900369,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.275179841379025,0,0.0579712601522199,0,0,0,0,0.0682958989529975,0,0,0,0,0,0.0892051396523929,0.0642419730214698,0,0,0,0,0.00777600712691127,0.043592732367929,0,0,0,0,0,0,0,0,0,0,0,0,-0.00929159650240808,0,0,0,0,0,0,0.0191634046474182,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0165657425139873,0,0,0,0,0,0,0,0,0,0,0.0135205862966577,0,0,0,0,0.0247174834545147,0,6.93889390390723e-18,0,0.0244789592280174,0,-0.116422361767145,0.065264824820919,0,0,0.120350044197574,0,0,0,0,0,0,0,0,0.080582863449678,0,0,0,0,0,0,0,-0.0502811643070388,0.0835102986114267,0,0,0,0.0945284471693612,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.0344073509850525,0,0,0,0,0,0.0359397193025348,0,0,0,0,0,0,0.0238715143687397,0,0,0,0,0,0.100184950385199,0.0823867778454261,0,0.102425159914496,0,0,0,0,0,0,0,0,0,-0.0893419779684844,0,0,0,0,0,0,0,0,0,0.00784922396099046,0.00903743439722438,0,0,0,0.0252333993988837,0,0
Change_TY3M,0,0,0,0,0.187311065516469,0,-0.0083456704410405,0,0,0,-0.227874101386501,0,0,0,0,0.0671164422104726,0,0,0,0,0,0,0,0,-0.0484317605569444,0.0613649251155394,0,0,0,0,0,0,0,0,0,0,-0.0503843538407538,0,0,0,0,0,0,0,0,-0.145401137944509,0,0,0,0,0,0.0334223837940794,-0.014273403048409,0,0,0,-0.0358767516013407,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0482919252829495,0.100376849563236,0,-0.0138311231024138,-0.180672535117672,0.0640983022007203,-0.0301586776997281,0,0,0,-0.61024432277526,0,0,0,0,0,0,0.491377830284136,0,0,0,0,0,0,0,0,0,0,0.110137778197414,0,0,0,-0.144739680007774,0,-1.5614350347167
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344254757646635,0,0,0,0,0,0,0,0,0,-0.224215733751752,0,-0.0126682941671013,0.20291019424493,0,-0.418354673137621,0,0,0,0,0,0.281861661065996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26178945298678,0,0
RealEstate_excess,0,0,0,0,0,0,0.101539874756284,0,0,0,0.0150405867899466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386351083320259,-0.037741984191648,0,0,0,-0.125246544513892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00519837306954967,0.0107566781501909,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0279137994964223,0,0,0.050373958826513,0,-0.107224638041149,0,0,0,0,-0.0652551373953442,0,0,0,0.0483422078226551,0,0,0.0124548457073329,0,0,0,0,0.0144822093201765,0,0,0,0,-0.0410937249617985,0,-0.0945298706901049,0,0.0893383077497255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185475661393174,0,0,0,-0.000818300686230727,0,0
MKvol,0,0,0,0,0,0,0.00155091415153953,0,0.000579811561600465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000422705316767879,0,0,0.00160579353809613,0,-3.3881317890172e-21,0,0,0,-0.000351498916543873,0,1.35525271560688e-20,0.000351148097120513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000621752045524536,-0.00526150190396199,0,0,0,0.00475876383779129,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0193110083417458,0.188047063947667,-0.138786334825483,0,0,0.343945028231932,0,0,0,0,0,0,0,0,0.182357372139219,0,0,-3.46944695195361e-18,0,-0.231184779605103,0.111904760121336,0,0.310803259452953,-0.217782281073691,-0.101103568806628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19650933290716,0,-0.625611462130316,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.000947723670157232,-0.00505579870586481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00590082555392162,0,0,0.00529288366988147,-0.00169722686090185,0,0,0,0.00171095434083985,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00140001551722322,0,0,0,0.00954820431139499,0.00384109814826767,0,0,0,0,-0.0110360918125551,0,0
CarbonVol_Hubei,0,0,0,0.00802224442245375,0.0129345938350727,0,0.00113698982757531,0,-0.00340976339983352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00392756355394754,0,0,0,0.00430481428381356,0,-0.0138500260752685,0,0,0.00300138210413037,0,-0.00132156640718322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174078001982956,0.00391263472505633,0,0,0,0.0388011418350078,0,0
